dataset,snr_db,seed,packet_index,payload_symbol_index,frame_symbol_index,gt_bin,ordinary_fft_bin,savaux_bin,savaux_header_bin,branch_gls_bin,branch_shrinkage_bin,savaux_dual_bin,proposed_observed_bin,proposed_bin,header_bin_correction,header_bin_consensus,header_bin_observations,header_bin_residual,savaux_top_l_contains_gt,gls_top_l_contains_gt,phase_observations,phase_rmse_rad,phase_reliability,adaptive_consistency_weight,effective_min_consistency_gain,fold_override_active,predicted_phase_rad,predicted_fractional_bin,predicted_timing_offset_chips,timing_offset_at_reference_chips,timing_slope_chips_per_symbol,timing_fit_consistency,timing_grid_contrast,frequency_rmse_bins,branch_steering_rank_one_fraction,branch_steering_observations,branch_steering_active,selected_pair_consistency,selected_pair_phase_residual_rad,gls_candidates,gls_candidate_consistency,gls_candidate_loss_db,gls_candidate_matched_power,gls_candidate_primary_power,gls_candidate_secondary_power,gls_candidate_phase_residual_rad
collector_low3_cr47,,42,4,0,8,803,803,803,803,803,803,803,803,803,0,1.0,8,0,1,1,8,0.26735244783979806,0.9904085414264048,0.2971225624279214,0.12,1,0.11898524539826338,-0.030704528485414936,-0.008728179551122206,-0.008728179551122206,0.0,0.9904085414264048,0.1955075570957674,0.1140513074843329,0.9787062788987424,40,1,0.9837593823707539,0.47513134041600813,803|357|407|538|21|823|491|799,0.98375938|0.88458738|0.84299175|0.90280897|0.97228136|0.86213414|0.93320626|0.85943116,0|-14.049575|-14.534017|-14.542902|-14.990368|-15.220084|-15.242465|-15.273867,78.522357|5.5155601|1.7037329|2.4967468|2.5927262|4.9166127|1.3275369|2.4362385,1.1011236e-06|7.2953072e-07|4.9197819e-07|4.5981442e-07|6.1671497e-07|3.3107394e-08|1.6278911e-07|1.8214129e-07,1.9365401e-05|7.7140664e-07|1.9723147e-08|2.3881515e-07|1.363614e-08|1.2755951e-06|1.3303958e-07|5.5112393e-07,0.47513134|-0.22870365|0.06139875|0.4750955|2.6863151|-2.5727587|0.55297702|0.78905478
collector_low3_cr47,,42,4,1,9,711,711,711,711,711,711,711,711,711,0,1.0,8,0,1,1,8,0.26735244783979806,0.9904085414264048,0.2971225624279214,0.12,1,0.14041667139866865,-0.030704528485414936,-0.008728179551122206,-0.008728179551122206,0.0,0.9904085414264048,0.1955075570957674,0.1140513074843329,0.9787062788987424,40,1,0.9720171549068717,0.382841451428486,711|705|205|245|272|690|264|615,0.97201715|0.73979986|0.60758247|0.72484177|0.9259962|0.53542643|0.97657645|0.86974529,0|-12.74986|-12.942291|-13.15199|-13.227668|-13.359049|-13.64852|-13.705131,47.764222|2.4335064|2.6525632|2.6388958|3.9331355|2.8407485|5.0968893|1.0096876,2.7580405e-06|1.3658196e-08|6.9132602e-07|8.3163849e-07|8.7071361e-07|2.3649584e-07|1.0210798e-06|8.8755258e-08,1.1220985e-05|8.3641543e-07|3.6119254e-07|4.0953804e-08|1.7202622e-07|9.8293351e-07|2.1304052e-07|2.0541632e-07,0.38284145|-2.0300007|1.414272|2.7628952|-0.74856978|-1.9235211|-0.33147014|0.7668529
collector_low3_cr47,,42,4,2,10,922,922,922,922,922,922,922,922,922,0,1.0,8,0,1,1,8,0.26735244783979806,0.9904085414264048,0.2971225624279214,0.12,1,0.1618480973990739,-0.030704528485414936,-0.008728179551122206,-0.008728179551122206,0.0,0.9904085414264048,0.1955075570957674,0.1140513074843329,0.9787062788987424,40,1,0.9853333219135648,2.5395699557867513,922|637|1021|868|1008|843|387|563,0.98533332|0.86405384|0.77511294|0.95333064|0.85649204|0.52473836|0.81811153|0.95926996,0|-13.866144|-14.233914|-14.28592|-14.422706|-14.446865|-14.650634|-14.986099,77.625461|3.589522|3.1519042|3.2090484|2.8267106|2.5349074|2.842776|2.9389386,1.0239652e-09|2.4559423e-07|2.0204571e-07|9.8165481e-08|9.129388e-08|7.6108527e-07|1.8764001e-07|1.5995543e-07,1.8888945e-05|7.639269e-07|8.9542011e-07|7.0522306e-07|7.1438737e-07|4.0399598e-07|4.9979689e-07|5.8700995e-07,2.53957|-0.87644217|2.2470577|-0.41375166|-2.280386|-0.23886156|0.12267928|0.06047101
collector_low3_cr47,,42,4,3,11,718,718,718,718,718,718,718,718,718,0,1.0,8,0,1,1,8,0.26735244783979806,0.9904085414264048,0.2971225624279214,0.12,1,0.18327952339947906,-0.030704528485414936,-0.008728179551122206,-0.008728179551122206,0.0,0.9904085414264048,0.1955075570957674,0.1140513074843329,0.9787062788987424,40,1,0.9857870561180233,0.31752763498558645,718|101|971|356|816|441|452|338,0.98578706|0.86977783|0.87616061|0.92091331|0.891765|0.91669006|0.89422039|0.94861926,0|-15.068274|-15.30827|-15.327692|-15.424766|-15.612398|-15.823038|-15.851505,75.508228|2.4455322|3.3411736|4.3275484|3.3234661|1.1053712|1.2375613|3.8171857,3.1439183e-06|6.0745402e-07|7.5555001e-08|9.9151274e-07|1.7959138e-07|2.4982464e-07|2.5042714e-07|6.8545389e-07,1.553439e-05|7.1802133e-08|9.8544169e-07|1.3981248e-07|7.5311315e-07|3.5453034e-08|9.1979204e-08|3.0151188e-07,0.31752763|1.5236622|-3.040425|0.67160885|0.85851279|0.0041970195|-0.6498521|0.4463732
collector_low3_cr47,,42,4,4,12,756,756,756,756,756,756,756,756,756,0,1.0,8,0,1,1,8,0.26735244783979806,0.9904085414264048,0.2971225624279214,0.12,1,0.20471094939988443,-0.030704528485414936,-0.008728179551122206,-0.008728179551122206,0.0,0.9904085414264048,0.1955075570957674,0.1140513074843329,0.9787062788987424,40,1,0.9653917053176467,0.47711194368285215,756|836|405|653|555|752|20|1009,0.96539171|0.92337059|0.93891094|0.73015686|0.97510683|0.79895139|0.90950556|0.74390732,0|-13.882811|-14.024941|-14.179697|-14.339128|-14.507005|-14.74669|-14.970062,66.875388|2.4238711|2.3931995|2.1032044|1.8667755|2.7292957|3.7316498|2.9416885,1.0592382e-06|4.292232e-09|5.535346e-07|5.1005535e-07|1.2902995e-07|1.085264e-07|9.5899986e-07|2.2578765e-07,1.7913613e-05|5.7732202e-07|1.6439069e-07|1.87422e-07|3.2997633e-07|7.7848913e-07|6.5250399e-08|7.3035499e-07,0.47711194|-2.6305177|0.48954349|0.43913809|-0.066505616|1.5381922|2.9625145|-1.6970414
collector_low3_cr47,,42,4,5,13,109,109,109,109,109,109,109,109,109,0,1.0,8,0,1,1,8,0.26735244783979806,0.9904085414264048,0.2971225624279214,0.12,1,0.22614237540028959,-0.030704528485414936,-0.008728179551122206,-0.008728179551122206,0.0,0.9904085414264048,0.1955075570957674,0.1140513074843329,0.9787062788987424,40,1,0.9696107249066295,0.41404140069908096,109|945|652|931|145|584|961|866,0.96961072|0.90542008|0.63556817|0.36669118|0.75334543|0.89821952|0.88094444|0.53563842,0|-12.935179|-13.613082|-14.35117|-14.400305|-14.604873|-14.691153|-14.898654,74.59287|5.19121|3.4931444|1.6149589|2.4627208|3.4284575|4.3683916|2.0183075,1.852662e-05|7.9551072e-08|1.4255058e-07|4.7438325e-07|5.1417185e-07|6.4113804e-07|1.0973844e-07|4.2857992e-07,1.2574396e-06|1.3763644e-06|1.3707249e-06|5.5565185e-07|2.3978721e-07|2.7788532e-07|1.1167976e-06|4.61639e-07,0.4140414|-2.3677518|1.7513173|3.049841|0.93787717|0.092400659|1.9013894|1.4234053
collector_low3_cr47,,42,4,6,14,932,932,932,932,932,932,932,932,932,0,1.0,8,0,1,1,8,0.26735244783979806,0.9904085414264048,0.2971225624279214,0.12,1,0.24757380140069496,-0.030704528485414936,-0.008728179551122206,-0.008728179551122206,0.0,0.9904085414264048,0.1955075570957674,0.1140513074843329,0.9787062788987424,40,1,0.9689529055807421,1.204549396743655,932|600|396|313|879|440|1014|935,0.96895291|0.28587364|0.95259103|0.92363779|0.68904483|0.54848125|0.88102986|0.54865842,0|-10.770028|-11.383105|-11.581584|-11.950099|-11.970977|-12.00885|-12.084379,66.732552|1.7002412|2.7600854|2.0624605|2.36097|2.7388841|4.5768949|2.6796007,5.5450495e-07|1.7035473e-07|4.0800029e-07|4.0251597e-07|1.4054017e-07|7.2705329e-07|1.3152201e-07|5.4026368e-07,1.5878272e-05|1.4231798e-06|3.2460494e-07|1.8532476e-07|7.1112246e-07|4.5181359e-07|1.1891289e-06|5.3510696e-07,1.2045494|3.1386501|0.25049317|0.42654078|2.6285901|-1.6279311|-2.675856|-0.78907582
collector_low3_cr47,,42,4,7,15,468,468,468,468,468,468,468,468,468,0,1.0,8,0,1,1,8,0.26735244783979806,0.9904085414264048,0.2971225624279214,0.12,1,0.2690052274011001,-0.030704528485414936,-0.008728179551122206,-0.008728179551122206,0.0,0.9904085414264048,0.1955075570957674,0.1140513074843329,0.9787062788987424,40,1,0.9557247520199472,0.3852501095843199,468|123|319|192|486|949|655|142,0.95572475|0.95710497|0.84610442|0.80026729|0.54853564|0.95037254|0.96235874|0.85862577,0|-10.840667|-11.176085|-11.554362|-11.658992|-11.77984|-12.587362|-12.912744,67.587566|5.5737073|7.8507957|9.9295758|0.99697994|6.1656069|9.1750716|7.2757153,8.5364319e-06|1.5855235e-06|2.0316009e-06|1.8392228e-06|2.3422795e-07|1.3642419e-07|3.2604925e-07|1.6606437e-06,8.379448e-06|1.9178892e-08|3.9031816e-07|8.8817835e-07|2.1353666e-07|1.373316e-06|2.3120812e-06|4.9038274e-07,0.38525011|-1.8196607|1.0410074|-0.71529231|1.4122692|-0.19767671|-0.26918537|0.058501314
collector_low3_cr47,,42,4,8,16,89,89,89,89,89,89,89,89,89,0,1.0,8,0,1,1,8,0.26735244783979806,0.9904085414264048,0.2971225624279214,0.12,1,0.2904366534015055,-0.030704528485414936,-0.008728179551122206,-0.008728179551122206,0.0,0.9904085414264048,0.1955075570957674,0.1140513074843329,0.9787062788987424,40,1,0.9984422663744343,0.2484268066984555,89|386|661|441|373|439|666|656,0.99844227|0.76320413|0.92219573|0.8413973|0.67827062|0.44551953|0.28005678|0.39637218,0|-12.435456|-13.063854|-13.131736|-13.135945|-13.196602|-13.388299|-13.496713,76.901157|3.5437543|2.2394965|1.5481475|2.0099996|2.2684266|0.34632747|2.1603096,1.8699466e-05|1.1540215e-06|2.3842889e-07|3.2032408e-07|7.1965931e-07|8.179811e-07|2.9041407e-07|1.0367327e-06,2.7122586e-07|3.0195645e-08|2.8534779e-07|1.1407927e-07|5.7048767e-09|3.4771213e-07|3.4098518e-08|1.7524616e-07,0.24842681|-0.98585105|-0.33008495|-0.84143708|-2.2819289|1.7858512|-1.3412708|1.4596116
collector_low3_cr47,,42,4,9,17,713,713,713,713,713,713,713,713,713,0,1.0,8,0,1,1,8,0.26735244783979806,0.9904085414264048,0.2971225624279214,0.12,1,0.31186807940191064,-0.030704528485414936,-0.008728179551122206,-0.008728179551122206,0.0,0.9904085414264048,0.1955075570957674,0.1140513074843329,0.9787062788987424,40,1,0.9819477410373689,0.3476707740824214,713|154|989|494|420|76|90|658,0.98194774|0.87512855|0.96786291|0.98099912|0.99355224|0.78718135|0.57676653|0.94894454,0|-12.845244|-13.536532|-13.76222|-14.84932|-15.296954|-15.350873|-15.467315,59.896657|3.9495938|3.5085421|4.9109026|1.9503628|4.0430909|1.5643551|0.58126207,2.2566608e-06|9.6551664e-07|4.028979e-08|6.2753042e-07|3.0887494e-07|9.6028507e-07|3.8123604e-07|3.1773179e-08,1.3661057e-05|2.6108941e-07|1.0741797e-06|6.2070971e-07|1.5619172e-07|2.8844978e-07|3.1999219e-07|1.2541509e-07,0.34767077|-0.16787498|0.44910318|0.27194867|-0.17018476|-0.30247703|-0.32041233|0.51508132
