dataset,snr_db,method,errors,symbol_count,fixes_vs_savaux,breaks_vs_savaux,ser
0_0_0_10_14_32,-26.0,ordinary_fft,228,245,0,123,0.9306122448979591
0_0_0_10_14_32,-26.0,savaux,105,245,0,0,0.42857142857142855
0_0_0_10_14_32,-26.0,branch_gls,105,245,0,0,0.42857142857142855
0_0_0_10_14_32,-26.0,savaux_dual,106,245,0,1,0.4326530612244898
0_0_0_10_14_32,-26.0,proposed,106,245,0,1,0.4326530612244898
