packet_index,payload_symbol_index,gt_bin,bank_kind,pattern_count,savaux_selected_bin,savaux_ok,savaux_gt_rank,savaux_gt_power,savaux_gt_margin_db,savaux_gt_floor_db,plain_coherent_selected_bin,plain_coherent_ok,plain_coherent_gt_rank,plain_coherent_gt_power,plain_coherent_gt_margin_db,plain_coherent_gt_floor_db,lora_coherent_selected_bin,lora_coherent_ok,lora_coherent_gt_rank,lora_coherent_gt_power,lora_coherent_gt_margin_db,lora_coherent_gt_floor_db,lora_mean_power_selected_bin,lora_mean_power_ok,lora_mean_power_gt_rank,lora_mean_power_gt_power,lora_mean_power_gt_margin_db,lora_mean_power_gt_floor_db,lora_best_power_selected_bin,lora_best_power_ok,lora_best_power_gt_rank,lora_best_power_gt_power,lora_best_power_gt_margin_db,lora_best_power_gt_floor_db,lora_stable_power_selected_bin,lora_stable_power_ok,lora_stable_power_gt_rank,lora_stable_power_gt_power,lora_stable_power_gt_margin_db,lora_stable_power_gt_floor_db,lora_adaptive_gls_selected_bin,lora_adaptive_gls_ok,lora_adaptive_gls_gt_rank,lora_adaptive_gls_gt_power,lora_adaptive_gls_gt_margin_db,lora_adaptive_gls_gt_floor_db,dataset,snr_db,seed
1,13,562,fixed,4,562,True,1,1.006102545591503,1.852950573505388,12.272581886265414,150,False,29,0.018560860057891863,-2.4295875820148187,7.193022559027771,562,True,1,0.06288141302915648,1.8529497595603905,12.272584679015113,562,True,1,0.0776159337719361,0.34308030459375416,6.19578126333498,660,False,2,0.15087424571767846,-0.6931970342316285,5.9750618074089825,562,True,1,0.8151051806568623,1.5240913834521548,18.106579406524656,562,True,1,11.976445937313512,1.7460257650171074,12.230299403765436,0_0_0_10_14_16,-25.0,42
1,14,478,fixed,4,478,True,1,0.9102518999607447,1.5728439947350763,12.017169085730295,479,False,94,0.012495837581437621,-5.023017598674838,5.1871017836227695,478,True,1,0.056890741298443556,1.5728443602017952,12.017172622421782,478,True,1,0.07193659582976636,0.6809098963785181,5.931658154598638,598,False,25,0.10127028006063668,-1.8708076104398155,4.372099398561266,478,True,1,0.7198687227239572,2.0957330381290493,17.71770241990633,478,True,1,10.949413782855318,1.5390237431296983,12.061923532271893,0_0_0_10_14_16,-25.0,42
1,15,267,fixed,4,728,False,15,0.3464180814142459,-2.2053287554643433,8.139151202704536,605,False,203,0.007961278747341736,-6.506752449836183,3.7187924036619258,728,False,15,0.021651132632988897,-2.2053288265537794,8.139147641543016,943,False,263,0.025179196445763823,-3.8526400305047788,1.2509371880096853,943,False,305,0.0507799300055121,-5.476351549515572,1.3558126430504092,728,False,11,0.2978786016194433,-2.368490249027587,14.239232503674614,728,False,16,4.293375630684978,-2.214366100026881,8.13276445545396,0_0_0_10_14_16,-25.0,42
1,16,917,fixed,4,917,True,1,1.603111968771728,4.191280387223198,14.290688963611602,917,True,1,0.07671457108194245,2.7087440954205992,13.1099978468927,917,True,1,0.10019449496511726,4.191280820399468,14.290690211368592,917,True,1,0.10915544294338125,1.699350012062221,7.493068378942056,107,False,8,0.1287513905337774,-1.391541363633579,5.225652791830146,917,True,1,1.4715069606463231,5.2564896249196815,20.520695885364077,917,True,1,18.177585996371793,4.2612812543636815,14.220174072322344,0_0_0_10_14_16,-25.0,42
1,17,656,fixed,4,656,True,1,1.2731401391749984,2.7883196742392307,13.405883095420295,786,False,59,0.015069102393542927,-3.4496468239887434,6.523230033400253,656,True,1,0.07957125456697582,2.7883202976978376,13.405885927784112,656,True,1,0.10450059288626531,1.4905662485395224,7.4337828990664825,656,True,1,0.21887707154538902,1.2875831952485994,7.659534620718475,656,True,1,0.9694237641693184,2.5236333954892904,19.04118574037835,656,True,1,15.090588598210722,2.8188308744928605,13.356479788878861,0_0_0_10_14_16,-25.0,42
1,18,889,fixed,4,889,True,1,0.8325963576477626,2.1271012731026966,11.90966779829197,889,True,1,0.04399049017295552,1.1492946822166443,11.055014429431466,889,True,1,0.0520372673355967,2.1270996198722005,11.90966873928597,345,False,3,0.06468145114371014,-0.5519044436484912,5.42580504005306,934,False,19,0.10709365457554167,-1.9758111035828871,4.592114054440498,889,True,1,0.6698371554666935,2.4850062356266314,17.605923180155013,889,True,1,10.098494927567078,2.075381389585936,11.822654546815745,0_0_0_10_14_16,-25.0,42
1,19,510,fixed,4,641,False,24,0.31242371101149047,-2.3602025658343204,7.368760680962234,803,False,206,0.0084916945714184,-7.29641751973614,3.588504490852275,641,False,24,0.01952648548750618,-2.3602002914327254,7.368763000381101,955,False,80,0.03662800075765908,-2.3095157286580843,2.919456207555879,925,False,208,0.05963938236336726,-4.838541743520921,2.1307963892684487,743,False,39,0.16655391866407135,-4.736516520176132,11.416342021942551,641,False,25,3.6239837133461443,-2.3652472404688836,7.465885087997833,0_0_0_10_14_16,-25.0,42
1,20,860,fixed,4,860,True,1,0.6833370564063443,0.8714118778436151,10.964858465938148,691,False,22,0.01940279951022711,-3.909603528017287,7.533454709498533,860,True,1,0.04270857419744007,0.8714130288951127,10.964861421655359,860,True,1,0.06720628314276851,0.0458342853705897,5.706240697338345,747,False,45,0.08971413804815753,-3.0677715291283203,3.9089132833956346,860,True,1,0.43425034104911553,0.4768871176225776,15.67925593063647,860,True,1,8.283517937420692,0.688137124666932,10.831146641562734,0_0_0_10_14_16,-25.0,42
1,21,553,fixed,4,553,True,1,0.6103265101798208,0.7378736065077163,9.85673358944918,309,False,994,0.00013926723609458726,-24.60836156313806,-14.219232869040164,553,True,1,0.038145411758230496,0.7378750488967181,9.856733890239965,120,False,11,0.04995014057436041,-1.7358709132039056,4.189160319354778,120,False,68,0.08555392366585958,-4.220921639148966,3.4621998474057527,553,True,1,0.4660878982535521,0.7581369780462728,15.112867299195427,553,True,1,6.908635213556872,0.7117703180737954,9.868494927025434,0_0_0_10_14_16,-25.0,42
1,22,629,fixed,4,629,True,1,1.4951725355399645,3.2726885493048274,14.166086897981764,970,False,24,0.018261574113723734,-3.951466746291917,7.0150567558072785,629,True,1,0.09344831821005303,3.2726903178602447,14.166089809474096,629,True,1,0.12274899976422966,2.9950913167817337,8.163098604912149,629,True,1,0.1784101271936088,0.687380718625445,6.627278783239553,629,True,1,1.138268818063206,2.849086040480633,19.83002533155935,629,True,1,18.25952373119402,3.4430154263531776,14.436550629864815,0_0_0_10_14_16,-25.0,42
