window_index,start_sample,end_sample,peak_bin,peak_signed_bin,peak_power,second_power,total_power,confidence_db,peak_share,valid
0,0,32768,2180,2180,0.02142527724208776,0.02113624342746334,22.50136245337783,0.05898648285429568,0.0009521768864654446,1
1,16384,49152,1972,1972,0.024068685554084368,0.022435590159147978,31.001877280640137,0.30514875148131915,0.000776362196914915,1
2,32768,65536,5123,-3069,0.00804984443129797,0.008038517235036124,13.50081774796609,0.006115401613692367,0.0005962486555683404,1
3,49152,81920,6480,-1712,5708.047031187991,5378.978163843538,35853.17125370529,0.25787761555270516,0.15920619659545698,1
4,65536,98304,336,336,279850.84333158657,48772.96809348832,480207.0685608214,7.587474344770841,0.5827711869596138,1
5,81920,114688,336,336,558455.984375,106889.53125,898417.3844097536,7.180537766346467,0.6215997086275183,1
6,98304,131072,336,336,551626.125,119676.46875,906290.8610640938,6.636360600268397,0.608663453090904,1
7,114688,147456,336,336,547222.984375,126116.75390625,909335.562734211,6.373915462632429,0.6017833314795227,1
8,131072,163840,336,336,548704.796875,130785.59375,916599.0385946081,6.227788485268122,0.5986312157999986,1
9,147456,180224,336,336,543426.484375,131265.13671875,909949.1069775915,6.169914050918276,0.5972053603964715,1
10,163840,196608,336,336,539302.34375,130037.966796875,902347.6196779576,6.177621372051996,0.59766583519384,1
11,180224,212992,336,336,538841.546875,129383.318359375,900163.4952363011,6.195827886955659,0.5986040866204524,1
12,196608,229376,336,336,268551.6439399719,130640.28631716967,891294.4698556734,3.129506917059635,0.3013051836655716,1
13,212992,245760,360,360,130777.46872711182,130296.63011169434,889148.839801176,0.015997434782805936,0.1470816390609644,1
14,229376,262144,7713,-479,116616.95713150501,73276.5285051614,892890.5405375615,2.0179681892144035,0.1306061066133551,1
15,245760,278528,8189,-3,161639.80415934697,158723.68405040354,894627.6458129284,0.07906580481808223,0.1806783022141781,1
16,262144,294912,8189,-3,163277.60947030783,158724.55619493127,906904.3958508396,0.12282511866319756,0.18003839237886154,1
17,278528,311296,7709,-483,119454.91615793109,109917.75877214968,918722.1130706359,0.3613616328735154,0.13002290296320188,1
18,294912,327680,7573,-619,102957.15140207857,91466.45808917657,918155.5891955988,0.513946561259979,0.11213475429832094,1
19,311296,344064,7573,-619,102956.4881339334,79589.06843680143,908627.5218597271,1.1180029881742415,0.11330989394114754,1
20,327680,360448,7929,-263,149511.5725599639,135284.76869800687,893787.6043835691,0.43425905961644995,0.16727863737054133,1
21,344064,376832,7929,-263,149512.76357983053,135285.13146349788,885176.0609787491,0.4342820101161627,0.16890737353935284,1
22,360448,393216,7661,-531,112766.47566435859,106479.64400842413,879847.7481178128,0.2491341696719164,0.12816589677656254,1
23,376832,409600,8025,-167,168974.41141667217,161507.8067768123,884755.0894849444,0.19627422756831603,0.19098439039784418,1
24,393216,425984,8025,-167,168976.74391123652,161509.25769964606,902682.1742676096,0.19629516130096072,0.18719406312452735,1
25,409600,442368,8185,-7,180205.1448827982,175003.32315257192,925145.0047902156,0.12720890371534258,0.19478583784134598,1
26,425984,458752,8185,-7,181945.4004612267,175001.11757287383,940745.9263174259,0.16900259055501757,0.19340546195449035,1
27,442368,475136,117,117,159313.71964025497,156328.2677653432,938931.343545923,0.08215662001903615,0.16967557930124946,1
28,458752,491520,117,117,161206.12409079075,114238.64405623078,929062.2459292082,1.4956849663071325,0.17351487997401002,1
29,475136,507904,7801,-391,140315.0738426149,118720.61564654112,920121.6856438691,0.7257818910304757,0.15249621439410732,1
30,491520,524288,7977,-215,168415.47001962364,140314.72915428877,906443.3988423399,0.7927871937942571,0.18579810966102758,1
