window_index,start_sample,end_sample,peak_bin,peak_signed_bin,peak_power,second_power,total_power,confidence_db,peak_share,valid
0,0,65536,2968,2968,0.408542413264513,0.3893217541044578,1534.0928938334541,0.2092847851322973,0.00026630878410734994,1
1,32768,98304,13097,-3287,0.3847869709134102,0.353463483043015,1472.0891385892744,0.3687580548255551,0.0002613883635349402,1
2,65536,131072,3425,3425,0.45587923377752304,0.3779742307960987,1366.0827176789253,0.8138761777053221,0.0003337127597603279,1
3,98304,163840,14646,-1738,0.3834686535410583,0.3187296874821186,1363.0825377726653,0.8030735163728603,0.0002813246028136068,1
4,131072,196608,14646,-1738,0.40008566388860345,0.3627549186348915,1540.0932561848313,0.42539679957754345,0.00025978015440422653,1
5,163840,229376,16219,-165,0.3884067125618458,0.37428140733391047,1602.0970078043915,0.16088473112275262,0.00024243645089515605,1
6,196608,262144,14412,-1972,0.3725029043853283,0.3608837276697159,1524.0922876299153,0.1376236320557825,0.00024440967742484935,1
7,229376,294912,8002,8002,0.42955436185002327,0.4068262588698417,1744.1056113532957,0.23609156396978126,0.00024628919203850344,1
8,262144,327680,1056,1056,0.4817176014184952,0.4689812585711479,1757.1063976631458,0.11637027449530946,0.0002741539169507054,1
9,294912,360448,1091,1091,0.376772440969944,0.3490532264113426,1441.087261420978,0.3318747211664457,0.0002614501224571433,1
10,327680,393216,14731,-1653,0.32532941922545433,0.3190915621817112,1382.0836893272926,0.08408017701259819,0.00023539053513018686,1
11,360448,425984,15500,-884,0.36694927141070366,0.356922447681427,1395.0844778127407,0.1203216712826832,0.0002630301442289852,1
12,393216,458752,13749,-2635,0.3331471597775817,0.3215417405590415,1347.0815687161396,0.15398756731173882,0.000247310309571746,1
13,425984,491520,14719,-1665,0.3617639746516943,0.3204662296921015,1371.0830192970275,0.5264304567474818,0.0002638527131910477,1
14,458752,524288,10644,-5740,0.6459020152688026,0.40255055017769337,1617.0979164074658,2.053462150388991,0.0003994204733772302,1
15,491520,557056,14740,-1644,3510.2192747714,1156.6617995332927,10510.636097118613,4.82127854020947,0.33396830052309506,1
16,524288,589824,14740,-1644,10185.006455371156,3223.5324504897,39383.38440064581,4.996292620946246,0.2586117625585307,1
17,557056,622592,14740,-1644,13200.673583984375,6360.8660888671875,59365.5945924602,3.170798395360065,0.2223623577697804,1
18,589824,655360,14740,-1644,13315.218505859375,6291.0733642578125,59405.59727689865,3.256235479056025,0.22414080686362076,1
19,622592,688128,14740,-1644,13679.203125,6443.792724609375,59976.63084501648,3.269192363553617,0.2280755509649742,1
20,655360,720896,14740,-1644,13742.68994140625,6711.2520751953125,60641.67203796368,3.1126819691975176,0.22662122397949175,1
21,688128,753664,14740,-1644,13829.04638671875,6742.4107666015625,60826.68407063825,3.1197702594950365,0.22735164012325623,1
22,720896,786432,14740,-1644,13572.69287109375,6519.9666748046875,59806.62103248633,3.184206458473644,0.22694298117462958,1
23,753664,819200,14740,-1644,9771.76107120514,6226.6973876953125,58364.53425119385,1.957150796363113,0.16742635226297992,1
24,786432,851968,14764,-1620,3235.3588901162148,3195.8904315829277,57783.49886362474,0.05330581381022022,0.05599105200867135,1
25,819200,884736,14772,-1612,3193.520769506693,1485.3133844956756,58489.54162592002,3.3245165040295808,0.054599859748113724,1
26,851968,917504,33,33,5281.961556375027,4191.498997017741,59644.61135099558,1.0042586939053453,0.08855722984414854,1
27,884736,950272,33,33,5281.964089810848,3273.0179442935623,61435.719719871966,2.078470579373197,0.08597545717532054,1
28,917504,983040,537,537,5206.380196502432,4818.248491555452,63990.874880542164,0.3364668522331966,0.08136129106254096,1
