window_index,start_sample,end_sample,peak_bin,peak_signed_bin,peak_power,second_power,total_power,confidence_db,peak_share,valid
0,0,32768,3808,3808,0.00284333540184889,0.0028211724275024608,7.500454149305915,0.03398461743763603,0.0003790884318800895,1
1,16384,49152,4226,-3966,0.0019585503032431006,0.0019580980588216335,6.000363405943671,0.0010029353642771494,0.0003264052809373271,1
2,32768,65536,6811,-1381,0.0010111463197972625,0.0010111004230566323,3.5002119106978142,0.00019713421487154814,0.00028888145792169395,1
3,49152,81920,2433,2433,0.0012748117878800258,0.001274411377380602,4.0002421467856735,0.0013643063831818064,0.0003186836549143354,1
4,65536,98304,2431,2431,0.0011795592145062983,0.0011792844597948715,4.000242177867641,0.001011719910812754,0.00029487195076150895,1
5,81920,114688,1047,1047,0.0003662330564111471,0.0003662330564111471,2.0001211171034448,0.0,0.00018310543960533857,1
6,98304,131072,5827,-2365,0.0005482786800712347,0.000548264040844515,2.500151450794176,0.00011595964776986331,0.00021929818687466848,1
7,114688,147456,2594,2594,0.0007887158717494458,0.0007882980571594089,3.500211936357525,0.002301242517025091,0.00022533374723880816,1
8,131072,163840,7485,-707,0.0057435206399532035,0.005348403297830373,9.500575349689559,0.30954038169394466,0.0006045445068904042,1
9,147456,180224,7485,-707,0.005623206670861691,0.005574697017436847,9.50057545704922,0.037627768869661585,0.0005918806388395552,1
10,163840,196608,838,838,0.000852622149977833,0.0008511265041306615,3.0001817278052973,0.007624961623259587,0.0002841901682407572,1
11,180224,212992,3252,3252,0.00048807691200636327,0.00048807691200636327,2.0001211210375556,0.0,0.00024402367780265984,1
12,196608,229376,6391,-1801,0.0005493033822858706,0.0005492595082614571,2.5001514806245395,0.000346894053599679,0.00021970804030988324,1
13,212992,245760,1816,1816,0.0011171861697221175,0.0011171747464686632,3.500212050021471,4.440693448084608e-05,0.00031917671094105983,1
14,229376,262144,562,562,0.0077946463716216385,0.007788984643411823,13.500817597768474,0.0031556925666085174,0.0005773462470087739,1
15,245760,278528,2775,2775,0.008185666731151287,0.007950297193019651,15.000908393128455,0.1267069544662141,0.0005456780693961798,1
