window_index,start_sample,end_sample,peak_bin,peak_signed_bin,peak_power,second_power,total_power,confidence_db,peak_share,valid
0,0,65536,236,236,63466456.58138275,44925987.777531624,274641328.5665195,1.500466171184981,0.2310885142911434,1
1,32768,98304,236,236,63466429.83959198,44925941.04797888,301638409.0409238,1.5004688585669281,0.21040566432301194,1
2,65536,131072,15392,-992,41011332.98668003,35710161.569973946,307709896.19099677,0.6011207018623983,0.13327921361756961,1
3,98304,163840,1280,1280,66631614.131997585,47643991.262758255,311717784.4876787,1.456721977280302,0.2137562161925071,1
4,131072,196608,724,724,47643997.21479607,37750132.2099247,311305709.27884245,1.0108971361348191,0.15304569044096916,1
5,163840,229376,15816,-568,53444572.96692419,38601957.011013746,306140688.6078042,1.4129428857603745,0.17457520334839208,1
6,196608,262144,15816,-568,53444544.81399369,45805874.88581753,287801722.8028412,0.6698220002533355,0.18569918308170075,1
7,229376,294912,612,612,45806066.446148396,43144992.99363518,260870885.47681803,0.2599259593826615,0.17558903272177875,1
8,262144,327680,15684,-700,45871491.43347359,40408769.09913492,271530351.60328305,0.5506723920804032,0.16893688371344104,1
9,294912,360448,15684,-700,45870807.847436905,36673804.950027466,310799374.7396492,0.9718041785988256,0.14758976875633043,1
10,327680,393216,16016,-368,61087823.34259319,45336710.77209473,345519720.758227,1.2950464240250965,0.1767998168340111,1
11,360448,425984,16016,-368,61087846.94578552,56718402.10579014,366858933.4512407,0.32230831375821445,0.16651590400456942,1
12,393216,458752,544,544,56781528.33770752,55564602.84256053,353527851.24101937,0.09408863362750369,0.16061401708064135,1
13,425984,491520,756,756,41841884.69392884,38756640.73465729,319038886.55247724,0.33265111168767547,0.13114979539350435,1
14,458752,524288,15652,-732,38756643.070537806,32368645.33824539,297062547.0971588,0.7822162923207926,0.13046627199982183,1
15,491520,557056,608,608,36356968.563090324,32368777.116012573,293917868.5151657,0.5046137249091356,0.12369771442192656,1
16,524288,589824,608,608,36411378.79277611,27078819.437057495,306117874.8650765,1.286073983448007,0.11894561468788671,1
17,557056,622592,15332,-1052,31957941.33927059,27473885.966796875,321422732.74977255,0.6565870391078019,0.09942651244941605,1
18,589824,655360,216,216,39900517.017755985,31957962.124786377,318640669.6801038,0.9639944546031336,0.12522104305710166,1
19,622592,688128,216,216,39900549.62727356,30463494.680318832,306696708.0426259,1.1719915529172105,0.1300977434088664,1
20,655360,720896,14948,-1436,23590119.820336826,18707772.336528257,153046342.6139933,1.0070807064585199,0.15413710264109207,1
21,688128,753664,1811,1811,55260.32924053492,55111.996077535674,2049804.1299662192,0.011673272765189101,0.026958833984516175,1
22,720896,786432,12806,-3578,0.3272060798481107,0.282601997256279,1128.0683052476577,0.6364613789401488,0.0002900587476183682,1
23,753664,819200,1698,1698,0.3215602864511311,0.2882876596413553,1100.0666118805148,0.4743635436564272,0.0002923098319486655,1
24,786432,851968,1723,1723,0.24525896087288857,0.2326027899980545,965.0584360984192,0.2300996423628759,0.0002541389740754273,1
25,819200,884736,2031,2031,0.2576588373631239,0.24979207292199135,980.0593424218097,0.13466390739553202,0.0002629012613934449,1
26,851968,917504,525,525,0.23658562637865543,0.23589163646101952,1024.0620069339377,0.01275812540334352,0.00023102666125364573,1
27,884736,950272,12753,-3631,0.3049268768518232,0.27516816556453705,1124.0680623240278,0.44597517040871193,0.0002712708305415085,1
28,917504,983040,12040,-4344,0.2956379745155573,0.2905088415427599,1137.0688526814579,0.07600863624532853,0.00026000006404043,1
29,950272,1015808,10133,-6251,0.30960345664061606,0.30122129153460264,1264.0765451723412,0.11920134523295615,0.00024492461142723397,1
30,983040,1048576,15184,-1200,0.3933447040617466,0.3519516661763191,1391.0842344584012,0.4829028172413039,0.00028276124070580796,1
