packet_index,event_index,anchor_symbol_index,absolute_symbol_index,anchor_grid,anchor_start_sample,anchor_cfo_common_phase_rad,anchor_bin_mode,anchor_bin,anchor_signed_bin,argmax_bin,argmax_signed_bin,is_anchor_bin_argmax,anchor_real,anchor_imag,anchor_amp,anchor_power,anchor_phase,anchor_energy_ratio,peak_margin_db,total_fft_energy,anchor_phase_unwrap,phase_line_fit,phase_line_residual,file_name,sf,bw,samp_rate,cfo_int,cfo_frac,sfo_hat,anchor_line_slope_pi_per_symbol,anchor_line_r2
1,1,0,0.0,payload_backtrack,2435248,3108.232061326145,bin0,0,0,409,409,0,-11.925013542175293,0.9216242432594299,11.960574368600684,143.05532836914062,3.0644610138822648,0.005724297054579785,0.8843968816237223,24990.89879598189,3.0644610138822648,2.981362201665254,0.08309881221701064,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m25dB.bin,10,125000.0,500000.0,-24,-0.42916033761813344,-0.006261318519996445,-0.004264119327609106,0.016796933045700957
1,1,1,1.0,payload_backtrack,2439344,2954.7391200260886,bin0,0,0,859,-165,0,-3.8053808212280273,0.1435253620147705,3.8080864911542602,14.501522064208984,3.103894097133907,0.0006051705500399454,0.050927653755650296,23962.70285005076,3.103894097133907,2.9679660757116073,0.13592802142229976,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m25dB.bin,10,125000.0,500000.0,-24,-0.42916033761813344,-0.006261318519996445,-0.004264119327609106,0.016796933045700957
1,1,2,2.0,payload_backtrack,2443440,2801.2461787260318,bin0,0,0,0,0,1,-13.142099380493164,1.5505739450454712,13.23325567219997,175.11904907226562,3.024150343082024,0.007331995890124921,0.6922506264027555,23884.2263002526,3.024150343082024,2.95456994975796,0.06958039332406374,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m25dB.bin,10,125000.0,500000.0,-24,-0.42916033761813344,-0.006261318519996445,-0.004264119327609106,0.016796933045700957
1,1,3,3.0,payload_backtrack,2447536,2647.7532374259754,bin0,0,0,895,-129,0,-8.159565925598145,-4.766205310821533,9.449615291591806,89.29523468017578,-2.6129278388652204,0.0036106708925482053,1.666849487933327,24730.926007259637,3.670257468314366,2.9411738238043132,0.7290836445100526,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m25dB.bin,10,125000.0,500000.0,-24,-0.42916033761813344,-0.006261318519996445,-0.004264119327609106,0.016796933045700957
1,1,4,4.0,payload_backtrack,2451632,2494.260296125919,bin0,0,0,640,-384,0,-2.666126012802124,1.1765589714050293,2.914192671964881,8.492517471313477,2.7259979244303363,0.0003321745752496201,0.5469805702408047,25566.428330439143,2.7259979244303363,2.927777697850666,-0.2017797734203297,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m25dB.bin,10,125000.0,500000.0,-24,-0.42916033761813344,-0.006261318519996445,-0.004264119327609106,0.016796933045700957
1,1,5,5.0,payload_backtrack,2455728,2340.767354825862,bin0,0,0,0,0,1,-12.458273887634277,5.611490249633789,13.663726105314215,186.6974334716797,2.7183872061506915,0.007554960714206491,0.8872605519383088,24711.899973299704,2.7183872061506915,2.914381571897019,-0.19599436574632767,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m25dB.bin,10,125000.0,500000.0,-24,-0.42916033761813344,-0.006261318519996445,-0.004264119327609106,0.016796933045700957
1,1,6,6.0,payload_backtrack,2459824,2187.274413525806,bin0,0,0,660,-364,0,-6.427148342132568,6.288478374481201,8.9918405278394,80.85319519042969,2.367099534341656,0.0033412244434256506,0.7244799353863345,24198.672241106164,2.367099534341656,2.900985445943372,-0.5338859116017161,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m25dB.bin,10,125000.0,500000.0,-24,-0.42916033761813344,-0.006261318519996445,-0.004264119327609106,0.016796933045700957
1,1,7,7.0,payload_backtrack,2463920,2033.7814722257492,bin0,0,0,577,-447,0,-4.342979907989502,2.682697057723999,5.10473681836013,26.05834197998047,2.58825361264853,0.0010940446681374624,0.4073047676065127,23818.35288712941,2.58825361264853,2.887589319989725,-0.2993357073411951,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m25dB.bin,10,125000.0,500000.0,-24,-0.42916033761813344,-0.006261318519996445,-0.004264119327609106,0.016796933045700957
1,1,8,8.0,payload_backtrack,2468016,1880.2885309256926,bin0,0,0,46,46,0,-2.931072473526001,2.3650431632995605,3.7662468067469796,14.184615135192871,2.462666635933678,0.0005647720147545003,0.4222639020416524,25115.648021899164,2.462666635933678,2.874193194036078,-0.4115265581023997,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m25dB.bin,10,125000.0,500000.0,-24,-0.42916033761813344,-0.006261318519996445,-0.004264119327609106,0.016796933045700957
1,1,9,9.0,payload_backtrack,2472112,1726.795589625636,bin0,0,0,664,-360,0,-10.105611801147461,1.1898740530014038,10.17542088257271,103.5391845703125,3.024388399997674,0.004625980352792917,0.30345935064234036,22382.106423733756,3.024388399997674,2.860797068082431,0.1635913319152431,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m25dB.bin,10,125000.0,500000.0,-24,-0.42916033761813344,-0.006261318519996445,-0.004264119327609106,0.016796933045700957
