packet_index,event_index,success,total_payload,correct_count,pre_block_correct_count,pre_template_correct_count,block_code_search_enabled,payload_template_known,byte_symbol_prior_known,byte_residual_candidates,byte_residual_unknown_bytes,byte_residual_symbol_known,prior_search_success,prior_search_selected,prior_search_payload_hex,prior_search_candidates,prior_search_known_symbols,prior_search_score,prior_search_signal_score,prior_search_score_mode,prior_search_effective_kappa,prior_search_kappa_source,prior_search_kappa_source_line_rmse_pi,prior_search_prior_score,prior_search_margin,prior_search_phase_score,prior_search_amp_score,prior_search_profile_score,prior_search_line_rmse_pi,prior_search_line_r2,prior_search_map_phase_ll,prior_search_map_line_ll,prior_search_map_amp_ll,final_error_rate,initial_slope_pi,final_slope_pi,initial_line_r2,final_line_r2,preamble_anchors,header_anchors,header_method,header_rescue_score,header_rescue_visited,preamble_line_slope_pi,header_line_slope_pi,hough_line_slope_pi,hough_score,preamble_profile_quality,preamble_profile_anchors,preamble_line_r2,header_line_r2,refinement_rounds,round0_acc,round1_acc,round2_acc,payload_len,gt_bins_available,reconstructed_payload_hex,reconstructed_unknown_bytes
1,1,1,35,35,35,35,0,30,0,256,1,30,1,2,404433221100020058303132333435363738393a3b3c3d3e3f4041424378563412,256,10,0.446538,0.446538,map,2.000000,scoring_line,0.020567,0.000000,0.126979,0.946879,1.000000,0.000000,0.011076,0.977824,1.787515,-0.000682,-0.000000,0.0000,0.0027,0.0027,0.0825,0.0825,16,8,session_header_prior_forced,,,-0.0005,0.0027,0.0000,0.0000,0.0000,0,0.0021,0.0825,2,1.0000,1.0000,,33,35,404433221100020058303132333435363738393a3b3c3d3e3f4041424378563412,0
2,2,1,35,35,35,35,0,30,0,256,1,30,1,3,404433221100030058303132333435363738393a3b3c3d3e3f4041424378563412,256,10,0.459324,0.459324,map,2.000000,scoring_line,0.032578,0.000000,0.148294,0.959460,1.000000,0.000000,0.006988,0.998329,1.837840,-0.000271,-0.000000,0.0000,-0.0308,-0.0308,0.8239,0.8239,16,8,session_header_prior_forced,,,-0.0038,-0.0308,0.0000,0.0000,0.0000,0,0.1374,0.8239,2,1.0000,1.0000,,33,35,404433221100030058303132333435363738393a3b3c3d3e3f4041424378563412,0
3,3,1,35,35,35,35,0,30,0,256,1,30,1,4,404433221100040058303132333435363738393a3b3c3d3e3f4041424378563412,256,10,0.354123,0.354123,map,2.000000,scoring_line,0.028117,0.000000,0.126624,0.855406,1.000000,0.000000,0.021491,0.980922,1.421622,-0.002566,0.000000,0.0000,-0.0177,-0.0177,0.6752,0.6752,16,8,session_header_prior_forced,,,-0.0036,-0.0177,0.0000,0.0000,0.0000,0,0.2349,0.6752,2,1.0000,1.0000,,33,35,404433221100040058303132333435363738393a3b3c3d3e3f4041424378563412,0
5,5,1,35,35,35,35,0,30,0,256,1,30,1,6,404433221100060058303132333435363738393a3b3c3d3e3f4041424378563412,256,10,0.491740,0.491740,map,2.000000,scoring_line,0.038549,0.000000,0.212505,0.992641,1.000000,0.000000,0.018008,0.984715,1.970563,-0.001802,-0.000000,0.0000,-0.0511,-0.0511,0.9024,0.9024,16,8,session_header_prior_forced,,,-0.0041,-0.0511,0.0000,0.0000,0.0000,0,0.1131,0.9024,2,0.9714,1.0000,,33,35,404433221100060058303132333435363738393a3b3c3d3e3f4041424378563412,0
6,6,1,35,35,35,35,0,30,0,256,1,30,1,7,404433221100070058303132333435363738393a3b3c3d3e3f4041424378563412,256,10,0.440315,0.440315,map,2.000000,scoring_line,0.058396,0.000000,0.127205,0.945148,0.986144,0.000000,0.025802,0.983908,1.780591,-0.003699,-0.014915,0.0000,-0.0385,-0.0385,0.6950,0.6950,16,8,session_header_prior_forced,,,-0.0038,-0.0385,0.0000,0.0000,0.0000,0,0.1097,0.6950,2,0.9714,1.0000,,33,35,404433221100070058303132333435363738393a3b3c3d3e3f4041424378563412,0
