packet_index,event_index,detected_start_sample,detected_end_sample,detected_window_count,detected_reference_bin,detected_reference_signed_bin,detected_mean_confidence_db,aligned_start_sample,align_offset_samples,align_peak_bin,align_peak_signed_bin,align_confidence_db,align_peak_share,frame_valid,located_preamble_start_sample,located_sfd_start_sample,located_payload_start_sample,locator_score,preamble_ref_bin,preamble_ref_signed_bin,preamble_stable_count,sync1_bin,sync2_bin,sync1_expected_bin,sync2_expected_bin,sync1_distance,sync2_distance,sfd1_bin,sfd2_bin,sfd_bin_distance,mean_preamble_confidence_db,mean_sfd_confidence_db,grlora_framesync_valid,grlora_coarse_offset_chips,grlora_coarse_offset_samples,grlora_synced_preamble_start_sample,grlora_synced_sfd_start_sample,grlora_synced_payload_start_sample,grlora_fine_preamble_start_sample,grlora_fine_payload_start_sample,grlora_preamble_peak_mean_signed_bin,grlora_preamble_peak_max_abs_signed_bin,grlora_preamble_bin0_count,grlora_preamble_peak_count,grlora_sync1_peak_signed_bin,grlora_sync2_peak_signed_bin,grlora_sync1_expected_signed_bin,grlora_sync2_expected_signed_bin,grlora_sync1_distance,grlora_sync2_distance,grlora_sfd1_peak_signed_bin,grlora_sfd2_peak_signed_bin,grlora_sfd_mean_signed_bin,grlora_up_symbols_used,grlora_cfo_frac_est,grlora_sto_frac_initial,grlora_sto_frac_refined,grlora_sto_frac_used,grlora_sto_sample_correction,grlora_cfo_int_est,grlora_down_val_signed_bin,grlora_cfo_total_est,grlora_cfo_hz_est,grlora_sfo_hat,grlora_sfo_samples_per_symbol,grlora_clk_off,grlora_fs_p,grlora_netid_sto_frac_est,grlora_payload_sto_frac_est,grlora_payload_sto_sample_correction,grlora_netid1_est,grlora_netid2_est,grlora_netid_offset,grlora_netid_valid,grlora_sfo_cum_initial,grlora_fine_preamble_peak_mean_signed_bin,grlora_fine_preamble_peak_max_abs_signed_bin,grlora_fine_preamble_bin0_count,grlora_fine_preamble_peak_count,grlora_spectrum_chirps,grlora_spectrum_raw_peak_signed_bin,grlora_spectrum_peak_signed_bin,grlora_spectrum_peak_relative_db,grlora_spectrum_bin0_relative_db,grlora_spectrum_bin0_is_peak
0,0,2228224,2555904,9,16015,-369,7.726906542362176,2244608,16384,16015,-369,7.220598212149306,0.6213428679074062,1,2262536,2557448,2594312,378.63433331370646,17,17,16,41,49,24,32,0,0,16,16,0,11.018671142941269,4.863046015191594,1,-17,-68,2262468,2557380,2594244,2262470,2594305,0.0,0,16,16,24,32,24,32,0,0,33,33,33.0,12,-0.31173768639564514,-0.40275972559376094,-0.4280087696752225,-0.4280087696752225,-2,16,33,15.688262313604355,478.76777080091415,0.004020981728932837,0.016083926915731347,9.816849924152433e-07,124999.87728937595,-0.3636730620122971,-0.34658388966433257,-1,25,33,1,1,-0.09658388966433257,1.0,1,0,12,,,,,,
1,1,4718592,5079040,10,1199,1199,4.099730621482915,4730248,11656,17,17,8.67357186978386,0.6612308084288774,1,4763016,5057928,5094792,395.6514327636904,17,17,16,41,49,24,32,0,0,16,16,0,11.137360574963168,8.438415691421913,1,-17,-68,4762948,5057860,5094724,4762950,5094785,0.0,0,16,16,24,32,24,32,0,0,33,33,33.0,12,-0.3603346645832062,-0.35317151727477747,-0.3789541855961307,-0.3789541855961307,-2,16,33,15.639665335416794,477.28470872243633,0.0040085260753067445,0.016034104301226978,9.786440613541857e-07,124999.87766949233,-0.3148177683912228,-0.2977815325711691,-1,25,33,1,1,-0.04778153257116913,1.0,1,0,12,,,,,,
2,2,7208960,7536640,9,15033,-1351,5.490405508307835,7214440,5480,19,19,23.04000456706604,0.7543981144062282,0,7214176,7509088,7545952,4.034990889651368,16337,-47,13,16337,16337,24,32,24,32,14,13,1,13.31224530584219,0.11628547517903495,0,47,188,7214364,7509276,7546140,7214366,7542262,296.3125,4000,13,16,0,0,24,32,24,32,-3982,-3286,-3634.0,12,-0.4176432490348816,0.04468358950991114,-0.4889637013293071,-0.4889637013293071,-2,-969,-1937,-969.4176432490349,-29584.2786636058,-0.24846669142122074,-0.993866765684883,-6.066081333525897e-05,125007.58260166692,-0.46443076406883854,0.47958579739097296,2,2,2,-22,0,-0.020414202609027043,3.0,5,2,12,,,,,,
3,3,9732096,10059776,9,147,147,7.3877561272387515,9747960,15864,17,17,9.87264346968296,0.7279991290503673,1,9764344,10059256,10096120,341.72842153714146,17,17,16,41,49,24,32,0,0,16,16,0,8.761765662959963,1.490014087992149,1,-17,-68,9764276,10059188,10096052,9764275,10096111,0.0,0,16,16,24,32,24,32,0,0,33,33,33.0,12,-0.4792919158935547,0.2549556769540602,0.23587242042197576,0.23587242042197576,1,16,33,15.520708084106445,473.6544215120375,0.003978036724448033,0.01591214689779213,9.712003721796955e-07,124999.87859995347,0.2995210080131443,0.3164276640920485,1,25,33,1,1,0.06642766409204848,1.0,1,0,12,,,,,,
4,4,12222464,12582912,10,1692,1692,2.3489480316728533,12232152,9688,18,18,14.692388075628855,0.8303188894307306,1,12264912,12559824,12596688,368.9749184780543,16,16,16,40,48,24,32,0,0,16,16,0,12.28423149866024,0.6632920366946187,1,-16,-64,12264848,12559760,12596624,12264847,12596687,0.0,0,16,16,24,32,24,32,0,0,32,32,32.0,12,0.4547753930091858,0.25104272180909193,0.22987904873508094,0.22987904873508094,1,16,32,16.454775393009186,502.1598935854854,0.004217442944691713,0.016869771778766852,1.0296491564188752e-06,124999.87129385545,0.29735813585014836,0.3152822683650881,1,24,32,0,1,0.0652822683650881,0.0,0,12,12,,,,,,
5,5,14712832,15040512,9,15536,-848,6.075219731030066,14729216,16384,15536,-848,5.233115286967993,0.4823687491286085,1,14764032,15058944,15095808,378.6216495041933,16048,-336,16,16072,16080,24,32,0,0,369,369,0,9.377918236245684,8.310448830993405,1,336,1344,14765376,15060288,15097152,14765376,15097216,0.0,0,16,16,24,32,24,32,0,0,33,33,33.0,12,0.4052971601486206,-0.09314008155124891,-0.12218716090987534,-0.12218716090987534,0,16,32,16.40529716014862,500.64993774867617,0.004204761420993598,0.016819045683974392,1.0265530812972652e-06,124999.87168086483,-0.054910978173977776,-0.037040742134755,0,24,32,0,1,-0.037040742134755,0.0,0,12,12,,,,,,
6,6,17235968,17563648,9,659,659,0.8846212159147975,17249784,13816,17,17,2.452616340600186,0.491907682647814,1,17266168,17561080,17597944,414.50090819297355,17,17,16,41,49,24,32,0,0,15,15,0,1.3360688073382536,33.62227535530347,0,-17,-68,17266100,17561012,17597876,17266102,17597933,0.0625,1,15,16,24,32,24,32,0,0,32,32,32.0,12,0.33569398522377014,-0.36278261235255616,-0.3880391795733872,-0.3880391795733872,-2,15,31,15.33569398522377,468.008239295159,0.003930616666296845,0.01572246666518738,9.59623209545128e-07,124999.8800470988,-0.32514931291263766,-0.3084441920808761,-1,25,33,1,1,-0.05844419208087609,1.0,1,0,12,,,,,,
7,7,19726336,19988480,7,14499,-1885,1.5106203447434754,19733944,7608,17,17,11.44326462283529,0.7721825613465466,1,19766712,20061624,20098488,377.5684552369355,17,17,16,41,49,24,32,0,0,16,15,1,14.262522134606517,0.374279380236056,1,-17,-68,19766644,20061556,20098420,19766644,20098484,0.0,0,16,16,24,32,24,32,0,0,33,32,32.5,12,0.28781139850616455,0.056116378127469016,0.03188065071229306,0.03188065071229306,0,16,32,16.287811398506165,497.0645568391774,0.004174649220449601,0.016698596881798405,1.0192014698363284e-06,124999.87259981627,0.09867503823948665,0.1164172974263975,0,24,32,0,1,0.1164172974263975,0.0,0,12,12,,,,,,
