dataset,target_snr_db,noise_seed,packet_count,center_symbol_ser,multi_symbol_ser,pure_symbol_ser,pure_gain_vs_center,pure_gain_vs_multi,pure_crc_valid_rate,mean_phase_score,mean_amp_score,mean_candidate_count,mean_selected_energy_drop_db,mean_phase_line_r2,mean_phase_line_rmse_pi
0_0_0_10_14_16,-24.0,42,11,0.8337662337662337,0.5168831168831168,0.8883116883116884,-0.054545454545454536,-0.3714285714285714,0.0,0.9680976666679264,0.8737683499765659,64.0,-0.6571411529886724,0.9550216884049043,0.139065712205431
mean,-24.0,mean,11,0.8337662337662337,0.5168831168831168,0.8883116883116884,-0.054545454545454536,-0.3714285714285714,0.0,0.9680976666679264,0.8737683499765659,64.0,-0.6571411529886724,0.9550216884049043,0.139065712205431
