dataset,target_snr_db,noise_seed,packet_index,payload_symbol_index,gt_raw_bin,savaux_top1_raw_bin,phase_line_raw_bin,gt_symbol,savaux_top1_symbol,phase_line_symbol,gt_in_stage1_top40_raw,gt_in_actual_viterbi_candidates_raw,stage1_topk_size,actual_viterbi_candidate_count,effective_top_l,hard_anchor,high_confidence,pre_hard_anchor_count,hard_anchor_rmse_pi,category,gt_local_score,selected_local_score,local_score_delta_gt_minus_selected,lock_active
0_0_0_10_14_16,-25.0,42,1,15,267,728,587,266,727,586,1,1,40,40,40,0,0,26,0.23817350001388254,E1_gt_in_candidates_local_score_loss,0.5721974256038715,0.9050885191499664,-0.3328910935460948,
0_0_0_10_14_16,-25.0,42,1,16,917,917,917,916,916,916,1,1,40,1,40,1,1,26,0.23817350001388254,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,1,17,656,656,656,655,655,655,1,1,40,1,40,1,1,26,0.23817350001388254,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,1,18,889,889,889,888,888,888,1,1,40,1,40,1,1,26,0.23817350001388254,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,1,19,510,641,641,509,640,640,0,0,40,40,40,0,0,26,0.23817350001388254,D_stage1_top40_miss,,,,
0_0_0_10_14_16,-25.0,42,1,20,860,860,860,859,859,859,1,1,40,40,40,0,0,26,0.23817350001388254,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,1,21,553,553,553,552,552,552,1,1,40,40,40,0,0,26,0.23817350001388254,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,1,22,629,629,629,628,628,628,1,1,40,1,40,1,1,26,0.23817350001388254,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,1,23,759,725,725,758,724,724,0,0,40,1,40,1,0,26,0.23817350001388254,D_stage1_top40_miss,,,,
0_0_0_10_14_16,-25.0,42,1,24,874,744,744,873,743,743,1,0,40,1,40,1,0,26,0.23817350001388254,E3_lock_or_high_conf_removed_gt,,,,1
0_0_0_10_14_16,-25.0,42,1,25,720,720,720,719,719,719,1,1,40,1,40,1,1,26,0.23817350001388254,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,1,26,314,314,314,313,313,313,1,1,40,40,40,0,0,26,0.23817350001388254,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,1,27,602,602,602,601,601,601,1,1,40,1,40,1,0,26,0.23817350001388254,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,1,28,7,7,7,6,6,6,1,1,40,1,40,1,1,26,0.23817350001388254,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,1,29,610,610,610,609,609,609,1,1,40,1,40,1,1,26,0.23817350001388254,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,1,30,807,807,807,806,806,806,1,1,40,1,40,1,0,26,0.23817350001388254,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,1,31,897,114,114,896,113,113,1,0,40,1,40,1,0,26,0.23817350001388254,E3_lock_or_high_conf_removed_gt,,,,1
0_0_0_10_14_16,-25.0,42,1,32,749,749,749,748,748,748,1,1,40,1,40,1,1,26,0.23817350001388254,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,1,33,584,584,584,583,583,583,1,1,40,3,40,1,0,26,0.23817350001388254,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,1,34,934,934,934,933,933,933,1,1,40,40,40,0,0,26,0.23817350001388254,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,2,0,803,830,830,802,829,829,1,1,40,40,40,0,0,26,0.7974081017727214,E1_gt_in_candidates_local_score_loss,0.8463155419670934,0.8854990081615314,-0.03918346619443802,
0_0_0_10_14_16,-25.0,42,2,1,826,826,826,825,825,825,1,1,40,1,40,1,1,26,0.7974081017727214,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,2,2,922,358,358,921,357,357,1,1,40,40,40,0,0,26,0.7974081017727214,E1_gt_in_candidates_local_score_loss,0.8596953820124124,0.9053505683559563,-0.04565518634354393,
0_0_0_10_14_16,-25.0,42,2,3,718,718,718,717,717,717,1,1,40,1,40,1,0,26,0.7974081017727214,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,2,4,86,86,86,85,85,85,1,1,40,1,40,1,1,26,0.7974081017727214,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,2,5,468,468,468,467,467,467,1,1,40,1,40,1,0,26,0.7974081017727214,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,2,6,89,89,89,88,88,88,1,1,40,1,40,1,1,26,0.7974081017727214,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,2,7,713,713,713,712,712,712,1,1,40,1,40,1,0,26,0.7974081017727214,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,2,8,865,247,247,864,246,246,1,0,40,1,40,1,1,26,0.7974081017727214,E3_lock_or_high_conf_removed_gt,,,,1
0_0_0_10_14_16,-25.0,42,2,9,492,492,492,491,491,491,1,1,40,40,40,0,0,26,0.7974081017727214,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,2,10,765,765,765,764,764,764,1,1,40,1,40,1,1,26,0.7974081017727214,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,2,11,1023,1023,1023,1022,1022,1022,1,1,40,1,40,1,1,26,0.7974081017727214,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,2,12,597,151,151,596,150,150,1,0,40,1,40,1,1,26,0.7974081017727214,E3_lock_or_high_conf_removed_gt,,,,1
0_0_0_10_14_16,-25.0,42,2,13,562,825,825,561,824,824,1,0,40,1,40,1,0,26,0.7974081017727214,E3_lock_or_high_conf_removed_gt,,,,1
0_0_0_10_14_16,-25.0,42,2,14,478,478,478,477,477,477,1,1,40,1,40,1,1,26,0.7974081017727214,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,2,15,267,267,267,266,266,266,1,1,40,40,40,0,0,26,0.7974081017727214,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,2,16,917,917,917,916,916,916,1,1,40,1,40,1,1,26,0.7974081017727214,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,2,17,656,656,656,655,655,655,1,1,40,1,40,1,1,26,0.7974081017727214,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,2,18,889,889,889,888,888,888,1,1,40,1,40,1,1,26,0.7974081017727214,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,2,19,510,510,510,509,509,509,1,1,40,1,40,1,1,26,0.7974081017727214,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,2,20,860,38,38,859,37,37,1,1,40,40,40,0,0,26,0.7974081017727214,E1_gt_in_candidates_local_score_loss,0.8097918317645626,0.8869632930260882,-0.07717146126152563,
0_0_0_10_14_16,-25.0,42,2,21,553,553,553,552,552,552,1,1,40,1,40,1,0,26,0.7974081017727214,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,2,22,629,314,314,628,313,313,1,1,40,40,40,0,0,26,0.7974081017727214,E1_gt_in_candidates_local_score_loss,0.8552853134259029,0.8994421740948433,-0.04415686066894042,
0_0_0_10_14_16,-25.0,42,2,23,759,276,276,758,275,275,1,0,40,1,40,1,1,26,0.7974081017727214,E3_lock_or_high_conf_removed_gt,,,,1
0_0_0_10_14_16,-25.0,42,2,24,874,874,874,873,873,873,1,1,40,40,40,0,0,26,0.7974081017727214,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,2,25,720,720,720,719,719,719,1,1,40,1,40,1,1,26,0.7974081017727214,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,2,26,314,839,839,313,838,838,1,0,40,1,40,1,0,26,0.7974081017727214,E3_lock_or_high_conf_removed_gt,,,,1
0_0_0_10_14_16,-25.0,42,2,27,602,365,365,601,364,364,1,1,40,40,40,0,0,26,0.7974081017727214,E1_gt_in_candidates_local_score_loss,0.5729450287636586,0.8712008151528043,-0.29825578638914574,
0_0_0_10_14_16,-25.0,42,2,28,7,650,7,6,649,6,1,1,40,40,40,0,0,26,0.7974081017727214,B_savaux_wrong_phase_rescue,,,,
0_0_0_10_14_16,-25.0,42,2,29,610,610,610,609,609,609,1,1,40,1,40,1,0,26,0.7974081017727214,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,2,30,775,775,775,774,774,774,1,1,40,1,40,1,1,26,0.7974081017727214,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,2,31,912,912,912,911,911,911,1,1,40,1,40,1,1,26,0.7974081017727214,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,2,32,768,768,768,767,767,767,1,1,40,1,40,1,1,26,0.7974081017727214,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,2,33,581,581,581,580,580,580,1,1,40,1,40,1,1,26,0.7974081017727214,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,2,34,93,93,93,92,92,92,1,1,40,1,40,1,1,26,0.7974081017727214,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,3,0,222,685,685,221,684,684,1,0,40,1,40,1,0,30,0.4014576049315252,E3_lock_or_high_conf_removed_gt,,,,1
0_0_0_10_14_16,-25.0,42,3,1,711,323,323,710,322,322,1,0,40,1,40,1,0,30,0.4014576049315252,E3_lock_or_high_conf_removed_gt,,,,1
0_0_0_10_14_16,-25.0,42,3,2,871,871,871,870,870,870,1,1,40,40,40,0,0,30,0.4014576049315252,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,3,3,718,604,718,717,603,717,1,1,40,40,40,0,0,30,0.4014576049315252,B_savaux_wrong_phase_rescue,,,,
0_0_0_10_14_16,-25.0,42,3,4,107,107,107,106,106,106,1,1,40,1,40,1,1,30,0.4014576049315252,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,3,5,468,693,693,467,692,692,1,0,40,1,40,1,0,30,0.4014576049315252,E3_lock_or_high_conf_removed_gt,,,,1
0_0_0_10_14_16,-25.0,42,3,6,89,752,752,88,751,751,0,0,40,3,40,1,0,30,0.4014576049315252,D_stage1_top40_miss,,,,
0_0_0_10_14_16,-25.0,42,3,7,713,602,602,712,601,601,1,0,40,1,40,1,0,30,0.4014576049315252,E3_lock_or_high_conf_removed_gt,,,,1
0_0_0_10_14_16,-25.0,42,3,8,865,865,865,864,864,864,1,1,40,1,40,1,0,30,0.4014576049315252,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,3,9,492,492,492,491,491,491,1,1,40,1,40,1,0,30,0.4014576049315252,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,3,10,765,765,765,764,764,764,1,1,40,1,40,1,0,30,0.4014576049315252,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,3,11,1023,1023,1023,1022,1022,1022,1,1,40,1,40,1,1,30,0.4014576049315252,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,3,12,597,597,597,596,596,596,1,1,40,1,40,1,1,30,0.4014576049315252,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,3,13,562,562,562,561,561,561,1,1,40,1,40,1,0,30,0.4014576049315252,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,3,14,478,478,478,477,477,477,1,1,40,1,40,1,1,30,0.4014576049315252,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,3,15,267,455,455,266,454,454,1,0,40,1,40,1,0,30,0.4014576049315252,E3_lock_or_high_conf_removed_gt,,,,1
0_0_0_10_14_16,-25.0,42,3,16,917,917,917,916,916,916,1,1,40,1,40,1,0,30,0.4014576049315252,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,3,17,656,656,656,655,655,655,1,1,40,1,40,1,1,30,0.4014576049315252,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,3,18,889,177,177,888,176,176,1,0,40,1,40,1,1,30,0.4014576049315252,E3_lock_or_high_conf_removed_gt,,,,1
0_0_0_10_14_16,-25.0,42,3,19,510,510,510,509,509,509,1,1,40,1,40,1,1,30,0.4014576049315252,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,3,20,860,860,860,859,859,859,1,1,40,1,40,1,1,30,0.4014576049315252,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,3,21,553,553,553,552,552,552,1,1,40,1,40,1,1,30,0.4014576049315252,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,3,22,629,967,967,628,966,966,0,0,40,1,40,1,0,30,0.4014576049315252,D_stage1_top40_miss,,,,
0_0_0_10_14_16,-25.0,42,3,23,759,879,879,758,878,878,0,0,40,40,40,0,0,30,0.4014576049315252,D_stage1_top40_miss,,,,
0_0_0_10_14_16,-25.0,42,3,24,874,874,874,873,873,873,1,1,40,1,40,1,1,30,0.4014576049315252,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,3,25,720,306,306,719,305,305,1,1,40,40,40,0,0,30,0.4014576049315252,E1_gt_in_candidates_local_score_loss,0.8410848061229812,0.8942025026160635,-0.05311769649308229,
0_0_0_10_14_16,-25.0,42,3,26,314,314,314,313,313,313,1,1,40,1,40,1,0,30,0.4014576049315252,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,3,27,602,602,602,601,601,601,1,1,40,1,40,1,1,30,0.4014576049315252,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,3,28,7,7,7,6,6,6,1,1,40,1,40,1,1,30,0.4014576049315252,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,3,29,610,635,635,609,634,634,1,0,40,1,40,1,1,30,0.4014576049315252,E3_lock_or_high_conf_removed_gt,,,,1
0_0_0_10_14_16,-25.0,42,3,30,778,891,891,777,890,890,0,0,40,3,40,1,0,30,0.4014576049315252,D_stage1_top40_miss,,,,
0_0_0_10_14_16,-25.0,42,3,31,897,897,897,896,896,896,1,1,40,1,40,1,1,30,0.4014576049315252,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,3,32,740,740,740,739,739,739,1,1,40,40,40,0,0,30,0.4014576049315252,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,3,33,590,104,104,589,103,103,1,0,40,1,40,1,0,30,0.4014576049315252,E3_lock_or_high_conf_removed_gt,,,,1
0_0_0_10_14_16,-25.0,42,3,34,930,930,930,929,929,929,1,1,40,1,40,1,1,30,0.4014576049315252,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,5,0,222,222,222,221,221,221,1,1,40,1,40,1,1,23,0.23354514972200355,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,5,1,826,543,543,825,542,542,1,1,40,40,40,0,0,23,0.23354514972200355,E1_gt_in_candidates_local_score_loss,0.6069919394869956,0.9076033221182487,-0.3006113826312531,
0_0_0_10_14_16,-25.0,42,5,2,871,775,775,870,774,774,1,1,40,40,40,0,0,23,0.23354514972200355,E1_gt_in_candidates_local_score_loss,0.7247547341185162,0.8928424996830318,-0.16808776556451555,
0_0_0_10_14_16,-25.0,42,5,3,718,718,718,717,717,717,1,1,40,1,40,1,1,23,0.23354514972200355,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,5,4,86,620,474,85,619,473,1,1,40,40,40,0,0,23,0.23354514972200355,E1_gt_in_candidates_local_score_loss,0.7163220080606809,0.7860375307106623,-0.06971552264998138,
0_0_0_10_14_16,-25.0,42,5,5,468,194,194,467,193,193,1,0,40,1,40,1,1,23,0.23354514972200355,E3_lock_or_high_conf_removed_gt,,,,1
0_0_0_10_14_16,-25.0,42,5,6,89,296,296,88,295,295,1,1,40,40,40,0,0,23,0.23354514972200355,E1_gt_in_candidates_local_score_loss,0.7389154135430791,0.8989960903125548,-0.16008067676947568,
0_0_0_10_14_16,-25.0,42,5,7,713,713,713,712,712,712,1,1,40,1,40,1,1,23,0.23354514972200355,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,5,8,865,865,865,864,864,864,1,1,40,1,40,1,1,23,0.23354514972200355,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,5,9,492,492,492,491,491,491,1,1,40,1,40,1,1,23,0.23354514972200355,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,5,10,765,225,613,764,224,612,1,1,40,40,40,0,0,23,0.23354514972200355,E1_gt_in_candidates_local_score_loss,0.5877695440172883,0.8798554111223543,-0.292085867105066,
0_0_0_10_14_16,-25.0,42,5,11,1023,1023,1023,1022,1022,1022,1,1,40,1,40,1,1,23,0.23354514972200355,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,5,12,597,597,597,596,596,596,1,1,40,1,40,1,0,23,0.23354514972200355,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,5,13,562,562,562,561,561,561,1,1,40,1,40,1,1,23,0.23354514972200355,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,5,14,478,478,478,477,477,477,1,1,40,1,40,1,1,23,0.23354514972200355,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,5,15,267,267,267,266,266,266,1,1,40,1,40,1,1,23,0.23354514972200355,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,5,16,917,917,917,916,916,916,1,1,40,1,40,1,1,23,0.23354514972200355,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,5,17,656,656,656,655,655,655,1,1,40,1,40,1,1,23,0.23354514972200355,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,5,18,889,889,889,888,888,888,1,1,40,1,40,1,1,23,0.23354514972200355,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,5,19,510,261,510,509,260,509,1,1,40,40,40,0,0,23,0.23354514972200355,B_savaux_wrong_phase_rescue,,,,
0_0_0_10_14_16,-25.0,42,5,20,860,860,860,859,859,859,1,1,40,1,40,1,1,23,0.23354514972200355,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,5,21,553,553,553,552,552,552,1,1,40,1,40,1,0,23,0.23354514972200355,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,5,22,629,629,629,628,628,628,1,1,40,1,40,1,1,23,0.23354514972200355,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,5,23,759,601,601,758,600,600,1,1,40,3,40,1,0,23,0.23354514972200355,E1_gt_in_candidates_local_score_loss,0.7294646102623841,0.8846087535449706,-0.15514414328258652,
0_0_0_10_14_16,-25.0,42,5,24,874,473,874,873,472,873,1,1,40,40,40,0,0,23,0.23354514972200355,B_savaux_wrong_phase_rescue,,,,
0_0_0_10_14_16,-25.0,42,5,25,720,720,720,719,719,719,1,1,40,1,40,1,1,23,0.23354514972200355,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,5,26,314,314,314,313,313,313,1,1,40,1,40,1,1,23,0.23354514972200355,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,5,27,602,602,602,601,601,601,1,1,40,1,40,1,1,23,0.23354514972200355,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,5,28,7,7,7,6,6,6,1,1,40,40,40,0,0,23,0.23354514972200355,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,5,29,610,144,144,609,143,143,1,0,40,1,40,1,1,23,0.23354514972200355,E3_lock_or_high_conf_removed_gt,,,,1
0_0_0_10_14_16,-25.0,42,5,30,823,823,284,822,822,283,1,1,40,40,40,0,0,23,0.23354514972200355,C_savaux_ok_phase_break,,,,
0_0_0_10_14_16,-25.0,42,5,31,913,913,913,912,912,912,1,1,40,1,40,1,0,23,0.23354514972200355,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,5,32,741,793,793,740,792,792,1,1,40,40,40,0,0,23,0.23354514972200355,E1_gt_in_candidates_local_score_loss,0.49554487402146125,0.8842381934716015,-0.38869331945014024,
0_0_0_10_14_16,-25.0,42,5,33,581,277,277,580,276,276,1,1,40,40,40,0,0,23,0.23354514972200355,E1_gt_in_candidates_local_score_loss,0.8376483106550427,0.92188589626487,-0.0842375856098273,
0_0_0_10_14_16,-25.0,42,5,34,91,102,392,90,101,391,0,0,40,40,40,0,0,23,0.23354514972200355,D_stage1_top40_miss,,,,
0_0_0_10_14_16,-25.0,42,6,0,803,803,803,802,802,802,1,1,40,1,40,1,1,30,0.3006500386645069,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,6,1,826,1020,1020,825,1019,1019,1,1,40,40,40,0,0,30,0.3006500386645069,E1_gt_in_candidates_local_score_loss,0.8462914576260411,0.8931535698327369,-0.04686211220669578,
0_0_0_10_14_16,-25.0,42,6,2,871,220,220,870,219,219,1,0,40,1,40,1,0,30,0.3006500386645069,E3_lock_or_high_conf_removed_gt,,,,1
0_0_0_10_14_16,-25.0,42,6,3,718,718,718,717,717,717,1,1,40,1,40,1,1,30,0.3006500386645069,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,6,4,107,886,235,106,885,234,0,0,40,40,40,0,0,30,0.3006500386645069,D_stage1_top40_miss,,,,
0_0_0_10_14_16,-25.0,42,6,5,468,468,468,467,467,467,1,1,40,1,40,1,1,30,0.3006500386645069,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,6,6,89,89,89,88,88,88,1,1,40,1,40,1,0,30,0.3006500386645069,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,6,7,713,713,713,712,712,712,1,1,40,1,40,1,1,30,0.3006500386645069,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,6,8,865,753,753,864,752,752,1,0,40,1,40,1,1,30,0.3006500386645069,E3_lock_or_high_conf_removed_gt,,,,1
0_0_0_10_14_16,-25.0,42,6,9,492,492,492,491,491,491,1,1,40,1,40,1,1,30,0.3006500386645069,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,6,10,765,765,765,764,764,764,1,1,40,1,40,1,0,30,0.3006500386645069,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,6,11,1023,912,912,1022,911,911,1,1,40,40,40,0,0,30,0.3006500386645069,E1_gt_in_candidates_local_score_loss,0.8361664800451257,0.8997383237168586,-0.06357184367173285,
0_0_0_10_14_16,-25.0,42,6,12,597,597,597,596,596,596,1,1,40,1,40,1,1,30,0.3006500386645069,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,6,13,562,562,562,561,561,561,1,1,40,1,40,1,0,30,0.3006500386645069,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,6,14,478,478,478,477,477,477,1,1,40,1,40,1,1,30,0.3006500386645069,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,6,15,267,267,267,266,266,266,1,1,40,1,40,1,1,30,0.3006500386645069,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,6,16,917,917,917,916,916,916,1,1,40,1,40,1,1,30,0.3006500386645069,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,6,17,656,656,656,655,655,655,1,1,40,1,40,1,1,30,0.3006500386645069,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,6,18,889,725,725,888,724,724,0,0,40,1,40,1,0,30,0.3006500386645069,D_stage1_top40_miss,,,,
0_0_0_10_14_16,-25.0,42,6,19,510,510,510,509,509,509,1,1,40,1,40,1,1,30,0.3006500386645069,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,6,20,860,860,860,859,859,859,1,1,40,1,40,1,1,30,0.3006500386645069,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,6,21,553,553,553,552,552,552,1,1,40,1,40,1,1,30,0.3006500386645069,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,6,22,629,629,629,628,628,628,1,1,40,1,40,1,1,30,0.3006500386645069,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,6,23,759,859,759,758,858,758,1,1,40,40,40,0,0,30,0.3006500386645069,B_savaux_wrong_phase_rescue,,,,
0_0_0_10_14_16,-25.0,42,6,24,874,874,874,873,873,873,1,1,40,1,40,1,1,30,0.3006500386645069,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,6,25,720,720,720,719,719,719,1,1,40,1,40,1,1,30,0.3006500386645069,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,6,26,314,223,223,313,222,222,1,0,40,1,40,1,0,30,0.3006500386645069,E3_lock_or_high_conf_removed_gt,,,,1
0_0_0_10_14_16,-25.0,42,6,27,602,602,602,601,601,601,1,1,40,1,40,1,1,30,0.3006500386645069,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,6,28,7,7,7,6,6,6,1,1,40,3,40,1,0,30,0.3006500386645069,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,6,29,610,610,610,609,609,609,1,1,40,1,40,1,1,30,0.3006500386645069,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,6,30,791,791,791,790,790,790,1,1,40,1,40,1,1,30,0.3006500386645069,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,6,31,928,928,928,927,927,927,1,1,40,1,40,1,1,30,0.3006500386645069,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,6,32,760,760,760,759,759,759,1,1,40,1,40,1,1,30,0.3006500386645069,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,6,33,584,584,584,583,583,583,1,1,40,40,40,0,0,30,0.3006500386645069,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,6,34,932,932,932,931,931,931,1,1,40,1,40,1,1,30,0.3006500386645069,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,8,0,803,803,803,802,802,802,1,1,40,1,40,1,1,29,0.30248623332196806,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,8,1,711,711,711,710,710,710,1,1,40,1,40,1,1,29,0.30248623332196806,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,8,2,922,922,922,921,921,921,1,1,40,1,40,1,0,29,0.30248623332196806,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,8,3,691,470,691,690,469,690,1,1,40,40,40,0,0,29,0.30248623332196806,B_savaux_wrong_phase_rescue,,,,
0_0_0_10_14_16,-25.0,42,8,4,86,86,86,85,85,85,1,1,40,1,40,1,1,29,0.30248623332196806,A_savaux_ok_phase_ok,,,,
0_0_0_10_14_16,-25.0,42,8,5,468,468,468,467,467,467,1,1,40,1,40,1,0,29,0.30248623332196806,A_savaux_ok_phase_ok,,,,
