dataset,snr_db,seed,packet_index,payload_symbol_index,frame_symbol_index,gt_bin,ordinary_fft_bin,savaux_bin,branch_gls_bin,savaux_dual_bin,proposed_bin,savaux_top_l_contains_gt,gls_top_l_contains_gt,phase_observations,phase_rmse_rad,phase_reliability,adaptive_consistency_weight,effective_min_consistency_gain,predicted_phase_rad,predicted_fractional_bin,predicted_timing_offset_chips,timing_offset_at_reference_chips,timing_slope_chips_per_symbol,timing_fit_consistency,timing_grid_contrast,frequency_rmse_bins,selected_pair_consistency,selected_pair_phase_residual_rad,gls_candidates,gls_candidate_consistency,gls_candidate_loss_db
collector_low4_cr47,,42,7,10,18,865,865,865,865,865,865,1,1,8,0.3719036094329046,0.9699461544007439,0.29098384632022317,0.12,0.1084322267898934,-0.003398600932863723,-0.03615960099750626,-0.03615960099750626,0.0,0.9699461544007439,0.2303254733144382,0.16347227957268104,0.967755075088009,1.031554864966966,865|759|365|122|925|844|669|867,0.96775508|0.77172141|0.90464731|0.91846392|0.94237762|0.68547946|0.23667111|0.59963232,0|-8.6860791|-9.0636866|-9.1580754|-9.1964824|-9.1986786|-9.2050284|-9.4089469
collector_low4_cr47,,42,7,11,19,92,92,92,92,92,92,1,1,8,0.3719036094329046,0.9699461544007439,0.29098384632022317,0.12,0.13032061977579623,-0.003398600932863723,-0.03615960099750626,-0.03615960099750626,0.0,0.9699461544007439,0.2303254733144382,0.16347227957268104,0.9826709640663687,-0.25522249303885913,92|814|794|792|890|387|867|1004,0.98267096|0.96610926|0.64706802|0.78464646|0.81623371|0.88317029|0.9221987|0.87126738,0|-12.360241|-12.772787|-12.850984|-12.971713|-13.333828|-13.869941|-13.945338
collector_low4_cr47,,42,7,12,20,645,645,645,645,645,645,1,1,8,0.3719036094329046,0.9699461544007439,0.29098384632022317,0.12,0.15220901276169918,-0.003398600932863723,-0.03615960099750626,-0.03615960099750626,0.0,0.9699461544007439,0.2303254733144382,0.16347227957268104,0.9943408392262931,0.13427191892875917,645|263|913|890|243|716|253|199,0.99434084|0.89606253|0.88666162|0.95544368|0.71004039|0.97782961|0.75068541|0.95919751,0|-10.413057|-12.164967|-12.902124|-12.903504|-12.923839|-12.947319|-12.989819
collector_low4_cr47,,42,7,13,21,426,426,426,426,426,426,1,1,8,0.3719036094329046,0.9699461544007439,0.29098384632022317,0.12,0.17409740574760202,-0.003398600932863723,-0.03615960099750626,-0.03615960099750626,0.0,0.9699461544007439,0.2303254733144382,0.16347227957268104,0.9636570622391853,0.3268868548567815,426|854|642|37|522|402|999|296,0.96365706|0.84391888|0.94813771|0.72516077|0.8108207|0.95009023|0.87753125|0.95044385,0|-11.303237|-11.9098|-12.05448|-12.49744|-12.952698|-12.953177|-13.066838
collector_low4_cr47,,42,7,14,22,765,765,765,765,765,765,1,1,8,0.3719036094329046,0.9699461544007439,0.29098384632022317,0.12,0.19598579873350486,-0.003398600932863723,-0.03615960099750626,-0.03615960099750626,0.0,0.9699461544007439,0.2303254733144382,0.16347227957268104,0.9701576917656971,0.38989090426125556,765|844|83|11|434|119|492|755,0.97015769|0.47740362|0.9243025|0.93393741|0.74478561|0.58540475|0.92962081|0.80396601,0|-12.461561|-12.58283|-13.024034|-13.226359|-13.504723|-13.585921|-13.6711
collector_low4_cr47,,42,7,15,23,1023,1023,1023,1023,1023,1023,1,1,8,0.3719036094329046,0.9699461544007439,0.29098384632022317,0.12,0.2178741917194077,-0.003398600932863723,-0.03615960099750626,-0.03615960099750626,0.0,0.9699461544007439,0.2303254733144382,0.16347227957268104,0.9955473262684125,-1.3017059201387724,1023|357|714|873|100|515|32|840,0.99554733|0.81070966|0.82853461|0.38794242|0.87886896|0.91113389|0.81615151|0.89455754,0|-14.354356|-14.827865|-14.86799|-15.042482|-15.090561|-15.166504|-15.498522
collector_low4_cr47,,42,7,16,24,597,597,597,597,597,597,1,1,8,0.3719036094329046,0.9699461544007439,0.29098384632022317,0.12,0.23976258470531053,-0.003398600932863723,-0.03615960099750626,-0.03615960099750626,0.0,0.9699461544007439,0.2303254733144382,0.16347227957268104,0.9876331268907956,0.23331827706830266,597|857|868|211|1001|821|978|51,0.98763313|0.98378|0.98482605|0.95424172|0.95296191|0.85232095|0.83419133|0.88975338,0|-11.094326|-12.069756|-13.37486|-13.436931|-13.784049|-13.902642|-13.967086
collector_low4_cr47,,42,7,17,25,562,562,562,562,562,562,1,1,8,0.3719036094329046,0.9699461544007439,0.29098384632022317,0.12,0.26165097769121337,-0.003398600932863723,-0.03615960099750626,-0.03615960099750626,0.0,0.9699461544007439,0.2303254733144382,0.16347227957268104,0.9437180867375966,0.47581906787186456,562|420|210|355|993|108|388|528,0.94371809|0.55081073|0.54465239|0.59667929|0.91914546|0.98259567|0.49638918|0.87798028,0|-12.389354|-12.992352|-13.274878|-13.306749|-13.912053|-14.067677|-14.224741
collector_low4_cr47,,42,7,18,26,827,827,827,827,827,827,1,1,8,0.3719036094329046,0.9699461544007439,0.29098384632022317,0.12,0.2835393706771163,-0.003398600932863723,-0.03615960099750626,-0.03615960099750626,0.0,0.9699461544007439,0.2303254733144382,0.16347227957268104,0.9932103418085986,-0.059605104267314135,827|314|516|635|884|801|666|394,0.99321034|0.96598674|0.95698248|0.89374038|0.96788929|0.75621594|0.61680668|0.95034306,0|-13.765915|-13.801959|-14.646794|-14.764372|-15.084061|-15.286939|-15.369492
collector_low4_cr47,,42,7,19,27,890,890,890,890,890,890,1,1,8,0.3719036094329046,0.9699461544007439,0.29098384632022317,0.12,0.30542776366301916,-0.003398600932863723,-0.03615960099750626,-0.03615960099750626,0.0,0.9699461544007439,0.2303254733144382,0.16347227957268104,0.9754424717513992,0.6604573260096099,890|188|233|62|135|635|360|944,0.97544247|0.95633617|0.79004201|0.7325853|0.92802949|0.46462993|0.70024059|0.86224109,0|-12.673836|-13.047901|-13.449574|-14.179354|-14.427203|-14.441009|-14.469457
collector_low4_cr47,,42,7,20,28,174,174,174,174,174,174,1,1,8,0.3719036094329046,0.9699461544007439,0.29098384632022317,0.12,0.327316156648922,-0.003398600932863723,-0.03615960099750626,-0.03615960099750626,0.0,0.9699461544007439,0.2303254733144382,0.16347227957268104,0.9889534226891712,0.37878257605401544,174|389|771|337|680|173|428|303,0.98895342|0.68182484|0.42085028|0.88879594|0.9686333|0.58967279|0.96881041|0.85209921,0|-11.807905|-12.350995|-12.408197|-12.502155|-12.520539|-12.579221|-12.75186
collector_low4_cr47,,42,7,21,29,267,267,267,267,267,267,1,1,8,0.3719036094329046,0.9699461544007439,0.29098384632022317,0.12,0.34920454963482483,-0.003398600932863723,-0.03615960099750626,-0.03615960099750626,0.0,0.9699461544007439,0.2303254733144382,0.16347227957268104,0.9926449701283104,-0.01996244761759952,267|722|1006|192|291|74|987|635,0.99264497|0.52919423|0.90369164|0.59276015|0.89607965|0.93537963|0.68890051|0.91798186,0|-8.9711393|-9.0013181|-9.4060498|-9.601088|-9.6147531|-9.6995089|-10.0428
collector_low4_cr47,,42,7,22,30,917,909,917,917,917,917,1,1,8,0.3719036094329046,0.9699461544007439,0.29098384632022317,0.12,0.3710929426207277,-0.003398600932863723,-0.03615960099750626,-0.03615960099750626,0.0,0.9699461544007439,0.2303254733144382,0.16347227957268104,0.955073223544111,2.3273569517216246,917|433|594|475|909|838|537|746,0.95507322|0.51224402|0.57202788|0.684537|0.88075079|0.97469008|0.59461879|0.37475658,0|-7.1068943|-7.4429161|-7.5356866|-8.0566317|-8.1953583|-8.2210155|-8.2550848
collector_low4_cr47,,42,7,23,31,656,656,656,656,656,656,1,1,8,0.3719036094329046,0.9699461544007439,0.29098384632022317,0.12,0.3929813356066306,-0.003398600932863723,-0.03615960099750626,-0.03615960099750626,0.0,0.9699461544007439,0.2303254733144382,0.16347227957268104,0.9766251798804667,0.16332332138545722,656|328|207|287|45|755|446|283,0.97662518|0.81823507|0.97959122|0.83412667|0.92239966|0.94458293|0.9806149|0.70407046,0|-11.064883|-12.164125|-12.732394|-12.732753|-12.874075|-13.278096|-13.387301
collector_low4_cr47,,42,7,24,32,889,889,889,889,889,889,1,1,8,0.3719036094329046,0.9699461544007439,0.29098384632022317,0.12,0.41486972859253346,-0.003398600932863723,-0.03615960099750626,-0.03615960099750626,0.0,0.9699461544007439,0.2303254733144382,0.16347227957268104,0.9754433408657582,1.3971129401213873,889|888|850|661|890|424|473|375,0.97544334|0.98587252|0.98158073|0.85872236|0.86851491|0.77229178|0.89093318|0.89034474,0|-12.427625|-12.489517|-12.769893|-12.961843|-13.095942|-13.462361|-13.656322
collector_low4_cr47,,42,7,25,33,66,66,66,66,66,66,1,1,8,0.3719036094329046,0.9699461544007439,0.29098384632022317,0.12,0.4367581215784363,-0.003398600932863723,-0.03615960099750626,-0.03615960099750626,0.0,0.9699461544007439,0.2303254733144382,0.16347227957268104,0.9936889322510327,1.6308423310374511,66|913|238|283|499|874|1020|1,0.99368893|0.80924962|0.81296106|0.9316829|0.73259072|0.85438681|0.95488947|0.96058383,0|-12.958758|-13.361866|-13.763142|-13.887259|-14.066354|-14.16523|-14.291867
collector_low4_cr47,,42,7,26,34,586,586,586,586,586,586,1,1,8,0.3719036094329046,0.9699461544007439,0.29098384632022317,0.12,0.45864651456433914,-0.003398600932863723,-0.03615960099750626,-0.03615960099750626,0.0,0.9699461544007439,0.2303254733144382,0.16347227957268104,0.9417144216335219,0.5068534875981434,586|587|636|142|561|509|327|138,0.94171442|0.15570156|0.72011891|0.92707756|0.55099893|0.84361895|0.73648939|0.59680638,0|-12.077432|-12.975164|-13.402453|-13.439739|-13.447892|-13.535627|-13.938003
collector_low4_cr47,,42,7,27,35,425,425,425,425,425,425,1,1,8,0.3719036094329046,0.9699461544007439,0.29098384632022317,0.12,0.480534907550242,-0.003398600932863723,-0.03615960099750626,-0.03615960099750626,0.0,0.9699461544007439,0.2303254733144382,0.16347227957268104,0.9551915172471999,0.35482360234446464,425|173|163|208|809|187|311|1,0.95519152|0.69731464|0.860505|0.94445172|0.94099881|0.98717783|0.89345961|0.86151456,0|-11.947819|-12.046488|-12.098791|-12.102629|-12.366464|-12.646189|-12.75618
collector_low4_cr47,,42,7,28,36,860,860,860,860,860,860,1,1,8,0.3719036094329046,0.9699461544007439,0.29098384632022317,0.12,0.5024233005361448,-0.003398600932863723,-0.03615960099750626,-0.03615960099750626,0.0,0.9699461544007439,0.2303254733144382,0.16347227957268104,0.9878126683157749,0.6309291909234624,860|870|307|317|578|257|858|326,0.98781267|0.9767062|0.78174828|0.95186045|0.77450067|0.70978084|0.70324043|0.92430907,0|-12.084835|-12.253973|-14.209067|-14.301758|-14.342825|-14.496474|-14.543342
collector_low4_cr47,,42,7,29,37,553,553,553,553,553,553,1,1,8,0.3719036094329046,0.9699461544007439,0.29098384632022317,0.12,0.5243116935220477,-0.003398600932863723,-0.03615960099750626,-0.03615960099750626,0.0,0.9699461544007439,0.2303254733144382,0.16347227957268104,0.9846625941330307,-0.2462810594305317,553|261|908|395|857|49|949|787,0.98466259|0.74405582|0.98512358|0.87936413|0.91099814|0.92737702|0.97620904|0.97747595,0|-10.517778|-12.587738|-13.187016|-13.203272|-13.681496|-13.798786|-13.834868
collector_low4_cr47,,42,7,30,38,629,629,629,629,629,629,1,1,8,0.3719036094329046,0.9699461544007439,0.29098384632022317,0.12,0.5462000865079505,-0.003398600932863723,-0.03615960099750626,-0.03615960099750626,0.0,0.9699461544007439,0.2303254733144382,0.16347227957268104,0.9993191156266258,0.04727166219824916,629|628|70|201|216|75|664|194,0.99931912|0.084557519|0.92899845|0.73433847|0.99183219|0.95295056|0.92005685|0.9817849,0|-11.541684|-12.336688|-12.672215|-13.221989|-13.449827|-13.527167|-13.597952
collector_low4_cr47,,42,7,31,39,759,759,759,759,759,759,1,1,8,0.3719036094329046,0.9699461544007439,0.29098384632022317,0.12,0.5680884794938535,-0.003398600932863723,-0.03615960099750626,-0.03615960099750626,0.0,0.9699461544007439,0.2303254733144382,0.16347227957268104,0.9882660498977088,-0.299564249780349,759|170|867|758|67|769|895|916,0.98826605|0.99155837|0.46175992|0.34671555|0.94238582|0.9090599|0.99806049|0.76870367,0|-10.418454|-11.579801|-12.24563|-12.739327|-12.922158|-13.10554|-13.282802
collector_low4_cr47,,42,7,32,40,494,494,494,494,494,494,1,1,8,0.3719036094329046,0.9699461544007439,0.29098384632022317,0.12,0.5899768724797564,-0.003398600932863723,-0.03615960099750626,-0.03615960099750626,0.0,0.9699461544007439,0.2303254733144382,0.16347227957268104,0.9959900790655513,-0.08187941009720232,494|126|523|191|648|573|1003|917,0.99599008|0.70252521|0.92161233|0.79154191|0.98311012|0.94706743|0.9142006|0.83716666,0|-12.11545|-12.447965|-12.645106|-12.815581|-12.912106|-13.196329|-13.375555
collector_low4_cr47,,42,7,33,41,303,303,303,303,303,303,1,1,8,0.3719036094329046,0.9699461544007439,0.29098384632022317,0.12,0.6118652654656592,-0.003398600932863723,-0.03615960099750626,-0.03615960099750626,0.0,0.9699461544007439,0.2303254733144382,0.16347227957268104,0.9927949494265778,-0.22650777879544956,303|370|922|993|773|1005|16|716,0.99279495|0.68837611|0.87219364|0.92609251|0.70760089|0.96804063|0.74944457|0.91420128,0|-11.135577|-11.212501|-11.566746|-11.59442|-11.747025|-11.78831|-11.843279
collector_low4_cr47,,42,7,34,42,1022,1022,1022,1022,1022,1022,1,1,8,0.3719036094329046,0.9699461544007439,0.29098384632022317,0.12,0.6337536584515621,-0.003398600932863723,-0.03615960099750626,-0.03615960099750626,0.0,0.9699461544007439,0.2303254733144382,0.16347227957268104,0.982390291861576,2.2741594567405596,1022|852|827|998|680|928|86|331,0.98239029|0.58466862|0.8858729|0.9102316|0.84844289|0.88466882|0.88793541|0.82191093,0|-8.341222|-8.4225915|-8.837367|-9.0418093|-9.386742|-9.4100093|-9.4385995
collector_low4_cr47,,42,7,35,43,720,720,720,720,720,720,1,1,8,0.3719036094329046,0.9699461544007439,0.29098384632022317,0.12,0.6556420514374649,-0.003398600932863723,-0.03615960099750626,-0.03615960099750626,0.0,0.9699461544007439,0.2303254733144382,0.16347227957268104,0.9807458568951425,0.02170373331698522,720|606|385|796|270|367|504|584,0.98074586|0.68822029|0.74506195|0.9584882|0.75478689|0.57895117|0.72767213|0.92720331,0|-6.3393638|-7.5154509|-7.6315169|-7.7334648|-8.2273922|-8.2858592|-8.7828207
collector_low4_cr47,,42,7,36,44,314,314,314,314,314,314,1,1,8,0.3719036094329046,0.9699461544007439,0.29098384632022317,0.12,0.6775304444233677,-0.003398600932863723,-0.03615960099750626,-0.03615960099750626,0.0,0.9699461544007439,0.2303254733144382,0.16347227957268104,0.9925302946422043,-0.22589440825197382,314|658|371|606|309|218|325|863,0.99253029|0.95463183|0.57818068|0.82864603|0.78646898|0.92260278|0.78366226|0.76768682,0|-12.597245|-12.765557|-12.981446|-13.076357|-13.07949|-13.17323|-13.241585
collector_low4_cr47,,42,7,37,45,602,602,602,602,602,602,1,1,8,0.3719036094329046,0.9699461544007439,0.29098384632022317,0.12,0.6994188374092706,-0.003398600932863723,-0.03615960099750626,-0.03615960099750626,0.0,0.9699461544007439,0.2303254733144382,0.16347227957268104,0.9906824712904493,0.002271891250934077,602|121|814|297|670|161|599|943,0.99068247|0.99591304|0.49783246|0.76259312|0.9882355|0.83069163|0.96156563|0.66246458,0|-13.513827|-14.071286|-14.080633|-14.109889|-14.128534|-14.324711|-14.349642
collector_low4_cr47,,42,7,38,46,7,7,7,7,7,7,1,1,8,0.3719036094329046,0.9699461544007439,0.29098384632022317,0.12,0.7213072303951734,-0.003398600932863723,-0.03615960099750626,-0.03615960099750626,0.0,0.9699461544007439,0.2303254733144382,0.16347227957268104,0.983767105592176,-0.8290138752780751,7|73|155|421|443|887|55|931,0.98376711|0.97807775|0.88301565|0.4862047|0.99949613|0.98915381|0.92621637|0.79375865,0|-11.950578|-12.442961|-12.55442|-12.670834|-12.679016|-12.712447|-12.768154
collector_low4_cr47,,42,7,39,47,414,414,414,414,414,414,1,1,8,0.3719036094329046,0.9699461544007439,0.29098384632022317,0.12,0.7431956233810763,-0.003398600932863723,-0.03615960099750626,-0.03615960099750626,0.0,0.9699461544007439,0.2303254733144382,0.16347227957268104,0.9919305381110491,-0.1781622622813301,414|715|413|711|616|411|926|745,0.99193054|0.99841552|0.14337939|0.85054269|0.81795097|0.78499475|0.90640721|0.4699439,0|-11.024594|-11.253678|-11.472024|-12.911577|-13.244065|-13.295601|-13.760301
collector_low4_cr47,,42,7,40,48,807,807,807,807,807,807,1,1,8,0.3719036094329046,0.9699461544007439,0.29098384632022317,0.12,0.7650840163669791,-0.003398600932863723,-0.03615960099750626,-0.03615960099750626,0.0,0.9699461544007439,0.2303254733144382,0.16347227957268104,0.9900198710448294,-0.36078612620855466,807|146|825|205|974|50|501|898,0.99001987|0.86757667|0.81126186|0.84486851|0.91824955|0.85766063|0.86736735|0.91855526,0|-12.284644|-12.767083|-12.786838|-13.30544|-13.489358|-14.013101|-14.072491
collector_low4_cr47,,42,7,41,49,195,195,195,195,195,195,1,1,8,0.3719036094329046,0.9699461544007439,0.29098384632022317,0.12,0.7869724093528819,-0.003398600932863723,-0.03615960099750626,-0.03615960099750626,0.0,0.9699461544007439,0.2303254733144382,0.16347227957268104,0.9945608203230714,-0.0017470385782753228,195|456|589|82|446|97|867|1002,0.99456082|0.72451545|0.76851794|0.97739141|0.7297218|0.73626608|0.78927635|0.85970678,0|-11.269216|-12.476391|-13.448364|-13.464828|-13.561508|-13.663656|-13.708108
collector_low4_cr47,,42,7,42,50,826,826,826,826,826,826,1,1,8,0.3719036094329046,0.9699461544007439,0.29098384632022317,0.12,0.808860802338785,-0.003398600932863723,-0.03615960099750626,-0.03615960099750626,0.0,0.9699461544007439,0.2303254733144382,0.16347227957268104,0.9957121740497726,0.29755001980274304,826|112|15|924|848|31|377|502,0.99571217|0.90481006|0.76415368|0.89255319|0.88576868|0.98902281|0.67337773|0.71215219,0|-13.29934|-13.878779|-13.991634|-14.493917|-14.552298|-14.567979|-14.708737
collector_low4_cr47,,42,7,43,51,928,928,928,928,928,928,1,1,8,0.3719036094329046,0.9699461544007439,0.29098384632022317,0.12,0.8307491953246878,-0.003398600932863723,-0.03615960099750626,-0.03615960099750626,0.0,0.9699461544007439,0.2303254733144382,0.16347227957268104,0.9714232168384791,-2.7749325610654423,928|743|812|142|769|751|409|867,0.97142322|0.98907036|0.8626627|0.86147353|0.95010529|0.93423724|0.58517528|0.99004325,0|-10.678555|-11.756665|-13.266416|-13.773238|-13.912272|-13.990901|-14.132499
collector_low4_cr47,,42,7,44,52,761,761,761,761,761,761,1,1,8,0.3719036094329046,0.9699461544007439,0.29098384632022317,0.12,0.8526375883105907,-0.003398600932863723,-0.03615960099750626,-0.03615960099750626,0.0,0.9699461544007439,0.2303254733144382,0.16347227957268104,0.9925297163472692,0.2843799806461968,761|550|475|788|285|317|636|438,0.99252972|0.54742815|0.94713101|0.79544723|0.62139836|0.68884909|0.93485194|0.99185824,0|-10.952899|-12.678989|-12.766524|-13.073216|-13.132582|-13.182173|-13.298599
collector_low4_cr47,,42,7,45,53,590,590,590,590,590,590,1,1,8,0.3719036094329046,0.9699461544007439,0.29098384632022317,0.12,0.8745259812964935,-0.003398600932863723,-0.03615960099750626,-0.03615960099750626,0.0,0.9699461544007439,0.2303254733144382,0.16347227957268104,0.998828043917033,-0.06489015580556631,590|169|846|820|934|658|541|598,0.99882804|0.99916686|0.97098431|0.81828768|0.93494831|0.67476206|0.98509815|0.30234615,0|-11.881924|-12.162944|-12.177804|-12.597432|-12.622716|-12.700541|-12.717255
collector_low4_cr47,,42,7,46,54,383,383,383,383,383,383,1,1,8,0.3719036094329046,0.9699461544007439,0.29098384632022317,0.12,0.8964143742823963,-0.003398600932863723,-0.03615960099750626,-0.03615960099750626,0.0,0.9699461544007439,0.2303254733144382,0.16347227957268104,0.9813620725785881,0.1980502337580523,383|301|592|490|974|259|704|364,0.98136207|0.83713669|0.98409227|0.95595305|0.3483419|0.96958606|0.90078438|0.94702396,0|-7.6364998|-8.1672397|-8.1942851|-8.3076767|-8.3878997|-8.4060387|-8.6874947
collector_low4_cr47,,42,7,47,55,267,267,267,267,267,267,1,1,8,0.3719036094329046,0.9699461544007439,0.29098384632022317,0.12,0.9183027672682992,-0.003398600932863723,-0.03615960099750626,-0.03615960099750626,0.0,0.9699461544007439,0.2303254733144382,0.16347227957268104,0.9893575322614508,-0.31024411194835977,267|837|345|291|736|3|770|849,0.98935753|0.84615622|0.74061238|0.98481222|0.86452743|0.75174161|0.98776584|0.50547002,0|-5.0289146|-7.0762933|-7.3271896|-7.4446174|-7.4819462|-7.497575|-8.0232797
collector_low4_cr47,,42,7,48,56,314,314,314,314,314,314,1,1,8,0.3719036094329046,0.9699461544007439,0.29098384632022317,0.12,0.940191160254202,-0.003398600932863723,-0.03615960099750626,-0.03615960099750626,0.0,0.9699461544007439,0.2303254733144382,0.16347227957268104,0.9948923172045175,0.1801279293206437,314|161|229|880|293|281|310|1008,0.99489232|0.92896388|0.87934513|0.69728428|0.73947151|0.99533414|0.81720526|0.97928759,0|-13.008167|-13.264986|-13.477706|-13.560283|-13.632796|-13.779009|-13.855015
collector_low4_cr47,,42,8,0,8,803,803,803,803,803,803,1,1,8,0.6761500656798625,0.9502388523805656,0.28507165571416965,0.12,0.3302856878601415,0.025633942116313986,0.04613466334164584,0.04613466334164584,0.0,0.9502388523805656,0.16990141199364062,0.09260413249050249,0.9980169230221435,-0.09220158783234794,803|788|641|325|382|841|487|848,0.99801692|0.89950721|0.51179906|0.96868071|0.44145797|0.17793596|0.87321512|0.79610077,0|-9.4860374|-9.9933643|-10.025316|-10.843871|-11.263688|-11.300982|-11.398122
