packet_index,event_index,candidate_index,selected,candidate_values,candidate_payload_hex,score,signal_score,prior_score,known_symbols,mean_phase_score,mean_amp_score,mean_profile_score,line_rmse_pi,line_r2
1,1,114,0,6:72,404433221100720058303132333435363738393a3b3c3d3e3f4041424378563412,0.383142166,0.589449486,0.000000000,10,0.626189158,0.303468390,0.000000000,0.162984196,0.578962092
1,1,86,0,6:56,404433221100560058303132333435363738393a3b3c3d3e3f4041424378563412,0.380996297,0.586148150,0.000000000,10,0.489558873,0.300633470,0.000000000,0.138814502,0.708688288
1,1,231,0,6:e7,404433221100e70058303132333435363738393a3b3c3d3e3f4041424378563412,0.380157830,0.584858200,0.000000000,10,0.461125979,0.178115661,0.000000000,0.112917443,0.969017994
1,1,42,0,6:2a,4044332211002a0058303132333435363738393a3b3c3d3e3f4041424378563412,0.378717695,0.582642607,0.000000000,10,0.405029455,0.213625446,0.000000000,0.108533317,0.959246029
1,1,49,0,6:31,404433221100310058303132333435363738393a3b3c3d3e3f4041424378563412,0.378706462,0.582625326,0.000000000,10,0.579155887,0.208773659,0.000000000,0.144806426,0.611386300
1,1,54,0,6:36,404433221100360058303132333435363738393a3b3c3d3e3f4041424378563412,0.374145066,0.575607793,0.000000000,10,0.492325645,0.274866996,0.000000000,0.143649537,0.683320742
1,1,182,0,6:b6,404433221100b60058303132333435363738393a3b3c3d3e3f4041424378563412,0.372801141,0.573540218,0.000000000,10,0.478289217,0.212913547,0.000000000,0.132502935,0.938975379
1,1,242,0,6:f2,404433221100f20058303132333435363738393a3b3c3d3e3f4041424378563412,0.371771430,0.571956047,0.000000000,10,0.606874151,0.240144953,0.000000000,0.162984196,0.578962092
1,1,111,0,6:6f,4044332211006f0058303132333435363738393a3b3c3d3e3f4041424378563412,0.368889869,0.567522875,0.000000000,10,0.288693526,0.185147985,0.000000000,0.088507980,0.949678919
1,1,18,0,6:12,404433221100120058303132333435363738393a3b3c3d3e3f4041424378563412,0.368541080,0.566986277,0.000000000,10,0.639794846,0.280829187,0.000000000,0.178540933,0.858262472
1,1,108,0,6:6c,4044332211006c0058303132333435363738393a3b3c3d3e3f4041424378563412,0.368536749,0.566979614,0.000000000,10,0.360892576,0.247950509,0.000000000,0.119034065,0.950950400
1,1,87,0,6:57,404433221100570058303132333435363738393a3b3c3d3e3f4041424378563412,0.366877118,0.564426336,0.000000000,10,0.523458917,0.252351726,0.000000000,0.154822922,0.796892731
1,1,146,0,6:92,404433221100920058303132333435363738393a3b3c3d3e3f4041424378563412,0.366495602,0.563839388,0.000000000,10,0.620479838,0.217505750,0.000000000,0.168137328,0.527485219
1,1,97,0,6:61,404433221100610058303132333435363738393a3b3c3d3e3f4041424378563412,0.365023611,0.561574786,0.000000000,10,0.528092606,0.222257517,0.000000000,0.153295220,0.491035780
1,1,10,0,6:0a,4044332211000a0058303132333435363738393a3b3c3d3e3f4041424378563412,0.364316652,0.560487157,0.000000000,10,0.407809623,0.214504087,0.000000000,0.128966225,0.953258486
1,1,224,0,6:e0,404433221100e00058303132333435363738393a3b3c3d3e3f4041424378563412,0.362976755,0.558425776,0.000000000,10,0.480156135,0.208585812,0.000000000,0.144344730,0.903765316
1,1,1,0,6:01,404433221100010058303132333435363738393a3b3c3d3e3f4041424378563412,0.362861676,0.558068099,0.000335463,10,0.541698293,0.199618314,0.000000000,0.155104585,0.465718085
1,1,180,0,6:b4,404433221100b40058303132333435363738393a3b3c3d3e3f4041424378563412,0.362856162,0.558240249,0.000000000,10,0.584388310,0.227434327,0.000000000,0.167082275,0.875811394
1,1,208,0,6:d0,404433221100d00058303132333435363738393a3b3c3d3e3f4041424378563412,0.361425313,0.556038943,0.000000000,10,0.528452646,0.220868429,0.000000000,0.157346908,0.889532043
1,1,104,0,6:68,404433221100680058303132333435363738393a3b3c3d3e3f4041424378563412,0.360236271,0.554209648,0.000000000,10,0.500303029,0.251664070,0.000000000,0.158062394,0.935347382
1,1,23,0,6:17,404433221100170058303132333435363738393a3b3c3d3e3f4041424378563412,0.359270782,0.552724281,0.000000000,10,0.534284436,0.228833882,0.000000000,0.162109491,0.920581996
1,1,12,0,6:0c,4044332211000c0058303132333435363738393a3b3c3d3e3f4041424378563412,0.359250270,0.552692722,0.000000000,10,0.374498263,0.225311306,0.000000000,0.130328468,0.934619015
1,1,74,0,6:4a,4044332211004a0058303132333435363738393a3b3c3d3e3f4041424378563412,0.356877753,0.549042697,0.000000000,10,0.402262684,0.239391920,0.000000000,0.141238542,0.926200497
1,1,46,0,6:2e,4044332211002e0058303132333435363738393a3b3c3d3e3f4041424378563412,0.354998316,0.546151256,0.000000000,10,0.458198348,0.245957819,0.000000000,0.155339320,0.906625256
1,1,170,0,6:aa,404433221100aa0058303132333435363738393a3b3c3d3e3f4041424378563412,0.354019918,0.544646028,0.000000000,10,0.385714447,0.150302008,0.000000000,0.126836900,0.943912985
1,1,63,0,6:3f,4044332211003f0058303132333435363738393a3b3c3d3e3f4041424378563412,0.353444592,0.543760910,0.000000000,10,0.339756807,0.171664127,0.000000000,0.121387830,0.905302669
1,1,51,0,6:33,404433221100330058303132333435363738393a3b3c3d3e3f4041424378563412,0.352092300,0.541680461,0.000000000,10,0.473056794,0.194252879,0.000000000,0.153702354,0.719874605
1,1,107,0,6:6b,4044332211006b0058303132333435363738393a3b3c3d3e3f4041424378563412,0.351143794,0.540221222,0.000000000,10,0.428103978,0.188861546,0.000000000,0.145322746,0.853447033
1,1,83,0,6:53,404433221100530058303132333435363738393a3b3c3d3e3f4041424378563412,0.351118437,0.540182210,0.000000000,10,0.470290023,0.220019353,0.000000000,0.158209104,0.808677312
1,1,128,0,6:80,404433221100800058303132333435363738393a3b3c3d3e3f4041424378563412,0.349110799,0.537093537,0.000000000,10,0.493761823,0.185946609,0.000000000,0.159814793,0.890664161
1,1,110,0,6:6e,4044332211006e0058303132333435363738393a3b3c3d3e3f4041424378563412,0.346087174,0.532441806,0.000000000,10,0.447372829,0.269475663,0.000000000,0.167047632,0.875533940
1,1,113,0,6:71,404433221100710058303132333435363738393a3b3c3d3e3f4041424378563412,0.345641773,0.531756574,0.000000000,10,0.573608948,0.233661492,0.000000000,0.185152048,0.869569412
1,1,202,0,6:ca,404433221100ca0058303132333435363738393a3b3c3d3e3f4041424378563412,0.344817756,0.530488855,0.000000000,10,0.382947676,0.176068483,0.000000000,0.142080526,0.924680222
1,1,47,0,6:2f,4044332211002f0058303132333435363738393a3b3c3d3e3f4041424378563412,0.344202986,0.529543055,0.000000000,10,0.299519045,0.161630140,0.000000000,0.123257254,0.866830832
1,1,34,0,6:22,404433221100220058303132333435363738393a3b3c3d3e3f4041424378563412,0.343974306,0.529191239,0.000000000,10,0.591498335,0.268546571,0.000000000,0.195067451,0.859545323
1,1,15,0,6:0f,4044332211000f0058303132333435363738393a3b3c3d3e3f4041424378563412,0.343648270,0.528689647,0.000000000,10,0.302299213,0.162508782,0.000000000,0.124741833,0.931022745
1,1,214,0,6:d6,404433221100d60058303132333435363738393a3b3c3d3e3f4041424378563412,0.343422874,0.528342883,0.000000000,10,0.475522446,0.238680021,0.000000000,0.170689281,0.907155985
1,1,212,0,6:d4,404433221100d40058303132333435363738393a3b3c3d3e3f4041424378563412,0.343343987,0.528221518,0.000000000,10,0.581621539,0.253200802,0.000000000,0.191846008,0.831521883
1,1,131,0,6:83,404433221100830058303132333435363738393a3b3c3d3e3f4041424378563412,0.342207766,0.526473486,0.000000000,10,0.421562773,0.123144085,0.000000000,0.144514126,0.956977974
1,1,119,0,6:77,404433221100770058303132333435363738393a3b3c3d3e3f4041424378563412,0.339914008,0.522944627,0.000000000,10,0.520678749,0.251473085,0.000000000,0.184541189,0.873411035
1,1,130,0,6:82,404433221100820058303132333435363738393a3b3c3d3e3f4041424378563412,0.338814977,0.521253811,0.000000000,10,0.580242076,0.207471763,0.000000000,0.190062882,0.891101571
1,1,129,0,6:81,404433221100810058303132333435363738393a3b3c3d3e3f4041424378563412,0.338651748,0.521002689,0.000000000,10,0.527661866,0.137664865,0.000000000,0.170814636,0.933171637
1,1,175,0,6:af,404433221100af0058303132333435363738393a3b3c3d3e3f4041424378563412,0.337587822,0.519365880,0.000000000,10,0.280204037,0.098306703,0.000000000,0.116818690,0.878697686
1,1,58,0,6:3a,4044332211003a0058303132333435363738393a3b3c3d3e3f4041424378563412,0.337197275,0.518765039,0.000000000,10,0.445267217,0.223659432,0.000000000,0.169967138,0.925257274
1,1,44,0,6:2c,4044332211002c0058303132333435363738393a3b3c3d3e3f4041424378563412,0.336051988,0.517003058,0.000000000,10,0.371718095,0.224432665,0.000000000,0.157772224,0.883027367
1,1,135,0,6:87,404433221100870058303132333435363738393a3b3c3d3e3f4041424378563412,0.335647402,0.516380619,0.000000000,10,0.474731666,0.155476458,0.000000000,0.167121862,0.939291831
1,1,228,0,6:e4,404433221100e40058303132333435363738393a3b3c3d3e3f4041424378563412,0.334424357,0.514499010,0.000000000,10,0.533325029,0.240918185,0.000000000,0.191275189,0.844444865
1,1,90,0,6:5a,4044332211005a0058303132333435363738393a3b3c3d3e3f4041424378563412,0.334154062,0.514083172,0.000000000,10,0.442500446,0.249425907,0.000000000,0.176597458,0.930844996
1,1,17,0,6:11,404433221100110058303132333435363738393a3b3c3d3e3f4041424378563412,0.334125730,0.514039585,0.000000000,10,0.587214636,0.211022289,0.000000000,0.196880036,0.855352948
1,1,60,0,6:3c,4044332211003c0058303132333435363738393a3b3c3d3e3f4041424378563412,0.333423097,0.512958610,0.000000000,10,0.411955857,0.234466651,0.000000000,0.169704315,0.914759416
1,1,174,0,6:ae,404433221100ae0058303132333435363738393a3b3c3d3e3f4041424378563412,0.332809946,0.512015302,0.000000000,10,0.438883340,0.182634381,0.000000000,0.167734602,0.890251778
1,1,109,0,6:6d,4044332211006d0058303132333435363738393a3b3c3d3e3f4041424378563412,0.332787710,0.511981092,0.000000000,10,0.394792619,0.199668765,0.000000000,0.162137154,0.851004224
1,1,124,0,6:7c,4044332211007c0058303132333435363738393a3b3c3d3e3f4041424378563412,0.332429707,0.511430318,0.000000000,10,0.406408919,0.259354484,0.000000000,0.173428725,0.896043593
1,1,39,0,6:27,404433221100270058303132333435363738393a3b3c3d3e3f4041424378563412,0.332251577,0.511156272,0.000000000,10,0.485987925,0.216551265,0.000000000,0.181781448,0.915139465
1,1,95,0,6:5f,4044332211005f0058303132333435363738393a3b3c3d3e3f4041424378563412,0.328292548,0.505065459,0.000000000,10,0.336990036,0.197430601,0.000000000,0.156155161,0.881567792
1,1,96,0,6:60,404433221100600058303132333435363738393a3b3c3d3e3f4041424378563412,0.327902595,0.504465530,0.000000000,10,0.494192563,0.270539261,0.000000000,0.195629113,0.380949553
1,1,8,0,6:08,404433221100080058303132333435363738393a3b3c3d3e3f4041424378563412,0.326705609,0.502624013,0.000000000,10,0.513908716,0.229024868,0.000000000,0.194550121,0.904408104
1,1,230,0,6:e6,404433221100e60058303132333435363738393a3b3c3d3e3f4041424378563412,0.326196890,0.501841369,0.000000000,10,0.427225936,0.226397405,0.000000000,0.179342307,0.897049616
1,1,94,0,6:5e,4044332211005e0058303132333435363738393a3b3c3d3e3f4041424378563412,0.326008044,0.501550837,0.000000000,10,0.495669339,0.281758280,0.000000000,0.199514511,0.901613072
1,1,240,0,6:f0,404433221100f00058303132333435363738393a3b3c3d3e3f4041424378563412,0.324666124,0.499486345,0.000000000,10,0.520393898,0.218619799,0.000000000,0.196435225,0.387226402
1,1,127,0,6:7f,4044332211007f0058303132333435363738393a3b3c3d3e3f4041424378563412,0.324280324,0.498892806,0.000000000,10,0.334209868,0.196551960,0.000000000,0.160139121,0.852668709
1,1,207,0,6:cf,404433221100cf0058303132333435363738393a3b3c3d3e3f4041424378563412,0.322872956,0.496727625,0.000000000,10,0.277437266,0.124073177,0.000000000,0.139678808,0.877067813
1,1,59,0,6:3b,4044332211003b0058303132333435363738393a3b3c3d3e3f4041424378563412,0.322598445,0.496305301,0.000000000,10,0.479167260,0.175377688,0.000000000,0.185283007,0.775503092
1,1,92,0,6:5c,4044332211005c0058303132333435363738393a3b3c3d3e3f4041424378563412,0.322292797,0.495835073,0.000000000,10,0.409189086,0.260233126,0.000000000,0.185245144,0.895611793
1,1,250,0,6:fa,404433221100fa0058303132333435363738393a3b3c3d3e3f4041424378563412,0.321329935,0.494353746,0.000000000,10,0.420405270,0.185223828,0.000000000,0.177580526,0.919804903
1,1,45,0,6:2d,4044332211002d0058303132333435363738393a3b3c3d3e3f4041424378563412,0.320881475,0.493663808,0.000000000,10,0.405618138,0.176150921,0.000000000,0.174101049,0.837338951
1,1,14,0,6:0e,4044332211000e0058303132333435363738393a3b3c3d3e3f4041424378563412,0.319895869,0.492147491,0.000000000,10,0.460978516,0.246836460,0.000000000,0.195117989,0.857206174
1,1,206,0,6:ce,404433221100ce0058303132333435363738393a3b3c3d3e3f4041424378563412,0.318937158,0.490672551,0.000000000,10,0.436116569,0.208400856,0.000000000,0.186331305,0.855748024
1,1,13,0,6:0d,4044332211000d0058303132333435363738393a3b3c3d3e3f4041424378563412,0.318813657,0.490482550,0.000000000,10,0.408398306,0.177029562,0.000000000,0.177026700,0.853633457
1,1,122,0,6:7a,4044332211007a0058303132333435363738393a3b3c3d3e3f4041424378563412,0.318765308,0.490408166,0.000000000,10,0.439720278,0.248547265,0.000000000,0.192839321,0.872606281
1,1,20,0,6:14,404433221100140058303132333435363738393a3b3c3d3e3f4041424378563412,0.318436563,0.489902404,0.000000000,10,0.606483486,0.291636406,0.000000000,0.228469627,0.639267751
1,1,19,0,6:13,404433221100130058303132333435363738393a3b3c3d3e3f4041424378563412,0.317861709,0.489018014,0.000000000,10,0.481115543,0.196501509,0.000000000,0.193777108,0.874142309
1,1,79,0,6:4f,4044332211004f0058303132333435363738393a3b3c3d3e3f4041424378563412,0.317496218,0.488455720,0.000000000,10,0.296752274,0.187396615,0.000000000,0.159571952,0.767101441
1,1,247,0,6:f7,404433221100f70058303132333435363738393a3b3c3d3e3f4041424378563412,0.316590102,0.487061695,0.000000000,10,0.501363741,0.188149647,0.000000000,0.197541351,0.719002052
1,1,66,0,6:42,404433221100420058303132333435363738393a3b3c3d3e3f4041424378563412,0.315456510,0.485317708,0.000000000,10,0.588731564,0.294313045,0.000000000,0.228949563,0.756902467
1,1,112,0,6:70,404433221100700058303132333435363738393a3b3c3d3e3f4041424378563412,0.315295174,0.485069499,0.000000000,10,0.539708905,0.281943236,0.000000000,0.218787573,0.684016673
1,1,172,0,6:ac,404433221100ac0058303132333435363738393a3b3c3d3e3f4041424378563412,0.314521827,0.483879734,0.000000000,10,0.352403087,0.161109227,0.000000000,0.169353038,0.903927732
1,1,181,0,6:b5,404433221100b50058303132333435363738393a3b3c3d3e3f4041424378563412,0.314211668,0.483402567,0.000000000,10,0.425709007,0.143106649,0.000000000,0.180346900,0.899078188
1,1,126,0,6:7e,4044332211007e0058303132333435363738393a3b3c3d3e3f4041424378563412,0.313700406,0.482616010,0.000000000,10,0.492889171,0.280879638,0.000000000,0.212165289,0.821725015
1,1,125,0,6:7d,4044332211007d0058303132333435363738393a3b3c3d3e3f4041424378563412,0.313319399,0.482029845,0.000000000,10,0.440308962,0.211072740,0.000000000,0.193566158,0.812320991
1,1,78,0,6:4e,4044332211004e0058303132333435363738393a3b3c3d3e3f4041424378563412,0.312233019,0.480358491,0.000000000,10,0.455431577,0.271724293,0.000000000,0.205911458,0.810051254
1,1,255,0,6:ff,404433221100ff0058303132333435363738393a3b3c3d3e3f4041424378563412,0.311838912,0.479752172,0.000000000,10,0.314894861,0.133228523,0.000000000,0.161368051,0.848768103
1,1,241,0,6:f1,404433221100f10058303132333435363738393a3b3c3d3e3f4041424378563412,0.310613743,0.477867296,0.000000000,10,0.554293941,0.170338055,0.000000000,0.210760400,0.744415117
1,1,93,0,6:5d,4044332211005d0058303132333435363738393a3b3c3d3e3f4041424378563412,0.310058927,0.477013734,0.000000000,10,0.443089129,0.211951382,0.000000000,0.197709792,0.822360396
1,1,40,0,6:28,404433221100280058303132333435363738393a3b3c3d3e3f4041424378563412,0.309404297,0.476006611,0.000000000,10,0.511128548,0.228146226,0.000000000,0.212600766,0.872303984
1,1,76,0,6:4c,4044332211004c0058303132333435363738393a3b3c3d3e3f4041424378563412,0.308784042,0.475052372,0.000000000,10,0.368951324,0.250199139,0.000000000,0.191423128,0.820035696
1,1,132,0,6:84,404433221100840058303132333435363738393a3b3c3d3e3f4041424378563412,0.308520441,0.474646833,0.000000000,10,0.546930716,0.218278982,0.000000000,0.218434191,0.816537896
1,1,134,0,6:86,404433221100860058303132333435363738393a3b3c3d3e3f4041424378563412,0.308475240,0.474577292,0.000000000,10,0.440831623,0.203758202,0.000000000,0.197873841,0.882841532
1,1,151,0,6:97,404433221100970058303132333435363738393a3b3c3d3e3f4041424378563412,0.308367305,0.474411238,0.000000000,10,0.514969428,0.165510445,0.000000000,0.205623667,0.683990076
1,1,164,0,6:a4,404433221100a40058303132333435363738393a3b3c3d3e3f4041424378563412,0.308017805,0.473873547,0.000000000,10,0.538871968,0.216030352,0.000000000,0.217250406,0.321100426
1,1,43,0,6:2b,4044332211002b0058303132333435363738393a3b3c3d3e3f4041424378563412,0.307970550,0.473800847,0.000000000,10,0.438929498,0.165343702,0.000000000,0.192676278,0.842297431
1,1,105,0,6:69,404433221100690058303132333435363738393a3b3c3d3e3f4041424378563412,0.306615914,0.471716790,0.000000000,10,0.341623726,0.167336392,0.000000000,0.177122819,0.855738039
1,1,62,0,6:3e,4044332211003e0058303132333435363738393a3b3c3d3e3f4041424378563412,0.306526227,0.471578810,0.000000000,10,0.498436110,0.255991805,0.000000000,0.217375033,0.819553207
1,1,61,0,6:3d,4044332211003d0058303132333435363738393a3b3c3d3e3f4041424378563412,0.304679023,0.468736958,0.000000000,10,0.445855901,0.186184907,0.000000000,0.200388908,0.807351187
1,1,67,0,6:43,404433221100430058303132333435363738393a3b3c3d3e3f4041424378563412,0.303331066,0.466663178,0.000000000,10,0.430052261,0.209985367,0.000000000,0.202410795,0.908996145
1,1,204,0,6:cc,404433221100cc0058303132333435363738393a3b3c3d3e3f4041424378563412,0.303124563,0.466345482,0.000000000,10,0.349636316,0.186875702,0.000000000,0.185195286,0.879030728
1,1,141,0,6:8d,4044332211008d0058303132333435363738393a3b3c3d3e3f4041424378563412,0.302918924,0.466029114,0.000000000,10,0.394361879,0.115076114,0.000000000,0.183156405,0.200726521
1,1,11,0,6:0b,4044332211000b0058303132333435363738393a3b3c3d3e3f4041424378563412,0.302446951,0.465303001,0.000000000,10,0.441709666,0.166222343,0.000000000,0.199269298,0.851523610
1,1,71,0,6:47,404433221100470058303132333435363738393a3b3c3d3e3f4041424378563412,0.302439684,0.465291822,0.000000000,10,0.483221154,0.242317739,0.000000000,0.217198963,0.850780688
1,1,173,0,6:ad,404433221100ad0058303132333435363738393a3b3c3d3e3f4041424378563412,0.299785907,0.461209088,0.000000000,10,0.386303131,0.112827483,0.000000000,0.184834845,0.815380384
1,1,118,0,6:76,404433221100760058303132333435363738393a3b3c3d3e3f4041424378563412,0.299617081,0.460949356,0.000000000,10,0.486778706,0.299754829,0.000000000,0.228927389,0.763812815
1,1,123,0,6:7b,4044332211007b0058303132333435363738393a3b3c3d3e3f4041424378563412,0.298824826,0.459730501,0.000000000,10,0.473620321,0.200265521,0.000000000,0.213526154,0.820022131
1,1,77,0,6:4d,4044332211004d0058303132333435363738393a3b3c3d3e3f4041424378563412,0.297581586,0.457817825,0.000000000,10,0.402851367,0.201917395,0.000000000,0.202713276,0.768682316
1,1,31,0,6:1f,4044332211001f0058303132333435363738393a3b3c3d3e3f4041424378563412,0.295766124,0.455024806,0.000000000,10,0.347815556,0.173912757,0.000000000,0.191060205,0.775644996
1,1,252,0,6:fc,404433221100fc0058303132333435363738393a3b3c3d3e3f4041424378563412,0.295259093,0.454244758,0.000000000,10,0.387093911,0.196031047,0.000000000,0.201631138,0.858740592
1,1,102,0,6:66,404433221100660058303132333435363738393a3b3c3d3e3f4041424378563412,0.293982886,0.452281362,0.000000000,10,0.441262363,0.288350853,0.000000000,0.225418322,0.539898469
1,1,26,0,6:1a,4044332211001a0058303132333435363738393a3b3c3d3e3f4041424378563412,0.293416936,0.451410672,0.000000000,10,0.453325965,0.225908063,0.000000000,0.219387017,0.824000141
1,1,33,0,6:21,404433221100210058303132333435363738393a3b3c3d3e3f4041424378563412,0.293412530,0.451403893,0.000000000,10,0.538918125,0.198739673,0.000000000,0.230601520,0.827081686
1,1,162,0,6:a2,404433221100a20058303132333435363738393a3b3c3d3e3f4041424378563412,0.292723708,0.450344166,0.000000000,10,0.572183327,0.205223133,0.000000000,0.238147562,0.529862122
1,1,194,0,6:c2,404433221100c20058303132333435363738393a3b3c3d3e3f4041424378563412,0.291912021,0.449095417,0.000000000,10,0.569416556,0.230989608,0.000000000,0.242209606,0.698978268
1,1,72,0,6:48,404433221100480058303132333435363738393a3b3c3d3e3f4041424378563412,0.291476700,0.448425692,0.000000000,10,0.508361777,0.253912701,0.000000000,0.235101478,0.835675971
1,1,213,0,6:d5,404433221100d50058303132333435363738393a3b3c3d3e3f4041424378563412,0.291459842,0.448399757,0.000000000,10,0.422942236,0.168873124,0.000000000,0.208197461,0.875489835
1,1,85,0,6:55,404433221100550058303132333435363738393a3b3c3d3e3f4041424378563412,0.291415837,0.448332057,0.000000000,10,0.436978664,0.230826572,0.000000000,0.219369853,0.533068945
