trial_id,packet_id,reference_id,esn0_db,seed,sync_status,estimate_available,strict_gate,decoder_aware_gate,extra_decoder_candidate,gate_failure_reasons,strict_crc_accept,decoder_aware_crc_accept,strict_packet_delivered,decoder_aware_packet_delivered,oracle_packet_delivered,ridge_top_k,ridge_packet_delivered,ridge_crc_accept,ridge_crc_false_delivery,ridge_rescue_over_decoder_aware,ridge_regression_vs_decoder_aware,ridge_candidate_count,ridge_decoder_attempts,ridge_selected_candidate,ridge_selected_sfd_peak_rank,ridge_selected_delta_cfo_bins,ridge_selected_delta_payload_samples,ridge_soft_hamming_enabled,ridge_soft_packet_delivered,ridge_soft_crc_accept,ridge_soft_crc_false_delivery,ridge_soft_rescue_over_hard_ridge,ridge_soft_regression_vs_hard_ridge,ridge_soft_decoder_attempts,ridge_soft_selected_candidate,soft_oracle_packet_delivered,strict_crc_false_delivery,decoder_aware_crc_false_delivery,extra_candidate_crc_rescue,extra_candidate_crc_reject,extra_candidate_crc_false_accept,fec_corrected_packet,current_all_symbol_errors,sync_ms,current_decode_ms,oracle_decode_ms,ridge_list_generation_ms,ridge_decode_operational_ms,ridge_soft_decode_operational_ms,soft_oracle_decode_ms,strict_modeled_decode_ms,decoder_aware_modeled_decode_ms,extra_modeled_decode_ms,signal_power,added_noise_power,current_decode_status,current_header_valid,current_crc_valid,current_payload_exact,current_payload_hex,current_header_symbols_decoded,current_payload_symbols_decoded,current_header_symbol_errors,current_payload_symbol_errors,oracle_decode_status,oracle_header_valid,oracle_crc_valid,oracle_payload_exact,oracle_payload_hex,oracle_header_symbols_decoded,oracle_payload_symbols_decoded,oracle_header_symbol_errors,oracle_payload_symbol_errors,frame_sync_valid,netid_valid,noisy_cfo_total_bins,noisy_payload_start_sample
exp0_000003_rxg20_0_fulltrim:10:20260822,exp0_000003_rxg20_0_fulltrim,3,10.0,20260822,sync_invalid,1,0,0,0,framesync_preamble_all_bin0|framesync_netid,0,0,0,0,0,4,0,0,0,0,0,4,4,,,,,1,0,0,0,0,0,4,,0,0,0,0,0,0,0,64,30965.405199999623,446.96750000002794,74.19709999976476,93.86110000014014,843.0735000001732,528.2092999996166,132.01949999984208,0.0,0.0,0.0,5.3735255547964695e-08,2.200996067244634e-05,truncated_payload,1,0,0,,8,55,8,56,header_invalid,0,0,0,,8,0,2,56,0,0,417.1278586267603,677921
exp0_000004_rxg20_0_fulltrim:10:20260822,exp0_000004_rxg20_0_fulltrim,4,10.0,20260822,sync_invalid,1,0,0,0,locator_preamble_stability|framesync_preamble_all_bin0|framesync_netid,0,0,0,0,0,4,0,0,0,0,0,4,4,,,,,1,0,0,0,0,0,4,,0,0,0,0,0,0,0,30,27271.736600000622,419.66560000037134,417.67110000000685,84.23940000011498,590.5378999996174,1697.7125999992495,944.6005999998306,0.0,0.0,0.0,6.126035586516529e-08,2.50922417623717e-05,ok,1,0,0,40443332000101400124cc792192ac2fa724400c91478e3abc4af5c55b78563402,8,56,1,29,ok,1,0,0,4044333200010170901df5792292ac2fa724640ac5018b3abc4af5c55b78563402,8,56,0,30,0,0,-128.8551237833497,673552
exp0_000005_rxg20_0_fulltrim:10:20260822,exp0_000005_rxg20_0_fulltrim,5,10.0,20260822,sync_invalid,1,0,0,0,locator_preamble_stability|locator_sfd|framesync_preamble_all_bin0,0,0,0,0,0,4,0,0,0,0,0,4,4,,,,,1,0,0,0,0,0,4,,0,0,0,0,0,0,0,62,29877.02209999952,82.33229999950709,573.9873000002262,129.9568000004001,406.21980000014446,547.113999999965,1069.0905999999814,0.0,0.0,0.0,7.242874646077204e-08,2.9666814550332227e-05,header_invalid,0,0,0,,8,0,6,56,ok,1,0,0,4044636f14015041c50508656c9cdf732c66fbd41d7431d14699125d8f7a503444,8,56,0,31,0,1,-233.7159969117269,672714
exp0_000006_rxg20_0_fulltrim:10:20260822,exp0_000006_rxg20_0_fulltrim,6,10.0,20260822,no_preamble,0,0,0,0,frame_location_missing|frame_sync_missing,0,0,0,0,0,4,0,0,0,0,0,0,0,,,,,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,64,256.16079999963404,0.02119999953720253,58.4776999994574,0.010799999472510535,0.009899999895424116,0.003200000719516538,1062.0656000000963,0.0,0.0,0.0,7.561376789538686e-08,3.097139932995046e-05,sync_missing,0,0,0,,0,0,8,56,header_invalid,0,0,0,,8,0,2,56,,,,
exp0_000007_rxg20_0_fulltrim:10:20260822,exp0_000007_rxg20_0_fulltrim,7,10.0,20260822,no_preamble,0,0,0,0,frame_location_missing|frame_sync_missing,0,0,0,0,0,4,0,0,0,0,0,0,0,,,,,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,64,250.3090999998676,0.0152000002344721,65.50489999972342,0.010800000382005237,0.012599999536178075,0.003000000106112566,108.97790000035457,0.0,0.0,0.0,7.449895515307498e-08,3.051477203069951e-05,sync_missing,0,0,0,,0,0,8,56,header_invalid,0,0,0,,8,0,5,56,,,,
exp0_000008_rxg20_0_fulltrim:10:20260822,exp0_000008_rxg20_0_fulltrim,8,10.0,20260822,no_preamble,0,0,0,0,frame_location_missing|frame_sync_missing,0,0,0,0,0,4,0,0,0,0,0,0,0,,,,,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,64,238.2988999997906,0.022600000193051528,403.0998999996882,0.011199999789823778,0.010099999599333387,0.0035000002753804438,993.0169999997815,0.0,0.0,0.0,6.982488910305618e-08,2.860027457661181e-05,sync_missing,0,0,0,,0,0,8,56,ok,1,0,0,40413720310021d285d8dd3c7ed1897a18bbb87fbb6e678151af06053c7bc3191c,8,56,3,27,,,,
exp0_000000_rxg20_0_fulltrim:10:20260823,exp0_000000_rxg20_0_fulltrim,0,10.0,20260823,no_preamble,0,0,0,0,frame_location_missing|frame_sync_missing,0,0,0,0,0,4,0,0,0,0,0,0,0,,,,,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,64,245.12380000032863,0.01649999921937706,64.02949999937846,0.010400000064691994,0.011100000847363845,0.004300000000512227,120.5761999999595,0.0,0.0,0.0,6.153250447488309e-08,2.5203713832912115e-05,sync_missing,0,0,0,,0,0,8,56,header_invalid,0,0,0,,8,0,3,56,,,,
exp0_000002_rxg20_0_fulltrim:10:20260823,exp0_000002_rxg20_0_fulltrim,2,10.0,20260823,sync_invalid,1,0,0,0,locator_preamble_stability|framesync_preamble_all_bin0|framesync_netid,0,0,0,0,0,4,0,0,0,0,0,4,4,,,,,1,0,0,0,0,0,4,,0,0,0,0,0,0,0,62,27933.943900000486,62.4655999999959,60.31619999976101,91.19750000081694,253.50619999971968,421.2582999998631,119.83229999987088,0.0,0.0,0.0,2.9434755784562603e-08,1.2056475969356841e-05,header_invalid,0,0,0,,8,0,6,56,header_invalid,0,0,0,,8,0,5,56,0,0,-657.9366366913398,669318
exp0_000003_rxg20_0_fulltrim:10:20260823,exp0_000003_rxg20_0_fulltrim,3,10.0,20260823,no_preamble,0,0,0,0,frame_location_missing|frame_sync_missing,0,0,0,0,0,4,0,0,0,0,0,0,0,,,,,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,64,209.89129999998113,0.016199999663513154,52.40059999960067,0.01140000040322775,0.01359999987471383,0.004599999556376133,107.06409999966127,0.0,0.0,0.0,5.3735255547964695e-08,2.200996067244634e-05,sync_missing,0,0,0,,0,0,8,56,header_invalid,0,0,0,,8,0,4,56,,,,
exp0_000004_rxg20_0_fulltrim:10:20260823,exp0_000004_rxg20_0_fulltrim,4,10.0,20260823,sync_invalid,1,0,0,0,locator_sfd|framesync_preamble_all_bin0|framesync_netid,0,0,0,0,0,4,0,0,0,0,0,4,4,,,,,1,0,0,0,0,0,4,,0,0,0,0,0,0,0,62,25897.37150000019,61.49140000070474,478.3443000005718,90.632800000094,629.9746000004234,2011.532100000295,875.0896000001376,0.0,0.0,0.0,6.126035586516529e-08,2.50922417623717e-05,header_invalid,0,0,0,,8,0,6,56,ok,1,0,0,404433321001b189544420756243640b6942669b14334ddaa042f4995f7f013012,8,56,0,30,0,0,-250.86566909971413,672579
exp0_000005_rxg20_0_fulltrim:10:20260823,exp0_000005_rxg20_0_fulltrim,5,10.0,20260823,no_preamble,0,0,0,0,frame_location_missing|frame_sync_missing,0,0,0,0,0,4,0,0,0,0,0,0,0,,,,,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,64,251.77770000027522,0.03680000008898787,48.51609999968787,0.01680000059423037,0.015499999790336005,0.0035000002753804438,1031.0019999997166,0.0,0.0,0.0,7.242874646077204e-08,2.9666814550332227e-05,sync_missing,0,0,0,,0,0,8,56,header_invalid,0,0,0,,8,0,3,56,,,,
exp0_000006_rxg20_0_fulltrim:10:20260823,exp0_000006_rxg20_0_fulltrim,6,10.0,20260823,sync_invalid,1,0,0,0,locator_preamble_stability|locator_sfd|framesync_preamble_all_bin0,0,0,0,0,0,4,0,0,0,0,0,4,4,,,,,1,0,0,0,0,0,4,,0,0,0,0,0,0,0,33,23508.0353000003,407.7731000006679,374.75979999999254,75.83660000000236,1091.4275000004636,2152.811899999506,949.8131000000285,0.0,0.0,0.0,7.561376789538686e-08,3.097139932995046e-05,ok,1,0,0,4044732b27006087d886a0d0b707e1beaf9c9fd9e38602eec124ca72a478563412,8,56,1,32,ok,1,0,0,404443210520ca80d80e18dcbd07e1beaffcef9de78016bec6249972a478563412,8,56,1,33,0,1,-140.78824203781377,673456
exp0_000007_rxg20_0_fulltrim:10:20260823,exp0_000007_rxg20_0_fulltrim,7,10.0,20260823,no_preamble,0,0,0,0,frame_location_missing|frame_sync_missing,0,0,0,0,0,4,0,0,0,0,0,0,0,,,,,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,64,252.43549999959214,0.03719999949680641,760.6237999998484,0.01990000055229757,0.017299999854003545,0.0054000001910026185,1098.0521999999837,0.0,0.0,0.0,7.449895515307498e-08,3.051477203069951e-05,sync_missing,0,0,0,,0,0,8,56,ok,1,0,0,40447337110401301c0750ee9b8e75346b7dde1cd94a9ee36cebdd36e261d63482,8,56,2,25,,,,
exp0_000008_rxg20_0_fulltrim:10:20260823,exp0_000008_rxg20_0_fulltrim,8,10.0,20260823,sync_invalid,1,0,0,0,locator_preamble_stability|locator_sync1|framesync_preamble_all_bin0|framesync_netid,0,0,0,0,0,4,0,0,0,0,0,4,4,,,,,1,0,0,0,0,0,4,,0,0,0,0,0,0,0,62,22862.400899999557,69.98639999983425,65.08779999967373,110.85329999968963,671.2667000001602,1335.279700000683,486.6955000006783,0.0,0.0,0.0,6.982488910305618e-08,2.860027457661181e-05,header_invalid,0,0,0,,8,0,6,56,header_invalid,0,0,0,,8,0,2,56,0,0,-65.73208548690558,674054
exp0_000000_rxg20_0_fulltrim:10:20260824,exp0_000000_rxg20_0_fulltrim,0,10.0,20260824,no_preamble,0,0,0,0,frame_location_missing|frame_sync_missing,0,0,0,0,0,4,0,0,0,0,0,0,0,,,,,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,64,294.3342999997185,0.02100000074278796,102.86810000070545,0.01810000048863003,0.02029999996011611,0.005199999577598646,168.71179999998276,0.0,0.0,0.0,6.153250447488309e-08,2.5203713832912115e-05,sync_missing,0,0,0,,0,0,8,56,header_invalid,0,0,0,,8,0,3,56,,,,
exp0_000002_rxg20_0_fulltrim:10:20260824,exp0_000002_rxg20_0_fulltrim,2,10.0,20260824,no_preamble,0,0,0,0,frame_location_missing|frame_sync_missing,0,0,0,0,0,4,0,0,0,0,0,0,0,,,,,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,64,274.55190000000584,0.02120000044669723,557.5153999998292,0.01959999917744426,0.014799999917158857,0.004499999704421498,1267.8593000000546,0.0,0.0,0.0,2.9434755784562603e-08,1.2056475969356841e-05,sync_missing,0,0,0,,0,0,8,56,ok,1,0,0,4044736215000184580288d44e6a513b0c3bc56523ec73bf47473cd8fe7a5634b2,8,56,2,26,,,,
exp0_000003_rxg20_0_fulltrim:10:20260824,exp0_000003_rxg20_0_fulltrim,3,10.0,20260824,sync_invalid,1,0,0,0,locator_preamble_stability|framesync_preamble_all_bin0|framesync_netid,0,0,0,0,0,4,0,0,0,0,0,4,4,,,,,1,0,0,0,0,0,4,,0,0,0,0,0,0,0,61,30486.236400000053,74.17219999933877,66.01559999944584,83.9828000007401,237.86439999912545,504.8070999991978,816.6489000004731,0.0,0.0,0.0,5.3735255547964695e-08,2.200996067244634e-05,header_invalid,0,0,0,,8,0,5,56,header_invalid,0,0,0,,8,0,5,56,0,0,-128.88383419952217,673552
exp0_000004_rxg20_0_fulltrim:10:20260824,exp0_000004_rxg20_0_fulltrim,4,10.0,20260824,sync_invalid,1,0,0,0,framesync_preamble_all_bin0|framesync_netid,0,0,0,0,0,4,0,0,0,0,0,4,4,,,,,1,0,0,0,0,0,4,,0,0,0,0,0,0,0,58,24681.33519999992,57.03619999985676,438.9953999998397,93.20840000054886,292.0492999992348,1594.6726000001945,1110.113900000215,0.0,0.0,0.0,6.126035586516529e-08,2.50922417623717e-05,header_invalid,0,0,0,,8,0,2,56,ok,1,0,0,404433221100010058040033034fa4ab63af909d9e07de0ae89ff5c45b78563412,8,56,1,29,0,0,-128.8598611495141,673551
exp0_000005_rxg20_0_fulltrim:10:20260824,exp0_000005_rxg20_0_fulltrim,5,10.0,20260824,sync_invalid,1,0,0,0,locator_preamble_stability|framesync_preamble_all_bin0,0,0,0,0,0,4,0,0,0,0,0,4,4,,,,,1,0,0,0,0,0,4,,0,0,0,0,0,0,0,62,35256.82179999967,94.44820000044274,103.03070000009029,102.11500000059459,354.1109999996479,1081.0331000002407,1045.375900000181,0.0,0.0,0.0,7.242874646077204e-08,2.9666814550332227e-05,header_invalid,0,0,0,,8,0,6,56,header_invalid,0,0,0,,8,0,3,56,0,1,-449.73480333370344,670985
exp0_000006_rxg20_0_fulltrim:10:20260824,exp0_000006_rxg20_0_fulltrim,6,10.0,20260824,sync_invalid,1,0,0,0,locator_preamble_stability|framesync_preamble_all_bin0,0,0,0,0,0,4,0,0,0,0,0,4,4,,,,,1,0,0,0,0,0,4,,0,0,0,0,0,0,0,63,28207.457299999987,75.45949999985169,744.9807000002693,113.09139999957551,396.38790000026347,633.7706999993316,1251.103200000216,0.0,0.0,0.0,7.561376789538686e-08,3.097139932995046e-05,header_invalid,0,0,0,,8,0,7,56,ok,1,0,0,4044b3221b00010a3a52b350b10de0afafc56a1950e261ac4b24c4d2af7851592d,8,56,1,33,0,1,-129.03404698699012,673550
exp0_000007_rxg20_0_fulltrim:10:20260824,exp0_000007_rxg20_0_fulltrim,7,10.0,20260824,sync_invalid,1,0,0,0,locator_preamble_stability|locator_sync1|locator_sync2|locator_sfd|framesync_preamble_all_bin0|framesync_netid,0,0,0,0,0,4,0,0,0,0,0,4,4,,,,,1,0,0,0,0,0,4,,0,0,0,0,0,0,0,64,20476.47429999961,77.42440000038187,70.22909999977855,117.39140000008774,272.0864000002621,477.3173000003226,989.0018000005512,0.0,0.0,0.0,7.449895515307498e-08,3.051477203069951e-05,header_invalid,0,0,0,,8,0,8,56,header_invalid,0,0,0,,8,0,3,56,0,0,-422.7668528144786,703968
exp0_000008_rxg20_0_fulltrim:10:20260824,exp0_000008_rxg20_0_fulltrim,8,10.0,20260824,no_preamble,0,0,0,0,frame_location_missing|frame_sync_missing,0,0,0,0,0,4,0,0,0,0,0,0,0,,,,,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,64,286.8975000001228,0.02210000002378365,663.8335000006919,0.01900000006571645,0.022199999875738285,0.004400000761961564,1001.0491999992155,0.0,0.0,0.0,6.982488910305618e-08,2.860027457661181e-05,sync_missing,0,0,0,,0,0,8,56,ok,1,0,0,4044332211000100186800385dd1897a188bb87fbb6d679140cb03e58e3d067512,8,56,2,23,,,,
exp0_000000_rxg20_0_fulltrim:10:20260825,exp0_000000_rxg20_0_fulltrim,0,10.0,20260825,no_preamble,0,0,0,0,frame_location_missing|frame_sync_missing,0,0,0,0,0,4,0,0,0,0,0,0,0,,,,,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,64,232.65510000055656,0.012200000128359534,61.84709999979532,0.008900000466383062,0.010300000212737359,0.003099999958067201,115.46010000074602,0.0,0.0,0.0,6.153250447488309e-08,2.5203713832912115e-05,sync_missing,0,0,0,,0,0,8,56,header_invalid,0,0,0,,8,0,6,56,,,,
exp0_000002_rxg20_0_fulltrim:10:20260825,exp0_000002_rxg20_0_fulltrim,2,10.0,20260825,no_preamble,0,0,0,0,frame_location_missing|frame_sync_missing,0,0,0,0,0,4,0,0,0,0,0,0,0,,,,,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,64,194.95099999949161,0.014399999599845614,59.13130000044475,0.012500000593718141,0.015999999959603883,0.004200000148557592,122.19269999968674,0.0,0.0,0.0,2.9434755784562603e-08,1.2056475969356841e-05,sync_missing,0,0,0,,0,0,8,56,header_invalid,0,0,0,,8,0,4,56,,,,
exp0_000003_rxg20_0_fulltrim:10:20260825,exp0_000003_rxg20_0_fulltrim,3,10.0,20260825,sync_invalid,1,0,0,0,locator_sync1|framesync_preamble_all_bin0|framesync_netid,0,0,0,0,0,4,0,0,0,0,0,4,4,,,,,1,0,0,0,0,0,4,,0,0,0,0,0,0,0,63,23831.581899999946,75.988800000232,85.83900000030553,135.20530000005238,262.3933000004399,459.3368999994709,867.1565000004193,0.0,0.0,0.0,5.3735255547964695e-08,2.200996067244634e-05,header_invalid,0,0,0,,8,0,7,56,header_invalid,0,0,0,,8,0,3,56,0,0,-666.8673485868385,669246
exp0_000004_rxg20_0_fulltrim:10:20260825,exp0_000004_rxg20_0_fulltrim,4,10.0,20260825,sync_invalid,1,0,0,0,locator_preamble_stability|framesync_preamble_all_bin0,0,0,0,0,0,4,0,0,0,0,0,4,4,,,,,1,0,0,0,0,0,4,,0,0,0,0,0,0,0,60,24266.15330000004,65.3654000007009,68.33969999934197,158.44909999941592,217.48599999955331,351.41120000025694,130.89229999968666,0.0,0.0,0.0,6.126035586516529e-08,2.50922417623717e-05,header_invalid,0,0,0,,8,0,4,56,header_invalid,0,0,0,,8,0,4,56,0,1,-128.86598952993947,673552
exp0_000005_rxg20_0_fulltrim:10:20260825,exp0_000005_rxg20_0_fulltrim,5,10.0,20260825,no_preamble,0,0,0,0,frame_location_missing|frame_sync_missing,0,0,0,0,0,4,0,0,0,0,0,0,0,,,,,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,64,212.83340000081807,0.01669999983278103,442.09219999993365,0.015300000086426735,0.014000000192027073,0.004000000444648322,1079.3079000004582,0.0,0.0,0.0,7.242874646077204e-08,2.9666814550332227e-05,sync_missing,0,0,0,,0,0,8,56,ok,1,0,0,70771026116607665a2502496c1cde435c75fbd40d642241c490327c49f05e3412,8,56,2,25,,,,
exp0_000006_rxg20_0_fulltrim:10:20260825,exp0_000006_rxg20_0_fulltrim,6,10.0,20260825,sync_invalid,1,0,0,0,locator_preamble_stability|framesync_preamble_all_bin0,0,0,0,0,0,4,0,0,0,0,0,4,4,,,,,1,0,0,0,0,0,4,,0,0,0,0,0,0,0,62,22891.693400000804,92.20850000019709,83.86819999941508,95.83259999999427,305.8469999996305,1424.20569999922,919.1988000002311,0.0,0.0,0.0,7.561376789538686e-08,3.097139932995046e-05,header_invalid,0,0,0,,8,0,6,56,header_invalid,0,0,0,,8,0,6,56,0,1,-128.78264093097593,673552
