file_name,packet_index,frame_index,event_index,payload_len,symbol_count,traditional_fft_crc_valid,multi_offset_argmax_crc_valid,current_selected_crc_valid,savaux_paper_crc_valid,savaux_paper_payload_hex,savaux_paper_decode_error,savaux_codec_crc_valid,savaux_codec_payload_hex,savaux_codec_selected_source,savaux_codec_selected_beam_rank,savaux_codec_symbol_change_count,savaux_codec_candidate_payload_count,savaux_codec_observed_crc_valid_count,savaux_codec_accepted_crc_valid_count
1_1_7_12_2_16.bin,1,0,1,33,35,0,0,0,0,4044332211009d005830313233343536373879323b3c3d1fbb4041421170563412,,0,4044332211009d005830313233343536373879323b3c3d1fbb4041421170563412,argmax_fallback,-1,0,2048,0,0
1_1_7_12_2_16.bin,2,1,2,33,35,0,0,0,0,4044332211009e0058303132333435363738393a3b3c3d1fbb4041421170563402,,0,4044332211009e0058303132333435363738393a3b3c3d1fbb4041421170563402,argmax_fallback,-1,0,2048,0,0
1_1_7_12_2_16.bin,3,2,3,33,35,0,0,0,0,4044332211009f005830313233343536372859323b3c3d1fbb4041421170563402,,0,4044332211009f005830313233343536372859323b3c3d1fbb4041421170563402,argmax_fallback,-1,0,2048,0,0
