file_name,input_iq,experiment_id,corridor_id,position_id,sf,tx_power_dbm,preamble_len,status,error,sync_returncode,sync_elapsed_s,header_returncode,header_elapsed_s,probe_returncode,probe_elapsed_s,probe_file_name,probe_input_iq,probe_symbol_csv,probe_detected_events,probe_framesync_valid,probe_header_valid_packets,probe_traditional_fft_crc_valid,probe_traditional_fft_crc_valid_rate,probe_multi_offset_argmax_crc_valid,probe_multi_offset_argmax_crc_valid_rate,probe_current_selected_crc_valid,probe_current_selected_crc_valid_rate,probe_savaux_paper_crc_valid,probe_savaux_paper_crc_valid_rate,probe_savaux_codec_crc_valid,probe_savaux_codec_crc_valid_rate,probe_savaux_codec_extra_crc_valid_vs_paper,probe_savaux_codec_mean_symbol_change_count,probe_note
1_0_12_12_2_16.bin,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\lab1-sf12_TP2\1_0_12_12_2_16.bin,1,0,12,12,2,16,ok,,0,293.500,0,0.328,0,45.343,1_0_12_12_2_16.bin,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\lab1-sf12_TP2\1_0_12_12_2_16.bin,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\baseline_comparison\real_iq_crc_batch_transition_sample40m\header_first\1_0_12_12_2_16_header_first_symbols.csv,10,10,10,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,real IQ CRC/PRR probe only; no byte/symbol GT is used
1_0_9_12_2_16.bin,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\lab1-sf12_TP2\1_0_9_12_2_16.bin,1,0,9,12,2,16,ok,,0,265.500,0,0.313,0,44.937,1_0_9_12_2_16.bin,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\lab1-sf12_TP2\1_0_9_12_2_16.bin,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\baseline_comparison\real_iq_crc_batch_transition_sample40m\header_first\1_0_9_12_2_16_header_first_symbols.csv,10,10,10,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,real IQ CRC/PRR probe only; no byte/symbol GT is used
1_0_10_12_2_16.bin,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\lab1-sf12_TP2\1_0_10_12_2_16.bin,1,0,10,12,2,16,ok,,0,277.266,0,0.312,0,45.969,1_0_10_12_2_16.bin,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\lab1-sf12_TP2\1_0_10_12_2_16.bin,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\baseline_comparison\real_iq_crc_batch_transition_sample40m\header_first\1_0_10_12_2_16_header_first_symbols.csv,11,11,11,1,0.09090909090909091,1,0.09090909090909091,1,0.09090909090909091,1,0.09090909090909091,1,0.09090909090909091,0,0.0,real IQ CRC/PRR probe only; no byte/symbol GT is used
1_0_15_12_10_16.bin,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\lab1-SF12-TP10\1_0_15_12_10_16.bin,1,0,15,12,10,16,ok,,0,233.953,0,0.281,0,38.703,1_0_15_12_10_16.bin,D:\Desktop\proj\gr-lora_sdr\data\USRP_IQ\lab1-SF12-TP10\1_0_15_12_10_16.bin,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\baseline_comparison\real_iq_crc_batch_transition_sample40m\header_first\1_0_15_12_10_16_header_first_symbols.csv,8,8,8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,real IQ CRC/PRR probe only; no byte/symbol GT is used
