dataset,target_snr_db,symbol_count,savaux_correct_rate,fused_correct_rate,savaux_gt_topk_rate,fused_gt_topk_rate,gt_in_structured_topk_rate,mean_savaux_gt_rank,mean_fused_gt_rank,mean_rank_delta,mean_gt_path_ratio
0_0_0_10_14_8,-24.0,350,0.86,0.7857142857142857,0.9628571428571429,0.8628571428571429,0.9857142857142858,2.2485714285714287,6.814285714285714,-4.565714285714286,0.06973573227957373
0_0_0_10_14_16,-24.0,385,0.8831168831168831,0.8103896103896104,0.961038961038961,0.8857142857142857,0.9714285714285714,2.3064935064935064,4.8779220779220775,-2.5714285714285716,0.0709840131914586
0_0_0_10_14_32,-24.0,245,0.7836734693877551,0.7714285714285715,0.8489795918367347,0.8122448979591836,0.8693877551020408,41.118367346938776,43.80408163265306,-2.6857142857142855,0.07362034428883305
mean_of_datasets,-24.0,980,0.8422634508348793,0.7891774891774892,0.9242918985776128,0.8536054421768707,0.9421768707482995,15.22447742733457,18.498763141620284,-3.274285714285714,0.0714466965866218
