target_snr_db,packet_index,event_index,frame_index,candidate_label,candidate_kind,candidate_value,payload_symbol_count,target_gt_hit_rate,target_argmax_hit_rate,argmax_gt_hit_rate,phase_slope_pi_per_symbol,linear_fit_r2,linear_fit_rmse_pi,residual_std_pi,residual_peak_to_peak_pi,residual_quad_r2,target_amp_mean,target_amp_std,target_amp_cv,target_energy_ratio_mean,target_energy_ratio_std,target_rank_mean,target_rank_median,target_rank_min,target_rank_max,target_amp_vs_gt_db_mean,target_power_vs_gt_db_mean,target_power_vs_argmax_db_mean,gt_energy_ratio_mean,cfo_frac,sto_frac,sfo_hat
-20.0,10,10,7,fix0256,fixed,256,35,0.0,0.0,0.5428571428571428,0.034288506675094296,0.12199297158542977,0.9290310906620262,0.5190127059610687,1.8472980766061387,0.00891996507698578,2.382259969371932,1.179060363614116,0.4949335415836114,0.0009156088058317617,0.0008140074498694469,518.6857142857143,547.0,61,995,-11.550904980969678,-11.5509050032814,-12.467998780120443,0.008686106367307718,-0.439221980632291,0.02365388137379698,-0.006263897370471676
-20.0,10,10,7,fix0512,fixed,512,35,0.0,0.0,0.5428571428571428,-0.03499300861912178,0.11779537731134093,0.9671679810260673,0.6047403731940416,1.9467867733284263,0.05491497897426989,2.5033179252974205,1.508321237263139,0.6025288366374537,0.0010992887428003411,0.0012277826877639204,523.2,550.0,17,990,-11.43925055022776,-11.439250571038025,-12.35634434787707,0.008686106367307718,-0.439221980632291,0.02365388137379698,-0.006263897370471676
-20.0,10,10,7,fix0768,fixed,768,35,0.0,0.0,0.5428571428571428,-0.1352838850872316,0.8771661319072354,0.5112864571699773,0.4668396040010392,1.9223397587254887,0.03764518923110427,2.420550725319688,1.3732986003368945,0.5673496473227264,0.0009998720637220471,0.0011128058617124173,530.6285714285714,592.0,7,987,-11.457672320390705,-11.457672395013228,-12.374766171852272,0.008686106367307718,-0.439221980632291,0.02365388137379698,-0.006263897370471676
-20.0,10,10,7,gt,gt,0,35,1.0,0.5428571428571428,0.5428571428571428,-0.12527981961741166,0.9662718438329878,0.23638931539530855,0.23638931539530855,0.8158882281134184,0.8937644985637831,7.961807871830437,1.9751912605307809,0.2480832610290909,0.008686106367307718,0.00419993163046297,8.457142857142857,1.0,1,103,0.0,0.0,-0.9170937768390425,0.008686106367307718,-0.439221980632291,0.02365388137379698,-0.006263897370471676
-20.0,10,10,7,off+1,offset,1,35,0.0,0.0,0.5428571428571428,0.03843439913287234,0.15754523523852781,0.8976165279548296,0.5933236759942287,1.9565082763906243,0.018270187581013286,2.3384394629718614,1.18150510332101,0.5052536625512922,0.000885675756910136,0.0008711873988831981,529.0857142857143,495.0,11,985,-11.61760911733761,-11.61760916745026,-12.534702944289304,0.008686106367307718,-0.439221980632291,0.02365388137379698,-0.006263897370471676
-20.0,10,10,7,off+16,offset,16,35,0.0,0.0,0.5428571428571428,0.1225385862079795,0.7679047759991497,0.6803813000677776,0.5605111066699222,1.9058344375909448,0.11585868101435703,2.571222738364983,1.4716885936983084,0.5723691579649539,0.0011473170309331277,0.0014073737961278487,512.3428571428572,594.0,2,998,-10.840386249962716,-10.840386213736382,-11.757479990575424,0.008686106367307718,-0.439221980632291,0.02365388137379698,-0.006263897370471676
-20.0,10,10,7,off+256,offset,256,35,0.0,0.0,0.5428571428571428,0.14402370159249586,0.44956460169723234,1.6095007310211678,0.5899682951657773,1.9527433441170092,0.012930053143382358,2.574407005033674,1.2184985391043044,0.4733123149221567,0.0010427354333227808,0.0008517800662882205,473.1714285714286,478.0,65,1015,-10.820153628243803,-10.82015366831484,-11.737247445153884,0.008686106367307718,-0.439221980632291,0.02365388137379698,-0.006263897370471676
-20.0,10,10,7,off+4,offset,4,35,0.0,0.0,0.5428571428571428,-0.04399362072992892,0.17509426793659855,0.9643973061883369,0.5848647346090733,1.7906990019916338,0.028267123321580767,2.481000529396913,1.3765586826374239,0.554840140631506,0.0010423309298067734,0.0011228148334551996,492.3142857142857,439.0,2,1019,-11.829570300305983,-11.82957037504596,-12.746664151885003,0.008686106367307718,-0.439221980632291,0.02365388137379698,-0.006263897370471676
-20.0,10,10,7,off+64,offset,64,35,0.0,0.0,0.5428571428571428,-0.06762604413282429,0.42064099427776624,0.801552832016037,0.5420162364997001,1.8252689908131565,0.014662850419196793,2.0835379025440393,1.3012354741055143,0.6245317027910465,0.000778816895540106,0.0008271871299632373,588.5142857142857,576.0,25,1022,-13.902839961740368,-13.902839934254084,-14.819933711093128,0.008686106367307718,-0.439221980632291,0.02365388137379698,-0.006263897370471676
-20.0,10,10,7,off-1,offset,-1,35,0.0,0.0,0.5428571428571428,-0.172069698127714,0.9262096876871877,0.4905118427757683,0.48524688018865597,1.847847558592453,0.11811294824639085,2.2898940476577634,1.2987521740223964,0.5671669286842488,0.0008993917653941919,0.000912234340175676,544.6571428571428,594.0,19,1024,-12.676705989153032,-12.676705910754714,-13.593799687593757,0.008686106367307718,-0.439221980632291,0.02365388137379698,-0.006263897370471676
-20.0,10,10,7,off-16,offset,-16,35,0.0,0.0,0.5428571428571428,0.10113227262861023,0.42008307612472695,1.2000660548108382,0.573472423111772,1.8666767048396578,0.13492375732911077,2.378894607688814,1.309959856571016,0.5506590549817134,0.000957926107537438,0.001008611069892243,524.6285714285714,510.0,11,1004,-11.823792630368779,-11.823792615335798,-12.740886392174838,0.008686106367307718,-0.439221980632291,0.02365388137379698,-0.006263897370471676
-20.0,10,10,7,off-4,offset,-4,35,0.0,0.0,0.5428571428571428,-0.07474026466239846,0.3745041303805864,0.9755255184794882,0.5503745126257226,1.9531696476722582,0.01783266265351291,2.3836300951699902,1.1486215816661571,0.4818791237758065,0.0009052668147108401,0.0007841787937470713,515.8571428571429,566.0,49,1021,-11.628013573670652,-11.628013619934428,-12.545107396773469,0.008686106367307718,-0.439221980632291,0.02365388137379698,-0.006263897370471676
-20.0,10,10,7,wrong_peak,wrong_peak,0,35,0.0,0.45714285714285713,0.5428571428571428,0.10208700816464926,0.49773754127303516,1.035704163806645,0.6135454870163252,1.849489585146852,0.09299652031089578,7.532093718718485,0.7310164454470702,0.09705355147538522,0.00738646662454637,0.0014169777598639628,1.542857142857143,2.0,1,2,-0.23898185341976363,-0.23898195292701438,-1.1560757297660569,0.008686106367307718,-0.439221980632291,0.02365388137379698,-0.006263897370471676
-20.0,11,11,8,argmax,argmax,0,35,0.8571428571428571,1.0,0.8571428571428571,-0.09753257196910614,0.535276420718058,0.9178211485194835,0.5896226182551023,1.9443034435599853,0.057817887407296764,9.584696693630196,1.7737812759603677,0.18506389222928551,0.012207227919663376,0.004822106672081735,1.0,1.0,1,1,0.22320301607890183,0.22320301366562503,0.0,0.011920936846217258,0.12328787264913654,0.33956135088487627,-0.0061197232231266305
-20.0,11,11,8,fix0000,fixed,0,35,0.0,0.0,0.8571428571428571,-0.03326254468912224,0.11027509346368025,0.95421164818575,0.5571274570705387,1.9462432882437979,0.039570435534477255,2.3653858448749885,1.1583525149891778,0.4897097517933262,0.0008903433184119778,0.0008089694983595192,522.0285714285715,535.0,15,994,-12.988360866789632,-12.988360696025754,-13.21156370969138,0.011920936846217258,0.12328787264913654,0.33956135088487627,-0.0061197232231266305
-20.0,11,11,8,fix0256,fixed,256,35,0.0,0.0,0.8571428571428571,0.27511641562136246,0.9303395634213252,0.7603069167802486,0.6015774692434501,1.966800711945151,0.04756678485009158,2.6068629858686307,1.1931976905904365,0.4577140022542658,0.001055166141245804,0.0008629041111962458,455.48571428571427,456.0,22,1019,-12.279432807903351,-12.279432757615082,-12.502635771280707,0.011920936846217258,0.12328787264913654,0.33956135088487627,-0.0061197232231266305
-20.0,11,11,8,fix0512,fixed,512,35,0.0,0.0,0.8571428571428571,0.032898017618675654,0.16929082760037428,0.7359996428557097,0.6080822969773152,1.8475001575584251,0.011233042390402015,2.334338555359203,1.2142279339168973,0.5201593107089193,0.000893365842317948,0.0007421612173917593,522.1714285714286,480.0,59,1015,-13.679300463190918,-13.679300414142817,-13.902503427808442,0.011920936846217258,0.12328787264913654,0.33956135088487627,-0.0061197232231266305
-20.0,11,11,8,fix0768,fixed,768,35,0.0,0.0,0.8571428571428571,0.028552658417995383,0.153080774156499,0.6782773374265807,0.54916969906576,1.9460544785643163,0.025780979004254023,2.1721210670025424,1.2131371884168554,0.558503486221855,0.0008010481637843522,0.0007705838899377647,570.1714285714286,572.0,75,1009,-14.26236740092983,-14.262367462973389,-14.485570476639014,0.011920936846217258,0.12328787264913654,0.33956135088487627,-0.0061197232231266305
-20.0,11,11,8,gt,gt,0,35,1.0,0.8571428571428571,0.8571428571428571,-0.13076966290686448,0.7503290681371215,0.7618424981828396,0.5793675408684262,1.8938760894218165,0.042926441041542196,9.416694551429059,2.0286903831020147,0.2154355089275084,0.011920936846217258,0.005178102816384574,2.6285714285714286,1.0,1,35,0.0,0.0,-0.223203013665625,0.011920936846217258,0.12328787264913654,0.33956135088487627,-0.0061197232231266305
-20.0,11,11,8,off+1,offset,1,35,0.0,0.0,0.8571428571428571,-0.14566524748490045,0.812511463743968,0.7066895146155895,0.5287151122604158,1.8648700206426259,0.19895207762481382,2.715819076433279,1.6100182511214096,0.5928297157540655,0.0012898020346429745,0.0014027802317116114,476.77142857142854,567.0,4,991,-12.355969811611343,-12.35596991574053,-12.579172929406155,0.011920936846217258,0.12328787264913654,0.33956135088487627,-0.0061197232231266305
-20.0,11,11,8,off+16,offset,16,35,0.0,0.0,0.8571428571428571,0.13905499826417184,0.7960995848032985,0.7107421083016144,0.6012574430713736,1.976272734494821,0.01969051488064233,2.6698971012472525,1.1538755167613408,0.43217977060700336,0.0010905959471157849,0.0008488515530834633,443.65714285714284,423.0,28,975,-11.775250172901893,-11.775250236523185,-11.99845325018881,0.011920936846217258,0.12328787264913654,0.33956135088487627,-0.0061197232231266305
-20.0,11,11,8,off+256,offset,256,35,0.0,0.0,0.8571428571428571,-0.11148812158496516,0.747196704514805,0.6549415990016281,0.6054556683978136,1.904058228810743,0.020059686493169027,2.448856759416883,1.3789431205554166,0.5630966838925148,0.001008823253322975,0.0010689592803539213,510.0857142857143,522.0,10,1021,-13.354236896345924,-13.354236928049081,-13.577439941714706,0.011920936846217258,0.12328787264913654,0.33956135088487627,-0.0061197232231266305
-20.0,11,11,8,off+4,offset,4,35,0.0,0.0,0.8571428571428571,-0.13264679385713793,0.8333538518652706,0.599073017941397,0.47540979825234553,1.6623113317700047,0.038295874804650354,2.440921911585563,1.4138990515952847,0.5792479656495241,0.0010242961213547707,0.0009429941505274202,507.0857142857143,476.0,42,1024,-13.846189434904973,-13.846189496883758,-14.069392510549383,0.011920936846217258,0.12328787264913654,0.33956135088487627,-0.0061197232231266305
-20.0,11,11,8,off+64,offset,64,35,0.0,0.0,0.8571428571428571,0.003826768179687699,0.0020904736588314154,0.8444140959310679,0.5917854315227594,1.9135029778187347,0.07020225923898693,2.2532864388933,1.4354038035234868,0.6370267795285203,0.0009262399178342072,0.00113268388179876,567.0,567.0,11,1007,-14.248344024336898,-14.248343989010952,-14.471547002676576,0.011920936846217258,0.12328787264913654,0.33956135088487627,-0.0061197232231266305
-20.0,11,11,8,off-1,offset,-1,35,0.0,0.0,0.8571428571428571,-0.08675714254034449,0.4400705377649843,0.9883501630564463,0.639335961071689,1.937867423481126,0.05549194742481678,2.6417229239249163,1.2997210882741648,0.4919975053035145,0.0011124541403000575,0.0011993607068885909,469.48571428571427,435.0,3,978,-11.889417003510797,-11.889417059224334,-12.112620072889959,0.011920936846217258,0.12328787264913654,0.33956135088487627,-0.0061197232231266305
-20.0,11,11,8,off-16,offset,-16,35,0.0,0.0,0.8571428571428571,-0.036178564372121615,0.16793544643467517,0.8133149197505384,0.563436643100315,1.9525111758831148,0.14068189546036358,2.5884843528452897,1.1791334870789978,0.4555304673883316,0.0010351693627268744,0.0008563966515881744,467.7142857142857,410.0,16,966,-12.099492637790295,-12.099492742539846,-12.322695756205471,0.011920936846217258,0.12328787264913654,0.33956135088487627,-0.0061197232231266305
-20.0,11,11,8,off-4,offset,-4,35,0.0,0.0,0.8571428571428571,-0.08722210881331752,0.757817771062651,0.4979840257655404,0.45199811164475684,1.7010466855297575,0.1044393127301032,2.45620532095822,1.2070317095366574,0.49142133975418945,0.000965045699480243,0.00079743178391139,496.6857142857143,424.0,49,1012,-12.915645578714178,-12.915645511695127,-13.138848525360752,0.011920936846217258,0.12328787264913654,0.33956135088487627,-0.0061197232231266305
-20.0,11,11,8,wrong_peak,wrong_peak,0,35,0.0,0.14285714285714285,0.8571428571428571,-0.1110661145190283,0.7729900103727632,0.6078790955095086,0.5520958983575938,1.9832335523405635,0.30485358415424546,7.459797220995521,0.4805971901460264,0.06442496704781608,0.0071920269514278495,0.0009505075360529362,1.8571428571428572,2.0,1,2,-1.8351778620639922,-1.8351778446005687,-2.0583808582661933,0.011920936846217258,0.12328787264913654,0.33956135088487627,-0.0061197232231266305
-20.0,12,12,9,argmax,argmax,0,35,0.9142857142857143,1.0,0.9142857142857143,-0.19252319459405515,0.8120554339038975,0.9354168609275897,0.6104522464816677,1.9017779406109923,0.049161826303788736,9.859186262858705,1.3671894048440771,0.13867162749470724,0.01279883317995961,0.003765443113910384,1.0,1.0,1,1,0.16095779731987042,0.16095778138064334,0.0,0.012542933732374133,-0.11851083147497382,0.34677628905892344,-0.006181697465520549
-20.0,12,12,9,fix0000,fixed,0,35,0.0,0.0,0.9142857142857143,0.09869594825977429,0.5616342800500429,0.8806247733481228,0.5678048784986952,1.8703751594516562,0.004908979622040177,2.405541795738318,0.883748106670826,0.3673800672416015,0.0008456928056698687,0.0005765671066848644,491.2,462.0,57,1004,-12.79347599583629,-12.793476040851269,-12.95443382223191,0.012542933732374133,-0.11851083147497382,0.34677628905892344,-0.006181697465520549
-20.0,12,12,9,fix0256,fixed,256,35,0.0,0.0,0.9142857142857143,0.1802364569311431,0.7213856820056217,1.1312554481283446,0.7208884024513186,1.9713213204978601,0.013618273115675428,2.341483641303486,1.1044663697614758,0.471695104026705,0.0008593042468105856,0.0006507125183062132,517.4857142857143,475.0,124,1010,-13.542737136585773,-13.542737149417972,-13.703694930798616,0.012542933732374133,-0.11851083147497382,0.34677628905892344,-0.006181697465520549
-20.0,12,12,9,fix0512,fixed,512,35,0.0,0.0,0.9142857142857143,-0.09798494666118035,0.257647949880941,1.679774781874219,0.5532299245565967,1.8104795501516622,0.1420260614035318,2.4689022039487516,1.1513751774927972,0.46635106714688523,0.0009546313805425598,0.0007552679561882028,486.45714285714286,432.0,51,998,-13.098549680358154,-13.09854971853912,-13.259507499919764,0.012542933732374133,-0.11851083147497382,0.34677628905892344,-0.006181697465520549
-20.0,12,12,9,fix0768,fixed,768,35,0.0,0.0,0.9142857142857143,0.12419432679863827,0.7938125897944639,0.6392546918122444,0.5003750359131601,1.790276447575209,0.014695315022670519,2.2580205597927434,1.0027084978228658,0.44406526480649106,0.0007852805221157169,0.0007626476857141508,550.7714285714286,544.0,15,956,-13.35703900594083,-13.357038876049844,-13.517996657430485,0.012542933732374133,-0.11851083147497382,0.34677628905892344,-0.006181697465520549
-20.0,12,12,9,gt,gt,0,35,1.0,0.9142857142857143,0.9142857142857143,-0.19421334896489956,0.8232073731695831,0.908984780319872,0.6130159420937249,1.869665007564948,0.027707861012162605,9.724830180720545,1.5925670912925318,0.1637629718665723,0.012542933732374133,0.004125203417765437,1.457142857142857,1.0,1,11,0.0,0.0,-0.16095778138064334,0.012542933732374133,-0.11851083147497382,0.34677628905892344,-0.006181697465520549
-20.0,12,12,9,off+1,offset,1,35,0.0,0.0,0.9142857142857143,-0.08235107886626107,0.6724393803518798,0.5804818583506703,0.523177354669654,1.932347886487944,0.017235408530590912,2.688439783642897,1.4594346217860168,0.5428556111487272,0.0012088497959773295,0.0012311833796013858,461.6,431.0,3,1017,-12.770794581384008,-12.77079452848408,-12.931752309864722,0.012542933732374133,-0.11851083147497382,0.34677628905892344,-0.006181697465520549
-20.0,12,12,9,off+16,offset,16,35,0.0,0.0,0.9142857142857143,0.11987271786297977,0.43784408441614053,1.3717945950162131,0.6115872861664274,1.9169298202154805,0.07932748887289065,2.6498672115890227,0.9594005113386046,0.3620560710147016,0.0010241415053372292,0.000687212794607915,437.9714285714286,470.0,49,934,-11.820164662024151,-11.820164773901098,-11.981122555281742,0.012542933732374133,-0.11851083147497382,0.34677628905892344,-0.006181697465520549
-20.0,12,12,9,off+256,offset,256,35,0.0,0.0,0.9142857142857143,-0.24584280464239391,0.9242199442600583,0.7109636222293383,0.5835171192890365,1.9620860080424292,0.054802835175293385,2.735083842199189,1.3141011744563187,0.48046102067558344,0.0011897496625796287,0.0010911073684614508,451.0,494.0,19,1010,-12.011160901241235,-12.011160857105109,-12.172118638485752,0.012542933732374133,-0.11851083147497382,0.34677628905892344,-0.006181697465520549
-20.0,12,12,9,off+4,offset,4,35,0.0,0.0,0.9142857142857143,0.0838713920872359,0.4333028537322893,0.9687097602539617,0.5939540870950458,1.895143502459438,0.021113559903738977,2.397872183111921,1.2423162589637116,0.5180911091563909,0.0009477702555768952,0.0009087721803914726,519.4285714285714,548.0,32,997,-13.478104742882541,-13.47810466226492,-13.639062443645562,0.012542933732374133,-0.11851083147497382,0.34677628905892344,-0.006181697465520549
-20.0,12,12,9,off+64,offset,64,35,0.0,0.0,0.9142857142857143,-0.24157288114311895,0.8355101985153269,1.082534822415217,0.5707156479792186,1.9001718279137043,0.010097853284994018,2.5187652464034844,1.5304661197735172,0.6076255506378977,0.0011185419967492066,0.0014179337922550694,524.0,599.0,2,960,-13.074840264744381,-13.07484034628904,-13.235798127669685,0.012542933732374133,-0.11851083147497382,0.34677628905892344,-0.006181697465520549
-20.0,12,12,9,off-1,offset,-1,35,0.0,0.0,0.9142857142857143,-0.04056537893791973,0.08193218766569033,1.3714049989578336,0.6579823873954337,1.940899994635025,0.09086128822343964,2.7006897609889644,1.1789567937484604,0.43653914299165514,0.001124819312294813,0.0009470995178235771,439.42857142857144,506.0,12,1009,-11.997244813532042,-11.997244754203901,-12.158202535584543,0.012542933732374133,-0.11851083147497382,0.34677628905892344,-0.006181697465520549
-20.0,12,12,9,off-16,offset,-16,35,0.0,0.0,0.9142857142857143,-0.04668004253076737,0.16776046470036365,1.0500517189252063,0.6086451905789148,1.8833507169382337,0.0026398727970691205,2.2028571318822334,1.0578681957684353,0.48022551279325987,0.0007750545920190171,0.0006941105446568822,558.0857142857143,580.0,41,1020,-14.171308590708888,-14.171308509044762,-14.332266290425403,0.012542933732374133,-0.11851083147497382,0.34677628905892344,-0.006181697465520549
-20.0,12,12,9,off-4,offset,-4,35,0.0,0.0,0.9142857142857143,0.05825263446916999,0.2221936069652637,1.1007422378393124,0.6351665588004062,1.9582299841141273,0.10827747429718082,2.1379167880822743,1.1857230160617458,0.554616074241761,0.0007728084899835949,0.0007236091575464343,578.4,558.0,85,1009,-14.80316357838144,-14.803163592360615,-14.964121373741257,0.012542933732374133,-0.11851083147497382,0.34677628905892344,-0.006181697465520549
-20.0,12,12,9,wrong_peak,wrong_peak,0,35,0.0,0.08571428571428572,0.9142857142857143,-0.059577172989415145,0.22914516389074302,1.1035980646139552,0.5283512495227102,1.8745995776245952,0.05651902231303629,7.283421984899911,0.5264419260845353,0.07227947620994113,0.006880124376359566,0.0010166090215396463,1.9142857142857144,2.0,1,2,-2.4107405745249486,-2.4107405469360565,-2.5716983283166996,0.012542933732374133,-0.11851083147497382,0.34677628905892344,-0.006181697465520549
-20.0,13,13,10,argmax,argmax,0,35,0.7142857142857143,1.0,0.7142857142857143,-0.060720775945569044,0.44049368380617304,0.6911464038637306,0.6496826935134009,1.9741603444632259,0.29613258884369986,9.227758752351702,1.4141407758280697,0.15324856379320437,0.011301824522281113,0.0033794939554346094,1.0,1.0,1,1,0.4556685384175257,0.4556684966354656,0.0,0.010682423936912573,-0.25404660440359844,-0.3960338435637206,-0.006472741081710989
-20.0,13,13,10,fix0000,fixed,0,35,0.0,0.0,0.7142857142857143,-0.118057332889266,0.7136459799439598,0.7552718248899779,0.48251017446736233,1.7401930668757946,0.12364861205340605,2.5924745069762554,1.055835256976529,0.4072692919970146,0.0010200373244474206,0.0007640800597846797,456.34285714285716,421.0,64,980,-11.313438590291026,-11.31343863297522,-11.769107129610685,0.010682423936912573,-0.25404660440359844,-0.3960338435637206,-0.006472741081710989
-20.0,13,13,10,fix0256,fixed,256,35,0.0,0.0,0.7142857142857143,-0.1011281017839002,0.7101201496802722,0.6525518684760278,0.565673925001462,1.8527247803657099,0.057419517914015894,2.3732771977333162,1.3868041345922668,0.5843414060172929,0.0009738035701521323,0.0009861441283968812,532.1428571428571,597.0,16,1002,-12.977236737890946,-12.97723684153708,-13.432905338172544,0.010682423936912573,-0.25404660440359844,-0.3960338435637206,-0.006472741081710989
-20.0,13,13,10,fix0512,fixed,512,35,0.0,0.0,0.7142857142857143,0.002643188874221285,0.00048134098199414943,1.2164585539213815,0.5537299526953389,1.860328635190384,0.09925805602824689,2.5869021279048443,1.3430196625553,0.5191613737791556,0.0011010441731535764,0.0010132305380182176,476.74285714285713,426.0,7,1008,-11.941214211441595,-11.941214309516818,-12.396882806152284,0.010682423936912573,-0.25404660440359844,-0.3960338435637206,-0.006472741081710989
-20.0,13,13,10,fix0768,fixed,768,35,0.0,0.0,0.7142857142857143,0.029516219041759325,0.14351272429040052,0.7282425723996402,0.47013254543391303,1.7645965930864234,0.051768168166959505,2.1882898954020282,1.2111336885669242,0.5534612626561606,0.0008141358497557564,0.0008837552904150445,566.1428571428571,526.0,15,990,-13.46656736219543,-13.466567421942361,-13.92223591857783,0.010682423936912573,-0.25404660440359844,-0.3960338435637206,-0.006472741081710989
-20.0,13,13,10,gt,gt,0,35,1.0,0.7142857142857143,0.7142857142857143,-0.12518874175086553,0.9721470638369197,0.21401039461401894,0.21401039461401894,0.7616944747385688,0.9403801998738391,8.878987655194097,1.8831011954149584,0.212085123726168,0.010682423936912573,0.004117597813379036,5.771428571428571,1.0,1,126,0.0,0.0,-0.4556684966354655,0.010682423936912573,-0.25404660440359844,-0.3960338435637206,-0.006472741081710989
-20.0,13,13,10,off+1,offset,1,35,0.0,0.0,0.7142857142857143,0.11499013394040722,0.7087673537086665,0.7444385271702646,0.6096996909836184,1.9156237539525782,0.08805039256674252,2.6661807866825997,1.513768443985374,0.5677666164074654,0.0012238337082234828,0.001441698191306319,479.51428571428573,509.0,2,990,-11.635525427509451,-11.635525446362992,-12.091193942998462,0.010682423936912573,-0.25404660440359844,-0.3960338435637206,-0.006472741081710989
-20.0,13,13,10,off+16,offset,16,35,0.0,0.02857142857142857,0.7142857142857143,0.1380435930270101,0.8529888367197233,0.5787884072065875,0.4647676263597372,1.965930038944451,0.0007548694192756056,2.684563826113295,1.170503512001992,0.43601254722136523,0.0011167976068279981,0.0011599349501698521,443.1714285714286,453.0,1,946,-10.918988012662528,-10.918988063742184,-11.374656560377646,0.010682423936912573,-0.25404660440359844,-0.3960338435637206,-0.006472741081710989
-20.0,13,13,10,off+256,offset,256,35,0.0,0.0,0.7142857142857143,-0.061481079653265214,0.18808347021457428,1.2900957615126079,0.5619364713807955,1.8636933209392545,0.030827063876582295,2.3776949288894804,1.1037657033782433,0.46421670415630867,0.0008916992461311195,0.0007050800399225132,505.37142857142857,477.0,45,1006,-12.495864880036901,-12.495864869601382,-12.951533366236848,0.010682423936912573,-0.25404660440359844,-0.3960338435637206,-0.006472741081710989
-20.0,13,13,10,off+4,offset,4,35,0.0,0.0,0.7142857142857143,0.047771864515301944,0.17351150873396415,1.0529955600536933,0.5747494813397422,1.946084882676441,0.15944712475978728,2.059790982354827,1.0395262853339478,0.5046756172053555,0.00069859924992355,0.0006837030154830975,591.2571428571429,647.0,52,1015,-13.78991172352873,-13.78991166568426,-14.245580162319726,0.010682423936912573,-0.25404660440359844,-0.3960338435637206,-0.006472741081710989
-20.0,13,13,10,off+64,offset,64,35,0.0,0.0,0.7142857142857143,0.018375465116847983,0.06117828659735569,0.7269948502899082,0.5815443655219089,1.8477353517243387,0.08788241548488707,2.483642957058045,1.2417213801509959,0.49995969695332326,0.0009937330823497055,0.0009139386584116117,499.3142857142857,593.0,41,985,-12.09422629158204,-12.09422651859688,-12.549895015232346,0.010682423936912573,-0.25404660440359844,-0.3960338435637206,-0.006472741081710989
-20.0,13,13,10,off-1,offset,-1,35,0.0,0.0,0.7142857142857143,0.012673129126112476,0.021965931867948152,0.8540555537426233,0.6376843988453659,1.9724728873217574,0.03306001130501901,2.673732730995053,1.3393884505444558,0.5009432824072848,0.0011639773935097802,0.0010379612717594695,456.74285714285713,485.0,29,1024,-12.073638638250117,-12.07363871005473,-12.529307206690197,0.010682423936912573,-0.25404660440359844,-0.3960338435637206,-0.006472741081710989
-20.0,13,13,10,off-16,offset,-16,35,0.0,0.0,0.7142857142857143,0.12304633979283372,0.7089927753483023,0.7961589214565605,0.5702619096766011,1.9206690281895846,0.044173867607102624,2.4581075986790357,1.069986145844682,0.4352885717531985,0.0009321589233166182,0.0007469287134010703,489.51428571428573,436.0,42,972,-11.908393419473587,-11.90839346640516,-12.364061963040626,0.010682423936912573,-0.25404660440359844,-0.3960338435637206,-0.006472741081710989
-20.0,13,13,10,off-4,offset,-4,35,0.0,0.0,0.7142857142857143,0.10688181043796778,0.7030478548734548,0.7015436163765915,0.6327615764150388,1.9776645538616757,0.050463781083860515,2.188990313884557,1.121132548070167,0.5121688026479286,0.0007908909337527387,0.0007462097436330605,550.4285714285714,502.0,21,1021,-13.816023184576208,-13.816023165168744,-14.271691661804207,0.010682423936912573,-0.25404660440359844,-0.3960338435637206,-0.006472741081710989
-20.0,13,13,10,wrong_peak,wrong_peak,0,35,0.0,0.2857142857142857,0.7142857142857143,-0.14627029553944762,0.8811016117779514,0.5426642485528026,0.47188398279703286,1.74220549337812,0.3387695794852724,7.500870018978607,0.5622878065913853,0.07496301164647458,0.007344531873578544,0.0010901422596150915,1.7142857142857142,2.0,1,2,-1.26578224999836,-1.2657823172403693,-1.721450813875835,0.010682423936912573,-0.25404660440359844,-0.3960338435637206,-0.006472741081710989
-15.0,1,1,0,argmax,argmax,0,35,1.0,1.0,1.0,-0.053349956744360584,0.9389131889418122,0.13743430947757312,0.13743430947757312,0.5272004064336102,0.8880890252543476,7.332695348327316,1.2037542208275804,0.1641625846493367,0.02215524692022968,0.007100651582512597,1.0,1.0,1,1,0.0,0.0,0.0,0.02215524692022968,-0.42916033761813344,-0.04216817378983262,-0.006261318519996445
-15.0,1,1,0,fix0000,fixed,0,35,0.0,0.0,1.0,-0.15962470781556584,0.5750147911128775,1.385950120947549,0.5472684093785695,1.922231423806981,0.018994965164896183,1.2584912892719111,0.6116090805928764,0.4859859466700937,0.0007912149225804696,0.0007452580072522461,553.7714285714286,583.0,37,968,-16.31911942596246,-16.319119438016802,-16.319119438016802,0.02215524692022968,-0.42916033761813344,-0.04216817378983262,-0.006261318519996445
-15.0,1,1,0,fix0256,fixed,256,35,0.0,0.0,1.0,-0.04871248771528221,0.25369418188250636,0.8438078379394931,0.5603698218644945,1.9330276017144532,0.027239074167283217,1.1763974534441684,0.6379483028530459,0.5422897686367041,0.0007153749727521317,0.0006848995547933733,586.2,604.0,46,1023,-17.663703609791614,-17.663703619223806,-17.663703619223806,0.02215524692022968,-0.42916033761813344,-0.04216817378983262,-0.006261318519996445
-15.0,1,1,0,fix0512,fixed,512,35,0.0,0.0,1.0,0.2068427135248084,0.8714185812294508,0.8024463594799965,0.5678920325940892,1.9555241289722314,0.09754241246325956,1.2927685492439454,0.6451539376487028,0.49904829292606984,0.0008341974453970321,0.000753849852228639,538.8857142857142,617.0,29,1009,-16.299870707386585,-16.2998707850612,-16.2998707850612,0.02215524692022968,-0.42916033761813344,-0.04216817378983262,-0.006261318519996445
