snr_db,kappa,packets,affine_slope,affine_intercept,second_affine_slope,second_affine_intercept,model_score,model_margin,model_margin_per_packet,joint_top1_count,mean_joint_candidate_rank,app_compared,joint_app_exact,independent_app_exact,expected_affine_ok,candidate_csv
-25,0.0,5,0,7,1,1,-1.5640416521,0.03411667130000029,0.006823334260000058,1,19.6,5,1,2,0,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\phase_guided\verification_full_weak\snr_m25dB\0_0_0_10_14_16_snr_m25dB_residual_candidates.csv
-25,0.5,5,1,1,0,7,-1.29351821915,0.062188201949999966,0.012437640389999994,2,12.6,5,5,2,1,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\phase_guided\verification_full_weak\snr_m25dB\0_0_0_10_14_16_snr_m25dB_residual_candidates.csv
-25,1.0,5,1,1,0,7,-0.9888781149000001,0.1584930752,0.03169861504,2,11.0,5,5,2,1,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\phase_guided\verification_full_weak\snr_m25dB\0_0_0_10_14_16_snr_m25dB_residual_candidates.csv
-25,2.0,5,1,1,65,193,-0.37959790640000013,0.22222131950000013,0.044444263900000024,2,9.4,5,5,2,1,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\phase_guided\verification_full_weak\snr_m25dB\0_0_0_10_14_16_snr_m25dB_residual_candidates.csv
-27,0.0,5,0,7,64,199,-1.7946729476,0.079958215,0.015991643,1,11.2,5,1,2,0,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\phase_guided\verification_full_weak\snr_m27dB\0_0_0_10_14_16_snr_m27dB_residual_candidates.csv
-27,0.5,5,0,7,1,1,-1.6951909581625002,0.05544176788749988,0.011088353577499977,1,12.2,5,1,2,0,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\phase_guided\verification_full_weak\snr_m27dB\0_0_0_10_14_16_snr_m27dB_residual_candidates.csv
-27,1.0,5,1,1,0,7,-1.5841300988,0.011578869924999902,0.00231577398499998,2,18.0,5,5,2,1,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\phase_guided\verification_full_weak\snr_m27dB\0_0_0_10_14_16_snr_m27dB_residual_candidates.csv
-27,2.0,5,1,1,0,7,-1.2511248443,0.1456201455499999,0.029124029109999984,2,18.4,5,5,2,1,D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\phase_guided\verification_full_weak\snr_m27dB\0_0_0_10_14_16_snr_m27dB_residual_candidates.csv
