capture,packet_index,frame_index,payload_start_sample,payload_start_time_s,symbol_count,dechirp_gt_bin_energy,dechirp_residual_fft_energy,dechirp_total_fft_energy,dechirp_gt_energy_ratio,dechirp_gt_packet_snr_db
xcopy_paper_low5_dw20,0,0,25339649,50.679298,49,1.1066372057431935e-05,0.012188345822621327,0.012199412194678759,0.0009071233827363385,-30.419395007187987
xcopy_paper_low5_dw20,1,1,25854417,51.708834,49,1.0875197279785048e-05,0.010186477429069835,0.01019735262634962,0.0010664726109092177,-29.71586883277096
xcopy_paper_low5_dw20,5,5,27301198,54.602396,49,9.135110798814127e-06,0.01044643014070101,0.010455565251499824,0.0008737079803029988,-30.582540850827478
xcopy_paper_low5_dw20,7,7,28828115,57.65623,49,1.0833976259729884e-05,0.010394406108820177,0.010405240085079906,0.0010412038714286607,-29.82011801085918
xcopy_paper_low5_dw20,10,10,32773064,65.546128,49,8.377457722085975e-06,0.01031593046220485,0.010324307919926936,0.000811430440380091,-30.903961611862417
xcopy_paper_low5_dw20,11,11,33217587,66.435174,49,9.665457317822168e-06,0.009992343496548492,0.010002008953866314,0.0009663515962046753,-30.144449475726113
xcopy_paper_low5_dw20,12,12,33551947,67.103894,49,1.0293497867184572e-05,0.01007514644942877,0.010085439947295955,0.0010206295333645213,-29.906883887671853
