packet_index,frame_index,frame_symbol_index,payload_symbol_index,start_sample,gt_bin,ordinary_fft_bin,savaux_bin,gls_crossfit_bin,gls_offpacket_bin,dechirp_pnr_db,dechirp_gt_bin_power,dechirp_total_fft_energy,dechirp_residual_fft_energy,dechirp_gt_symbol_snr_db,savaux_margin_db,branch_color_mismatch,ordinary_fft_correct,savaux_correct,gls_crossfit_correct,gls_offpacket_correct
0,0,8,0,25339649,803,264,264,264,264,10.9507674857127,1.3310366093821158e-07,0.0003918739671900147,0.0003917408635290765,-34.68808875666546,0.14840655655032137,0.09496345402310938,0,0,0,0
0,0,9,1,25343745,711,286,56,56,56,9.539703254220292,4.151489040811504e-08,0.00021701130919653467,0.00021696979430612656,-37.1819538146105,0.3043011917385973,0.12265759152850757,0,0,0,0
0,0,10,2,25347841,922,67,866,961,866,10.606726409134037,1.39940703668387e-07,0.0001855828556790564,0.000185442914975388,-31.222661919852726,0.06519636888807233,0.13534169627375273,0,0,0,0
0,0,11,3,25351937,718,988,131,131,131,10.763283228961045,1.1293341532883766e-07,0.00018880633975186571,0.00018869340633653688,-32.229342622739054,1.0567480783818732,0.1218567070721553,0,0,0,0
0,0,12,4,25356033,756,861,474,474,474,10.801048608732843,2.446337491610291e-07,0.0003084643383991179,0.00030821970464995686,-31.0034402875457,0.2348846888194701,0.08608386278814292,0,0,0,0
0,0,13,5,25360129,109,541,469,823,823,9.64223946654738,5.9085803632872794e-08,0.00031120444726185444,0.00031114536145822157,-37.21480184130489,0.03212461433550819,0.0977800628181709,0,0,0,0
0,0,14,6,25364225,932,73,979,979,979,12.075682939466137,1.2108487981064726e-07,0.00033466031122284244,0.0003345392263430318,-34.413571331913865,0.02963575727779104,0.10970313070958027,0,0,0,0
0,0,15,7,25368321,468,493,7,7,7,10.256654234135965,8.685352960502489e-08,0.0003070262963515514,0.00030693944282194637,-35.4826522816291,0.5080272977874107,0.11593787351606179,0,0,0,0
0,0,16,8,25372417,89,944,376,158,376,11.318224876227083,5.622306860712812e-07,0.00033701760805208877,0.0003364553773660175,-27.770129284236177,0.12430543286479806,0.1126700918210154,0,0,0,0
0,0,17,9,25376513,713,204,124,401,124,10.335351667942591,2.8654123089318225e-07,0.0003713482396402075,0.0003710616984093143,-31.12259005927573,0.16527185400869732,0.09297189732432294,0,0,0,0
0,0,18,10,25380609,865,56,78,78,78,10.2136197328711,2.416488048826303e-08,0.00019429216741479496,0.00019426800253430669,-39.05216623178968,0.07512436378713525,0.12042289572086706,0,0,0,0
0,0,19,11,25384705,92,165,1007,1007,1007,10.327505782610988,3.046354506165435e-07,0.000176094882583895,0.00017579024713327846,-27.61214335630028,0.10756950935229403,0.12232394725513315,0,0,0,0
0,0,20,12,25388801,645,551,43,274,274,11.97789984958886,2.958867417404602e-07,0.00042895775437240145,0.000428661867630661,-31.609893463152442,0.0037366475528713182,0.10292320549606312,0,0,0,0
0,0,21,13,25392897,426,111,812,812,812,9.960030571302829,1.7204413167338728e-07,0.00032359831552225505,0.00032342627139058164,-32.74135430364408,0.1508961995957832,0.10839285520398977,0,0,0,0
0,0,22,14,25396993,765,708,633,633,633,10.527825963777095,3.664099477362319e-07,0.00018651981151121509,0.00018615340156347886,-27.05903720546096,0.32983024667954547,0.11621646831429669,0,0,0,0
0,0,23,15,25401089,1023,857,733,733,733,10.224607639294724,6.905886485442984e-08,0.00018365862497092073,0.0001835895661060663,-34.24628560014568,1.0234324381012496,0.11455402954322617,0,0,0,0
0,0,24,16,25405185,597,476,476,476,476,13.78564785163654,3.4742901457970115e-08,0.00018767285499340087,0.0001876381120919429,-37.324549701366344,1.343337989088187,0.12585441885627474,0,0,0,0
0,0,25,17,25409281,562,562,530,530,530,9.92288062116616,1.1655048941716439e-06,0.00018415691597812648,0.00018299141108395482,-21.959166045453394,0.6247816057635698,0.08614398415881447,1,0,0,0
0,0,26,18,25413377,827,465,951,567,951,9.996762157958702,1.596818474584958e-07,0.000316366166329931,0.0003162064844824725,-32.96715223218997,0.08067372462613498,0.08841237149378349,0,0,0,0
0,0,27,19,25417473,890,424,53,53,53,10.404897855195772,7.969453651697633e-08,0.0003707391011998808,0.0003706594066633638,-36.67546476976527,1.3109597347486028,0.1292014169257718,0,0,0,0
0,0,28,20,25421569,174,133,621,134,621,10.445774628022622,2.8841502841278155e-07,0.000343336093141704,0.00034304767811329124,-30.753365978143176,0.10381447979214005,0.13477045161843748,0,0,0,0
0,0,29,21,25425665,267,784,196,196,196,11.313062444718538,6.300129894268651e-07,0.00035189173959602224,0.0003512617266065954,-27.462813280425912,0.3165227614564667,0.12791157114608936,0,0,0,0
0,0,30,22,25429761,917,872,349,349,349,12.019419577983179,1.447269346922014e-07,0.0003304141429421216,0.00033026941600742936,-33.58318994636824,0.48716229886019585,0.08370628882416337,0,0,0,0
0,0,31,23,25433857,656,466,41,982,41,9.13880287050857,4.1461922108144685e-07,0.0003113553083111752,0.00031094068909009374,-28.75028125268459,0.316706948770233,0.11655071171709487,0,0,0,0
0,0,32,24,25437953,889,736,668,668,668,11.054725174133422,2.434726564474462e-07,0.0002945271812076016,0.00029428370855115417,-30.823160261533964,0.20269763074000316,0.12514249658430093,0,0,0,0
0,0,33,25,25442049,66,61,386,386,386,11.18391095916021,5.202448346184555e-07,0.00038635275459267254,0.0003858325097580541,-28.701910410487788,0.5936976081556453,0.11845124414213642,0,0,0,0
0,0,34,26,25446145,586,669,124,849,124,9.549698090465782,2.362813853275522e-08,0.00022007273254986422,0.00022004910441133146,-39.69090096866348,0.012606502454876602,0.1125715989217835,0,0,0,0
0,0,35,27,25450241,425,768,84,84,84,9.524705122499462,3.72213355465112e-08,0.00018511157191388665,0.00018507435057834015,-36.965542820422236,0.005032681294183704,0.12722857814141664,0,0,0,0
0,0,36,28,25454337,860,948,105,105,105,9.814482212780609,1.7333820866545386e-07,0.00018386539195097001,0.00018369205374230455,-30.251960656410667,1.7352194724357017,0.09893619625695764,0,0,0,0
0,0,37,29,25458433,553,929,428,428,428,9.711170797816612,1.3566603627286093e-07,0.00018603270243892087,0.000185897036402648,-31.36801329749959,0.352044087859869,0.11542208734951602,0,0,0,0
0,0,38,30,25462529,629,553,354,354,354,9.180217486971676,4.9770738419967914e-08,0.0001827421479712397,0.00018269237723281975,-35.647463427945326,0.7264582127389768,0.09459269565444853,0,0,0,0
0,0,39,31,25466625,759,682,551,551,551,9.044627969546205,2.9969319293108375e-07,0.00019259891708362756,0.00019229922389069648,-28.073006527249397,0.4791497522789718,0.08767227523608742,0,0,0,0
0,0,40,32,25470721,494,336,770,770,770,9.611072937801149,4.0828823893155654e-07,0.00019869666483217566,0.0001982883765932441,-26.86330387269551,0.7486782547056536,0.09712380328813268,0,0,0,0
0,0,41,33,25474817,303,986,835,835,835,9.510576685995657,5.209393980343281e-07,0.0001887206662365761,0.00018819972683854178,-25.578317848814088,0.4049633813689566,0.10246141689964494,0,0,0,0
0,0,42,34,25478913,1022,968,83,83,83,9.611354223963142,4.476648503240182e-08,0.00017936123689045292,0.0001793164704054205,-36.02667185938303,0.34564732007604765,0.13378550267099415,0,0,0,0
0,0,43,35,25483009,720,614,212,212,212,9.079896914138875,5.818000375440007e-08,0.00018220007666417228,0.00018214189666041787,-34.95636109675586,0.11748769372209054,0.09561029084430996,0,0,0,0
0,0,44,36,25487105,314,595,35,35,35,10.538475666151816,6.158879279643244e-08,0.00019386188257023592,0.0001938002937774395,-34.97852739496355,0.25109290028668996,0.11199818186745995,0,0,0,0
0,0,45,37,25491201,602,432,888,888,888,9.69822242031965,1.764879692528476e-07,0.00041259621461130317,0.0004124197266420503,-33.6862432409695,0.7850102268484703,0.10520748909945948,0,0,0,0
0,0,46,38,25495297,7,945,914,695,914,10.992558284641873,2.1499513480909263e-09,0.0003212521490568498,0.00032124999910550174,-51.74414502886442,0.4055415634080253,0.13434658806867616,0,0,0,0
0,0,47,39,25499393,414,784,819,819,819,10.826313601260708,4.3137407657314335e-07,0.0001943201221149383,0.00019388874803836516,-26.526985637405907,1.874502630165338,0.12312650611700089,0,0,0,0
0,0,48,40,25503489,807,90,912,912,912,12.690600390633971,6.447406921126085e-08,0.00017895887059846908,0.0001788943965292578,-34.43211656364274,0.1649660315663147,0.12766284179910178,0,0,0,0
0,0,49,41,25507585,195,733,799,799,799,9.682591223277628,5.677202619529614e-08,0.00017153486128838714,0.00017147808926219185,-34.80074241144948,0.15540099822288336,0.12932663002042055,0,0,0,0
0,0,50,42,25511681,826,733,582,582,582,10.734332038433367,2.713007992089303e-07,0.000189956607775535,0.00018968530697632607,-28.445826186155582,0.8564422522681032,0.1147852468656644,0,0,0,0
0,0,51,43,25515777,928,627,863,863,863,9.583141083577845,2.4300529606756632e-08,0.00019447379512620486,0.0001944494945965981,-39.03191079954925,1.1730958479373004,0.12627480703633953,0,0,0,0
0,0,52,44,25519873,761,503,140,140,140,9.630530596926862,9.58561427254987e-08,0.00018309326917836493,0.00018299741303563945,-32.808250014272375,0.3349911953799728,0.11302666690644235,0,0,0,0
0,0,53,45,25523969,590,795,57,284,57,11.101255743510439,1.0241506429509357e-06,0.00018697526901932285,0.00018595111837637192,-22.59034952722708,0.08914388416925545,0.11145552716332012,0,0,0,0
0,0,54,46,25528065,383,307,254,254,254,9.336963655139051,1.1790317053807358e-08,0.00018649559259639032,0.0001864838022793365,-41.99115631695811,1.1286264999892694,0.10992142197786935,0,0,0,0
0,0,55,47,25532161,267,804,25,996,808,9.537485234626308,9.076099339089671e-08,0.00017921035031873405,0.00017911958932534315,-32.95243844199167,0.16766671105648834,0.12334528364018026,0,0,0,0
0,0,56,48,25536257,314,433,36,36,36,9.985208621493758,3.026355600855322e-07,0.0001843515744788844,0.00018404893891879888,-27.84013361118562,0.4626682006903794,0.1014832523880648,0,0,0,0
1,1,8,0,25854417,803,326,1019,1019,1019,10.472703529619785,3.758477306364741e-07,0.00030357272992841903,0.00030319688219778253,-29.067127987659333,0.9692981639365227,0.10265514521364331,0,0,0,0
1,1,9,1,25858513,711,453,568,568,568,9.383720894100895,1.2512266341493817e-07,0.00017513185226695837,0.00017500672960354342,-31.457187687125653,0.3796811923175879,0.14420676969581417,0,0,0,0
1,1,10,2,25862609,922,333,456,718,456,10.506388803082116,3.054376755831043e-07,0.0001835384617036815,0.0001832330240280984,-27.780811431091898,0.27835944042873945,0.08825055797252686,0,0,0,0
1,1,11,3,25866705,718,687,86,703,86,9.700696660064258,1.4284826791246243e-07,0.00019081346638919364,0.00019067061812128117,-31.25408795706884,0.12420380848374998,0.09275985428921231,0,0,0,0
1,1,12,4,25870801,756,128,12,12,12,9.155993734353519,1.79760869769763e-07,0.00017634543231939053,0.00017616567144962078,-29.91226122717988,0.44903226367533716,0.10514328852030291,0,0,0,0
1,1,13,5,25874897,109,597,965,965,965,10.531471474123261,2.9517929565523685e-08,0.00017986326094467087,0.00017983374301510535,-37.847852915584056,1.3074708061982747,0.0963060409089523,0,0,0,0
1,1,14,6,25878993,932,830,304,177,177,11.752689515274582,2.824946339587089e-07,0.0001881292392989005,0.0001878467446649418,-28.227934705301298,0.042567847382362925,0.08915873262655626,0,0,0,0
1,1,15,7,25883089,468,132,577,227,577,10.381596589541433,2.586339087300595e-07,0.0001839035761452898,0.00018364494223655975,-28.512935085984957,0.05167548620255337,0.11503760800529955,0,0,0,0
1,1,16,8,25887185,89,900,1016,1016,1016,9.754190917943822,6.67694109691367e-08,0.0001797738443797105,0.00017970707496874137,-34.299876304183115,0.7637153639472025,0.09553232494869779,0,0,0,0
1,1,17,9,25891281,713,918,906,906,906,9.509896459214493,4.257177084304438e-08,0.00019545361439087935,0.0001954110426200363,-36.61827386180156,0.1569482575353091,0.11486317634843098,0,0,0,0
1,1,18,10,25895377,865,304,378,284,378,10.321033949020164,1.208421481242866e-07,0.00019317638202768177,0.00019305553987955748,-32.03463831746663,0.4045957992618243,0.11723287668906732,0,0,0,0
1,1,19,11,25899473,92,959,1021,1021,1021,9.487723674956763,3.020597941450651e-08,0.00031589209417872007,0.00031586188819930557,-40.19404305138692,0.21885279790111,0.10977714548601882,0,0,0,0
1,1,20,12,25903569,645,162,280,280,280,10.586719306824273,4.952112258717421e-07,0.0004136756843070204,0.00041318047308114866,-29.213493074826413,1.109630728533812,0.07091332520841394,0,0,0,0
1,1,21,13,25907665,426,531,831,831,831,11.736531403665207,4.462422661279654e-09,0.0001899426284707322,0.00018993816604807092,-46.290415379668836,0.7427727944804529,0.10966652454264865,0,0,0,0
1,1,22,14,25911761,765,205,840,335,840,9.941430193638274,3.5933732815773954e-08,0.00018122306694125538,0.0001811871332084396,-37.02625019227156,0.15322690798452185,0.11413069785782033,0,0,0,0
1,1,23,15,25915857,1023,33,446,446,446,10.479907850442912,7.615624432496704e-08,0.00017744351579747716,0.0001773673595531522,-33.67168182280022,0.3305408386699714,0.0906631430249884,0,0,0,0
