dataset,snr_db,seed,packet_index,payload_symbol_index,frame_symbol_index,gt_bin,ordinary_fft_bin,savaux_bin,branch_gls_bin,savaux_dual_bin,proposed_bin,savaux_top_l_contains_gt,gls_top_l_contains_gt,phase_observations,phase_rmse_rad,phase_reliability,adaptive_consistency_weight,effective_min_consistency_gain,predicted_phase_rad,predicted_fractional_bin,predicted_timing_offset_chips,timing_offset_at_reference_chips,timing_slope_chips_per_symbol,timing_fit_consistency,timing_grid_contrast,frequency_rmse_bins,branch_steering_rank_one_fraction,branch_steering_observations,branch_steering_active,selected_pair_consistency,selected_pair_phase_residual_rad,gls_candidates,gls_candidate_consistency,gls_candidate_loss_db,gls_candidate_matched_power,gls_candidate_primary_power,gls_candidate_secondary_power,gls_candidate_phase_residual_rad
0_0_0_10_14_32,-24.0,42,0,0,8,803,130,711,711,711,711,0,0,8,0.9269247806354025,0.8950220033879468,0.268506601016384,inf,-0.13972135016759835,0.03256816001368141,-0.053615960099750615,-0.053615960099750615,0.0,0.8950220033879468,0.16792906011605546,0.17031010888692136,0.6979238556821292,8,0,0.8844883203772359,0.9723693729969254,711|470|814|346|89|230|339|1009,0.88448832|0.92843481|0.91426258|0.6880321|0.80645922|0.51534773|0.44056178|0.97696129,0|-1.0345203|-2.2689492|-2.3497039|-2.6378609|-3.3315566|-3.3384296|-3.3480135,7.498312|3.1149432|3.8921283|2.2526473|5.418252|1.2425205|1.4353782|4.2838002,0.0034249929|0.027297027|0.0060453044|0.048977717|0.10171325|0.016178451|0.004377272|0.0020656368,0.14570473|0.031292453|0.068432799|0.008074743|0.016042718|0.025749794|0.052754675|0.074790524,0.97236937|0.49512609|-1.2038658|-1.6665756|-2.4984037|-1.1585913|0.42639939|-0.547632
0_0_0_10_14_32,-24.0,42,0,1,9,711,885,278,278,278,278,0,0,8,0.9269247806354025,0.8950220033879468,0.268506601016384,inf,-0.11963451624388727,0.03256816001368141,-0.053615960099750615,-0.053615960099750615,0.0,0.8950220033879468,0.16792906011605546,0.17031010888692136,0.6979238556821292,8,0,0.7623066392838191,1.8902166793190731,278|44|336|23|187|274|986|939,0.76230664|0.98785422|0.96469133|0.71906339|0.57286126|0.99779769|0.93169571|0.45670018,0|-0.099269781|-0.57406938|-0.72346064|-1.2007886|-1.2274267|-1.3384181|-1.3528911,4.4621644|5.5116203|6.3478661|5.2420574|3.2604402|3.6427463|5.2410325|2.3369048,0.094531973|0.097170708|0.074971127|0.08855111|0.052336544|0.057825962|0.0087557746|0.056196932,0.0083163498|0.0004332419|0.039522739|0.037899147|0.04665726|0.0057261811|0.089683305|0.032600536,1.8902167|-2.904479|0.17941898|-0.78514035|-1.3784348|0.043719795|0.038298229|-0.30338013
0_0_0_10_14_32,-24.0,42,0,2,10,922,971,922,922,922,922,1,1,8,0.9269247806354025,0.8950220033879468,0.268506601016384,inf,-0.09954768232017613,0.03256816001368141,-0.053615960099750615,-0.053615960099750615,0.0,0.8950220033879468,0.16792906011605546,0.17031010888692136,0.6979238556821292,8,0,0.9873151583841776,-0.5234900603788513,922|550|202|808|813|638|664|687,0.98731516|0.7630336|0.95230405|0.87709772|0.67595305|0.6219461|0.9691264|0.97184253,0|-1.4630544|-1.7315069|-1.7655304|-1.9183062|-2.2174623|-2.3566966|-2.4663953,5.8295151|5.3433219|4.3361441|0.95850408|2.7452307|1.0658795|1.3966813|2.7457797,0.0038712426|0.092671535|0.074141001|0.0010826754|0.017423752|0.012790661|0.0027634947|0.011038951,0.099553278|0.029776244|0.0054847493|0.018195176|0.054406792|0.017413002|0.022462021|0.038167847,-0.52349006|0.79075351|0.9335911|1.6315597|1.7964172|1.3727901|0.21236681|-0.40807064
0_0_0_10_14_32,-24.0,42,0,3,11,718,954,265,265,265,265,1,1,8,0.9269247806354025,0.8950220033879468,0.268506601016384,inf,-0.07946084839646506,0.03256816001368141,-0.053615960099750615,-0.053615960099750615,0.0,0.8950220033879468,0.16792906011605546,0.17031010888692136,0.6979238556821292,8,0,0.8778259059170654,-0.6267086606166987,265|400|312|718|825|25|716|118,0.87782591|0.90388426|0.97435478|0.7259463|0.58466262|0.94307733|0.99810451|0.77021652,0|-0.095550242|-0.77146566|-0.80194071|-0.96303751|-1.0740781|-1.5071794|-1.657906,3.0200893|2.7793562|3.2464876|2.2606928|2.5040649|4.3228444|3.7585911|1.8244685,0.040520379|0.036496409|0.054012199|0.012888191|0.046273111|0.076517802|0.008986631|0.029848659,0.019147979|0.016833264|0.0040524766|0.042051071|0.0280104|0.0037806674|0.056791539|0.011679705,-0.62670866|-0.69274013|0.23058934|1.4305148|-0.54385393|-2.6912196|-0.095939364|1.0480459
0_0_0_10_14_32,-24.0,42,0,4,12,107,28,599,599,599,599,0,0,8,0.9269247806354025,0.8950220033879468,0.268506601016384,inf,-0.05937401447275392,0.03256816001368141,-0.053615960099750615,-0.053615960099750615,0.0,0.8950220033879468,0.16792906011605546,0.17031010888692136,0.6979238556821292,8,0,0.9989734136998125,0.04590306708032449,599|514|189|897|505|694|679|818,0.99897341|0.93965263|0.91601843|0.94176923|0.77988367|0.8706829|0.8363953|0.83608823,0|-0.22143814|-0.40866874|-0.61008736|-0.8131892|-1.0963696|-1.1002729|-1.1675229,4.7574415|2.1318737|2.0019533|3.8432457|5.9567304|3.7824569|1.8195285|5.5681717,0.025917838|0.029044286|0.035173418|0.00088461671|0.01729727|0.022649321|0.018871864|0.0034436034,0.05706578|0.010389933|0.0028721447|0.07095754|0.11659689|0.053551944|0.018874877|0.11406582,0.045903067|0.014874578|-1.2882134|-2.6157894|0.53700484|0.81879153|-0.59770734|2.9040923
0_0_0_10_14_32,-24.0,42,0,5,13,468,223,468,468,468,468,1,1,8,0.9269247806354025,0.8950220033879468,0.268506601016384,inf,-0.03928718054904279,0.03256816001368141,-0.053615960099750615,-0.053615960099750615,0.0,0.8950220033879468,0.16792906011605546,0.17031010888692136,0.6979238556821292,8,0,0.6062183552862334,1.301698410595527,468|546|846|156|389|474|1008|69,0.60621836|0.98080309|0.98389821|0.97472519|0.97370091|0.6128465|0.89334344|0.75581356,0|-0.90093936|-1.151093|-1.1631512|-1.471199|-1.5453866|-1.6531716|-1.7447876,1.265327|5.903277|3.3467708|1.959394|2.6330384|2.1278103|4.0907967|2.8301994,0.013647058|0.041064435|0.0011172954|0.031120133|0.035342612|0.005985617|0.0092179522|0.053724248,0.023122765|0.063894466|0.058665519|0.0038497319|0.01158639|0.054685512|0.071078213|0.012293705,1.3016984|0.27042265|0.65058667|-0.048292182|-0.36954607|-0.9675007|0.54645354|2.9101607
0_0_0_10_14_32,-24.0,42,0,6,14,89,697,633,633,633,633,0,0,8,0.9269247806354025,0.8950220033879468,0.268506601016384,inf,-0.019200346625331655,0.03256816001368141,-0.053615960099750615,-0.053615960099750615,0.0,0.8950220033879468,0.16792906011605546,0.17031010888692136,0.6979238556821292,8,0,0.9556886627970177,-0.27057717728367553,633|189|619|772|129|319|784|417,0.95568866|0.87648529|0.67500953|0.97440252|0.82604446|0.54030666|0.87158749|0.3824981,0|-0.04181199|-0.82299704|-1.2026492|-1.2121248|-1.3900828|-1.6344218|-1.649627,2.1010138|2.9281905|2.2057858|2.681237|7.3379173|2.0828791|3.3368416|0.37502135,0.016757711|0.05371539|0.032339767|0.0018143601|0.10969308|0.052910105|0.009282571|0.0011331365,0.021434214|0.0049149018|0.024401829|0.046490189|0.044981857|0.015102909|0.058136135|0.016041722,-0.27057718|1.5693478|-1.1198433|0.45036091|0.28202358|2.0509635|1.1902639|-1.4322243
0_0_0_10_14_32,-24.0,42,0,7,15,713,777,501,501,501,501,0,0,8,0.9269247806354025,0.8950220033879468,0.268506601016384,inf,0.0008864872983793681,0.03256816001368141,-0.053615960099750615,-0.053615960099750615,0.0,0.8950220033879468,0.16792906011605546,0.17031010888692136,0.6979238556821292,8,0,0.26149787565755683,2.282300762415528,501|982|776|872|905|20|192|531,0.26149788|0.97974046|0.99516479|0.79697889|0.962125|0.75363505|0.82245097|0.79227763,0|-0.495227|-0.67109532|-0.78902723|-0.83067478|-1.1611037|-1.196225|-1.2576133,1.2156803|7.2987791|6.6880214|3.1225102|4.4325534|4.3396797|4.0533817|2.0633492,0.011015542|0.0043340651|0.0068915685|0.019985295|0.0028076507|0.073335877|0.082719252|0.022057033,0.071270654|0.12622053|0.11078531|0.048160791|0.077963409|0.026705804|0.0037483574|0.02363014,2.2823008|-0.28494205|-0.097493082|-0.85726831|-1.2986756|-0.065785379|3.085269|0.95115524
0_0_0_10_14_32,-24.0,42,0,8,16,865,572,171,171,171,171,0,0,8,0.9269247806354025,0.8950220033879468,0.268506601016384,inf,0.020973321222090502,0.03256816001368141,-0.053615960099750615,-0.053615960099750615,0.0,0.8950220033879468,0.16792906011605546,0.17031010888692136,0.6979238556821292,8,0,0.9366636181673308,-0.37748276995024305,171|676|396|906|272|838|82|618,0.93666362|0.51181669|0.92203319|0.81648953|0.89262556|0.91205462|0.88202248|0.85369896,0|-0.53025735|-0.59003257|-1.0585942|-1.0956329|-1.4111617|-1.4953134|-1.5639121,6.0783358|3.0129441|5.8478954|5.5807133|3.9206762|3.6947742|2.9667671|3.3407514,0.092889236|0.0090812726|0.096679584|0.011983073|0.046851234|0.0060116408|0.049446903|0.016980711,0.01979087|0.094838053|0.013965871|0.10891695|0.029603789|0.065352469|0.0089684811|0.051138264,-0.37748277|-2.9861346|0.52154017|2.7021241|0.21724513|1.2622784|-0.89289601|-0.88275979
0_0_0_10_14_32,-24.0,42,0,9,17,492,220,193,193,193,193,1,1,8,0.9269247806354025,0.8950220033879468,0.268506601016384,inf,0.041060155145801636,0.03256816001368141,-0.053615960099750615,-0.053615960099750615,0.0,0.8950220033879468,0.16792906011605546,0.17031010888692136,0.6979238556821292,8,0,0.9405839523330632,-0.9230649414226646,193|493|934|51|739|159|492|297,0.94058395|0.98800509|0.94202743|0.81401982|0.90449324|0.70135176|0.48730166|0.49506511,0|-0.43678473|-0.51189302|-0.744368|-0.87337718|-0.91082611|-1.0963338|-1.0976255,5.702851|5.260897|5.5231969|5.010963|0.92558696|4.8968907|1.8517831|3.6973958,0.095022278|0.058557551|0.0061107867|0.091857201|0.00013553639|0.099951014|7.285344e-05|0.10002684,0.010377136|0.033926651|0.09659052|0.016662434|0.017861233|0.022351967|0.066725438|0.031867011,-0.92306494|-0.10604527|-1.3553034|2.5052896|0.8220632|-2.3570909|-0.79432396|2.2571804
