dataset,target_snr_db,packet_count,traditional_fft_symbol_ser,traditional_fft_symbol_accuracy,traditional_fft_crc_valid_rate,multi_offset_argmax_symbol_ser,multi_offset_argmax_symbol_accuracy,multi_offset_argmax_crc_valid_rate,current_selected_symbol_ser,current_selected_symbol_accuracy,current_selected_crc_valid_rate,savaux_paper_symbol_ser,savaux_paper_symbol_accuracy,savaux_paper_crc_valid_rate,savaux_codec_symbol_ser,savaux_codec_symbol_accuracy,savaux_codec_crc_valid_rate,savaux_gain_vs_current,savaux_codec_gain_vs_current,savaux_codec_gain_vs_savaux,savaux_codec_crc_gain_vs_current,savaux_codec_crc_gain_vs_savaux,savaux_codec_success_rate,savaux_codec_argmax_fallback_rate,savaux_codec_mean_topk_recall,savaux_codec_mean_gt_rank,savaux_codec_mean_symbol_change_count,savaux_codec_mean_symbol_fix_count,savaux_codec_mean_symbol_break_count
0_0_0_10_14_32,-24.0,7,0.836734693877551,0.16326530612244905,0.0,0.5306122448979591,0.4693877551020409,0.0,0.3306122448979592,0.6693877551020408,0.0,0.1918367346938775,0.8081632653061225,0.14285714285714285,0.15918367346938775,0.8408163265306122,0.42857142857142855,0.13877551020408171,0.17142857142857146,0.03265306122448974,0.42857142857142855,0.2857142857142857,1.0,0.7142857142857143,0.926530612244898,20.767346938775514,1.1428571428571428,1.1428571428571428,0.0
mean_of_datasets,-24.0,7,0.836734693877551,0.16326530612244905,0.0,0.5306122448979591,0.4693877551020409,0.0,0.3306122448979592,0.6693877551020408,0.0,0.1918367346938775,0.8081632653061225,0.14285714285714285,0.15918367346938775,0.8408163265306122,0.42857142857142855,0.13877551020408171,0.17142857142857146,0.03265306122448974,0.42857142857142855,0.2857142857142857,1.0,0.7142857142857143,0.926530612244898,20.767346938775514,1.1428571428571428,1.1428571428571428,0.0
