dataset,target_snr_db,packet_index,frame_index,event_index,payload_len,symbol_count,traditional_fft_symbol_ser,multi_offset_argmax_symbol_ser,current_selected_symbol_ser,savaux_paper_symbol_ser,savaux_codec_symbol_ser,current_gain_vs_traditional_fft,savaux_gain_vs_traditional_fft,savaux_codec_gain_vs_traditional_fft,savaux_gain_vs_current,savaux_codec_gain_vs_current,savaux_codec_gain_vs_savaux,traditional_fft_crc_valid,multi_offset_argmax_crc_valid,current_selected_crc_valid,savaux_paper_crc_valid,savaux_codec_crc_valid,savaux_codec_success,savaux_codec_selected_source,savaux_codec_selected_beam_rank,savaux_codec_candidate_payload_count,savaux_codec_observed_crc_valid_count,savaux_codec_accepted_crc_valid_count,savaux_codec_selected_source_is_argmax_fallback,savaux_codec_topk_recall,savaux_codec_mean_gt_rank,savaux_codec_symbol_change_count,savaux_codec_symbol_fix_count,savaux_codec_symbol_break_count,winner_by_symbol_ser
0_0_0_10_14_32,-24.0,0,0,0,33,35,1.0,1.0,0.9428571428571428,0.8857142857142857,0.8857142857142857,0.05714285714285716,0.11428571428571432,0.11428571428571432,0.05714285714285716,0.05714285714285716,0.0,0,0,0,0,0,1,argmax_fallback,-1,512,0,0,1,0.5142857142857142,135.22857142857143,0,0,0,savaux_paper
0_0_0_10_14_32,-24.0,2,1,2,33,35,0.7714285714285715,0.42857142857142855,0.3142857142857143,0.14285714285714285,0.0,0.4571428571428572,0.6285714285714286,0.7714285714285715,0.17142857142857143,0.3142857142857143,0.14285714285714285,0,0,0,0,1,1,beam,1,512,2,2,0,0.9714285714285714,4.085714285714285,5,5,0,savaux_codec
0_0_0_10_14_32,-24.0,3,2,3,33,35,0.8285714285714286,0.42857142857142855,0.2,0.02857142857142857,0.02857142857142857,0.6285714285714286,0.8,0.8,0.17142857142857143,0.17142857142857143,0.0,0,0,0,0,0,1,argmax_fallback,-1,512,0,0,1,1.0,1.0285714285714285,0,0,0,savaux_paper
0_0_0_10_14_32,-24.0,4,3,4,33,35,0.8571428571428571,0.5428571428571428,0.3142857142857143,0.05714285714285714,0.05714285714285714,0.5428571428571428,0.7999999999999999,0.7999999999999999,0.2571428571428571,0.2571428571428571,0.0,0,0,0,0,0,1,argmax_fallback,-1,512,1,0,1,1.0,1.2857142857142858,0,0,0,savaux_paper
0_0_0_10_14_32,-24.0,5,4,5,33,35,0.8285714285714286,0.5428571428571428,0.14285714285714285,0.02857142857142857,0.02857142857142857,0.6857142857142857,0.8,0.8,0.11428571428571428,0.11428571428571428,0.0,0,0,0,1,1,1,argmax_fallback,-1,512,0,0,1,1.0,1.4,0,0,0,savaux_paper
0_0_0_10_14_32,-24.0,6,5,6,33,35,0.8,0.4,0.2,0.08571428571428572,0.0,0.6000000000000001,0.7142857142857143,0.8,0.1142857142857143,0.2,0.08571428571428572,0,0,0,0,1,1,beam,0,512,1,1,0,1.0,1.1714285714285715,3,3,0,savaux_codec
0_0_0_10_14_32,-24.0,7,6,7,33,35,0.7714285714285715,0.37142857142857144,0.2,0.11428571428571428,0.11428571428571428,0.5714285714285714,0.6571428571428571,0.6571428571428571,0.08571428571428573,0.08571428571428573,0.0,0,0,0,0,0,1,argmax_fallback,-1,512,0,0,1,1.0,1.1714285714285715,0,0,0,savaux_paper
