packet_index,event_index,candidate_index,selected,candidate_values,candidate_payload_hex,score,signal_score,prior_score,known_symbols,mean_phase_score,mean_amp_score,mean_profile_score,line_rmse_pi,line_r2
1,1,100,0,6:64,404433221100640058303132333435363738393a3b3c3d3e3f4041424378563412,0.776766471,0.776766471,0.000000000,10,0.734045152,0.533398466,0.000000000,0.049491853,0.809893407
1,1,3,0,6:03,404433221100030058303132333435363738393a3b3c3d3e3f4041424378563412,0.774210892,0.774210892,0.000000000,10,0.748728710,0.487981952,0.000000000,0.043847133,0.880795653
1,1,81,0,6:51,404433221100510058303132333435363738393a3b3c3d3e3f4041424378563412,0.772809510,0.772809510,0.000000000,10,0.783213124,0.468003281,0.000000000,0.055115236,0.770669292
1,1,196,0,6:c4,404433221100c40058303132333435363738393a3b3c3d3e3f4041424378563412,0.770189954,0.770189954,0.000000000,10,0.767319610,0.447917900,0.000000000,0.045202372,0.772589160
1,1,18,0,6:12,404433221100120058303132333435363738393a3b3c3d3e3f4041424378563412,0.767537950,0.767537950,0.000000000,10,0.804487795,0.620855312,0.000000000,0.105104609,0.541051209
1,1,10,0,6:0a,4044332211000a0058303132333435363738393a3b3c3d3e3f4041424378563412,0.767171124,0.767171124,0.000000000,10,0.709801413,0.495609901,0.000000000,0.041331935,0.871645960
1,1,7,0,6:07,404433221100070058303132333435363738393a3b3c3d3e3f4041424378563412,0.762325109,0.762325109,0.000000000,10,0.792039441,0.559467193,0.000000000,0.094865078,0.866443999
1,1,97,0,6:61,404433221100610058303132333435363738393a3b3c3d3e3f4041424378563412,0.759587749,0.759587749,0.000000000,10,0.732701783,0.460902193,0.000000000,0.053702721,0.785515116
1,1,146,0,6:92,404433221100920058303132333435363738393a3b3c3d3e3f4041424378563412,0.758478344,0.758478344,0.000000000,10,0.810517591,0.568020036,0.000000000,0.105104609,0.541051209
1,1,86,0,6:56,404433221100560058303132333435363738393a3b3c3d3e3f4041424378563412,0.753508034,0.753508034,0.000000000,10,0.699212913,0.497107435,0.000000000,0.061712703,0.818357096
1,1,91,0,6:5b,4044332211005b0058303132333435363738393a3b3c3d3e3f4041424378563412,0.748387713,0.748387713,0.000000000,10,0.700909609,0.431228078,0.000000000,0.048854109,0.892001053
1,1,36,0,6:24,404433221100240058303132333435363738393a3b3c3d3e3f4041424378563412,0.746449958,0.746449958,0.000000000,10,0.688238827,0.544084734,0.000000000,0.080127826,0.372448748
1,1,70,0,6:46,404433221100460058303132333435363738393a3b3c3d3e3f4041424378563412,0.745368395,0.745368395,0.000000000,10,0.675946234,0.457361057,0.000000000,0.052517624,0.859270267
1,1,164,0,6:a4,404433221100a40058303132333435363738393a3b3c3d3e3f4041424378563412,0.744840246,0.744840246,0.000000000,10,0.694268623,0.491249458,0.000000000,0.070652175,0.294316293
1,1,20,0,6:14,404433221100140058303132333435363738393a3b3c3d3e3f4041424378563412,0.742762327,0.742762327,0.000000000,10,0.738750167,0.551185822,0.000000000,0.099578936,0.454047867
1,1,52,0,6:34,404433221100340058303132333435363738393a3b3c3d3e3f4041424378563412,0.740999134,0.740999134,0.000000000,10,0.711505505,0.583831112,0.000000000,0.101064857,0.442691783
1,1,102,0,6:66,404433221100660058303132333435363738393a3b3c3d3e3f4041424378563412,0.740374414,0.740374414,0.000000000,10,0.648701572,0.490006347,0.000000000,0.060306789,0.826927661
1,1,114,0,6:72,404433221100720058303132333435363738393a3b3c3d3e3f4041424378563412,0.739013471,0.739013471,0.000000000,10,0.703117289,0.550383434,0.000000000,0.094091228,0.699205844
1,1,80,0,6:50,404433221100500058303132333435363738393a3b3c3d3e3f4041424378563412,0.735769817,0.735769817,0.000000000,10,0.741245762,0.469014314,0.000000000,0.090338758,0.064264821
1,1,107,0,6:6b,4044332211006b0058303132333435363738393a3b3c3d3e3f4041424378563412,0.734844857,0.734844857,0.000000000,10,0.650398269,0.424126990,0.000000000,0.047889385,0.896162052
1,1,96,0,6:60,404433221100600058303132333435363738393a3b3c3d3e3f4041424378563412,0.733303026,0.733303026,0.000000000,10,0.690734421,0.461913225,0.000000000,0.076857400,0.498291516
1,1,5,0,6:05,404433221100050058303132333435363738393a3b3c3d3e3f4041424378563412,0.733271986,0.733271986,0.000000000,10,0.682991083,0.418312462,0.000000000,0.062351102,0.130553870
1,1,198,0,6:c6,404433221100c60058303132333435363738393a3b3c3d3e3f4041424378563412,0.732940757,0.732940757,0.000000000,10,0.681976031,0.404525781,0.000000000,0.058184138,0.787496253
1,1,242,0,6:f2,404433221100f20058303132333435363738393a3b3c3d3e3f4041424378563412,0.729953865,0.729953865,0.000000000,10,0.709147085,0.497548158,0.000000000,0.094091228,0.699205844
1,1,104,0,6:68,404433221100680058303132333435363738393a3b3c3d3e3f4041424378563412,0.728844633,0.728844633,0.000000000,10,0.693774486,0.468530142,0.000000000,0.084695497,0.452202583
1,1,99,0,6:63,404433221100630058303132333435363738393a3b3c3d3e3f4041424378563412,0.727111221,0.727111221,0.000000000,10,0.647358204,0.417510074,0.000000000,0.057816773,0.844525180
1,1,88,0,6:58,404433221100580058303132333435363738393a3b3c3d3e3f4041424378563412,0.726181602,0.726181602,0.000000000,10,0.744285826,0.475631230,0.000000000,0.102427046,0.045545281
1,1,64,0,6:40,404433221100400058303132333435363738393a3b3c3d3e3f4041424378563412,0.724641008,0.724641008,0.000000000,10,0.717979083,0.429267935,0.000000000,0.087423371,0.537653263
1,1,74,0,6:4a,4044332211004a0058303132333435363738393a3b3c3d3e3f4041424378563412,0.724263008,0.724263008,0.000000000,10,0.635675569,0.392492733,0.000000000,0.048984710,0.893034117
1,1,72,0,6:48,404433221100480058303132333435363738393a3b3c3d3e3f4041424378563412,0.721426016,0.721426016,0.000000000,10,0.721019148,0.435884851,0.000000000,0.093204717,0.498047996
1,1,49,0,6:31,404433221100310058303132333435363738393a3b3c3d3e3f4041424378563412,0.718986987,0.718986987,0.000000000,10,0.710162137,0.511334839,0.000000000,0.108041625,0.384613216
1,1,106,0,6:6a,4044332211006a0058303132333435363738393a3b3c3d3e3f4041424378563412,0.718780534,0.718780534,0.000000000,10,0.608430907,0.425138023,0.000000000,0.058017511,0.861850863
1,1,148,0,6:94,404433221100940058303132333435363738393a3b3c3d3e3f4041424378563412,0.717267482,0.717267482,0.000000000,10,0.744779963,0.498350546,0.000000000,0.115243290,0.155981984
1,1,192,0,6:c0,404433221100c00058303132333435363738393a3b3c3d3e3f4041424378563412,0.713945867,0.713945867,0.000000000,10,0.724008880,0.376432659,0.000000000,0.089240723,0.336359531
1,1,87,0,6:57,404433221100570058303132333435363738393a3b3c3d3e3f4041424378563412,0.712897355,0.712897355,0.000000000,10,0.741180275,0.496096403,0.000000000,0.117953969,0.818270185
1,1,200,0,6:c8,404433221100c80058303132333435363738393a3b3c3d3e3f4041424378563412,0.712881610,0.712881610,0.000000000,10,0.727048944,0.383049575,0.000000000,0.092655511,0.308520486
1,1,202,0,6:ca,404433221100ca0058303132333435363738393a3b3c3d3e3f4041424378563412,0.712335318,0.712335318,0.000000000,10,0.641705365,0.339657457,0.000000000,0.054141242,0.839582617
1,1,48,0,6:30,404433221100300058303132333435363738393a3b3c3d3e3f4041424378563412,0.711015625,0.711015625,0.000000000,10,0.668194775,0.512345872,0.000000000,0.105826104,0.299439559
1,1,65,0,6:41,404433221100410058303132333435363738393a3b3c3d3e3f4041424378563412,0.707734137,0.707734137,0.000000000,10,0.759946445,0.428256902,0.000000000,0.114614126,0.781906754
1,1,83,0,6:53,404433221100530058303132333435363738393a3b3c3d3e3f4041424378563412,0.707293267,0.707293267,0.000000000,10,0.697869545,0.424611162,0.000000000,0.099512293,0.670795478
1,1,22,0,6:16,404433221100160058303132333435363738393a3b3c3d3e3f4041424378563412,0.706075336,0.706075336,0.000000000,10,0.653406588,0.507793703,0.000000000,0.106146283,0.581662042
1,1,56,0,6:38,404433221100380058303132333435363738393a3b3c3d3e3f4041424378563412,0.704213863,0.704213863,0.000000000,10,0.671234839,0.518962788,0.000000000,0.114144173,0.263387768
1,1,54,0,6:36,404433221100360058303132333435363738393a3b3c3d3e3f4041424378563412,0.701119559,0.701119559,0.000000000,10,0.626161926,0.540438994,0.000000000,0.110569314,0.558710960
1,1,71,0,6:47,404433221100470058303132333435363738393a3b3c3d3e3f4041424378563412,0.699581871,0.699581871,0.000000000,10,0.717913596,0.456350024,0.000000000,0.117552329,0.777504346
1,1,193,0,6:c1,404433221100c10058303132333435363738393a3b3c3d3e3f4041424378563412,0.698674531,0.698674531,0.000000000,10,0.765976242,0.375421626,0.000000000,0.114614126,0.781906754
1,1,16,0,6:10,404433221100100058303132333435363738393a3b3c3d3e3f4041424378563412,0.698477476,0.698477476,0.000000000,10,0.695439437,0.479700581,0.000000000,0.117691498,0.390296347
1,1,116,0,6:74,404433221100740058303132333435363738393a3b3c3d3e3f4041424378563412,0.698449757,0.698449757,0.000000000,10,0.637379661,0.480713943,0.000000000,0.104408616,0.448586742
1,1,103,0,6:67,404433221100670058303132333435363738393a3b3c3d3e3f4041424378563412,0.698212144,0.698212144,0.000000000,10,0.690668935,0.488995314,0.000000000,0.118520464,0.804773046
1,1,24,0,6:18,404433221100180058303132333435363738393a3b3c3d3e3f4041424378563412,0.692710033,0.692710033,0.000000000,10,0.698479501,0.486317498,0.000000000,0.124558572,0.347749075
1,1,90,0,6:5a,4044332211005a0058303132333435363738393a3b3c3d3e3f4041424378563412,0.692238230,0.692238230,0.000000000,10,0.658942247,0.432239111,0.000000000,0.106252048,0.529443059
1,1,9,0,6:09,404433221100090058303132333435363738393a3b3c3d3e3f4041424378563412,0.691984121,0.691984121,0.000000000,10,0.642720417,0.353444138,0.000000000,0.085930566,0.269551559
1,1,150,0,6:96,404433221100960058303132333435363738393a3b3c3d3e3f4041424378563412,0.690834132,0.690834132,0.000000000,10,0.659436384,0.454958427,0.000000000,0.111968883,0.474940934
1,1,199,0,6:c7,404433221100c70058303132333435363738393a3b3c3d3e3f4041424378563412,0.690522265,0.690522265,0.000000000,10,0.723943393,0.403514748,0.000000000,0.117552329,0.777504346
1,1,178,0,6:b2,404433221100b20058303132333435363738393a3b3c3d3e3f4041424378563412,0.689990191,0.689990191,0.000000000,10,0.663340760,0.508234426,0.000000000,0.123109503,0.927270120
1,1,33,0,6:21,404433221100210058303132333435363738393a3b3c3d3e3f4041424378563412,0.687932281,0.687932281,0.000000000,10,0.686895459,0.471588460,0.000000000,0.123642868,0.758684810
1,1,75,0,6:4b,4044332211004b0058303132333435363738393a3b3c3d3e3f4041424378563412,0.687226250,0.687226250,0.000000000,10,0.677642931,0.391481700,0.000000000,0.107719113,0.807929472
1,1,85,0,6:55,404433221100550058303132333435363738393a3b3c3d3e3f4041424378563412,0.685676828,0.685676828,0.000000000,10,0.632131917,0.354941672,0.000000000,0.090338758,0.064264821
1,1,59,0,6:3b,4044332211003b0058303132333435363738393a3b3c3d3e3f4041424378563412,0.685554791,0.685554791,0.000000000,10,0.627858622,0.474559637,0.000000000,0.113170122,0.561939547
1,1,144,0,6:90,404433221100900058303132333435363738393a3b3c3d3e3f4041424378563412,0.684731414,0.684731414,0.000000000,10,0.701469233,0.426865306,0.000000000,0.121822078,0.233600137
1,1,51,0,6:33,404433221100330058303132333435363738393a3b3c3d3e3f4041424378563412,0.682886945,0.682886945,0.000000000,10,0.624818558,0.467942720,0.000000000,0.113705087,0.542671097
1,1,152,0,6:98,404433221100980058303132333435363738393a3b3c3d3e3f4041424378563412,0.681155779,0.681155779,0.000000000,10,0.704509298,0.433482222,0.000000000,0.126688369,0.203864729
1,1,26,0,6:1a,4044332211001a0058303132333435363738393a3b3c3d3e3f4041424378563412,0.680941678,0.680941678,0.000000000,10,0.613135922,0.442925379,0.000000000,0.108142936,0.620679455
1,1,209,0,6:d1,404433221100d10058303132333435363738393a3b3c3d3e3f4041424378563412,0.680494156,0.680494156,0.000000000,10,0.669310751,0.322737104,0.000000000,0.098787963,0.971443227
1,1,203,0,6:cb,404433221100cb0058303132333435363738393a3b3c3d3e3f4041424378563412,0.678166644,0.678166644,0.000000000,10,0.683672727,0.338646424,0.000000000,0.107719113,0.807929472
1,1,58,0,6:3a,4044332211003a0058303132333435363738393a3b3c3d3e3f4041424378563412,0.675055363,0.675055363,0.000000000,10,0.585891260,0.475570670,0.000000000,0.113362362,0.599907092
1,1,210,0,6:d2,404433221100d20058303132333435363738393a3b3c3d3e3f4041424378563412,0.670660887,0.670660887,0.000000000,10,0.736391747,0.464902867,0.000000000,0.146760327,0.875661531
1,1,67,0,6:43,404433221100430058303132333435363738393a3b3c3d3e3f4041424378563412,0.666991984,0.666991984,0.000000000,10,0.674602866,0.384864783,0.000000000,0.124092997,0.750841984
1,1,154,0,6:9a,4044332211009a0058303132333435363738393a3b3c3d3e3f4041424378563412,0.665755418,0.665755418,0.000000000,10,0.619165718,0.390090103,0.000000000,0.113840084,0.525006384
1,1,115,0,6:73,404433221100730058303132333435363738393a3b3c3d3e3f4041424378563412,0.662399896,0.662399896,0.000000000,10,0.550692713,0.364825552,0.000000000,0.095555286,0.968967826
1,1,211,0,6:d3,404433221100d30058303132333435363738393a3b3c3d3e3f4041424378563412,0.661921609,0.661921609,0.000000000,10,0.583967172,0.279344985,0.000000000,0.086558918,0.979096640
1,1,17,0,6:11,404433221100110058303132333435363738393a3b3c3d3e3f4041424378563412,0.661081413,0.661081413,0.000000000,10,0.737406799,0.478689549,0.000000000,0.156412024,0.692671087
1,1,195,0,6:c3,404433221100c30058303132333435363738393a3b3c3d3e3f4041424378563412,0.657932378,0.657932378,0.000000000,10,0.680632663,0.332029508,0.000000000,0.124092997,0.750841984
1,1,177,0,6:b1,404433221100b10058303132333435363738393a3b3c3d3e3f4041424378563412,0.657038646,0.657038646,0.000000000,10,0.596259764,0.366068662,0.000000000,0.112175133,0.955022745
1,1,179,0,6:b3,404433221100b30058303132333435363738393a3b3c3d3e3f4041424378563412,0.653728199,0.653728199,0.000000000,10,0.510916185,0.322676544,0.000000000,0.084961140,0.971792796
1,1,215,0,6:d7,404433221100d70058303132333435363738393a3b3c3d3e3f4041424378563412,0.652531549,0.652531549,0.000000000,10,0.627277902,0.350830226,0.000000000,0.120462228,0.958592450
1,1,225,0,6:e1,404433221100e10058303132333435363738393a3b3c3d3e3f4041424378563412,0.648962123,0.648962123,0.000000000,10,0.618799411,0.315636016,0.000000000,0.115485068,0.964152177
1,1,23,0,6:17,404433221100170058303132333435363738393a3b3c3d3e3f4041424378563412,0.647820512,0.647820512,0.000000000,10,0.695373950,0.506782670,0.000000000,0.162678481,0.647496287
1,1,55,0,6:37,404433221100370058303132333435363738393a3b3c3d3e3f4041424378563412,0.646372571,0.646372571,0.000000000,10,0.668129288,0.539427961,0.000000000,0.163543011,0.680315978
1,1,145,0,6:91,404433221100910058303132333435363738393a3b3c3d3e3f4041424378563412,0.645922729,0.645922729,0.000000000,10,0.743436595,0.425854273,0.000000000,0.160988000,0.643199060
1,1,227,0,6:e3,404433221100e30058303132333435363738393a3b3c3d3e3f4041424378563412,0.644768720,0.644768720,0.000000000,10,0.533455831,0.272243897,0.000000000,0.090010514,0.979313018
1,1,183,0,6:b7,404433221100b70058303132333435363738393a3b3c3d3e3f4041424378563412,0.642935114,0.642935114,0.000000000,10,0.554226915,0.394161784,0.000000000,0.120462228,0.958592450
1,1,187,0,6:bb,404433221100bb0058303132333435363738393a3b3c3d3e3f4041424378563412,0.641899505,0.641899505,0.000000000,10,0.513956249,0.329293460,0.000000000,0.099867078,0.973806217
1,1,151,0,6:97,404433221100970058303132333435363738393a3b3c3d3e3f4041424378563412,0.638760906,0.638760906,0.000000000,10,0.701403746,0.453947395,0.000000000,0.162678481,0.647496287
1,1,27,0,6:1b,4044332211001b0058303132333435363738393a3b3c3d3e3f4041424378563412,0.638419340,0.638419340,0.000000000,10,0.655103284,0.441914346,0.000000000,0.152409359,0.718708800
1,1,89,0,6:59,404433221100590058303132333435363738393a3b3c3d3e3f4041424378563412,0.635236569,0.635236569,0.000000000,10,0.591861251,0.290073348,0.000000000,0.117174199,0.178854468
1,1,226,0,6:e2,404433221100e20058303132333435363738393a3b3c3d3e3f4041424378563412,0.634973993,0.634973993,0.000000000,10,0.685880407,0.457801779,0.000000000,0.163180709,0.876815601
1,1,108,0,6:6c,4044332211006c0058303132333435363738393a3b3c3d3e3f4041424378563412,0.632952819,0.632952819,0.000000000,10,0.542693279,0.355468533,0.000000000,0.119899726,0.961937593
1,1,182,0,6:b6,404433221100b60058303132333435363738393a3b3c3d3e3f4041424378563412,0.627780020,0.627780020,0.000000000,10,0.512259553,0.395172817,0.000000000,0.124683948,0.938859273
1,1,219,0,6:db,404433221100db0058303132333435363738393a3b3c3d3e3f4041424378563412,0.626847142,0.626847142,0.000000000,10,0.587007236,0.285961902,0.000000000,0.122767600,0.958325059
1,1,123,0,6:7b,4044332211007b0058303132333435363738393a3b3c3d3e3f4041424378563412,0.625966869,0.625966869,0.000000000,10,0.553732778,0.371442468,0.000000000,0.130961949,0.942209524
1,1,19,0,6:13,404433221100130058303132333435363738393a3b3c3d3e3f4041424378563412,0.625487484,0.625487484,0.000000000,10,0.652063220,0.435297430,0.000000000,0.160600481,0.690430419
1,1,155,0,6:9b,4044332211009b0058303132333435363738393a3b3c3d3e3f4041424378563412,0.623302554,0.623302554,0.000000000,10,0.661133081,0.389079070,0.000000000,0.157006812,0.668867094
1,1,110,0,6:6e,4044332211006e0058303132333435363738393a3b3c3d3e3f4041424378563412,0.621161275,0.621161275,0.000000000,10,0.651741637,0.496623263,0.000000000,0.172743981,0.920728457
1,1,95,0,6:5f,4044332211005f0058303132333435363738393a3b3c3d3e3f4041424378563412,0.617302009,0.617302009,0.000000000,10,0.549828402,0.318166470,0.000000000,0.128480680,0.933309073
1,1,112,0,6:70,404433221100700058303132333435363738393a3b3c3d3e3f4041424378563412,0.614946983,0.614946983,0.000000000,10,0.594068930,0.409228703,0.000000000,0.153688405,0.868355947
1,1,15,0,6:0f,4044332211000f0058303132333435363738393a3b3c3d3e3f4041424378563412,0.614353556,0.614353556,0.000000000,10,0.600687568,0.381537260,0.000000000,0.151173512,0.913791215
1,1,63,0,6:3f,4044332211003f0058303132333435363738393a3b3c3d3e3f4041424378563412,0.611154137,0.611154137,0.000000000,10,0.476777415,0.361498028,0.000000000,0.125557371,0.922739570
1,1,184,0,6:b8,404433221100b80058303132333435363738393a3b3c3d3e3f4041424378563412,0.609943126,0.609943126,0.000000000,10,0.557332467,0.373696611,0.000000000,0.144971873,0.908572019
1,1,147,0,6:93,404433221100930058303132333435363738393a3b3c3d3e3f4041424378563412,0.609647401,0.609647401,0.000000000,10,0.658093016,0.382462154,0.000000000,0.165628805,0.636440627
1,1,176,0,6:b0,404433221100b00058303132333435363738393a3b3c3d3e3f4041424378563412,0.609430460,0.609430460,0.000000000,10,0.554292402,0.367079695,0.000000000,0.143737431,0.901191972
1,1,109,0,6:6d,4044332211006d0058303132333435363738393a3b3c3d3e3f4041424378563412,0.607316583,0.607316583,0.000000000,10,0.584660641,0.354457500,0.000000000,0.149337069,0.908285036
1,1,35,0,6:23,404433221100230058303132333435363738393a3b3c3d3e3f4041424378563412,0.607111739,0.607111739,0.000000000,10,0.601551879,0.428196342,0.000000000,0.163817113,0.908335895
1,1,186,0,6:ba,404433221100ba0058303132333435363738393a3b3c3d3e3f4041424378563412,0.606819330,0.606819330,0.000000000,10,0.471988887,0.330304493,0.000000000,0.122890413,0.944691556
1,1,131,0,6:83,404433221100830058303132333435363738393a3b3c3d3e3f4041424378563412,0.606207333,0.606207333,0.000000000,10,0.634826338,0.342715776,0.000000000,0.157944741,0.930849531
1,1,111,0,6:6f,4044332211006f0058303132333435363738393a3b3c3d3e3f4041424378563412,0.603253956,0.603253956,0.000000000,10,0.499317062,0.311065381,0.000000000,0.128480680,0.933309073
1,1,39,0,6:27,404433221100270058303132333435363738393a3b3c3d3e3f4041424378563412,0.602835162,0.602835162,0.000000000,10,0.644862610,0.499681582,0.000000000,0.185108540,0.594391985
1,1,224,0,6:e0,404433221100e00058303132333435363738393a3b3c3d3e3f4041424378563412,0.602266628,0.602266628,0.000000000,10,0.576832048,0.316647049,0.000000000,0.145865456,0.915212884
1,1,60,0,6:3c,4044332211003c0058303132333435363738393a3b3c3d3e3f4041424378563412,0.601761828,0.601761828,0.000000000,10,0.520153632,0.405901179,0.000000000,0.149118273,0.944013713
1,1,235,0,6:eb,404433221100eb0058303132333435363738393a3b3c3d3e3f4041424378563412,0.599616622,0.599616622,0.000000000,10,0.536495896,0.278860813,0.000000000,0.133872933,0.954714102
1,1,129,0,6:81,404433221100810058303132333435363738393a3b3c3d3e3f4041424378563412,0.599601734,0.599601734,0.000000000,10,0.720169917,0.386107894,0.000000000,0.184642748,0.848007862
1,1,208,0,6:d0,404433221100d00058303132333435363738393a3b3c3d3e3f4041424378563412,0.598759756,0.598759756,0.000000000,10,0.627343389,0.323748137,0.000000000,0.159282975,0.890837503
1,1,62,0,6:3e,4044332211003e0058303132333435363738393a3b3c3d3e3f4041424378563412,0.597647610,0.597647610,0.000000000,10,0.629201991,0.547055910,0.000000000,0.192721295,0.906131902
1,1,92,0,6:5c,4044332211005c0058303132333435363738393a3b3c3d3e3f4041424378563412,0.595529340,0.595529340,0.000000000,10,0.593204619,0.362569621,0.000000000,0.161121042,0.931270691
1,1,113,0,6:71,404433221100710058303132333435363738393a3b3c3d3e3f4041424378563412,0.594154109,0.594154109,0.000000000,10,0.636036293,0.408217670,0.000000000,0.176648897,0.865800651
1,1,167,0,6:a7,404433221100a70058303132333435363738393a3b3c3d3e3f4041424378563412,0.593775556,0.593775556,0.000000000,10,0.650892406,0.446846306,0.000000000,0.185108540,0.594391985
1,1,14,0,6:0e,4044332211000e0058303132333435363738393a3b3c3d3e3f4041424378563412,0.592530000,0.592530000,0.000000000,10,0.753112143,0.567095142,0.000000000,0.220833238,0.911364214
1,1,180,0,6:b4,404433221100b40058303132333435363738393a3b3c3d3e3f4041424378563412,0.590426858,0.590426858,0.000000000,10,0.597603132,0.438564936,0.000000000,0.176784657,0.862957964
1,1,139,0,6:8b,4044332211008b0058303132333435363738393a3b3c3d3e3f4041424378563412,0.588421288,0.588421288,0.000000000,10,0.637866402,0.349332692,0.000000000,0.172608279,0.918006517
1,1,43,0,6:2b,4044332211002b0058303132333435363738393a3b3c3d3e3f4041424378563412,0.588272217,0.588272217,0.000000000,10,0.604591944,0.434813258,0.000000000,0.179050846,0.891212328
1,1,161,0,6:a1,404433221100a10058303132333435363738393a3b3c3d3e3f4041424378563412,0.584330907,0.584330907,0.000000000,10,0.692925255,0.418753185,0.000000000,0.195249383,0.339333629
1,1,61,0,6:3d,4044332211003d0058303132333435363738393a3b3c3d3e3f4041424378563412,0.581086680,0.581086680,0.000000000,10,0.562120995,0.404890147,0.000000000,0.172252220,0.885918659
1,1,46,0,6:2e,4044332211002e0058303132333435363738393a3b3c3d3e3f4041424378563412,0.578449394,0.578449394,0.000000000,10,0.605935312,0.507309531,0.000000000,0.196547947,0.912725173
1,1,135,0,6:87,404433221100870058303132333435363738393a3b3c3d3e3f4041424378563412,0.577605691,0.577605691,0.000000000,10,0.678137068,0.414201016,0.000000000,0.196739561,0.863572163
1,1,119,0,6:77,404433221100770058303132333435363738393a3b3c3d3e3f4041424378563412,0.576208929,0.576208929,0.000000000,10,0.594003444,0.436310792,0.000000000,0.185988348,0.854992794
1,1,231,0,6:e7,404433221100e70058303132333435363738393a3b3c3d3e3f4041424378563412,0.575642984,0.575642984,0.000000000,10,0.576766562,0.343729138,0.000000000,0.169975045,0.918356039
1,1,222,0,6:de,404433221100de0058303132333435363738393a3b3c3d3e3f4041424378563412,0.574000197,0.574000197,0.000000000,10,0.588350604,0.358458175,0.000000000,0.175408494,0.939546417
1,1,126,0,6:7e,4044332211007e0058303132333435363738393a3b3c3d3e3f4041424378563412,0.573172284,0.573172284,0.000000000,10,0.555076146,0.443938741,0.000000000,0.182305539,0.920095038
1,1,12,0,6:0c,4044332211000c0058303132333435363738393a3b3c3d3e3f4041424378563412,0.565819550,0.565819550,0.000000000,10,0.644063785,0.425940411,0.000000000,0.200683927,0.902827506
1,1,244,0,6:f4,404433221100f40058303132333435363738393a3b3c3d3e3f4041424378563412,0.562383283,0.562383283,0.000000000,10,0.643409457,0.427878668,0.000000000,0.203250324,0.399353064
