dataset,snr_db,seed,method,errors,symbol_count,ser,fixes_vs_savaux,breaks_vs_savaux
0_0_0_10_14_32,-22.0,42,ordinary_fft,35,35,1.0,0,19
0_0_0_10_14_32,-22.0,42,savaux,16,35,0.45714285714285713,0,0
0_0_0_10_14_32,-22.0,42,branch_gls,17,35,0.4857142857142857,0,1
0_0_0_10_14_32,-22.0,42,savaux_dual,18,35,0.5142857142857142,0,2
0_0_0_10_14_32,-22.0,42,proposed,19,35,0.5428571428571428,0,3
0_0_0_10_14_32,-22.0,42,unichirp,14,35,0.4,0,0
0_0_0_10_14_32,-22.0,42,symfec,29,35,0.8285714285714286,0,0
