file_name,packet_index,frame_index,event_index,payload_len,symbol_count,traditional_fft_crc_valid,multi_offset_argmax_crc_valid,current_selected_crc_valid,savaux_paper_crc_valid,savaux_paper_payload_hex,savaux_paper_decode_error,savaux_codec_crc_valid,savaux_codec_payload_hex,savaux_codec_selected_source,savaux_codec_selected_beam_rank,savaux_codec_symbol_change_count,savaux_codec_candidate_payload_count,savaux_codec_observed_crc_valid_count,savaux_codec_accepted_crc_valid_count
1_0_14_12_2_16.bin,8,0,8,33,35,0,0,0,0,4044332211003f015830313233343d363738593a3b3c3d1ebb4041421170563402,,0,4044332211003f015830313233343d363738593a3b3c3d1ebb4041421170563402,argmax_fallback,-1,0,2048,0,0
1_0_14_12_2_16.bin,9,1,9,33,35,0,0,0,0,604433221100400158303132333431363728793a3b3c3d1fbb4041420370543402,,0,604433221100400158303132333431363728793a3b3c3d1fbb4041420370543402,argmax_fallback,-1,0,2048,1,0
