dataset,target_snr_db,packet_count,center_symbol_ser,center_symbol_accuracy,center_crc_valid_rate,multi_symbol_ser,multi_symbol_accuracy,multi_crc_valid_rate,selected_symbol_ser,selected_symbol_accuracy,selected_crc_valid_rate,selected_ser_gain_vs_center,selected_crc_gain_vs_center,selected_ser_gain_vs_multi,selected_crc_gain_vs_multi,mean_locked_ratio,mean_false_lock_rate,mean_uncertain_candidate_recall,mean_selected_offset_coherence,mean_phase_line_r2,mean_phase_line_rmse_pi
0_0_0_10_14_8,-18.0,10,0.12857142857142856,0.8714285714285716,0.4,0.002857142857142857,0.9971428571428571,0.9,0.0,1.0,1.0,0.12857142857142856,0.6,0.002857142857142857,0.09999999999999998,0.82,0.0,0.6,0.9773183079856249,0.780839608405113,0.3239991389909474
0_0_0_10_14_8,-19.0,10,0.22857142857142856,0.7714285714285715,0.0,0.011428571428571429,0.9885714285714287,0.8,0.002857142857142857,0.9971428571428571,0.9,0.2257142857142857,0.9,0.008571428571428572,0.09999999999999998,0.7857142857142858,0.0,0.6,0.9712938145016009,0.6868944582614618,0.3413554330302787
0_0_0_10_14_8,-20.0,10,0.3657142857142857,0.6342857142857143,0.0,0.04571428571428572,0.9542857142857143,0.6,0.005714285714285714,0.9942857142857143,0.9,0.36,0.9,0.04000000000000001,0.30000000000000004,0.72,0.0,0.9,0.9640169346251215,0.7065237053380007,0.31497399953411037
0_0_0_10_14_8,-21.0,10,0.5171428571428571,0.48285714285714293,0.0,0.13142857142857142,0.8685714285714285,0.5,0.037142857142857144,0.9628571428571429,0.6,0.48,0.6,0.09428571428571428,0.09999999999999998,0.6028571428571429,0.0,0.9966666666666667,0.9553127295848289,0.6952437203282317,0.33495465959770837
0_0_0_10_14_8,-22.0,10,0.6628571428571428,0.33714285714285713,0.0,0.18857142857142856,0.8114285714285716,0.3,0.09428571428571428,0.9057142857142859,0.4,0.5685714285714285,0.4,0.09428571428571428,0.10000000000000003,0.4228571428571429,0.0,0.9836052955665024,0.9484074696915498,0.8084383722416723,0.25174604700756587
0_0_0_10_14_8,-23.0,10,0.7942857142857143,0.20571428571428568,0.0,0.33428571428571424,0.6657142857142857,0.0,0.1657142857142857,0.8342857142857143,0.1,0.6285714285714286,0.1,0.16857142857142854,0.1,0.29999999999999993,0.004545454545454545,0.9429974042402884,0.9388209246108612,0.7442008114575817,0.27198178529543815
0_0_0_10_14_16,-18.0,11,0.11948051948051944,0.8805194805194805,0.09090909090909091,0.0025974025974025974,0.9974025974025974,0.9090909090909091,0.0,1.0,1.0,0.11948051948051944,0.9090909090909091,0.0025974025974025974,0.09090909090909094,0.9272727272727272,0.0,0.45454545454545453,0.9787190874927987,0.9651725450683784,0.2094083717832741
0_0_0_10_14_16,-19.0,11,0.2363636363636363,0.7636363636363637,0.0,0.0025974025974025974,0.9974025974025974,0.9090909090909091,0.0,1.0,1.0,0.2363636363636363,1.0,0.0025974025974025974,0.09090909090909094,0.8597402597402596,0.0,1.0,0.9733328579643192,0.9650496663912108,0.2084169011379503
0_0_0_10_14_16,-20.0,11,0.35844155844155845,0.6415584415584417,0.0,0.015584415584415584,0.9844155844155845,0.6363636363636364,0.005194805194805195,0.9948051948051948,0.8181818181818182,0.35324675324675325,0.8181818181818182,0.01038961038961039,0.18181818181818188,0.7688311688311689,0.0,1.0,0.9665751103540476,0.9639884510842488,0.2093752400374165
0_0_0_10_14_16,-21.0,11,0.4961038961038961,0.5038961038961038,0.0,0.07012987012987014,0.92987012987013,0.2727272727272727,0.025974025974025972,0.9740259740259739,0.45454545454545453,0.4701298701298701,0.45454545454545453,0.04415584415584417,0.18181818181818182,0.6051948051948052,0.0,0.9935064935064936,0.9592531185483861,0.9633256875024963,0.21285305568331314
0_0_0_10_14_16,-22.0,11,0.6025974025974027,0.3974025974025974,0.0,0.17922077922077922,0.8207792207792209,0.0,0.07272727272727272,0.9272727272727272,0.2727272727272727,0.5298701298701299,0.2727272727272727,0.1064935064935065,0.2727272727272727,0.41558441558441556,0.00505050505050505,0.9910160427807487,0.9489593188858023,0.9360333323939384,0.22351125553761247
0_0_0_10_14_16,-23.0,11,0.7324675324675325,0.2675324675324675,0.0,0.3194805194805194,0.6805194805194805,0.0,0.17142857142857143,0.8285714285714285,0.0,0.561038961038961,0.0,0.148051948051948,0.0,0.24675324675324675,0.009090909090909092,0.9783749583749585,0.942653829122623,0.8096024347620303,0.311724096865328
0_0_0_10_14_32,-18.0,7,0.18367346938775506,0.8163265306122449,0.0,0.1142857142857143,0.8857142857142858,0.8571428571428571,0.08979591836734693,0.9102040816326531,0.8571428571428571,0.09387755102040812,0.8571428571428571,0.024489795918367363,0.0,0.7428571428571429,0.0,0.8244897959183674,0.9747434173010869,0.8990573717256681,0.40998078176314856
0_0_0_10_14_32,-19.0,7,0.2653061224489796,0.7346938775510203,0.0,0.11836734693877551,0.8816326530612244,0.8571428571428571,0.09795918367346938,0.9020408163265305,0.8571428571428571,0.1673469387755102,0.8571428571428571,0.02040816326530613,0.0,0.7183673469387755,0.0,0.9591836734693878,0.9704409413449889,0.8998516390249751,0.4108442805822562
0_0_0_10_14_32,-20.0,7,0.3959183673469387,0.6040816326530614,0.0,0.14285714285714285,0.8571428571428571,0.7142857142857143,0.13061224489795917,0.8693877551020408,0.8571428571428571,0.26530612244897955,0.8571428571428571,0.012244897959183682,0.1428571428571428,0.6408163265306123,0.0,0.9428571428571428,0.9655868234683324,0.8442550055037915,0.4259350686621334
0_0_0_10_14_32,-21.0,7,0.5428571428571428,0.4571428571428572,0.0,0.15918367346938772,0.8408163265306123,0.42857142857142855,0.1346938775510204,0.8653061224489795,0.8571428571428571,0.4081632653061224,0.8571428571428571,0.024489795918367308,0.42857142857142855,0.5428571428571429,0.0,0.9346938775510204,0.9593007076861644,0.8447140947370608,0.4214402197983555
0_0_0_10_14_32,-22.0,7,0.673469387755102,0.32653061224489793,0.0,0.24489795918367346,0.7551020408163266,0.0,0.15510204081632648,0.8448979591836735,0.42857142857142855,0.5183673469387755,0.42857142857142855,0.08979591836734699,0.42857142857142855,0.36326530612244895,0.0,0.9306122448979591,0.9514153594397757,0.7631851945066003,0.45177262990424766
0_0_0_10_14_32,-23.0,7,0.7755102040816327,0.22448979591836737,0.0,0.34285714285714286,0.6571428571428573,0.0,0.19999999999999998,0.7999999999999999,0.14285714285714285,0.5755102040816328,0.14285714285714285,0.14285714285714288,0.14285714285714285,0.22040816326530613,0.0,0.9001759324419424,0.9452476554485373,0.7428052578442736,0.4401361849571341
mean_of_datasets,-18.0,28,0.14390847247990102,0.856091527520099,0.16363636363636366,0.03991341991341992,0.9600865800865801,0.8887445887445887,0.029931972789115645,0.9700680272108843,0.9523809523809524,0.11397649969078538,0.7887445887445886,0.009981447124304273,0.06363636363636364,0.83004329004329,0.0,0.6263450834879406,0.9769269375931703,0.8816898417330532,0.3144627641791234
mean_of_datasets,-19.0,28,0.24341372912801482,0.7565862708719852,0.0,0.044131106988249846,0.9558688930117502,0.8554112554112554,0.033605442176870746,0.9663945578231292,0.919047619047619,0.20980828695114406,0.919047619047619,0.0105256648113791,0.06363636363636364,0.7879406307977735,0.0,0.8530612244897959,0.9716892046036364,0.8505985878925492,0.32020553825016174
mean_of_datasets,-20.0,28,0.3733580705009276,0.6266419294990725,0.0,0.06805194805194804,0.931948051948052,0.6502164502164502,0.047173778602350024,0.95282622139765,0.8584415584415584,0.3261842918985776,0.8584415584415584,0.020878169449598027,0.20822510822510823,0.709882498453927,0.0,0.9476190476190475,0.9653929561491671,0.8382557206420137,0.31676143607788676
mean_of_datasets,-21.0,28,0.5187012987012988,0.4812987012987013,0.0,0.12024737167594308,0.879752628324057,0.4004329004329004,0.06593692022263452,0.9340630797773656,0.6372294372294371,0.4527643784786642,0.6372294372294371,0.05431045145330859,0.23679653679653678,0.5836363636363636,0.0,0.9749556792413935,0.9579555186064598,0.8344278341892629,0.323082645026459
mean_of_datasets,-22.0,28,0.6463079777365492,0.3536920222634508,0.0,0.2042300556586271,0.795769944341373,0.09999999999999999,0.10737167594310448,0.8926283240568956,0.3670995670995671,0.5389363017934446,0.3670995670995671,0.09685837971552258,0.2670995670995671,0.40056895485466915,0.0016835016835016834,0.9684111944150701,0.9495940493390426,0.8358856330474036,0.309009977483142
mean_of_datasets,-23.0,28,0.7674211502782932,0.23257884972170687,0.0,0.3322077922077922,0.6677922077922078,0.0,0.17904761904761904,0.8209523809523809,0.08095238095238096,0.588373531230674,0.08095238095238096,0.15316017316017314,0.08095238095238096,0.25572047000618425,0.004545454545454546,0.9405160983523965,0.9422408030606738,0.7655361680212952,0.3412806890393001
