window_index,start_sample,end_sample,peak_bin,peak_signed_bin,peak_power,second_power,total_power,confidence_db,peak_share,valid
0,0,32768,5089,-3103,0.0032414946326753125,0.003218018802726874,7.500454107971994,0.03156729495065766,0.00043217311725566465,1
1,16384,49152,85,85,0.10254701162921265,0.09230417420621961,91.00551106794896,0.4570166764723451,0.001126821996006882,1
2,32768,65536,85,85,0.10279833440290531,0.09252199195361754,93.50566258135787,0.45741103681185535,0.001099380845662283,1
3,49152,81920,3280,3280,0.0022922870266484097,0.0022565863546333276,6.50039372710993,0.0681703881539519,0.0003526381820670974,1
4,65536,98304,3796,3796,0.0033759596867923847,0.0033715555646267603,7.000423828767576,0.005669305379846296,0.00048225075643551745,1
5,81920,114688,6710,-1482,0.06748900003003655,0.06256467408093158,70.00423912781767,0.3290380681051993,0.0009640701887611598,1
6,98304,131072,6710,-1482,0.06670807032787707,0.062436164924292825,67.5040878519859,0.2874215881897379,0.0009882078619319434,1
7,114688,147456,1108,1108,0.0504815800304641,0.048056775514851324,55.503360968189185,0.2137831208551207,0.0009095229396900265,1
8,131072,163840,1108,1108,0.05052236338087823,0.048106768779689446,55.00333062406542,0.2127747085209727,0.0009185328016986185,1
9,147456,180224,342,342,0.0016430524265160784,0.0016430115065304562,5.000302781225164,0.00010816176628459334,0.00032859058709110834,1
10,163840,196608,2985,2985,0.004049454510095529,0.004048047398100607,10.000605576057277,0.0015093568063179953,0.00040492092996752504,1
11,180224,212992,2986,2986,0.0033922632865142077,0.0033890776394400746,9.000545069308183,0.0040803406360632585,0.000376895316938283,1
12,196608,229376,1209,1209,0.0024623956414870918,0.002459370472934097,7.0004239082731505,0.005338791581316151,0.00035174950456600426,1
13,212992,245760,1211,1211,0.0025248567817470757,0.002524387793528149,7.000423850144683,0.000806770173663803,0.00036067198726758416,1
14,229376,262144,2690,2690,0.03387414285225532,0.03379922348540276,42.50257376486178,0.009615919131911042,0.0007969903902680863,1
15,245760,278528,2690,2690,0.03407980757765472,0.03366085755988024,42.50257370288154,0.053719579043938676,0.0008018292684083791,1
16,262144,294912,6291,-1901,0.0020601021533366293,0.002059666410787031,5.500333003017159,0.0009186952256235237,0.0003745413508975872,1
17,278528,311296,3366,3366,0.0022005696373526007,0.002196492307120934,5.000302663077507,0.008054298758608384,0.0004400872878359385,1
18,294912,327680,6473,-1719,0.0042942725121974945,0.004262330403435044,9.000544890773076,0.032424891402674724,0.00047711250422180273,1
19,311296,344064,3569,3569,0.05888522696477594,0.05374817606207216,61.50372371261976,0.39642622213645295,0.0009574253949227705,1
20,327680,360448,3569,3569,0.05841100705583813,0.05690123770182254,83.00502563532538,0.1137298074814189,0.00070370446378104,1
21,344064,376832,1875,1875,0.032728140942708706,0.030453083136308123,34.00205884997152,0.3129006865803577,0.0009625340949827842,1
22,360448,393216,821,821,0.0025833036488620564,0.0025803101307246834,6.500393519642001,0.005035498817997679,0.00039740727096847017,1
23,376832,409600,587,587,0.0005493228381965309,0.0005492313648574054,2.5001512946417015,0.0007232481821082,0.00021971583854698474,1
24,393216,425984,1270,1270,0.00030519426218234,0.00030519426218234,1.5000908101930654,0.0,0.00020345052453395188,1
25,409600,442368,-1,,0.0,0.0,0.0,nan,nan,0
26,425984,458752,2258,2258,0.017612310126423836,0.017064781859517097,20.501241331740715,0.1371558310195583,0.0008590850593595941,1
27,442368,475136,2258,2258,0.017612310126423836,0.017064781859517097,20.501241331740715,0.1371558310195583,0.0008590850593595941,1
28,458752,491520,3,3,6.103886698838323e-05,6.103886698838323e-05,0.5000302916159853,0.0,0.00012207033856112868,1
29,475136,507904,3,3,6.103886698838323e-05,6.103886698838323e-05,0.5000302916159853,0.0,0.00012207033856112868,1
30,491520,524288,-1,,0.0,0.0,0.0,nan,nan,0
