window_index,start_sample,end_sample,peak_bin,peak_signed_bin,peak_power,second_power,total_power,confidence_db,peak_share,valid
0,0,32768,62,62,6.103886698838323e-05,6.103886698838323e-05,0.5000302561093122,0.0,0.0001220703472292274,1
1,16384,49152,-1,,0.0,0.0,0.0,nan,nan,0
2,32768,65536,5,5,6.103886698838323e-05,6.103886698838323e-05,0.5000302862608805,0.0,0.0001220703398684484,1
3,49152,81920,5,5,6.103886698838323e-05,6.103886698838323e-05,0.5000302862608805,0.0,0.0001220703398684484,1
4,65536,98304,-1,,0.0,0.0,0.0,nan,nan,0
5,81920,114688,39,39,6.103886698838323e-05,6.103886698838323e-05,0.5000302820699289,0.0,0.0001220703408915682,1
6,98304,131072,39,39,6.103886698838323e-05,6.103886698838323e-05,0.5000302820699289,0.0,0.0001220703408915682,1
7,114688,147456,-1,,0.0,0.0,0.0,nan,nan,0
8,131072,163840,-1,,0.0,0.0,0.0,nan,nan,0
9,147456,180224,-1,,0.0,0.0,0.0,nan,nan,0
10,163840,196608,-1,,0.0,0.0,0.0,nan,nan,0
11,180224,212992,-1,,0.0,0.0,0.0,nan,nan,0
12,196608,229376,6963,-1229,0.018762074992991984,0.017566932132467628,25.001514175863,0.2858494406740929,0.000750437547942808,1
13,212992,245760,6963,-1229,0.018762074992991984,0.017566932132467628,25.001514175863,0.2858494406740929,0.000750437547942808,1
14,229376,262144,-1,,0.0,0.0,0.0,nan,nan,0
15,245760,278528,-1,,0.0,0.0,0.0,nan,nan,0
16,262144,294912,-1,,0.0,0.0,0.0,nan,nan,0
17,278528,311296,-1,,0.0,0.0,0.0,nan,nan,0
18,294912,327680,30,30,6.103886698838323e-05,6.103886698838323e-05,0.5000302653061226,0.0,0.0001220703449840476,1
19,311296,344064,30,30,6.103886698838323e-05,6.103886698838323e-05,0.5000302653061226,0.0,0.0001220703449840476,1
20,327680,360448,-1,,0.0,0.0,0.0,nan,nan,0
21,344064,376832,-1,,0.0,0.0,0.0,nan,nan,0
22,360448,393216,-1,,0.0,0.0,0.0,nan,nan,0
23,376832,409600,-1,,0.0,0.0,0.0,nan,nan,0
24,393216,425984,-1,,0.0,0.0,0.0,nan,nan,0
25,409600,442368,-1,,0.0,0.0,0.0,nan,nan,0
26,425984,458752,-1,,0.0,0.0,0.0,nan,nan,0
27,442368,475136,-1,,0.0,0.0,0.0,nan,nan,0
28,458752,491520,-1,,0.0,0.0,0.0,nan,nan,0
29,475136,507904,-1,,0.0,0.0,0.0,nan,nan,0
30,491520,524288,-1,,0.0,0.0,0.0,nan,nan,0
31,507904,540672,-1,,0.0,0.0,0.0,nan,nan,0
32,524288,557056,-1,,0.0,0.0,0.0,nan,nan,0
33,540672,573440,-1,,0.0,0.0,0.0,nan,nan,0
34,557056,589824,-1,,0.0,0.0,0.0,nan,nan,0
35,573440,606208,-1,,0.0,0.0,0.0,nan,nan,0
36,589824,622592,-1,,0.0,0.0,0.0,nan,nan,0
37,606208,638976,-1,,0.0,0.0,0.0,nan,nan,0
38,622592,655360,-1,,0.0,0.0,0.0,nan,nan,0
39,638976,671744,-1,,0.0,0.0,0.0,nan,nan,0
40,655360,688128,-1,,0.0,0.0,0.0,nan,nan,0
41,671744,704512,-1,,0.0,0.0,0.0,nan,nan,0
42,688128,720896,-1,,0.0,0.0,0.0,nan,nan,0
43,704512,737280,-1,,0.0,0.0,0.0,nan,nan,0
44,720896,753664,-1,,0.0,0.0,0.0,nan,nan,0
45,737280,770048,-1,,0.0,0.0,0.0,nan,nan,0
46,753664,786432,-1,,0.0,0.0,0.0,nan,nan,0
47,770048,802816,-1,,0.0,0.0,0.0,nan,nan,0
48,786432,819200,-1,,0.0,0.0,0.0,nan,nan,0
49,802816,835584,-1,,0.0,0.0,0.0,nan,nan,0
50,819200,851968,-1,,0.0,0.0,0.0,nan,nan,0
51,835584,868352,-1,,0.0,0.0,0.0,nan,nan,0
52,851968,884736,-1,,0.0,0.0,0.0,nan,nan,0
53,868352,901120,-1,,0.0,0.0,0.0,nan,nan,0
54,884736,917504,-1,,0.0,0.0,0.0,nan,nan,0
55,901120,933888,-1,,0.0,0.0,0.0,nan,nan,0
56,917504,950272,-1,,0.0,0.0,0.0,nan,nan,0
57,933888,966656,-1,,0.0,0.0,0.0,nan,nan,0
58,950272,983040,-1,,0.0,0.0,0.0,nan,nan,0
59,966656,999424,-1,,0.0,0.0,0.0,nan,nan,0
60,983040,1015808,-1,,0.0,0.0,0.0,nan,nan,0
61,999424,1032192,-1,,0.0,0.0,0.0,nan,nan,0
62,1015808,1048576,-1,,0.0,0.0,0.0,nan,nan,0
63,1032192,1064960,-1,,0.0,0.0,0.0,nan,nan,0
64,1048576,1081344,-1,,0.0,0.0,0.0,nan,nan,0
65,1064960,1097728,-1,,0.0,0.0,0.0,nan,nan,0
66,1081344,1114112,-1,,0.0,0.0,0.0,nan,nan,0
67,1097728,1130496,-1,,0.0,0.0,0.0,nan,nan,0
68,1114112,1146880,-1,,0.0,0.0,0.0,nan,nan,0
69,1130496,1163264,-1,,0.0,0.0,0.0,nan,nan,0
70,1146880,1179648,-1,,0.0,0.0,0.0,nan,nan,0
71,1163264,1196032,0,0,6.103886698838323e-05,6.103886698838323e-05,0.5000302960397676,0.0,0.00012207033748116893,1
72,1179648,1212416,0,0,6.103886698838323e-05,6.103886698838323e-05,0.5000302960397676,0.0,0.00012207033748116893,1
73,1196032,1228800,-1,,0.0,0.0,0.0,nan,nan,0
74,1212416,1245184,-1,,0.0,0.0,0.0,nan,nan,0
75,1228800,1261568,-1,,0.0,0.0,0.0,nan,nan,0
76,1245184,1277952,-1,,0.0,0.0,0.0,nan,nan,0
77,1261568,1294336,-1,,0.0,0.0,0.0,nan,nan,0
78,1277952,1310720,-1,,0.0,0.0,0.0,nan,nan,0
79,1294336,1327104,-1,,0.0,0.0,0.0,nan,nan,0
80,1310720,1343488,-1,,0.0,0.0,0.0,nan,nan,0
81,1327104,1359872,-1,,0.0,0.0,0.0,nan,nan,0
82,1343488,1376256,-1,,0.0,0.0,0.0,nan,nan,0
83,1359872,1392640,-1,,0.0,0.0,0.0,nan,nan,0
84,1376256,1409024,-1,,0.0,0.0,0.0,nan,nan,0
