frame_index,packet_index,event_index,header_start_sample,source_frame_valid,source_grlora_framesync_valid,source_grlora_netid_valid,source_grlora_cfo_int,source_grlora_cfo_frac,source_grlora_payload_sto_frac,source_grlora_sfo_hat,header_valid,payload_len,cr,has_crc,ldro,payload_symbol_count,total_symbol_count,header_checksum_received,header_checksum_computed,header_error,header_nibbles,gray_symbols,codewords,decoded_nibbles,error
0,0,0,2704948,1,1,1,13,-0.4130750000476837,0.11521809964992613,0.003226093141263153,0,57,5,1,1,0,8,16,0,16,3 9 11 3 0,879 1014 152 832 263 688 959 500,198 147 221 195 15 235 234 66 194 247,3 9 11 3 0 7 7 2 11 15,
1,1,1,7706076,1,1,1,13,0.38050565123558044,0.06490143209179577,0.003429491913890604,1,33,1,1,1,35,43,24,24,0,2 1 3 1 8,878 1010 136 126 746 689 957 466,78 139 196 139 23 255 210 88 211 254,2 1 3 1 8 15 11 10 11 15,
2,2,2,10206590,1,1,1,13,0.41929084062576294,0.4989247656850233,0.0034394327559528815,1,33,1,1,1,35,43,24,24,0,2 1 3 1 8,878 1010 136 126 746 689 957 501,78 139 197 139 23 255 210 89 210 255,2 1 3 1 8 15 11 10 11 15,
