frame_index,packet_index,event_index,stage,frame_symbol_index,stage_symbol_index,start_sample,sf,bw,os_factor,cfo_int,cfo_frac,cfo_correction_mode,cfo_common_phase_rad,cfo_common_phase_pi,sto_frac,sfo_hat,sfo_cum_before,sfo_sample_adjust_after,raw_fft_bin,signed_fft_bin,symbol_value,peak_real,peak_imag,peak_amp,peak_power,peak_phase,peak_margin_db,total_power,header_valid,payload_len,payload_cr,payload_has_crc,payload_ldro
0,0,0,header,0,0,1344432,11,125000.0,4,5,-0.4466651380062103,continuous,0.0,0.0,-0.003402121640389333,0.001167042972625023,-0.003402121640389333,0,1745,-303,436,-13.783761978149414,-0.3970862925052643,13.789480475854521,190.14976501464844,-3.112792352311524,28.15175082589782,253.01531343450188,1,33,1,1,1
0,0,0,header,1,1,1352624,11,125000.0,4,5,-0.4466651380062103,continuous,28.609446703547967,9.10666972398758,-0.003402121640389333,0.001167042972625023,-0.0022350786677643097,0,1393,-655,348,-13.96149730682373,1.2608669996261597,14.018316326834423,196.51318359375,3.051526681924426,29.289854976067218,257.64059573877694,1,33,1,1,1
0,0,0,header,2,2,1360816,11,125000.0,4,5,-0.4466651380062103,continuous,57.21889340709593,18.21333944797516,-0.003402121640389333,0.001167042972625023,-0.0010680356951392868,0,61,61,15,-13.50216007232666,4.108213901519775,14.113318110188427,199.18576049804688,2.8462290348867763,26.219418783426583,256.7655494540427,1,33,1,1,1
0,0,0,header,3,3,1369008,11,125000.0,4,5,-0.4466651380062103,continuous,85.8283401106439,27.320009171962734,-0.003402121640389333,0.001167042972625023,9.900727748573613e-05,0,173,173,43,-12.544427871704102,6.977662563323975,14.35445733826255,206.05043029785156,2.633974326076497,27.646320106503875,261.51582968147886,1,33,1,1,1
0,0,0,header,4,4,1377200,11,125000.0,4,5,-0.4466651380062103,continuous,114.43778681419187,36.42667889595032,-0.003402121640389333,0.001167042972625023,0.001266050250110759,0,1741,-307,435,-10.399442672729492,9.559998512268066,14.125932870361334,199.54200744628906,2.398227217048554,27.050880870381327,257.1405826197233,1,33,1,1,1
0,0,0,header,5,5,1385392,11,125000.0,4,5,-0.4466651380062103,continuous,143.04723351773984,45.5333486199379,-0.003402121640389333,0.001167042972625023,0.002433093222735782,0,1657,-391,414,-7.494797706604004,11.912312507629395,14.073918499918221,198.07518005371094,2.1323843481375366,25.50449251651649,257.14056668904095,1,33,1,1,1
0,0,0,header,6,6,1393584,11,125000.0,4,5,-0.4466651380062103,continuous,171.6566802212878,54.64001834392547,-0.003402121640389333,0.001167042972625023,0.003600136195360805,0,1445,-603,361,-3.7555408477783203,13.660956382751465,14.167773867152507,200.725830078125,1.839079362260267,21.886330056144896,259.0157042109895,1,33,1,1,1
0,0,0,header,7,7,1401776,11,125000.0,4,5,-0.4466651380062103,continuous,200.26612692483576,63.74668806791305,-0.003402121640389333,0.001167042972625023,0.004767179167985828,0,697,697,174,0.9643018841743469,14.063986778259277,14.097006853331454,198.72560119628906,1.5023381420129878,22.12082647703083,258.015611171651,1,33,1,1,1
0,0,0,payload,8,0,1409968,11,125000.0,4,5,-0.4466651380062103,continuous,228.87557362838373,72.85335779190063,-0.003402121640389333,0.001167042972625023,0.005934222140610851,0,441,441,110,5.773866176605225,12.786266326904297,14.029473874948858,196.82614135742188,1.1466393807265491,22.09050495928972,256.39052475559447,1,33,1,1,1
0,0,0,payload,9,1,1418160,11,125000.0,4,5,-0.4466651380062103,continuous,257.4850203319317,81.96002751588821,-0.003402121640389333,0.001167042972625023,0.0071012651132358745,0,1649,-399,412,10.154817581176758,9.698739051818848,14.042288250219498,197.1858673095703,0.7624300707730723,22.404942351533535,256.51553822048754,1,33,1,1,1
0,0,0,payload,10,2,1426352,11,125000.0,4,5,-0.4466651380062103,continuous,286.0944670354797,91.0666972398758,-0.003402121640389333,0.001167042972625023,0.008268308085860897,0,1229,-819,307,13.153219223022461,4.691830158233643,13.964972114637334,195.0204315185547,0.3426363091102983,19.870965549194654,256.39050766777217,1,33,1,1,1
0,0,0,payload,11,3,1434544,11,125000.0,4,5,-0.4466651380062103,continuous,314.70391373902766,100.17336696386337,-0.003402121640389333,0.001167042972625023,0.009435351058485919,0,1433,-615,358,14.014835357666016,-1.5076236724853516,14.095692222814874,198.6885223388672,-0.10716132258761409,19.39891431706706,259.6407122759965,1,33,1,1,1
0,0,0,payload,12,4,1442736,11,125000.0,4,5,-0.4466651380062103,continuous,343.3133604425756,109.28003668785094,-0.003402121640389333,0.001167042972625023,0.010602394031110941,0,2005,-43,501,11.725218772888184,-8.030162811279297,14.211413372629146,201.96424865722656,-0.6004941685075393,25.21811047029292,259.7656987816699,1,33,1,1,1
0,0,0,payload,13,5,1450928,11,125000.0,4,5,-0.4466651380062103,continuous,371.92280714612355,118.38670641183852,-0.003402121640389333,0.001167042972625023,0.011769437003735964,0,1869,-179,467,6.069913387298584,-12.81053352355957,14.175811006342817,200.95358276367188,-1.1283095221356485,22.326423857565636,259.6406992364741,1,33,1,1,1
0,0,0,payload,14,6,1459120,11,125000.0,4,5,-0.4466651380062103,continuous,400.5322538496715,127.4933761358261,-0.003402121640389333,0.001167042972625023,0.012936479976360986,0,1693,-355,423,-1.169489860534668,-13.935333251953125,13.984320483201314,195.56121826171875,-1.654522765771014,21.32466450756278,257.26557390042217,1,33,1,1,1
0,0,0,payload,15,7,1467312,11,125000.0,4,5,-0.4466651380062103,continuous,429.1417005532195,136.6000458598137,-0.003402121640389333,0.001167042972625023,0.014103522948986008,0,1825,-223,456,-8.767485618591309,-11.008585929870605,14.0732998350618,198.05775451660156,-2.24335206163961,20.2877319878234,260.2657663001478,1,33,1,1,1
0,0,0,payload,16,8,1475504,11,125000.0,4,5,-0.4466651380062103,continuous,457.75114725676747,145.70671558380127,-0.003402121640389333,0.001167042972625023,0.01527056592161103,0,1661,-387,415,-13.201303482055664,-3.692155122756958,13.707896376754364,187.9064178466797,-2.868879687803871,20.027595326422265,254.515410366703,1,33,1,1,1
