frame_index,packet_index,event_index,stage,frame_symbol_index,stage_symbol_index,start_sample,sf,bw,os_factor,cfo_int,cfo_frac,cfo_correction_mode,cfo_common_phase_rad,cfo_common_phase_pi,sto_frac,sfo_hat,sfo_cum_before,sfo_sample_adjust_after,raw_fft_bin,signed_fft_bin,symbol_value,peak_real,peak_imag,peak_amp,peak_power,peak_phase,peak_margin_db,total_power,header_valid,payload_len,payload_cr,payload_has_crc,payload_ldro
0,0,0,header,0,0,4272715,10,125000.0,4,-24,0.05038398504257202,continuous,-0.0,-0.0,0.21212582489522636,-0.006138408861738115,-0.037874175104773644,0,301,301,75,-3.453812837600708,0.14244072139263153,3.4567488303731744,11.949113845825195,3.1003744252846053,17.830871668005862,29.12676512558039,1,33,1,1,0
0,0,0,header,1,1,4276811,10,125000.0,4,-24,0.05038398504257202,continuous,-150.47987545777343,-47.899232029914856,0.21212582489522636,-0.006138408861738115,-0.04401258396651176,0,653,-371,163,1.158315896987915,-3.982941150665283,4.147953221394596,17.205514907836914,-1.2877833887412284,19.394905737338956,34.75210489660094,1,33,1,1,0
0,0,0,header,2,2,4280907,10,125000.0,4,-24,0.05038398504257202,continuous,-300.95975091554686,-95.79846405982971,0.21212582489522636,-0.006138408861738115,-0.05015099282824988,0,61,61,15,1.7971986532211304,3.234745740890503,3.700473349093207,13.693502426147461,1.0636700216009518,17.821633266001452,31.31439497375891,1,33,1,1,0
0,0,0,header,3,3,4285003,10,125000.0,4,-24,0.05038398504257202,continuous,-451.43962637332027,-143.69769608974457,0.21212582489522636,-0.006138408861738115,-0.05628940168998799,0,81,81,20,2.664267063140869,3.1311957836151123,4.111290067492967,16.902706146240234,0.8657924891708999,17.262633147525435,34.87711057529077,1,33,1,1,0
0,0,0,header,4,4,4289099,10,125000.0,4,-24,0.05038398504257202,continuous,-601.9195018310937,-191.59692811965942,0.21212582489522636,-0.006138408861738115,-0.06242781055172611,0,845,-179,211,2.0268337726593018,-3.487243175506592,4.0334749419216225,16.2689208984375,-1.0443047689036111,18.021293972640873,34.06456158334004,1,33,1,1,0
0,0,0,header,5,5,4293195,10,125000.0,4,-24,0.05038398504257202,continuous,-752.3993772888672,-239.4961601495743,0.21212582489522636,-0.006138408861738115,-0.06856621941346422,0,825,-199,206,0.0963754951953888,-3.9413001537323,3.9424782989744416,15.543135643005371,-1.5463484822883136,19.051765829760342,33.31451750733049,1,33,1,1,0
0,0,0,header,6,6,4297291,10,125000.0,4,-24,0.05038398504257202,continuous,-902.8792527466405,-287.39539217948914,0.21212582489522636,-0.006138408861738115,-0.07470462827520233,0,729,-295,182,-3.167600393295288,-2.4269282817840576,3.990447736348364,15.923673629760742,-2.4878212411536014,20.268816448059475,33.56453335897095,1,33,1,1,0
0,0,0,header,7,7,4301387,10,125000.0,4,-24,0.05038398504257202,continuous,-1053.359128204414,-335.294624209404,0.21212582489522636,-0.006138408861738115,-0.08084303713694044,0,345,345,86,1.907168984413147,3.299351930618286,3.8109075949414053,14.523016929626465,1.046677773547244,20.1350985508422,32.12694566211667,1,33,1,1,0
0,0,0,payload,8,0,4305483,10,125000.0,4,-24,0.05038398504257202,continuous,-1203.8390036621875,-383.19385623931885,0.21212582489522636,-0.006138408861738115,-0.08698144599867855,0,803,-221,802,-3.991039276123047,-1.4380251169204712,4.24220588143137,17.996309280395508,-2.795759616174184,17.026140822413762,39.81490859650194,1,33,1,1,0
0,0,0,payload,9,1,4309579,10,125000.0,4,-24,0.05038398504257202,continuous,-1354.318879119961,-431.0930882692337,0.21212582489522636,-0.006138408861738115,-0.09311985486041666,0,711,-313,710,-2.9990642070770264,2.2112886905670166,3.7261486539321194,13.884183883666992,2.506252225468898,18.547573113843367,34.37708096503775,1,33,1,1,0
0,0,0,payload,10,2,4313675,10,125000.0,4,-24,0.05038398504257202,continuous,-1504.7987545777344,-478.9923202991486,0.21212582489522636,-0.006138408861738115,-0.09925826372215477,0,922,-102,921,-3.363001823425293,-0.7273463606834412,3.440757764324785,11.838813781738281,-2.928594413280593,14.234760845854249,29.81430448677247,1,33,1,1,0
