dataset,snr_db,seed,packet_index,payload_symbol_index,gt_bin,raw_fft_bin,is_gt,is_savaux,savaux_ok,candidate_rank,gt_savaux_rank,savaux_margin_db,distance_to_gt,distance_to_savaux,savaux_power,log_savaux_power,best_pattern_power,mean_pattern_power,coherent_pattern_power,whitened_pattern_power,stable_pattern_power,hybrid_mean_power,pattern_consistency,mean_gain_vs_savaux,coherent_gain_vs_savaux,whitened_gain_vs_savaux,stable_gain_vs_savaux,hybrid_gain_vs_savaux
0_0_0_10_14_32,-26.0,1,0,1,711,191,0,0,0,4,91,0.1553343297138394,504,52,0.49459701818983604,-0.7040119526436127,0.13407263592294702,0.04402684700639169,0.02869241776651957,0.10309101236428506,0.32233024249766107,0.08060297317800894,0.6517027613254724,0.08901559327535881,0.05801170793857649,0.20843435882728412,0.6517027613254724,0.16296696141235517
0_0_0_10_14_32,-26.0,1,0,1,711,326,0,0,0,5,91,0.1553343297138394,385,83,0.4541863705255764,-0.789247657410463,0.14692983222165412,0.039768895847623345,0.025886820108497393,0.09238256682352661,0.29564413642702586,0.07310821399031155,0.6509313260213241,0.08756074252427144,0.05699603023873575,0.20340233177103736,0.650931326021324,0.16096523087144166
0_0_0_10_14_32,-26.0,1,0,1,711,800,0,0,0,6,91,0.1553343297138394,89,467,0.45144308771547514,-0.7953059656417476,0.14816597104544094,0.05533281463242036,0.03863088133451457,0.14028231286544918,0.31517725000392827,0.09351640939845617,0.698155002436477,0.12256874928007364,0.08557198545226574,0.3107419665573947,0.698155002436477,0.20714994191559197
0_0_0_10_14_32,-26.0,1,0,1,711,728,0,0,0,7,91,0.1553343297138394,17,485,0.43078376439383703,-0.8421490215181653,0.10828071357014793,0.044922356619883703,0.027875191261693112,0.10455934439734203,0.2673096588969966,0.07905179398337245,0.6205193440220117,0.10428052385654482,0.06470808225773493,0.24271886045768049,0.6205193440220117,0.1835069018782719
0_0_0_10_14_32,-26.0,1,0,1,711,838,0,0,0,8,91,0.1553343297138394,127,429,0.4303520551881981,-0.8431516722777522,0.16204358959022228,0.04635858753602408,0.02184707266835093,0.07822460189060486,0.20280886718916383,0.08091957941194466,0.47126269003286875,0.10772247274560108,0.05076558228308435,0.18176885865317016,0.47126269003286875,0.18803112111677395
0_0_0_10_14_32,-26.0,1,0,1,711,97,0,0,0,9,91,0.1553343297138394,410,146,0.4179869012833848,-0.8723051835910037,0.0993180710986419,0.03892857864375904,0.021556498169382012,0.07973407324219305,0.23145807492217454,0.07046802153340807,0.5537448044699652,0.0931334894089574,0.05157218588236869,0.19075734908768185,0.5537448044699652,0.16858906658807593
0_0_0_10_14_32,-26.0,1,0,1,711,102,0,0,0,10,91,0.1553343297138394,415,141,0.40843420167437117,-0.8954244506682856,0.09693936511288169,0.045716055182788054,0.027792052574818874,0.09707611473479805,0.24829843171949792,0.07903729833831799,0.6079276189447442,0.11193003669960945,0.06804536069919141,0.2376787113734248,0.6079276189447442,0.19351292818844631
0_0_0_10_14_32,-26.0,1,0,1,711,817,0,0,0,11,91,0.1553343297138394,106,450,0.39761288018509333,-0.9222764098926957,0.1341845486004881,0.043213429708030715,0.02000144136601374,0.0745127077331503,0.18403609163000662,0.07526259064165126,0.46285243965018363,0.10868216765994695,0.050303806447876735,0.18740013577644615,0.46285243965018363,0.189286098092737
0_0_0_10_14_32,-26.0,1,0,1,711,314,0,0,0,12,91,0.1553343297138394,397,71,0.39024362340569496,-0.9409840594876888,0.1130009071142555,0.046161824098082394,0.02680620930748086,0.10142891961332678,0.2266147938109178,0.07871294746335342,0.5807008243548681,0.11828975883122332,0.06869096046602992,0.25991179235203515,0.5807008243548681,0.201702072096445
0_0_0_10_14_32,-26.0,1,0,1,711,80,0,0,0,13,91,0.1553343297138394,393,163,0.38859148425899903,-0.9452266561775232,0.09114427708733276,0.038104804623412245,0.023474469478255593,0.08554361990248417,0.23939183068644343,0.06809388675920251,0.6160501204573157,0.09805877423195182,0.06040911967749064,0.22013765964430845,0.6160501204573157,0.17523257589921204
0_0_0_10_14_32,-26.0,1,0,1,711,6,0,0,0,14,91,0.1553343297138394,319,237,0.3664110476062241,-1.003999494873005,0.10227311179542788,0.03520458407365574,0.023504038814605784,0.08807855248846996,0.24463119538690098,0.0632326747851217,0.6676414288954575,0.0960794831478158,0.06414664341634477,0.2403818145328591,0.6676414288954575,0.1725730574943712
0_0_0_10_14_32,-26.0,1,0,1,711,153,0,0,0,15,91,0.1553343297138394,466,90,0.3558090967787031,-1.033360936964523,0.10341687949096118,0.03671287450643143,0.018493521114219685,0.0695402962548461,0.17923312005317524,0.0647765858543121,0.5037339451853587,0.1031813824851846,0.051975964868941515,0.1954427160081772,0.5037339451853587,0.18205432756150178
0_0_0_10_14_32,-26.0,1,0,1,711,79,0,0,0,16,91,0.1553343297138394,392,164,0.34826140309684206,-1.05480192286162,0.13384401876028404,0.04103147687209138,0.021374905268557932,0.07528129934973385,0.18142302123551718,0.07003484924936344,0.5209392129654642,0.1178180427323485,0.061376038454121054,0.2161632000569416,0.5209392129654642,0.20109850998874157
0_0_0_10_14_32,-26.0,1,0,2,922,29,0,1,0,1,7,0.5745381650949308,131,0,0.6953497033461851,-0.3633403896827825,0.1596598456783995,0.06562687236299894,0.04770554566509943,0.17444822391825499,0.5054642379224138,0.11840283437456,0.7269209082710496,0.09437966543623606,0.0686065521212265,0.2508784041738559,0.7269209082710497,0.17027811158152212
0_0_0_10_14_32,-26.0,1,0,2,922,901,0,0,0,2,7,0.5745381650949308,21,152,0.6091853591797189,-0.4956326911131564,0.17835032572177908,0.058129561094681315,0.0356189780702645,0.12805259793941165,0.37327926687776014,0.10458879206122486,0.6127515398275307,0.09542179604078799,0.058469852457101415,0.21020301294147514,0.6127515398275307,0.17168631925438244
0_0_0_10_14_32,-26.0,1,0,2,922,660,0,0,0,3,7,0.5745381650949308,262,393,0.4884145326446401,-0.7165907815686209,0.16647587551637122,0.05338474794496329,0.03508508193518885,0.13220617027681475,0.32099175430856197,0.09284532522932933,0.6572117184361275,0.10930212837013367,0.07183463961486175,0.27068434995361845,0.6572117184361275,0.19009533710349605
0_0_0_10_14_32,-26.0,1,0,2,922,298,0,0,0,4,7,0.5745381650949308,400,269,0.4539012113713312,-0.7898757007166443,0.14779971997927976,0.042103184575462985,0.0273943180363664,0.10284041343607211,0.29532954019456104,0.07629156870460109,0.650647173428571,0.09275847589888643,0.060353040155152686,0.22657003519635815,0.650647173428571,0.16807967635536417
0_0_0_10_14_32,-26.0,1,0,2,922,749,0,0,0,5,7,0.5745381650949308,173,304,0.4442734617892121,-0.8113150012108532,0.10775612931591903,0.04102571182914873,0.026303305727197628,0.09534378488021539,0.28484236277453956,0.07442257404429413,0.6411419705948687,0.09234337712616648,0.059205214782055496,0.21460607729356507,0.6411419705948687,0.16751523654952027
0_0_0_10_14_32,-26.0,1,0,2,922,757,0,0,0,6,7,0.5745381650949308,165,296,0.4439764990289099,-0.811983648065828,0.14027176203449548,0.041357275863730586,0.022950104741420826,0.08385707782155284,0.24637278308696828,0.07486070954544083,0.554923027740992,0.09315194825444482,0.05169216116532873,0.18887728968756162,0.554923027740992,0.16861412644403553
0_0_0_10_14_32,-26.0,1,0,2,922,922,1,0,0,7,7,0.5745381650949308,0,131,0.43177824539583654,-0.8398431433752453,0.15753556372886043,0.043719305529649775,0.026033792164230626,0.09385764795232024,0.2571135329230703,0.07750328851519357,0.5954758852831022,0.10125407195902081,0.06029435813831685,0.2173746569058277,0.5954758852831022,0.1794979004654154
0_0_0_10_14_32,-26.0,1,0,2,922,164,0,0,0,8,7,0.5745381650949308,266,135,0.42723913553559,-0.8504113861322474,0.13643801318664825,0.04918919790150587,0.03222722302804018,0.12242965265484934,0.27991371062366993,0.08444424605741545,0.6551687037583018,0.1151327062766428,0.07543134593145337,0.28656001398694586,0.6551687037583018,0.197651008612672
0_0_0_10_14_32,-26.0,1,0,2,922,240,0,0,0,9,7,0.5745381650949308,342,211,0.42477701144736457,-0.8561909266972615,0.1691777326475207,0.04840547720999652,0.02715007199034341,0.09591016528477865,0.23825250995061317,0.08331268493262968,0.5608884274099559,0.11395503029945535,0.06391605774011538,0.22578944410851945,0.5608884274099559,0.1961327536270244
0_0_0_10_14_32,-26.0,1,0,2,922,198,0,0,0,10,7,0.5745381650949308,300,169,0.4214494472782917,-0.8640554440158573,0.29691710811765654,0.05213673544379871,0.025516931410719854,0.0948387451975323,0.20626716551669105,0.08791120800325218,0.48942326736636727,0.12370815949693667,0.060545651620870444,0.22502994323518077,0.48942326736636727,0.20859253362646507
0_0_0_10_14_32,-26.0,1,0,2,922,235,0,0,0,11,7,0.5745381650949308,337,206,0.42058196927741065,-0.8661158856828205,0.1075433585421477,0.045172379538869004,0.02466945874596378,0.0938797745771787,0.22968746934080733,0.07890733736296107,0.5461182031541355,0.10740446057751435,0.05865553102133132,0.22321397833214474,0.5461182031541355,0.18761464619733798
0_0_0_10_14_32,-26.0,1,0,2,922,138,0,0,0,12,7,0.5745381650949308,240,109,0.41167398104357744,-0.8875235510288211,0.13655969782746616,0.05512823138303935,0.04062270783593192,0.14948590668370954,0.3033529543037959,0.09113157992649662,0.7368766749232196,0.13391235278773617,0.09867688925337216,0.3631172081965652,0.7368766749232196,0.2213683257209543
0_0_0_10_14_32,-26.0,1,0,2,922,743,0,0,0,13,7,0.5745381650949308,179,310,0.4099885625667099,-0.8916260158516456,0.15825964602627374,0.048257852703637805,0.02708243791946005,0.09810970960804269,0.2300866941094661,0.08238894286999529,0.5612027142148102,0.11770536329482531,0.06605656935869625,0.239298650171684,0.5612027142148102,0.20095424700192618
0_0_0_10_14_32,-26.0,1,0,2,922,342,0,0,0,14,7,0.5745381650949308,444,313,0.40304583086916423,-0.908704999260463,0.23527340396426652,0.04145521113925823,0.020560998497080506,0.07423880462259984,0.19990308805610227,0.0732020016843956,0.4959810342784425,0.10285483179384461,0.05101404585364627,0.18419444871196064,0.4959810342784425,0.18162202925294185
0_0_0_10_14_32,-26.0,1,0,2,922,317,0,0,0,15,7,0.5745381650949308,419,288,0.4009174689302064,-0.9139996859996289,0.11231131684495178,0.03373217922927087,0.019006630432978913,0.0682083645512211,0.2258997295813446,0.0626321102268892,0.5634569383672087,0.08413746429977369,0.04740783803633081,0.17013068732880565,0.5634569383672087,0.1562219535956227
0_0_0_10_14_32,-26.0,1,0,2,922,805,0,0,0,16,7,0.5745381650949308,117,248,0.3954140702865203,-0.9278217839356027,0.11161828918465705,0.032821152878817594,0.016966096402210765,0.06127969947008026,0.2043996827302591,0.06114745749127221,0.5169256687860131,0.0830045143690388,0.04290716410247362,0.15497602153023154,0.5169256687860131,0.1546415822961592
0_0_0_10_14_32,-26.0,1,0,3,718,177,0,1,0,1,222,2.128649878790964,483,0,0.8027338067913661,-0.21973211838493628,0.12077932138361444,0.06460306657661069,0.05285810016339607,0.19427919599173543,0.6567951989338575,0.12129216234641131,0.818198004590283,0.08047881630255209,0.06584760691053605,0.2420219434488442,0.818198004590283,0.15109885907413348
0_0_0_10_14_32,-26.0,1,0,3,718,479,0,0,0,2,222,2.128649878790964,239,302,0.4917071976893226,-0.7098718662957019,0.2107666258882876,0.041292945490228807,0.026222086667060166,0.09562741696556369,0.31224676756657443,0.07670674224934707,0.635025822346946,0.08397872897585507,0.05332866142754367,0.19448040910311093,0.635025822346946,0.15600085296659214
0_0_0_10_14_32,-26.0,1,0,3,718,518,0,0,0,3,222,2.128649878790964,200,341,0.4844172996377125,-0.7248085544031085,0.1613336953186798,0.0461027650405811,0.029204149938151805,0.10873750897813936,0.3068578519922121,0.08300421392503099,0.6334576659869618,0.09517159084752046,0.060287173806536414,0.22447073847169022,0.6334576659869618,0.17134857484880997
0_0_0_10_14_32,-26.0,1,0,3,718,1021,0,0,0,4,222,2.128649878790964,303,180,0.4832946230577342,-0.7271288256683975,0.1123143011909203,0.040259563399532954,0.025548959712585757,0.09391255259164336,0.30670165821904105,0.07493846387207904,0.6346059806719649,0.08330232011441924,0.05286415054846097,0.19431739587225783,0.6346059806719649,0.15505751625779401
0_0_0_10_14_32,-26.0,1,0,3,718,489,0,0,0,5,222,2.128649878790964,229,312,0.47825766584481144,-0.737605641841337,0.1367050742444576,0.04680835394898582,0.031479556160467055,0.11542575652373098,0.32163786548750933,0.08368700235097867,0.672520041930445,0.09787266842090626,0.06582133107027242,0.2413463803446596,0.672520041930445,0.17498308616371253
0_0_0_10_14_32,-26.0,1,0,3,718,869,0,0,0,6,222,2.128649878790964,151,332,0.4610323663247904,-0.7742870295025368,0.127595690138518,0.04858505163605864,0.031042236815682425,0.11562508689371119,0.2945654149418865,0.08527266879517952,0.6389256730282784,0.10538316869890041,0.06733201198679754,0.25079602938821666,0.6389256730282784,0.1849602653170476
0_0_0_10_14_32,-26.0,1,0,3,718,89,0,0,0,7,222,2.128649878790964,395,88,0.45545235183519495,-0.786464174043107,0.15078736090797468,0.045577176593947055,0.0261137154798731,0.0935146152939299,0.2609541445804013,0.08103475078315733,0.5729559711985576,0.10007013117903302,0.057335779197649914,0.20532249952629092,0.5729559711985576,0.1779214674304277
0_0_0_10_14_32,-26.0,1,0,3,718,506,0,0,0,8,222,2.128649878790964,212,329,0.43366442588263965,-0.8354842562164875,0.16982269066360178,0.04317401105307418,0.01675185363363781,0.06591175888680526,0.1682651857287713,0.07686086154574023,0.38800781361371806,0.09955626626556208,0.03862860920524589,0.15198793111206824,0.3880078136137181,0.17723580021419763
0_0_0_10_14_32,-26.0,1,0,3,718,780,0,0,0,9,222,2.128649878790964,62,421,0.4317530227868396,-0.8399015607364538,0.14931772289815498,0.041520548261839825,0.022977736746756725,0.08395744079117695,0.23893488194447218,0.07456004412727685,0.553406390538316,0.09616735974154117,0.05321963144216606,0.19445710014780257,0.553406390538316,0.1726914235504677
0_0_0_10_14_32,-26.0,1,0,3,718,375,0,0,0,10,222,2.128649878790964,343,198,0.42168126112742144,-0.8635055557182069,0.13993385387554705,0.04872060649674259,0.030692386000005064,0.11482473869804599,0.26564538018132156,0.08356618768710385,0.6299672398794364,0.11553894134750382,0.07278574797927907,0.2723022085236765,0.6299672398794364,0.19817382319451055
0_0_0_10_14_32,-26.0,1,0,3,718,602,0,0,0,11,222,2.128649878790964,116,425,0.42007945013952863,-0.8673114185956661,0.11999673825974311,0.037340980693573785,0.023594786037589542,0.08694476684275336,0.2654371835107212,0.06838677899090778,0.6318737644094629,0.08889028178162738,0.05616743696877478,0.20697219731618582,0.6318737644094629,0.1627948688472936
0_0_0_10_14_32,-26.0,1,0,3,718,737,0,0,0,12,222,2.128649878790964,19,464,0.4003959894903488,-0.9153012478491046,0.16693541365073877,0.05147596582079203,0.0327861547105002,0.11849661645566566,0.25502085580280626,0.08596581949512579,0.6369216038537602,0.12856264091534517,0.08188432344747669,0.29594855984071217,0.6369216038537602,0.21470199939951676
0_0_0_10_14_32,-26.0,1,0,3,718,503,0,0,0,13,222,2.128649878790964,215,326,0.39766384658202014,-0.9221482371566374,0.11155240844344441,0.037690640005427586,0.023083307280522398,0.08443783770244363,0.2435457918381174,0.06792883420797337,0.6124413721071947,0.09478015245636293,0.058047286618904015,0.2123347104047788,0.6124413721071947,0.17081973830870417
0_0_0_10_14_32,-26.0,1,0,3,718,703,0,0,0,14,222,2.128649878790964,15,498,0.38475995675941377,-0.9551356280809966,0.14620466484334282,0.04793641693252164,0.028094908926814884,0.10343255857399594,0.2255027938165992,0.08068571345970275,0.5860869611169118,0.12458785299868344,0.0730193161560789,0.26882360483960444,0.5860869611169118,0.20970402985608674
0_0_0_10_14_32,-26.0,1,0,3,718,987,0,0,0,15,222,2.128649878790964,269,214,0.37345823903283204,-0.9849490904788368,0.1938584635807166,0.045943029317084536,0.029781010460495357,0.10693560779127004,0.24208163650756687,0.07757561584347082,0.6482160820296821,0.12302052683605548,0.07974388391489524,0.2863388636657416,0.6482160820296821,0.20772233073334573
0_0_0_10_14_32,-26.0,1,0,3,718,111,0,0,0,16,222,2.128649878790964,417,66,0.36806008700990844,-0.9995090742236916,0.11621200633004271,0.027731458493908786,0.01619207803747194,0.06064885918425727,0.21490603001108607,0.052930892205541126,0.5838884399473085,0.07534492185555082,0.04399302888018944,0.16477977733734697,0.5838884399473085,0.14381046484976837
0_0_0_10_14_32,-26.0,1,0,4,107,445,0,1,0,1,3,0.09122887717953014,338,0,0.5121558924652305,-0.6691262228153343,0.1048407637831021,0.04268177193334241,0.03206389288027792,0.11656245525375368,0.3847476552673267,0.0794387449388563,0.7512315311171522,0.08333746142780152,0.06260572874782395,0.2275917488573402,0.7512315311171522,0.15510657225182523
0_0_0_10_14_32,-26.0,1,0,4,107,552,0,0,0,2,3,0.09122887717953014,445,107,0.5015096406781119,-0.6901324480797513,0.16759463747428474,0.047029077996073504,0.03234224264158119,0.12283656225475444,0.34489186641630326,0.08498546790969819,0.6877073508496482,0.09377502281408498,0.0644897725153397,0.2449336010543328,0.6877073508496482,0.16945929054282152
0_0_0_10_14_32,-26.0,1,0,4,107,107,1,0,0,3,3,0.09122887717953014,0,338,0.4777654573725023,-0.738635341863953,0.13829887009287647,0.05094124615106859,0.03261877817271792,0.11721975882986009,0.30592352268739825,0.08914682090042807,0.6403215593899184,0.10662396237522655,0.06827362185643705,0.24535000808663873,0.6403215593899184,0.1865911809336237
0_0_0_10_14_32,-26.0,1,0,4,107,394,0,0,0,4,3,0.09122887717953014,287,51,0.47253127477276635,-0.749651344243528,0.10492298607970059,0.0402160136289518,0.025635990806418835,0.09392676997478065,0.30121850284781065,0.07445723491990268,0.6374572836319933,0.08510762308440033,0.05425247422775736,0.19877365793396154,0.6374572836319933,0.15757101994086659
0_0_0_10_14_32,-26.0,1,0,4,107,616,0,0,0,5,3,0.09122887717953014,509,171,0.45501239103638014,-0.78743062735501,0.17356138344558705,0.04954520106574425,0.036224945911597715,0.1330682677925088,0.3326820539597304,0.0862495826636495,0.7311494379350453,0.1088875864520861,0.07961309763254641,0.29244976711385745,0.7311494379350453,0.189554360194893
0_0_0_10_14_32,-26.0,1,0,4,107,750,0,0,0,6,3,0.09122887717953014,381,305,0.4371395499986228,-0.8275027984822689,0.1060293025041491,0.05340701551261855,0.0390072337080409,0.14750018178451282,0.31927649253861234,0.09033452333800847,0.7303765869265735,0.12217383559274562,0.08923290905195787,0.3374212692147794,0.7303765869265735,0.20664916578308473
0_0_0_10_14_32,-26.0,1,0,4,107,427,0,0,0,7,3,0.09122887717953014,320,18,0.4346891824425825,-0.8331240264072614,0.12670616051942662,0.04328737507548795,0.028655498150584307,0.1042236499242581,0.2877567660741788,0.07705762980914788,0.6619828090895459,0.09958236096939387,0.06592181105028849,0.2397659158173895,0.6619828090895458,0.1772706405440083
0_0_0_10_14_32,-26.0,1,0,4,107,625,0,0,0,8,3,0.09122887717953014,506,180,0.4121305046077772,-0.8864152210333333,0.15040499138729085,0.03927572482789034,0.025111913584448663,0.09018082311902884,0.2635059101411275,0.07068900141757496,0.6393749241927746,0.09529924232439156,0.060931945836786724,0.21881618106588233,0.6393749241927746,0.17152091540724307
0_0_0_10_14_32,-26.0,1,0,4,107,490,0,0,0,9,3,0.09122887717953014,383,45,0.3917106322967392,-0.9372318946993216,0.12073239620193947,0.03734622141383297,0.018254918653862917,0.06815725016359668,0.19146905517412258,0.06720883087275598,0.4888022927829944,0.09534135235201237,0.046603071626694983,0.17399897920555898,0.4888022927829944,0.17157775493273345
0_0_0_10_14_32,-26.0,1,0,4,107,493,0,0,0,10,3,0.09122887717953014,386,48,0.36930137904125004,-0.9961422229273692,0.15483854296938337,0.036786477717541816,0.022239643250990232,0.08079857832656114,0.2232649449354497,0.06548040956234577,0.6045602795068674,0.09961099471939111,0.06022085080951219,0.21878764313397306,0.6045602795068674,0.1773088682537299
0_0_0_10_14_32,-26.0,1,0,4,107,99,0,0,0,11,3,0.09122887717953014,8,346,0.36654982373853784,-1.0036208221787386,0.13292714440302414,0.04298994981841858,0.025142110978888983,0.09345430194093059,0.21437187962890078,0.07346127426483015,0.5848369464278164,0.11728269128587433,0.06859125104046701,0.2549566140498054,0.5848369464278164,0.200412793861362
0_0_0_10_14_32,-26.0,1,0,4,107,102,0,0,0,12,3,0.09122887717953014,5,343,0.3659567992034596,-1.0052399875106706,0.0858660737032244,0.02857650820739776,0.016147053864820047,0.05770987366464669,0.20678258190430934,0.05405854168259969,0.5650464272132439,0.07808710828599795,0.04412284154841684,0.15769586407537123,0.5650464272132439,0.14771836949132613
