dataset,target_snr_db,noise_seed,packet_index,payload_symbol_index,gt_bin,selected_bin,savaux_top1_bin,gt_amp,gt_amp_db,gt_amp_z,selected_amp,selected_amp_db,savaux_top1_amp,savaux_top1_amp_db,gt_power,selected_power,savaux_top1_power,gt_minus_top1_power_db,gt_minus_selected_power_db,gt_rank,selected_hit_raw
0_0_0_10_14_16,-26.0,42,9,4,86,86,86,0.9025177359580994,-0.89088509474972,-0.025134693863403373,0.9025177359580994,-0.89088509474972,0.9025177359580994,-0.89088509474972,0.814538156130439,0.814538156130439,0.814538156130439,0.0,0.0,1,1
0_0_0_10_14_16,-26.0,42,9,5,468,468,468,1.3069697618484497,2.3253107965339987,0.9783577587663062,1.3069697618484497,2.3253107965339987,1.3069697618484497,2.3253107965339987,1.7081699583861933,1.7081699583861933,1.7081699583861933,0.0,0.0,1,1
0_0_0_10_14_16,-26.0,42,9,6,89,89,89,0.9418042302131653,-0.5207872641876709,0.09034035562290385,0.9418042302131653,-0.5207872641876709,0.9418042302131653,-0.5207872641876709,0.8869952080474128,0.8869952080474128,0.8869952080474128,0.0,0.0,1,1
0_0_0_10_14_16,-26.0,42,9,7,713,713,713,1.2251567840576172,1.763833383710609,0.8031699390139977,1.2251567840576172,1.763833383710609,1.2251567840576172,1.763833383710609,1.5010091455224028,1.5010091455224028,1.5010091455224028,0.0,0.0,1,1
0_0_0_10_14_16,-26.0,42,9,8,865,865,865,1.066616415977478,0.5601652699217895,0.42761076647366886,1.066616415977478,0.5601652699217895,1.066616415977478,0.5601652699217895,1.1376705788326404,1.1376705788326404,1.1376705788326404,0.0,0.0,1,1
0_0_0_10_14_16,-26.0,42,9,9,492,492,492,1.1093491315841675,0.9013649546927311,0.5340692410445735,1.1093491315841675,0.9013649546927311,1.1093491315841675,0.9013649546927311,1.2306554957465465,1.2306554957465465,1.2306554957465465,0.0,0.0,1,1
0_0_0_10_14_16,-26.0,42,9,10,765,765,765,0.8921456336975098,-0.9912849136291588,-0.0564606652583525,0.8921456336975098,-0.9912849136291588,0.8921456336975098,-0.9912849136291588,0.7959237253734877,0.7959237253734877,0.7959237253734877,0.0,0.0,1,1
0_0_0_10_14_16,-26.0,42,9,11,1023,1023,41,0.8944904208183289,-0.9684861194395257,-0.049347162638577934,0.8944904208183289,-0.9684861194395257,0.9522458910942078,-0.425017852551921,0.800113112935751,0.800113112935751,0.9067722371058018,-0.543468266887605,0.0,5,1
0_0_0_10_14_16,-26.0,42,9,12,597,567,895,0.6589533686637878,-3.622906349957388,-0.8775587385103132,0.7344392538070679,-2.6808823862392774,0.9265665411949158,-0.6624677290370811,0.4342195420733539,0.5394010175326827,0.8585255552619095,-2.9604386209203066,-0.9420239637181107,20,0
0_0_0_10_14_16,-26.0,42,9,13,562,562,562,0.993461549282074,-0.05697874134547033,0.23505428719617952,0.993461549282074,-0.05697874134547033,0.993461549282074,-0.05697874134547033,0.9869659683317877,0.9869659683317877,0.9869659683317877,0.0,0.0,1,1
0_0_0_10_14_16,-26.0,42,9,14,478,478,478,1.0978240966796875,0.8106551818572376,0.505766682526025,1.0978240966796875,0.8106551818572376,1.0978240966796875,0.8106551818572376,1.2052177472505718,1.2052177472505718,1.2052177472505718,0.0,0.0,1,1
0_0_0_10_14_16,-26.0,42,9,15,267,267,267,0.9248835444450378,-0.6782589493032531,0.041207263964952646,0.9248835444450378,-0.6782589493032531,0.9248835444450378,-0.6782589493032531,0.8554095707852163,0.8554095707852163,0.8554095707852163,0.0,0.0,1,1
0_0_0_10_14_16,-26.0,42,9,16,917,917,917,1.0697941780090332,0.5860046013083868,0.4356729538851138,1.0697941780090332,0.5860046013083868,1.0697941780090332,0.5860046013083868,1.144459583302023,1.144459583302023,1.144459583302023,0.0,0.0,1,1
0_0_0_10_14_16,-26.0,42,9,17,656,698,612,0.7507083415985107,-2.490575167684243,-0.5242575610640484,0.8441206812858582,-1.4719091843161638,1.0179651975631714,0.15465860982545343,0.5635630141455863,0.7125398252015316,1.0362531434498266,-2.645233777509697,-1.018666596691932,8,0
0_0_0_10_14_16,-26.0,42,9,18,889,1006,111,0.15814588963985443,-16.018841826457795,-4.745242211294056,0.9234148263931274,-0.6920631335136916,0.9471705555915833,-0.4714362238854721,0.025010122409981017,0.8526949416026497,0.8971320613796685,-15.547405602572324,-15.326778692944103,817,0
0_0_0_10_14_16,-26.0,42,9,19,510,510,510,1.44687020778656,3.2085914852656554,1.2539521363034292,1.44687020778656,3.2085914852656554,1.44687020778656,3.2085914852656554,2.0934333981803235,2.0934333981803235,2.0934333981803235,0.0,0.0,1,1
0_0_0_10_14_16,-26.0,42,9,20,860,860,474,0.8288776278495789,-1.630191644062582,-0.2558073790769438,0.8288776278495789,-1.630191644062582,0.9161241054534912,-0.7609137872824362,0.6870380231396354,0.6870380231396354,0.8392832673824593,-0.8692779162637967,0.0,5,1
0_0_0_10_14_16,-26.0,42,9,21,553,553,553,1.0485836267471313,0.41206144159781,0.38140056070496525,1.0485836267471313,0.41206144159781,1.0485836267471313,0.41206144159781,1.0995276222821673,1.0995276222821673,1.0995276222821673,0.0,0.0,1,1
0_0_0_10_14_16,-26.0,42,9,22,629,413,961,0.8431972861289978,-1.4814159985389586,-0.20938755812552803,0.8984306454658508,-0.9303088542168313,0.9887300133705139,-0.09844564855797971,0.7109815628183611,0.8071776247121853,0.9775870393396566,-1.3829709639765329,-0.551107758317681,4,0
0_0_0_10_14_16,-26.0,42,9,23,759,759,759,1.179422378540039,1.4333872777936616,0.7000667125633915,1.179422378540039,1.4333872777936616,1.179422378540039,1.4333872777936616,1.3910368658048498,1.3910368658048498,1.3910368658048498,0.0,0.0,1,1
0_0_0_10_14_16,-26.0,42,9,24,874,849,849,0.649402379989624,-3.749722481294075,-0.9171269224673136,0.8893715739250183,-1.0183351115216366,0.8893715739250183,-1.0183351115216366,0.42172345113618803,0.7909817965058643,0.7909817965058643,-2.7313873697724382,-2.7313873697724382,31,0
0_0_0_10_14_16,-26.0,42,9,25,720,720,720,1.1502331495285034,1.2157175947394296,0.6321511093182055,1.1502331495285034,1.2157175947394296,1.1502331495285034,1.2157175947394296,1.3230362982742605,1.3230362982742605,1.3230362982742605,0.0,0.0,1,1
0_0_0_10_14_16,-26.0,42,9,26,314,313,446,0.6189271211624146,-4.16720972526444,-1.0473880485165175,0.7702702879905701,-2.2671370813481886,0.8679152131080627,-1.2304539821348375,0.38307085509226013,0.5933163165610758,0.7532767136808616,-2.936754310141751,-1.9000718074375713,35,0
0_0_0_10_14_16,-26.0,42,9,27,602,602,602,1.1230008602142334,1.0076017785889373,0.5672164293921848,1.1230008602142334,1.0076017785889373,1.1230008602142334,1.0076017785889373,1.2611309320419082,1.2611309320419082,1.2611309320419082,0.0,0.0,1,1
0_0_0_10_14_16,-26.0,42,9,28,7,7,877,0.9531376957893372,-0.4168870826853574,0.12275848296614,0.9531376957893372,-0.4168870826853574,1.0268206596374512,0.22989196189463104,0.9084715807574781,0.9084715807574781,1.0543606670582903,-0.6467785014062657,0.0,2,1
0_0_0_10_14_16,-26.0,42,9,29,610,610,610,1.1191610097885132,0.9778514290917896,0.5579339564979209,1.1191610097885132,0.9778514290917896,1.1191610097885132,0.9778514290917896,1.2525213658308445,1.2525213658308445,1.2525213658308445,0.0,0.0,1,1
0_0_0_10_14_16,-26.0,42,9,30,794,603,603,0.7576208114624023,-2.410962079801528,-0.49941730396485706,1.0054285526275635,0.04702428727655739,1.0054285526275635,0.04702428727655739,0.573989293960949,1.0108865744387572,1.0108865744387572,-2.4579863670780853,-2.4579863670780853,10,0
0_0_0_10_14_16,-26.0,42,9,31,905,178,290,0.6943918466567993,-3.167907743173613,-0.7355936084938365,0.9358325600624084,-0.5760369728011917,1.0421593189239502,0.35868232630450475,0.4821800367034399,0.8757825804729613,1.086095797549902,-3.5265890759267737,-2.5918707703724215,17,0
0_0_0_10_14_16,-26.0,42,9,32,741,741,741,1.2141408920288086,1.6853817262225914,0.7786920624024166,1.2141408920288086,1.6853817262225914,1.2141408920288086,1.6853817262225914,1.4741383951702716,1.4741383951702716,1.4741383951702716,0.0,0.0,1,1
0_0_0_10_14_16,-26.0,42,9,33,580,565,565,0.6267971396446228,-4.0574598815734495,-1.0131447550281842,0.9130356907844543,-0.7902449091654135,0.9130356907844543,-0.7902449091654135,0.39287472898672604,0.8336342814885853,0.8336342814885853,-3.26721471346291,-3.26721471346291,49,0
0_0_0_10_14_16,-26.0,42,9,34,89,631,212,1.083499789237976,0.6965766235404938,0.4701727771336397,1.0970286130905151,0.8043591029119659,1.153207540512085,1.2381494691912962,1.1739717932787386,1.2034717779392992,1.329887631493932,-0.5415728456508024,-0.10778247937147224,3,0
0_0_0_10_14_16,-26.0,42,10,0,803,803,803,1.2883055210113525,2.2003773591540043,1.2642200713146639,1.2883055210113525,2.2003773591540043,1.2883055210113525,2.2003773591540043,1.659730808312375,1.659730808312375,1.659730808312375,0.0,0.0,1,1
0_0_0_10_14_16,-26.0,42,10,1,826,131,490,0.5748990178108215,-4.808168666520571,-1.5283897344264228,0.8461381793022156,-1.45117416692247,0.8472153544425964,-1.4401236385292446,0.3305088806798473,0.7159497176053407,0.7177738568032943,-3.368045027991327,-3.3569938877365906,64,0
0_0_0_10_14_16,-26.0,42,10,2,922,922,922,1.1110577583312988,0.9147327264781386,0.7519449439549271,1.1110577583312988,0.9147327264781386,1.1110577583312988,0.9147327264781386,1.2344493423481708,1.2344493423481708,1.2344493423481708,0.0,0.0,1,1
0_0_0_10_14_16,-26.0,42,10,3,691,691,691,0.9425582885742188,-0.5138356633262915,0.18272073126872707,0.9425582885742188,-0.5138356633262915,0.9425582885742188,-0.5138356633262915,0.8884161273599602,0.8884161273599602,0.8884161273599602,0.0,0.0,1,1
0_0_0_10_14_16,-26.0,42,10,4,107,107,107,1.1076769828796387,0.8882626265196041,0.7413977262535157,1.1076769828796387,0.8882626265196041,1.1076769828796387,0.8882626265196041,1.2269482984013393,1.2269482984013393,1.2269482984013393,0.0,0.0,1,1
0_0_0_10_14_16,-26.0,42,10,5,468,5,5,0.4238680899143219,-7.455385544349868,-2.583193938303767,0.8918058276176453,-0.9945938805015722,0.8918058276176453,-0.9945938805015722,0.17966415764761567,0.7953177404843359,0.7953177404843359,-6.460792244377524,-6.460792244377524,225,0
0_0_0_10_14_16,-26.0,42,10,6,89,26,26,0.759813666343689,-2.3858579859793547,-0.5632011583294749,0.8189234733581543,-1.7351336046230867,0.8189234733581543,-1.7351336046230867,0.5773168981394896,0.6706356552169837,0.6706356552169837,-0.6507236999795452,-0.6507236999795452,7,0
0_0_0_10_14_16,-26.0,42,10,7,713,713,713,1.009641170501709,0.08334103287345532,0.4206704417305291,1.009641170501709,0.08334103287345532,1.009641170501709,0.08334103287345532,1.019375293172061,1.019375293172061,1.019375293172061,0.0,0.0,1,1
0_0_0_10_14_16,-26.0,42,10,8,865,865,865,0.9384585022926331,-0.5516985338154621,0.16763397532616542,0.9384585022926331,-0.5516985338154621,0.9384585022926331,-0.5516985338154621,0.8807042486523642,0.8807042486523642,0.8807042486523642,0.0,0.0,1,1
0_0_0_10_14_16,-26.0,42,10,9,492,492,492,0.8482455015182495,-1.4295686972226247,-0.1821602355583111,0.8482455015182495,-1.4295686972226247,0.8482455015182495,-1.4295686972226247,0.7195205319646938,0.7195205319646938,0.7195205319646938,0.0,0.0,1,1
0_0_0_10_14_16,-26.0,42,10,10,765,765,765,1.0379992723464966,0.3239409813082793,0.5165393670109646,1.0379992723464966,0.3239409813082793,1.0379992723464966,0.3239409813082793,1.0774424893918564,1.0774424893918564,1.0774424893918564,0.0,0.0,1,1
0_0_0_10_14_16,-26.0,42,10,11,1023,632,632,0.6328770518302917,-3.97361303181356,-1.195854535202279,0.9605840444564819,-0.34929262756292995,0.9605840444564819,-0.34929262756292995,0.4005333627334018,0.9227217064643725,0.9227217064643725,-3.62432040425063,-3.62432040425063,28,0
0_0_0_10_14_16,-26.0,42,10,12,597,597,597,0.9964169263839722,-0.03117807207392194,0.3750394115212416,0.9964169263839722,-0.03117807207392194,0.9964169263839722,-0.03117807207392194,0.9928468099666397,0.9928468099666397,0.9928468099666397,0.0,0.0,1,1
0_0_0_10_14_16,-26.0,42,10,13,562,562,562,1.1494394540786743,1.2097220009785035,0.8694857202500899,1.1494394540786743,1.2097220009785035,1.1494394540786743,1.2097220009785035,1.3212107845449736,1.3212107845449736,1.3212107845449736,0.0,0.0,1,1
0_0_0_10_14_16,-26.0,42,10,14,478,478,478,0.96262127161026,-0.33089091382381886,0.25561649302842504,0.96262127161026,-0.33089091382381886,0.96262127161026,-0.33089091382381886,0.9266398273099554,0.9266398273099554,0.9266398273099554,0.0,0.0,1,1
0_0_0_10_14_16,-26.0,42,10,15,267,267,267,1.0643967390060425,0.5420707066540909,0.6034548567135085,1.0643967390060425,0.5420707066540909,1.0643967390060425,0.5420707066540909,1.1329406717786696,1.1329406717786696,1.1329406717786696,0.0,0.0,1,1
0_0_0_10_14_16,-26.0,42,10,16,917,917,917,1.4331915378570557,3.1260847050247014,1.633075380512158,1.4331915378570557,3.1260847050247014,1.4331915378570557,3.1260847050247014,2.054037984185072,2.054037984185072,2.054037984185072,0.0,0.0,1,1
0_0_0_10_14_16,-26.0,42,10,17,656,284,656,0.9459844827651978,-0.4823197477510352,0.19527849354209356,0.9247615337371826,-0.6794048681145219,0.9459844827651978,-0.4823197477510352,0.8948867544026804,0.8551840045201153,0.8948867544026804,0.0,0.19708510780358232,1,0
0_0_0_10_14_16,-26.0,42,10,18,889,889,889,0.9299620985984802,-0.6306950225763537,0.13615720848684829,0.9299620985984802,-0.6306950225763537,0.9299620985984802,-0.6306950225763537,0.8648295048296895,0.8648295048296895,0.8648295048296895,0.0,0.0,1,1
0_0_0_10_14_16,-26.0,42,10,19,510,510,510,1.1394129991531372,1.1336233971696439,0.8391636382631386,1.1394129991531372,1.1336233971696439,1.1394129991531372,1.1336233971696439,1.298261982639147,1.298261982639147,1.298261982639147,0.0,0.0,1,1
0_0_0_10_14_16,-26.0,42,10,20,860,860,860,1.0814213752746582,0.6798989909783115,0.6583736111744586,1.0814213752746582,0.6798989909783115,1.0814213752746582,0.6798989909783115,1.1694721909009331,1.1694721909009331,1.1694721909009331,0.0,0.0,1,1
0_0_0_10_14_16,-26.0,42,10,21,553,553,223,0.9350310564041138,-0.5834792819947597,0.15497068843696327,0.9350310564041138,-0.5834792819947597,1.0056744813919067,0.04914860421151779,0.874283076440193,0.874283076440193,1.011380922751414,-0.6326268566099089,0.0,2,1
0_0_0_10_14_16,-26.0,42,10,22,629,911,911,0.6182621717453003,-4.1765464982889124,-1.2767149570809457,0.9980972409248352,-0.0165428989060934,0.9980972409248352,-0.0165428989060934,0.3822481130112152,0.9961979833593091,0.9961979833593091,-4.160003080676464,-4.160003080676464,47,0
0_0_0_10_14_16,-26.0,42,10,23,759,759,759,1.0724575519561768,0.6076022350182322,0.6295664051037878,1.0724575519561768,0.6076022350182322,1.0724575519561768,0.6076022350182322,1.1501652007478356,1.1501652007478356,1.1501652007478356,0.0,0.0,1,1
0_0_0_10_14_16,-26.0,42,10,24,874,66,814,0.7107803821563721,-2.965291348308557,-0.7940808990754611,0.8606518507003784,-1.3034498605207814,0.9740896224975586,-0.2280216680636921,0.5052088363899863,0.7407217107116857,0.9488505926574362,-2.7372689518632756,-1.6618413609494795,12,0
0_0_0_10_14_16,-26.0,42,10,25,720,720,90,0.9051057696342468,-0.8660133333669634,0.04239279290379815,0.9051057696342468,-0.8660133333669634,0.910565972328186,-0.8137716644841752,0.8192163463281901,0.8192163463281901,0.8291303899619749,-0.05224224088155428,0.0,2,1
0_0_0_10_14_16,-26.0,42,10,26,314,159,159,0.7810657620429993,-2.146247980839469,-0.46772668367295556,0.9193200469017029,-0.7306653891188496,0.9193200469017029,-0.7306653891188496,0.6100637246358112,0.8451493486353492,0.8451493486353492,-1.4155825917206197,-1.4155825917206197,6,0
0_0_0_10_14_16,-26.0,42,10,27,602,947,947,0.35106173157691956,-9.092330187724194,-3.2354472938208976,0.9754758477210999,-0.21566958087474195,0.9754758477210999,-0.21566958087474195,0.12324433937778512,0.9515531294871984,0.9515531294871984,-8.876660606849452,-8.876660606849452,372,0
0_0_0_10_14_16,-26.0,42,10,28,7,782,782,0.7792633175849915,-2.1663153381799303,-0.47572267865950324,0.9890826940536499,-0.0953479381305297,0.9890826940536499,-0.0953479381305297,0.6072512252381443,0.9782844577685843,0.9782844577685843,-2.070967540985808,-2.070967540985808,5,0
0_0_0_10_14_16,-26.0,42,10,29,610,610,610,1.0017887353897095,0.015522879160251937,0.3936477696423453,1.0017887353897095,0.015522879160251937,1.0017887353897095,0.015522879160251937,1.0035806703537133,1.0035806703537133,1.0035806703537133,0.0,0.0,1,1
0_0_0_10_14_16,-26.0,42,10,30,826,474,805,0.7213365435600281,-2.8372413100472467,-0.7430583629939295,0.8461700081825256,-1.4508474390324164,0.9055474400520325,-0.8617758564599005,0.5203264090751283,0.7160035818762935,0.8200162741344599,-1.9754660253070886,-1.386393259176335,17,0
0_0_0_10_14_16,-26.0,42,10,31,904,904,904,0.9686270356178284,-0.27686826813158394,0.2771422373896017,0.9686270356178284,-0.27686826813158394,0.9686270356178284,-0.27686826813158394,0.9382382186604445,0.9382382186604445,0.9382382186604445,0.0,0.0,1,1
0_0_0_10_14_16,-26.0,42,10,32,760,760,760,1.0296465158462524,0.253763085056038,0.48857643711047555,1.0296465158462524,0.253763085056038,1.0296465158462524,0.253763085056038,1.060171947594327,1.060171947594327,1.060171947594327,0.0,0.0,1,1
0_0_0_10_14_16,-26.0,42,10,33,577,577,752,1.0219024419784546,0.1881887392072275,0.46244782775960525,1.0219024419784546,0.1881887392072275,1.0794833898544312,0.664319283565939,1.0442846009215287,1.0442846009215287,1.1652843889716138,-0.4761305443587113,0.0,2,1
0_0_0_10_14_16,-26.0,42,10,34,930,930,930,1.188806176185608,1.5022210541099663,0.9860342484259159,1.188806176185608,1.5022210541099663,1.188806176185608,1.5022210541099663,1.4132601245370466,1.4132601245370466,1.4132601245370466,0.0,0.0,1,1
0_0_0_10_14_16,-26.0,42,11,0,222,569,222,0.8785433173179626,-1.1247364077135762,-0.7645708938093324,0.8099198937416077,-1.8311586699922202,0.8785433173179626,-1.1247364077135762,0.7718382556735293,0.655970234278417,0.7718382556735293,0.0,0.7064216729856932,1,0
0_0_0_10_14_16,-26.0,42,11,1,711,711,711,1.3447465896606445,2.5728090312889753,1.1692364135124693,1.3447465896606445,2.5728090312889753,1.3447465896606445,2.5728090312889753,1.8083433904039339,1.8083433904039339,1.8083433904039339,0.0,0.0,1,1
0_0_0_10_14_16,-26.0,42,11,2,871,871,871,1.539387822151184,3.746960932068783,1.783315013245996,1.539387822151184,3.746960932068783,1.539387822151184,3.746960932068783,2.3697148669873656,2.3697148669873656,2.3697148669873656,0.0,0.0,1,1
0_0_0_10_14_16,-26.0,42,11,3,691,691,691,1.6072136163711548,4.121472062282778,1.9791834270974669,1.6072136163711548,4.121472062282778,1.6072136163711548,4.121472062282778,2.583135225459273,2.583135225459273,2.583135225459273,0.0,0.0,1,1
0_0_0_10_14_16,-26.0,42,11,4,86,86,86,1.1160637140274048,0.9537797676705071,0.3224880307264508,1.1160637140274048,0.9537797676705071,1.1160637140274048,0.9537797676705071,1.2455982137686448,1.2455982137686448,1.2455982137686448,0.0,0.0,1,1
0_0_0_10_14_16,-26.0,42,11,5,468,992,818,0.678773820400238,-3.3654983263497624,-1.9364839490268502,0.8357287645339966,-1.558692996182574,0.8572022318840027,-1.3383341372601576,0.4607338992607346,0.6984425678695203,0.7347956663469155,-2.027164189089605,-1.8068053301671885,18,0
0_0_0_10_14_16,-26.0,42,11,6,89,89,89,1.3032381534576416,2.300475716886416,1.0268067498053748,1.3032381534576416,2.300475716886416,1.3032381534576416,2.300475716886416,1.6984293739115088,1.6984293739115088,1.6984293739115088,0.0,0.0,1,1
0_0_0_10_14_16,-26.0,42,11,7,713,719,719,0.8340487480163574,-1.5761713043723131,-1.000670251164147,0.8763529658317566,-1.1464187844327782,0.8763529658317566,-1.1464187844327782,0.6956372146412981,0.7679945207221159,0.7679945207221159,-0.42975314066990133,-0.42975314066990133,5,0
0_0_0_10_14_16,-26.0,42,11,8,865,318,865,0.9394691586494446,-0.5423494511991677,-0.45998392638040003,0.9002270698547363,-0.9129586390643246,0.9394691586494446,-0.5423494511991677,0.8826023000534953,0.8104087772992443,0.8826023000534953,0.0,0.3706091878651566,1,0
0_0_0_10_14_16,-26.0,42,11,9,492,742,492,0.9134553670883179,-0.7862533625246477,-0.5875450811482013,0.8982667326927185,-0.9318936823341915,0.9134553670883179,-0.7862533625246477,0.8344007076624536,0.8068831230624518,0.8344007076624536,0.0,0.14564031980954403,1,0
0_0_0_10_14_16,-26.0,42,11,10,765,765,765,1.2720216512680054,2.0898900713138655,0.9166709673131028,1.2720216512680054,2.0898900713138655,1.2720216512680054,2.0898900713138655,1.6180387780210026,1.6180387780210026,1.6180387780210026,0.0,0.0,1,1
0_0_0_10_14_16,-26.0,42,11,11,1023,609,609,0.962990403175354,-0.3275608176080664,-0.3476499913361335,1.0706884860992432,0.5932626482491417,1.0706884860992432,0.5932626482491417,0.9273504018104326,1.1463738342654892,1.1463738342654892,-0.9208240034735549,-0.9208240034735549,2,0
0_0_0_10_14_16,-26.0,42,11,12,597,597,597,0.9009144306182861,-0.9063291321410792,-0.6503444177749295,0.9009144306182861,-0.9063291321410792,0.9009144306182861,-0.9063291321410792,0.8116469186936435,0.8116469186936435,0.8116469186936435,0.0,0.0,1,1
0_0_0_10_14_16,-26.0,42,11,13,562,562,562,1.10483717918396,0.8659656076235472,0.27656143775104525,1.10483717918396,0.8659656076235472,1.10483717918396,0.8659656076235472,1.2206651925071696,1.2206651925071696,1.2206651925071696,0.0,0.0,1,1
0_0_0_10_14_16,-26.0,42,11,14,478,478,478,1.3867906332015991,2.8402179927907776,1.3090906525816766,1.3867906332015991,2.8402179927907776,1.3867906332015991,2.8402179927907776,1.9231882603356922,1.9231882603356922,1.9231882603356922,0.0,0.0,1,1
0_0_0_10_14_16,-26.0,42,11,15,267,887,267,0.9697762131690979,-0.2665694507306905,-0.31575165421040197,0.963588535785675,-0.32216751250747244,0.9697762131690979,-0.2665694507306905,0.9404660192349326,0.9285029811662895,0.9404660192349326,0.0,0.05559805834863943,1,0
0_0_0_10_14_16,-26.0,42,11,16,917,177,917,1.0827326774597168,0.6904248844017125,0.18475406475213196,0.9225742816925049,-0.6999731249411106,1.0827326774597168,0.6904248844017125,1.1723100508390871,0.8511433052404414,1.1723100508390871,0.0,1.3903980093428232,1,0
0_0_0_10_14_16,-26.0,42,11,17,656,656,656,1.1527968645095825,1.2350557314129282,0.46959467837479113,1.1527968645095825,1.2350557314129282,1.1527968645095825,1.2350557314129282,1.3289408856713294,1.3289408856713294,1.3289408856713294,0.0,0.0,1,1
0_0_0_10_14_16,-26.0,42,11,18,889,422,853,0.7411937117576599,-2.601365477309259,-1.5368443200848532,0.9869679808616638,-0.11393872899139196,1.0132074356079102,0.11396736559238937,0.549368118349097,0.974105912901905,1.0265893075711574,-2.715332842901649,-2.4874272728732336,12,0
0_0_0_10_14_16,-26.0,42,11,19,510,510,510,1.2102620601654053,1.657588380890891,0.6905782304695413,1.2102620601654053,1.657588380890891,1.2102620601654053,1.657588380890891,1.464734254275811,1.464734254275811,1.464734254275811,0.0,0.0,1,1
0_0_0_10_14_16,-26.0,42,11,20,860,860,860,1.359886646270752,2.67005418283372,1.220095392194709,1.359886646270752,2.67005418283372,1.359886646270752,2.67005418283372,1.8492916907055132,1.8492916907055132,1.8492916907055132,0.0,0.0,1,1
0_0_0_10_14_16,-26.0,42,11,21,553,58,553,0.9302229881286621,-0.6282586438547813,-0.5049142260249009,0.8963559865951538,-0.9503895319885108,0.9302229881286621,-0.6282586438547813,0.865314807643017,0.8034541615589355,0.865314807643017,0.0,0.32213031055143293,1,0
0_0_0_10_14_16,-26.0,42,11,22,629,629,629,1.1551138162612915,1.2524955692200581,0.4787156713000417,1.1551138162612915,1.2524955692200581,1.1551138162612915,1.2524955692200581,1.3342879285177247,1.3342879285177247,1.3342879285177247,0.0,0.0,1,1
0_0_0_10_14_16,-26.0,42,11,23,759,759,759,1.0696855783462524,0.5851228124682234,0.12968133622440917,1.0696855783462524,0.5851228124682234,1.0696855783462524,0.5851228124682234,1.1442272365219566,1.1442272365219566,1.1442272365219566,0.0,0.0,1,1
0_0_0_10_14_16,-26.0,42,11,24,874,874,874,0.9842296838760376,-0.1380708199919931,-0.24854718162104766,0.9842296838760376,-0.1380708199919931,0.9842296838760376,-0.1380708199919931,0.9687080706227249,0.9687080706227249,0.9687080706227249,0.0,0.0,1,1
0_0_0_10_14_16,-26.0,42,11,25,720,722,722,0.6924618482589722,-3.19208298814504,-1.845788147243157,0.9164826273918152,-0.757515259957372,0.9164826273918152,-0.757515259957372,0.4795034112942318,0.8399404063110048,0.8399404063110048,-2.434567728187668,-2.434567728187668,11,0
0_0_0_10_14_16,-26.0,42,11,26,314,314,314,1.3285928964614868,2.4678385217098078,1.1143370912928492,1.3285928964614868,2.4678385217098078,1.3285928964614868,2.4678385217098078,1.765159084527923,1.765159084527923,1.765159084527923,0.0,0.0,1,1
0_0_0_10_14_16,-26.0,42,11,27,602,602,602,1.0650849342346191,0.5476848315259588,0.11010136288483727,1.0650849342346191,0.5476848315259588,1.0650849342346191,0.5476848315259588,1.134405917133563,1.134405917133563,1.134405917133563,0.0,0.0,1,1
0_0_0_10_14_16,-26.0,42,11,28,7,756,7,0.9661458134651184,-0.29914647366985914,-0.33278935828998957,0.829757571220398,-1.6209755226055829,0.9661458134651184,-0.29914647366985914,0.9334376177026229,0.6884976269975738,0.9334376177026229,0.0,1.3218285130752196,1,0
0_0_0_10_14_16,-26.0,42,11,29,610,684,684,0.7739396691322327,-2.2258578505325826,-1.3404547409451055,0.8856855630874634,-1.0544086876238985,0.8856855630874634,-1.0544086876238985,0.5989826114565098,0.7844389166615571,0.7844389166615571,-1.171449162908684,-1.171449162908684,9,0
0_0_0_10_14_16,-26.0,42,11,30,823,823,265,0.9388311505317688,-0.5482501778128642,-0.4630699921048967,0.9388311505317688,-0.5482501778128642,0.9410285949707031,-0.5279435899181457,0.8814040411262027,0.8814040411262027,0.8855349287318894,-0.020306586606997072,0.0,2,1
0_0_0_10_14_16,-26.0,42,11,31,905,905,905,1.3285683393478394,2.467677974147919,1.1142531253069066,1.3285683393478394,2.467677974147919,1.3285683393478394,2.467677974147919,1.7650935155621141,1.7650935155621141,1.7650935155621141,0.0,0.0,1,1
0_0_0_10_14_16,-26.0,42,11,32,748,754,748,1.0736876726150513,0.6175593370188289,0.14664555998713455,0.9253044724464417,-0.6743067734211647,1.0736876726150513,0.6175593370188289,1.152805474312629,0.8561883667293877,1.152805474312629,0.0,1.2918670748160423,1,0
0_0_0_10_14_16,-26.0,42,11,33,586,371,586,0.9476510286331177,-0.4670312330018712,-0.4205926807210416,0.9049890637397766,-0.8671333791261076,0.9476510286331177,-0.4670312330018712,0.8980425850382154,0.8190052054885975,0.8980425850382154,0.0,0.4001026924428017,1,0
0_0_0_10_14_16,-26.0,42,11,34,93,435,689,0.7172353267669678,-2.886766556148074,-1.6861083929355467,0.8135929107666016,-1.7918568857858685,0.8393264412879944,-1.5213819019797752,0.514426513962519,0.661933327461842,0.7044688750451691,-1.3653846541682981,-1.0949090340250662,11,0
0_0_0_10_14_16,-26.0,42,12,0,803,803,803,1.3621736764907837,2.6846496689059967,0.8168545440572162,1.3621736764907837,2.6846496689059967,1.3621736764907837,2.6846496689059967,1.8555174496919449,1.8555174496919449,1.8555174496919449,0.0,0.0,1,1
