scenario,target_tx_dbm,trial,symbol_index,gt_bin,branch0_bin,savaux_bin,equal8_bin,equal8_wrap_bin,gls8_direct_bin,gls8_cg_bin,gls8_cg_wrap_bin,conditional_gls_bin,savaux_margin_db,branch_color_mismatch,conditional_backend_ran
thermal_only,-67.0,0,61,76,76,76,76,76,76,76,76,76,1.8438667036156644,1.2746984144529387,0
thermal_only,-67.0,0,62,303,303,303,303,303,303,303,303,303,4.239432283014393,1.3014632632604293,0
thermal_only,-67.0,0,63,644,644,644,644,644,644,644,644,644,4.720943464750143,1.2875294583252188,0
thermal_only,-67.0,0,64,744,744,744,744,605,744,744,605,744,0.8938451007174189,1.28006176488706,0
thermal_only,-67.0,0,65,534,534,534,534,534,534,534,534,534,3.055580509796421,1.2615347165529684,0
thermal_only,-67.0,0,66,182,182,182,182,182,182,182,182,182,4.523712701917233,1.2830459123618398,0
thermal_only,-67.0,0,67,736,226,226,226,226,226,226,226,226,0.6591884090675703,1.2579379519868288,0
thermal_only,-67.0,0,68,776,775,775,309,309,775,775,775,775,0.403702856099194,1.2879526742386684,1
thermal_only,-67.0,0,69,578,255,255,255,255,255,255,255,255,0.9869389525286948,1.2858939490852432,0
thermal_only,-67.0,0,70,557,557,557,557,557,557,557,557,557,1.7866329763022162,1.2649478495895183,0
thermal_only,-67.0,0,71,375,994,580,580,994,580,580,994,994,0.1614223243116198,1.2622240954493005,1
thermal_only,-67.0,0,72,437,437,437,437,437,437,437,437,437,1.4592166844381955,1.274103076659291,0
thermal_only,-67.0,0,73,1012,1012,1012,1012,1012,1012,1012,1012,1012,5.639940829009346,1.273225669834396,0
thermal_only,-67.0,0,74,921,921,921,921,921,921,921,921,921,0.4660421053637079,1.2877176318234882,1
thermal_only,-67.0,0,75,61,61,61,61,61,61,61,61,61,2.1586817245857906,1.261622467601297,0
thermal_only,-67.0,0,76,714,714,714,714,714,714,714,714,714,5.060103764411115,1.2789597626990996,0
thermal_only,-67.0,0,77,3,3,3,3,3,3,3,3,3,1.8467969782636497,1.2769919968469,0
thermal_only,-67.0,0,78,957,957,957,957,957,957,957,957,957,1.4598328356180432,1.2821949843000588,0
thermal_only,-67.0,0,79,578,578,578,777,777,578,578,578,578,0.3174552296273992,1.2791530520055963,1
thermal_only,-67.0,0,80,491,491,491,491,491,491,491,491,491,3.66923279251259,1.2841118700874727,0
thermal_only,-67.0,0,81,404,740,740,740,740,740,740,740,740,0.881689322201308,1.2890928551565415,0
thermal_only,-67.0,0,82,361,361,361,361,361,361,361,361,361,3.1246879613080263,1.2804143678709656,0
thermal_only,-67.0,0,83,37,37,37,37,37,37,37,37,37,5.523467693931272,1.2929498146004073,0
thermal_only,-67.0,0,84,185,185,185,185,185,185,185,185,185,2.871925493022141,1.2762050822418851,0
thermal_only,-67.0,0,85,198,730,730,730,730,730,730,730,730,0.64044989894928,1.276822913060278,0
thermal_only,-67.0,0,86,692,692,692,692,692,692,692,692,692,3.3606472255573374,1.2917920257719102,0
thermal_only,-67.0,0,87,51,51,51,51,51,51,51,51,51,2.3602526479675046,1.2934113065180557,0
thermal_only,-67.0,0,88,398,398,398,398,398,398,398,398,398,3.6773249511751596,1.2716077277451387,0
thermal_only,-67.0,0,89,741,741,741,741,741,741,741,741,741,1.2960578043237925,1.2687310041535569,0
thermal_only,-67.0,0,90,929,929,929,929,929,929,929,929,929,3.3122121484255285,1.304915322014022,0
thermal_only,-67.0,0,91,57,1019,1019,1019,1019,1019,1019,1019,1019,0.7388518127438836,1.2824138354394916,0
thermal_only,-67.0,0,92,546,546,546,546,546,546,546,546,546,4.295648827080839,1.2874380336649276,0
thermal_only,-67.0,0,93,268,268,268,268,268,268,268,268,268,2.5308518939153366,1.2743985700129494,0
thermal_only,-67.0,0,94,148,148,148,148,148,148,148,148,148,1.6983418808573345,1.2786927595830528,0
thermal_only,-67.0,0,95,291,291,291,291,291,291,291,291,291,1.0304305163566336,1.2770546141206462,0
thermal_only,-67.0,0,96,916,916,916,916,916,916,916,916,916,6.944183099858093,1.2904484878273481,0
thermal_only,-67.0,0,97,651,651,651,651,651,651,651,651,651,1.147355921134254,1.2725292429801471,0
thermal_only,-67.0,0,98,760,903,903,903,903,903,903,903,903,0.8393708921581184,1.2901283434739905,0
thermal_only,-67.0,0,99,467,467,467,467,467,467,467,467,467,1.2713824288232665,1.277920301490931,0
thermal_only,-67.0,0,100,872,872,872,872,872,872,872,872,872,3.865149469009916,1.2851653573099453,0
thermal_only,-67.0,0,101,590,590,590,590,590,590,590,590,590,4.564059453846294,1.262812717808013,0
thermal_only,-67.0,0,102,569,569,569,569,569,569,569,569,569,4.242780338887292,1.2672212585814484,0
thermal_only,-67.0,0,103,315,315,315,315,315,315,315,315,315,4.2927539661780365,1.2768726023800943,0
thermal_only,-67.0,0,104,498,571,571,571,571,571,571,921,921,0.022541184634566565,1.285321628760207,1
thermal_only,-67.0,0,105,23,23,23,23,23,23,23,23,23,2.0474782847104374,1.2939435307974214,0
thermal_only,-67.0,0,106,716,716,716,716,716,716,716,716,716,5.15152314407335,1.2665455371436478,0
thermal_only,-67.0,0,107,748,748,748,748,748,748,748,748,748,3.7950813120541547,1.2629935363633993,0
thermal_only,-67.0,0,108,767,767,767,767,853,767,767,853,853,0.1930633135230335,1.2719867873671757,1
thermal_only,-67.0,0,109,994,994,994,994,994,994,994,994,994,1.6454189812094822,1.2856212371744697,0
thermal_only,-67.0,0,110,509,509,509,509,509,509,509,509,509,1.5482922032646087,1.2836737881308589,0
thermal_only,-67.0,0,111,74,74,74,74,74,74,74,74,74,4.965855355400708,1.2756167797024711,0
thermal_only,-67.0,0,112,512,512,512,512,138,512,512,138,512,0.6184301701885075,1.282548143722065,0
thermal_only,-67.0,0,113,7,346,346,346,346,7,7,7,7,0.04372383177002628,1.2843653552638135,1
thermal_only,-67.0,0,114,728,728,728,728,728,728,728,728,728,0.7377503798807674,1.2685154636109757,0
thermal_only,-67.0,0,115,605,605,605,605,605,605,605,605,605,2.0014813078835543,1.2727430332114953,0
thermal_only,-67.0,0,116,912,912,912,912,912,912,912,912,912,1.5097835458660567,1.2813604358189303,0
thermal_only,-67.0,0,117,699,699,699,699,699,699,699,699,699,4.196288036200689,1.2539311635284267,0
thermal_only,-67.0,0,118,747,747,747,747,747,747,747,747,747,2.9874947507867224,1.2822020632516404,0
thermal_only,-67.0,0,119,929,929,929,929,929,929,929,929,929,3.938227421162926,1.2921821971474574,0
thermal_only,-67.0,0,120,583,583,583,583,583,583,583,583,583,3.0667109556681487,1.2786318494745812,0
thermal_only,-67.0,0,121,917,917,917,917,917,917,917,917,917,1.4858313289366913,1.2675390246632217,0
thermal_only,-67.0,0,122,317,317,317,317,317,317,317,317,317,4.41568345407184,1.2878670099445213,0
thermal_only,-67.0,0,123,719,719,719,719,719,719,719,719,719,1.0813399297281816,1.266346562096926,0
thermal_only,-67.0,0,124,809,809,809,809,809,414,414,809,809,0.533820614042896,1.2643970529963113,0
thermal_only,-67.0,0,125,263,263,263,263,263,263,263,263,263,1.6294589593038413,1.2782059755768396,0
thermal_only,-67.0,0,126,585,277,277,277,277,277,277,277,277,0.9072434825772729,1.2779562517137848,0
thermal_only,-67.0,0,127,114,114,114,114,114,114,114,114,114,1.095696827786837,1.2637087778869827,0
thermal_only,-67.0,0,128,532,37,37,37,37,37,37,37,37,0.7904384473694963,1.267939946032418,0
thermal_only,-67.0,0,129,215,215,215,215,215,215,215,215,215,1.8527605534015694,1.2840975051102321,0
thermal_only,-67.0,0,130,521,521,521,521,521,521,521,521,521,3.1174958064299445,1.2826031473300235,0
thermal_only,-67.0,0,131,68,68,68,68,68,68,68,68,68,0.7396671920991424,1.2785261399035266,0
thermal_only,-67.0,0,132,929,1020,1020,929,1020,1020,1020,1020,1020,0.29608572171679104,1.2772905885242434,1
thermal_only,-67.0,0,133,436,436,436,436,436,436,436,436,436,2.810215644108392,1.2739350856785914,0
thermal_only,-67.0,0,134,619,619,619,619,619,619,619,619,619,3.2162838716816693,1.2927697498777937,0
thermal_only,-67.0,0,135,879,879,879,879,879,879,879,879,879,1.3404474484751072,1.2877704976055535,0
thermal_only,-67.0,0,136,749,749,749,749,749,749,749,749,749,1.4115627554271581,1.2900756447794333,0
thermal_only,-67.0,0,137,920,920,920,920,920,920,920,920,920,1.1259024380236418,1.2978707749786569,0
thermal_only,-67.0,0,138,127,127,127,427,427,127,127,127,127,0.93303307343674,1.301206883306932,0
thermal_only,-67.0,0,139,362,829,829,829,829,829,829,829,829,0.7435368052067475,1.3022014662982049,0
thermal_only,-67.0,0,140,860,860,860,860,860,860,860,860,860,3.167592293303198,1.2849560786847054,0
thermal_only,-67.0,0,141,238,238,238,238,238,238,238,238,238,0.5331054984808067,1.2792321072867066,0
thermal_only,-67.0,0,142,907,907,907,907,907,907,907,907,907,4.253207707561572,1.2799106334941852,0
thermal_only,-67.0,0,143,608,608,608,608,608,608,608,608,608,0.5617639517227786,1.2703834530438693,0
thermal_only,-67.0,0,144,74,74,74,74,74,74,74,74,74,1.147281646596749,1.2740379552573646,0
thermal_only,-67.0,0,145,639,639,639,639,639,639,639,639,639,2.877736264408026,1.2768144052160761,0
thermal_only,-67.0,0,146,555,555,555,555,555,555,555,555,555,0.5456793883578943,1.2904452176603256,0
thermal_only,-67.0,0,147,825,825,825,825,825,825,825,825,825,1.4707976146375448,1.2855897475879106,0
thermal_only,-67.0,0,148,469,469,469,469,469,469,469,469,469,2.883435917170656,1.2701471223365641,0
thermal_only,-67.0,0,149,31,31,31,31,31,31,31,31,31,1.3364202655767807,1.2738993375321401,0
thermal_only,-67.0,0,150,777,777,777,777,777,777,777,777,777,4.576154336552245,1.2886908751611197,0
thermal_only,-67.0,0,151,126,126,126,126,126,126,126,126,126,0.8773311635551007,1.290335806784521,0
thermal_only,-67.0,0,152,83,83,83,83,83,83,83,83,83,5.666144930368952,1.2809364799011405,0
thermal_only,-67.0,0,153,628,628,628,628,628,628,628,628,628,2.1365506265446035,1.268574361226218,0
thermal_only,-67.0,0,154,178,178,178,178,178,178,178,178,178,1.529345077191998,1.2814353607217899,0
thermal_only,-67.0,0,155,1007,1007,1007,1007,1007,1007,1007,1007,1007,0.7260133225562525,1.2715584211765296,0
thermal_only,-67.0,0,156,600,600,600,600,600,600,600,600,600,1.5903373135378405,1.289980562050946,0
thermal_only,-67.0,0,157,413,413,413,413,413,413,413,413,413,2.5563670728039978,1.2854966268624608,0
thermal_only,-67.0,0,158,595,595,595,595,595,595,595,595,595,4.498082691353539,1.2694522124026448,0
thermal_only,-67.0,0,159,52,52,52,52,52,52,52,52,52,2.1091631329571072,1.280766138229356,0
thermal_only,-67.0,0,160,855,855,855,855,855,855,855,855,855,2.1762019470656435,1.2656523724779793,0
thermal_only,-67.0,0,161,351,351,351,351,351,351,351,351,351,3.345039901246833,1.2795508869162504,0
thermal_only,-67.0,0,162,617,617,617,893,617,617,617,617,617,0.3684789335859884,1.2834909030267019,1
thermal_only,-67.0,0,163,950,258,258,258,258,258,258,258,258,1.200040160981294,1.276584841802607,0
thermal_only,-67.0,0,164,235,235,235,235,235,235,235,235,235,1.7689763410392254,1.2865860956275694,0
thermal_only,-67.0,0,165,242,242,242,242,242,242,242,242,242,1.6087103406582723,1.2711959937223323,0
thermal_only,-67.0,0,166,420,720,720,720,720,720,720,720,720,0.9452315023485275,1.2661680138468023,0
thermal_only,-67.0,0,167,336,336,336,336,336,336,336,336,336,3.18253429197626,1.2953627725164008,0
thermal_only,-67.0,0,168,798,798,798,798,798,798,798,798,798,3.043531628771067,1.2888984661238565,0
thermal_only,-67.0,0,169,1008,1008,1008,1008,1008,1008,1008,1008,1008,1.4598777954059186,1.2900415416859454,0
thermal_only,-67.0,0,170,287,287,287,287,287,287,287,287,287,1.0174587622834625,1.3023442200309996,0
thermal_only,-67.0,0,171,265,265,265,265,265,265,265,265,265,1.4232695691211825,1.2793378057840321,0
thermal_only,-67.0,0,172,435,435,435,435,435,435,435,435,435,2.9784872483070064,1.2719923969747127,0
thermal_only,-67.0,0,173,170,467,677,677,677,677,677,677,677,0.22880181913164327,1.2747018271524018,1
thermal_only,-67.0,0,174,863,863,863,863,863,863,863,863,863,2.652066845831023,1.2836730423192961,0
thermal_only,-67.0,0,175,829,829,829,829,829,829,829,829,829,5.079909386846976,1.2816030405120542,0
thermal_only,-67.0,0,176,416,416,416,416,920,416,416,416,416,0.8170439650671744,1.2685166616201962,0
thermal_only,-67.0,0,177,937,233,844,233,233,233,233,844,844,0.29968033417970885,1.2858708036502158,1
thermal_only,-67.0,0,178,506,506,506,506,506,506,506,506,506,2.055116327972525,1.2802758856697132,0
thermal_only,-67.0,0,179,343,343,343,343,343,343,343,343,343,2.4453229009726294,1.2756663968304622,0
thermal_only,-67.0,0,180,494,494,494,494,494,494,494,494,494,4.82972570266816,1.2741094487696183,0
thermal_only,-67.0,0,181,513,513,513,513,513,513,513,513,513,4.236445319886827,1.2778733664368571,0
thermal_only,-67.0,0,182,562,562,562,562,562,562,562,562,562,1.9995470021598196,1.287223930969048,0
thermal_only,-67.0,0,183,723,723,723,723,723,723,723,723,723,2.940134896670052,1.2789287751300176,0
thermal_only,-67.0,0,184,197,197,197,197,197,197,197,197,197,6.084878540097044,1.283315226406981,0
thermal_only,-67.0,0,185,954,954,954,954,954,954,954,954,954,3.1289130817344524,1.2780437912052427,0
thermal_only,-67.0,0,186,487,487,487,487,487,487,487,487,487,3.4051982211627356,1.2776699887374818,0
thermal_only,-67.0,0,187,1019,1019,1019,1019,1019,1019,1019,1019,1019,3.623116386810165,1.2939082190790272,0
thermal_only,-67.0,0,188,413,413,413,413,413,413,413,413,413,3.6908150909095694,1.2952289003976813,0
thermal_only,-67.0,0,189,197,197,197,197,197,197,197,197,197,1.3598237465793548,1.272971994002592,0
thermal_only,-67.0,0,190,320,320,320,320,320,320,320,320,320,4.4101453309865954,1.2866688283687149,0
thermal_only,-67.0,0,191,164,164,164,164,164,164,164,164,164,4.007750847962852,1.2840791149832502,0
thermal_only,-67.0,0,192,477,477,477,477,477,477,477,477,477,2.5975249308016397,1.281545216915231,0
thermal_only,-67.0,0,193,141,141,141,141,141,141,141,141,141,1.7104359968381102,1.284125533844409,0
thermal_only,-67.0,0,194,802,802,802,802,802,802,802,802,802,1.6049779420118195,1.2755929009444011,0
thermal_only,-67.0,0,195,595,595,595,595,595,595,595,595,595,0.6782120277903907,1.275897165510326,0
thermal_only,-67.0,0,196,135,135,135,135,135,135,135,135,135,1.9479455631674971,1.2891942504115472,0
thermal_only,-67.0,0,197,197,929,929,929,929,929,929,929,929,0.2968888950818926,1.286745218603877,1
thermal_only,-67.0,0,198,206,206,206,206,206,206,206,206,206,1.6447444310453507,1.27469031659768,0
thermal_only,-67.0,0,199,654,654,654,654,654,654,654,654,654,1.5174151513025667,1.2664943011719105,0
thermal_only,-67.0,1,0,165,165,165,165,165,165,165,165,165,0.7786590428367717,1.2893534542193368,0
thermal_only,-67.0,1,1,738,738,738,738,738,757,757,757,738,0.6826460972184821,1.2774833008493176,0
thermal_only,-67.0,1,2,921,921,921,921,921,921,921,921,921,3.5252196459591536,1.294822068273309,0
thermal_only,-67.0,1,3,319,319,319,319,319,319,319,319,319,4.836705379708849,1.2878815907392243,0
thermal_only,-67.0,1,4,205,176,176,652,176,176,176,176,176,0.06366553464352348,1.2780558988983044,1
thermal_only,-67.0,1,5,137,284,284,229,284,284,284,284,284,1.0021158353086317,1.277474033753469,0
thermal_only,-67.0,1,6,974,974,974,974,974,974,974,974,974,1.3261302888131288,1.2706392557087933,0
thermal_only,-67.0,1,7,951,951,951,951,951,951,951,951,951,2.864114169393849,1.2677937819478582,0
thermal_only,-67.0,1,8,939,939,939,939,939,939,939,939,939,3.639764020321778,1.2744933655173742,0
thermal_only,-67.0,1,9,967,263,263,967,967,967,967,263,263,0.026484820097300917,1.2670914751762035,1
thermal_only,-67.0,1,10,372,372,372,372,372,372,372,372,372,3.402169969120861,1.2856965156224405,0
thermal_only,-67.0,1,11,43,43,43,43,43,43,43,43,43,0.6736040872427019,1.2929426538978568,0
thermal_only,-67.0,1,12,829,829,829,829,829,829,829,829,829,2.7243046992946307,1.278401458432954,0
thermal_only,-67.0,1,13,857,857,857,857,857,857,857,857,857,2.2303365415286462,1.2930661732147957,0
thermal_only,-67.0,1,14,888,888,888,888,888,888,888,888,888,1.4495851256409744,1.2730772752464146,0
thermal_only,-67.0,1,15,480,480,480,480,480,480,480,480,480,0.4107860969364556,1.2656593501901447,1
thermal_only,-67.0,1,16,843,843,843,843,843,843,843,843,843,1.0215862743382051,1.2967196584012686,0
thermal_only,-67.0,1,17,796,796,796,796,796,796,796,796,796,4.639448628180201,1.293845224059361,0
thermal_only,-67.0,1,18,658,658,658,658,658,658,658,658,658,2.9726924426965358,1.2802188045492324,0
thermal_only,-67.0,1,19,361,361,361,361,361,361,361,361,361,3.499509077937147,1.270721090569411,0
thermal_only,-67.0,1,20,699,699,699,699,699,699,699,699,699,1.4429338259947824,1.2785968399448042,0
thermal_only,-67.0,1,21,115,115,115,115,115,115,115,115,115,1.870137451631986,1.2886634823973215,0
thermal_only,-67.0,1,22,235,235,235,235,235,235,235,235,235,2.4080159329045365,1.28354886942053,0
thermal_only,-67.0,1,23,888,888,888,888,888,888,888,888,888,1.455865466937425,1.2667792786003975,0
thermal_only,-67.0,1,24,849,849,849,849,849,849,849,849,849,1.2836115137104873,1.2823977969326472,0
thermal_only,-67.0,1,25,221,221,221,221,221,221,221,221,221,2.816217622645609,1.2749359178126833,0
thermal_only,-67.0,1,26,703,831,831,831,831,831,831,831,831,0.35113445486734574,1.2813217317369139,1
thermal_only,-67.0,1,27,601,601,601,601,601,601,601,601,601,3.5393866921832613,1.2859048411316076,0
thermal_only,-67.0,1,28,20,20,20,20,20,20,20,20,20,1.347972164599095,1.2983672677634894,0
thermal_only,-67.0,1,29,12,12,12,12,12,12,12,12,12,4.233629226516297,1.2605091782800482,0
thermal_only,-67.0,1,30,467,467,650,650,650,650,650,650,650,0.019476945295947238,1.294246496871423,1
thermal_only,-67.0,1,31,410,410,410,410,410,410,410,410,410,2.40337416634934,1.2804373730817067,0
thermal_only,-67.0,1,32,199,199,199,199,199,199,199,199,199,5.872351871786561,1.2862146957951932,0
thermal_only,-67.0,1,33,1020,1020,1020,1020,1020,1020,1020,1020,1020,4.902924629297147,1.2796137338146734,0
thermal_only,-67.0,1,34,142,142,142,142,142,142,142,142,142,0.5853928189084073,1.2698224895439287,0
thermal_only,-67.0,1,35,619,619,619,619,619,619,619,619,619,0.6157418188913301,1.2835610510307165,0
thermal_only,-67.0,1,36,426,103,103,103,103,103,103,103,103,1.2254066232061631,1.279161261321828,0
thermal_only,-67.0,1,37,84,84,84,84,84,84,84,84,84,5.634980553305354,1.270948473538859,0
thermal_only,-67.0,1,38,829,305,14,14,14,305,305,14,14,0.10728031769638387,1.2883825129152249,1
thermal_only,-67.0,1,39,361,361,361,361,361,361,361,361,361,4.285365162205696,1.2705761485899623,0
thermal_only,-67.0,1,40,574,574,574,574,574,574,574,574,574,1.8458327007498208,1.2879621141728395,0
thermal_only,-67.0,1,41,736,736,736,736,736,736,736,736,736,2.394457754562729,1.2750494769050476,0
thermal_only,-67.0,1,42,520,520,520,520,520,520,520,520,520,0.9635574288800974,1.2874709481701714,0
thermal_only,-67.0,1,43,973,973,973,973,973,973,973,973,973,3.374415104446162,1.2861300958375466,0
thermal_only,-67.0,1,44,555,334,334,334,334,334,334,334,334,1.2205833686987608,1.2616479914848207,0
thermal_only,-67.0,1,45,437,919,919,919,919,919,919,919,919,0.32602119048925515,1.2636930142523906,1
thermal_only,-67.0,1,46,981,131,131,131,131,131,131,131,131,0.1400464853474756,1.2671966505005403,1
thermal_only,-67.0,1,47,132,576,576,988,576,576,576,576,576,0.17651502167935135,1.2701582097202029,1
thermal_only,-67.0,1,48,799,799,799,799,799,799,799,799,799,1.2346601890727316,1.2894073843270308,0
thermal_only,-67.0,1,49,1010,1010,1010,1010,1010,1010,1010,1010,1010,1.029065226944656,1.2843695347550992,0
thermal_only,-67.0,1,50,296,296,296,296,296,296,296,296,296,0.962662792796506,1.2648949398538396,0
thermal_only,-67.0,1,51,480,480,480,480,480,480,480,480,480,3.205784870498085,1.2890647554382402,0
thermal_only,-67.0,1,52,95,95,95,95,95,95,95,95,95,3.8927730325858354,1.2693700983975087,0
thermal_only,-67.0,1,53,767,767,767,767,767,767,767,767,767,3.2173571567587347,1.2774274768276783,0
thermal_only,-67.0,1,54,97,97,97,97,97,97,97,97,97,1.4596721218126965,1.2820764831846843,0
thermal_only,-67.0,1,55,406,406,406,406,406,406,406,406,406,5.225578225219349,1.281986270161136,0
thermal_only,-67.0,1,56,428,428,428,428,428,428,428,428,428,3.202473865004183,1.2801278157766025,0
thermal_only,-67.0,1,57,246,246,246,246,246,246,246,246,246,4.795666802454105,1.2816713644108844,0
thermal_only,-67.0,1,58,322,711,711,711,711,711,711,711,711,0.6069343556826646,1.2789865540847096,0
thermal_only,-67.0,1,59,726,726,726,726,726,726,726,7,726,0.9352206636190401,1.2776476330161808,0
thermal_only,-67.0,1,60,539,539,539,539,539,539,539,539,539,4.059428704128989,1.27879891770878,0
thermal_only,-67.0,1,61,831,831,831,831,831,831,831,831,831,2.7034420364615883,1.2638483041734587,0
thermal_only,-67.0,1,62,92,92,92,92,92,92,92,92,92,2.975049318759435,1.2867383572500535,0
thermal_only,-67.0,1,63,173,700,700,700,700,700,700,700,700,0.16425391744358409,1.2672350461954585,1
thermal_only,-67.0,1,64,803,803,803,803,803,803,803,803,803,3.15836093368546,1.266413421603449,0
thermal_only,-67.0,1,65,395,395,395,395,395,395,395,395,395,4.1607603209677,1.2730461176294503,0
thermal_only,-67.0,1,66,80,80,80,956,956,80,80,80,80,0.45170821054523114,1.2804726190590963,1
thermal_only,-67.0,1,67,791,791,791,791,791,791,791,791,791,3.12322894217681,1.2821921902912568,0
thermal_only,-67.0,1,68,58,58,58,58,58,58,58,58,58,2.421984104970166,1.280639260290501,0
thermal_only,-67.0,1,69,326,103,103,326,326,103,103,326,326,0.2038171878097732,1.273050651342341,1
thermal_only,-67.0,1,70,933,933,933,933,933,933,933,933,933,3.118405656075925,1.279286320936964,0
thermal_only,-67.0,1,71,61,61,61,226,226,61,61,61,61,0.4011751439449895,1.2654154217403053,1
thermal_only,-67.0,1,72,961,961,961,961,961,961,961,961,961,2.7501802955792125,1.2763223506697228,0
thermal_only,-67.0,1,73,797,797,797,797,797,797,797,797,797,4.763178281183793,1.271864401965024,0
thermal_only,-67.0,1,74,736,736,736,736,736,736,736,736,736,2.3013933067506267,1.2785545125468571,0
thermal_only,-67.0,1,75,783,783,783,783,783,783,783,783,783,2.874908966851473,1.2774118529533554,0
thermal_only,-67.0,1,76,417,417,417,417,417,417,417,417,417,3.5073473927398604,1.2931392923722032,0
thermal_only,-67.0,1,77,287,287,287,287,287,287,287,287,287,4.417314463941592,1.2882464886144636,0
thermal_only,-67.0,1,78,661,958,958,958,958,958,958,958,958,0.15197168013394086,1.2900678138296837,1
thermal_only,-67.0,1,79,375,375,375,375,375,375,375,375,375,2.144479027454564,1.265355034484221,0
thermal_only,-67.0,1,80,608,608,608,608,608,608,608,608,608,1.9049608688298025,1.290403627101467,0
thermal_only,-67.0,1,81,1006,1006,1006,1006,1006,1006,1006,1006,1006,2.277896218430688,1.2914889854505314,0
thermal_only,-67.0,1,82,505,505,505,505,505,505,505,505,505,0.6720656441213363,1.299675488795683,0
thermal_only,-67.0,1,83,79,79,79,79,79,79,79,79,79,3.2129246609618223,1.2874820739054889,0
thermal_only,-67.0,1,84,891,891,891,891,891,891,891,891,891,2.6684690116111276,1.2703158895642856,0
thermal_only,-67.0,1,85,24,24,24,24,24,24,24,24,24,2.328166045572974,1.2967327276290965,0
thermal_only,-67.0,1,86,239,239,239,239,239,239,239,239,239,4.126319306447089,1.2899096316155585,0
thermal_only,-67.0,1,87,85,85,85,85,85,85,85,85,85,3.079189670312694,1.2698470784314073,0
thermal_only,-67.0,1,88,983,505,505,505,505,505,505,983,983,0.252391943099456,1.2849997519832,1
thermal_only,-67.0,1,89,152,152,152,152,152,152,152,152,152,1.9049800213783763,1.280902232296961,0
thermal_only,-67.0,1,90,797,120,797,797,797,797,797,797,797,0.1629609791991324,1.2906480893993124,1
thermal_only,-67.0,1,91,768,768,768,768,768,768,768,768,768,1.2606736447204105,1.2836268496505836,0
thermal_only,-67.0,1,92,640,640,640,640,640,640,640,640,640,6.242326179935177,1.2867958034544766,0
thermal_only,-67.0,1,93,508,508,508,508,508,508,508,508,508,1.292256122138577,1.2749911188964949,0
thermal_only,-67.0,1,94,12,12,12,12,12,12,12,12,12,1.002342019034468,1.2685072107650206,0
thermal_only,-67.0,1,95,645,645,645,645,645,645,645,645,645,2.48181073616676,1.264042575826206,0
thermal_only,-67.0,1,96,812,812,812,812,812,812,812,812,812,0.8921218792366253,1.2787597080460056,0
thermal_only,-67.0,1,97,323,323,323,323,323,323,323,323,323,0.2174079627802089,1.2781259091504702,1
thermal_only,-67.0,1,98,19,19,19,19,19,19,19,19,19,1.6644554272183363,1.291123055374526,0
thermal_only,-67.0,1,99,636,636,636,636,636,636,636,636,636,2.2835252482314243,1.293931637780092,0
thermal_only,-67.0,1,100,648,648,648,648,648,648,648,648,648,3.485439318744494,1.2737136765684791,0
thermal_only,-67.0,1,101,144,144,144,144,144,144,144,144,144,1.6444031939371442,1.2897832972120526,0
thermal_only,-67.0,1,102,348,348,348,211,211,348,348,348,348,0.025315182583410235,1.294164069668767,1
thermal_only,-67.0,1,103,626,57,57,57,57,57,57,57,57,1.148486812460241,1.2634368763783044,0
thermal_only,-67.0,1,104,195,195,195,195,195,195,195,195,195,1.9306537994936532,1.2720835436144324,0
thermal_only,-67.0,1,105,239,239,239,239,239,239,239,239,239,4.207719507477258,1.285042822622147,0
thermal_only,-67.0,1,106,264,264,264,264,264,264,264,264,264,4.217859436115211,1.288226849237697,0
thermal_only,-67.0,1,107,262,262,262,262,262,262,262,262,262,2.614026500087218,1.3019415317403558,0
thermal_only,-67.0,1,108,286,286,286,286,286,286,286,286,286,4.216218010483342,1.2894203126862933,0
thermal_only,-67.0,1,109,737,737,737,737,737,737,737,737,737,4.081747745079127,1.2974373051308743,0
thermal_only,-67.0,1,110,609,609,609,609,609,609,609,609,609,1.9027215242433158,1.2734309730569666,0
thermal_only,-67.0,1,111,434,434,434,434,434,434,434,434,434,2.3526731515921577,1.2724753511244333,0
thermal_only,-67.0,1,112,846,846,846,846,846,846,846,846,846,2.5065630695425023,1.27523437024578,0
thermal_only,-67.0,1,113,254,254,254,254,254,254,254,254,254,3.824345108951832,1.2835418099373972,0
thermal_only,-67.0,1,114,632,632,632,632,632,632,632,632,632,3.629754632038169,1.2772456540039505,0
thermal_only,-67.0,1,115,58,58,58,58,58,58,58,58,58,0.47339195257544603,1.275160281560157,1
thermal_only,-67.0,1,116,534,534,534,534,534,534,534,534,534,4.283251373177772,1.2769018474460876,0
thermal_only,-67.0,1,117,423,423,423,423,423,423,423,423,423,4.76447314494389,1.282411035972401,0
thermal_only,-67.0,1,118,827,272,215,178,272,769,769,272,272,0.11635441028099977,1.2870828071202478,1
thermal_only,-67.0,1,119,112,967,967,967,967,1018,1018,1018,967,0.6323690883919464,1.2974548503696315,0
thermal_only,-67.0,1,120,90,90,90,90,90,90,90,90,90,1.8357561972130045,1.2968831002390322,0
thermal_only,-67.0,1,121,688,688,688,688,688,688,688,688,688,2.1639061188582587,1.2704298563162746,0
thermal_only,-67.0,1,122,345,345,345,345,345,345,345,345,345,2.369093818156603,1.2759843446334425,0
thermal_only,-67.0,1,123,328,328,328,328,328,328,328,328,328,1.9457680138867741,1.281825841617344,0
