dataset,snr_db,seed,packet_count,symbol_count,bank_kind,pattern_count,covariance_source,noise_mode,white_effective_replicas,empirical_effective_replicas,cross_validated_effective_replicas,offpacket_windows,mean_gt_topk_recall,mean_gt_savaux_rank,savaux_ser,best_pattern_ser,mean_pattern_ser,coherent_pattern_ser,whitened_pattern_ser,stable_pattern_ser,hybrid_mean_pattern_ser,gated_mean_pattern_ser,gated_stable_pattern_ser,gated_consensus_pattern_ser,gated_hybrid_pattern_ser,best_pattern_fix_vs_savaux,best_pattern_break_vs_savaux,best_pattern_changes_vs_savaux,mean_pattern_fix_vs_savaux,mean_pattern_break_vs_savaux,mean_pattern_changes_vs_savaux,coherent_pattern_fix_vs_savaux,coherent_pattern_break_vs_savaux,coherent_pattern_changes_vs_savaux,whitened_pattern_fix_vs_savaux,whitened_pattern_break_vs_savaux,whitened_pattern_changes_vs_savaux,stable_pattern_fix_vs_savaux,stable_pattern_break_vs_savaux,stable_pattern_changes_vs_savaux,hybrid_mean_pattern_fix_vs_savaux,hybrid_mean_pattern_break_vs_savaux,hybrid_mean_pattern_changes_vs_savaux,gated_mean_pattern_fix_vs_savaux,gated_mean_pattern_break_vs_savaux,gated_mean_pattern_changes_vs_savaux,gated_stable_pattern_fix_vs_savaux,gated_stable_pattern_break_vs_savaux,gated_stable_pattern_changes_vs_savaux,gated_consensus_pattern_fix_vs_savaux,gated_consensus_pattern_break_vs_savaux,gated_consensus_pattern_changes_vs_savaux,gated_hybrid_pattern_fix_vs_savaux,gated_hybrid_pattern_break_vs_savaux,gated_hybrid_pattern_changes_vs_savaux
0_0_0_10_14_16,-23.0,42,2,70,multiscale_only_diverse16,16,offpacket,offpacket_bootstrap,4.0,4.234518800075277,4.598837183518454,128,0.8857142857142857,10.342857142857142,0.35714285714285715,0.4142857142857143,0.35714285714285715,0.34285714285714286,0.35714285714285715,0.34285714285714286,0.35714285714285715,0.35714285714285715,0.34285714285714286,0.35714285714285715,0.35714285714285715,0,4,20,1,1,15,1,0,6,0,0,7,1,0,4,0,0,10,1,1,15,1,0,4,0,0,1,0,0,7
0_0_0_10_14_16,-24.0,42,2,70,multiscale_only_diverse16,16,offpacket,offpacket_bootstrap,4.0,4.234204101486241,4.598597575837199,128,0.8285714285714286,18.02857142857143,0.35714285714285715,0.44285714285714284,0.4,0.35714285714285715,0.38571428571428573,0.35714285714285715,0.38571428571428573,0.4,0.35714285714285715,0.35714285714285715,0.38571428571428573,0,6,22,0,3,17,0,0,5,0,2,9,0,0,3,0,2,12,0,3,17,0,0,3,0,0,1,0,2,9
0_0_0_10_14_16,-25.0,42,2,70,multiscale_only_diverse16,16,offpacket,offpacket_bootstrap,4.0,4.233930411629928,4.598404280329941,128,0.7428571428571429,29.857142857142854,0.4142857142857143,0.45714285714285713,0.4,0.38571428571428573,0.4,0.4,0.4,0.4,0.4,0.4142857142857143,0.4,0,3,22,1,0,16,2,0,8,1,0,8,1,0,6,1,0,12,1,0,16,1,0,6,0,0,1,1,0,10
