packet_index,frame_index,event_index,symbol_count,gt_topk_recall,mean_gt_savaux_rank,pattern_count,bank_kind,mode_best_pattern_on_savaux,mean_best_pattern_gain_vs_savaux,mean_coherent_gain_vs_savaux,mean_whitened_gain_vs_savaux,mean_stable_gain_vs_savaux,mean_hybrid_gain_vs_savaux,savaux_err,savaux_ser,best_pattern_err,best_pattern_ser,best_pattern_changes_vs_savaux,best_pattern_fix_vs_savaux,best_pattern_break_vs_savaux,mean_pattern_err,mean_pattern_ser,mean_pattern_changes_vs_savaux,mean_pattern_fix_vs_savaux,mean_pattern_break_vs_savaux,coherent_pattern_err,coherent_pattern_ser,coherent_pattern_changes_vs_savaux,coherent_pattern_fix_vs_savaux,coherent_pattern_break_vs_savaux,whitened_pattern_err,whitened_pattern_ser,whitened_pattern_changes_vs_savaux,whitened_pattern_fix_vs_savaux,whitened_pattern_break_vs_savaux,stable_pattern_err,stable_pattern_ser,stable_pattern_changes_vs_savaux,stable_pattern_fix_vs_savaux,stable_pattern_break_vs_savaux,hybrid_mean_pattern_err,hybrid_mean_pattern_ser,hybrid_mean_pattern_changes_vs_savaux,hybrid_mean_pattern_fix_vs_savaux,hybrid_mean_pattern_break_vs_savaux,gated_mean_pattern_err,gated_mean_pattern_ser,gated_mean_pattern_changes_vs_savaux,gated_mean_pattern_fix_vs_savaux,gated_mean_pattern_break_vs_savaux,gated_stable_pattern_err,gated_stable_pattern_ser,gated_stable_pattern_changes_vs_savaux,gated_stable_pattern_fix_vs_savaux,gated_stable_pattern_break_vs_savaux,gated_consensus_pattern_err,gated_consensus_pattern_ser,gated_consensus_pattern_changes_vs_savaux,gated_consensus_pattern_fix_vs_savaux,gated_consensus_pattern_break_vs_savaux,gated_hybrid_pattern_err,gated_hybrid_pattern_ser,gated_hybrid_pattern_changes_vs_savaux,gated_hybrid_pattern_fix_vs_savaux,gated_hybrid_pattern_break_vs_savaux,dataset,snr_db,seed,covariance_source,noise_mode,white_effective_replicas,empirical_effective_replicas,cross_validated_effective_replicas,offpacket_windows,covariance_bins
1,0,1,35,0.8857142857142857,12.571428571428571,16,multiscale_only_diverse16,block_w2_s2_b0,0.1098651765209338,0.062273986824645064,20.830163644694448,0.9249063899032512,0.13385135916471516,13,0.37142857142857144,14,0.4,8,0,1,12,0.34285714285714286,5,1,0,12,0.34285714285714286,4,1,0,13,0.37142857142857144,4,0,0,12,0.34285714285714286,2,1,0,13,0.37142857142857144,4,0,0,12,0.34285714285714286,5,1,0,12,0.34285714285714286,2,1,0,13,0.37142857142857144,0,0,0,13,0.37142857142857144,3,0,0,0_0_0_10_14_16,-23.0,42,offpacket,offpacket_bootstrap,4.0,4.234518800075277,4.598837183518454,128,0 64 128 192 256 320 384 448 512 576 640 704 768 832 896 960
2,1,2,35,0.8857142857142857,8.114285714285714,16,multiscale_only_diverse16,multiscale_w2_s3_b3,0.14374206248153312,0.061997066064470197,21.262319158603134,0.8789351330163114,0.1390697876167753,12,0.34285714285714286,15,0.42857142857142855,12,0,3,13,0.37142857142857144,10,0,1,12,0.34285714285714286,2,0,0,12,0.34285714285714286,3,0,0,12,0.34285714285714286,2,0,0,12,0.34285714285714286,6,0,0,13,0.37142857142857144,10,0,1,12,0.34285714285714286,2,0,0,12,0.34285714285714286,1,0,0,12,0.34285714285714286,4,0,0,0_0_0_10_14_16,-23.0,42,offpacket,offpacket_bootstrap,4.0,4.234518800075277,4.598837183518454,128,0 64 128 192 256 320 384 448 512 576 640 704 768 832 896 960
1,0,1,35,0.8285714285714286,21.314285714285713,16,multiscale_only_diverse16,block_w2_s2_b0,0.11154166854461285,0.06232369831802219,16.552584468878326,0.9221176756851158,0.1343081932586575,13,0.37142857142857144,15,0.42857142857142855,9,0,2,14,0.4,6,0,1,13,0.37142857142857144,3,0,0,14,0.4,5,0,1,13,0.37142857142857144,1,0,0,14,0.4,5,0,1,14,0.4,6,0,1,13,0.37142857142857144,1,0,0,13,0.37142857142857144,0,0,0,14,0.4,4,0,1,0_0_0_10_14_16,-24.0,42,offpacket,offpacket_bootstrap,4.0,4.234204101486241,4.598597575837199,128,0 64 128 192 256 320 384 448 512 576 640 704 768 832 896 960
2,1,2,35,0.8285714285714286,14.742857142857142,16,multiscale_only_diverse16,multiscale_w2_s3_b3,0.14711938922147938,0.062052321162750446,16.90925530030095,0.8721983815152073,0.1400986094775906,12,0.34285714285714286,16,0.45714285714285713,13,0,4,14,0.4,11,0,2,12,0.34285714285714286,2,0,0,13,0.37142857142857144,4,0,1,12,0.34285714285714286,2,0,0,13,0.37142857142857144,7,0,1,14,0.4,11,0,2,12,0.34285714285714286,2,0,0,12,0.34285714285714286,1,0,0,13,0.37142857142857144,5,0,1,0_0_0_10_14_16,-24.0,42,offpacket,offpacket_bootstrap,4.0,4.234204101486241,4.598597575837199,128,0 64 128 192 256 320 384 448 512 576 640 704 768 832 896 960
1,0,1,35,0.7142857142857143,34.51428571428571,16,multiscale_only_diverse16,block_w2_s2_b0,0.11188905173087008,0.062102567583514824,13.206012680116558,0.9140193461489627,0.13522082006569977,14,0.4,16,0.45714285714285713,10,0,2,14,0.4,5,0,0,13,0.37142857142857144,4,1,0,14,0.4,4,0,0,13,0.37142857142857144,2,1,0,14,0.4,4,0,0,14,0.4,5,0,0,13,0.37142857142857144,2,1,0,14,0.4,0,0,0,14,0.4,3,0,0,0_0_0_10_14_16,-25.0,42,offpacket,offpacket_bootstrap,4.0,4.233930411629928,4.598404280329941,128,0 64 128 192 256 320 384 448 512 576 640 704 768 832 896 960
2,1,2,35,0.7714285714285715,25.2,16,multiscale_only_diverse16,multiscale_w2_s3_b3,0.16270688991130228,0.061225781900528506,13.493230129332554,0.8579153479234324,0.14078562671140646,15,0.42857142857142855,16,0.45714285714285713,12,0,1,14,0.4,11,1,0,14,0.4,4,1,0,14,0.4,4,1,0,15,0.42857142857142855,4,0,0,14,0.4,8,1,0,14,0.4,11,1,0,15,0.42857142857142855,4,0,0,15,0.42857142857142855,1,0,0,14,0.4,7,1,0,0_0_0_10_14_16,-25.0,42,offpacket,offpacket_bootstrap,4.0,4.233930411629928,4.598404280329941,128,0 64 128 192 256 320 384 448 512 576 640 704 768 832 896 960
