event_index,start_sample,end_sample,first_window_index,last_window_index,window_count,reference_bin,reference_signed_bin,bin_min,bin_max,mean_peak_power,mean_confidence_db,max_peak_share,sf,bw,samp_rate,os_factor,chirp_samples,win_chirps,hop_samples,min_periodic_peaks,bin_tol
0,10248192,10391552,2502,2533,32,3828,-268,3828,3828,0.029016569920784954,2.4914526787598645,0.003029430943187045,10,125000.0,500000.0,4,4096,4,4096,29,2
1,13258752,13402112,3237,3268,32,141,141,141,141,0.031406118266378194,3.1736291107770596,0.003509948673617945,10,125000.0,500000.0,4,4096,4,4096,29,2
2,19259392,19402752,4702,4733,32,4031,-65,4031,4031,0.02864173626078001,3.1626111957612584,0.0033594490486645217,10,125000.0,500000.0,4,4096,4,4096,29,2
3,38760448,38899712,9463,9493,31,33,33,33,33,0.022375117889567926,2.515071964549382,0.0034818350754002914,10,125000.0,500000.0,4,4096,4,4096,29,2
4,53764096,53903360,13126,13156,31,29,29,29,29,0.03007420262406737,2.9081598323429634,0.004396012506410614,10,125000.0,500000.0,4,4096,4,4096,29,2
5,59764736,59895808,14591,14619,29,3919,-177,3919,3919,0.01932872222938236,2.171761185738684,0.0027245328345058997,10,125000.0,500000.0,4,4096,4,4096,29,2
