packet_index,frame_index,event_index,payload_len,cr,has_crc,ldro,symbol_count,gt_compared_symbols,center_argmax_raw_ser,center_argmax_symbol_ser,multi_offset_argmax_raw_ser,multi_offset_argmax_symbol_ser,selected_raw_ser,selected_symbol_ser,ser_gain_vs_center,ser_gain_vs_multi_offset,locked_symbol_count,uncertain_symbol_count,locked_ratio,false_lock_count,locked_with_gt_count,false_lock_rate,uncertain_candidate_hits,uncertain_candidate_total,uncertain_candidate_recall,trajectory_score,line_score,mean_phase_score,mean_amp_score,phase_line_slope_pi,phase_line_r2,phase_line_rmse_pi,phase_line_anchor_count,beam_final_size,error,payload_hex,crc_valid,crc_computed,crc_received,decoded_payload_len,decode_error
0,0,0,33,1,1,0,35,35,1.0,1.0,0.9714285714285714,0.9714285714285714,0.9428571428571428,0.9428571428571428,0.05714285714285716,0.02857142857142858,0,35,0.0,0,0,0.0,8,35,0.22857142857142856,0.9028762958995504,0.024243422281025672,0.5429012195792621,0.9928700649796225,0.027070821579069662,0.2099387718030663,0.5785887097137503,26,64,,40f4983b29928ae6eb985480470fd6872048ddf16428dab7a5668d4acb3903ddb0,0,0x7369,0x463d,33,
2,1,2,33,1,1,0,35,35,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.0,32,3,0.9142857142857143,0,32,0.0,3,3,1.0,0.982115626815746,0.7648454871523412,0.9105781340787301,1.0,-0.1515330489358352,0.9879633381532236,0.15532974564487395,26,1,,404433221100030058303132333435363738393a3b3c3d3e3f4041424378563412,1,0x08a0,0x08a0,33,
3,2,3,33,1,1,0,35,35,0.3142857142857143,0.3142857142857143,0.0,0.0,0.0,0.0,0.3142857142857143,0.0,30,5,0.8571428571428571,0,30,0.0,5,5,1.0,0.9442059917820478,0.747042591120579,0.7210299589102387,1.0,-0.19822293924963066,0.992177826941421,0.16200918841970272,26,1,,404433221100040058303132333435363738393a3b3c3d3e3f4041424378563412,1,0xc08d,0xc08d,33,
4,3,4,33,1,1,0,35,35,0.2857142857142857,0.2857142857142857,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.2571428571428571,0.0,31,4,0.8857142857142857,0,31,0.0,4,4,1.0,0.952779546401301,0.4749369202787112,0.7638977320065049,1.0,-0.11038799744425447,0.9543602660287342,0.25886597977745596,26,1,,404433221100050058303132333435363738393a3b2c3c2f3f4141424378563412,0,0xc54b,0x8539,33,
5,4,5,33,1,1,0,35,35,0.3142857142857143,0.3142857142857143,0.0,0.0,0.0,0.0,0.3142857142857143,0.0,17,18,0.4857142857142857,0,17,0.0,18,18,1.0,0.9410988324242542,6.814661861802785e-05,0.7054941621212706,1.0,-0.17776529990421372,0.7846107194432532,0.9292181722302081,26,1,,404433221100060058303132333435363738393a3b3c3d3e3f4041424378563412,1,0x4be5,0x4be5,33,
6,5,6,33,1,1,0,35,35,0.3142857142857143,0.3142857142857143,0.0,0.0,0.0,0.0,0.3142857142857143,0.0,24,11,0.6857142857142857,0,24,0.0,11,11,1.0,0.8174703363760154,0.028962390147105138,0.08735168188007672,1.0,-0.19855477655904585,0.9367142521220279,0.5645867040543654,26,1,,404433221100070058303132333435363738393a3b3c3d3e3f4041424378563412,1,0x0e51,0x0e51,33,
7,6,7,33,1,1,0,35,35,0.34285714285714286,0.34285714285714286,0.0,0.0,0.0,0.0,0.34285714285714286,0.0,23,12,0.6571428571428571,0,23,0.0,12,12,1.0,0.859614064325362,0.0336142670319278,0.29807032162680974,1.0,-0.10475995799709578,0.7773826003881422,0.5525870265651815,26,1,,404433221100080058303132333435363738393a3b3c3d3e3f4041424378563412,1,0xcb9e,0xcb9e,33,
