packet_index,frame_index,event_index,payload_len,cr,has_crc,ldro,symbol_count,gt_compared_symbols,center_argmax_raw_ser,center_argmax_symbol_ser,multi_offset_argmax_raw_ser,multi_offset_argmax_symbol_ser,selected_raw_ser,selected_symbol_ser,ser_gain_vs_center,ser_gain_vs_multi_offset,locked_symbol_count,uncertain_symbol_count,locked_ratio,false_lock_count,locked_with_gt_count,false_lock_rate,uncertain_candidate_hits,uncertain_candidate_total,uncertain_candidate_recall,trajectory_score,line_score,mean_phase_score,mean_amp_score,phase_line_slope_pi,phase_line_r2,phase_line_rmse_pi,phase_line_anchor_count,beam_final_size,error,payload_hex,crc_valid,crc_computed,crc_received,decoded_payload_len,decode_error
0,0,0,33,1,1,0,35,35,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,35,0.0,0,0,0.0,1,35,0.02857142857142857,0.8923816270783808,0.01196427841328679,0.5046804743881979,0.9893069152509264,0.07770346829573137,0.6370375412730873,0.6311296919658181,26,128,,40f4dc3f29d2aec6cbb85480470fd6872048ddf16428dab7a566adc0eb3389d7b1,0,0x04a3,0x572d,33,
2,1,2,33,1,1,0,35,35,0.7142857142857143,0.7142857142857143,0.17142857142857143,0.17142857142857143,0.17142857142857143,0.17142857142857143,0.5428571428571429,0.0,7,28,0.2,0,7,0.0,25,28,0.8928571428571429,0.9463987279923846,0.49340592207846523,0.7319936399619226,1.0,-0.068375605672607,0.8971550963190985,0.2521469343718063,26,1,,40443322110003025a321130333435363738393a3b2c68e662094d424178743412,0,0x159b,0x2882,33,
3,2,3,33,1,1,0,35,35,0.8571428571428571,0.8571428571428571,0.22857142857142856,0.22857142857142856,0.22857142857142856,0.22857142857142856,0.6285714285714286,0.0,6,29,0.17142857142857143,0,6,0.0,25,29,0.8620689655172413,0.9211914121100107,0.13793399865786515,0.6059570605500527,1.0,-0.2629076659625518,0.9745304257350728,0.42224187155529425,26,1,,404433221100040058303132f330b536373819183b7e797b2a1041424378562431,0,0x291e,0x95ea,33,
4,3,4,33,1,1,0,35,35,0.6,0.6,0.17142857142857143,0.17142857142857143,0.17142857142857143,0.17142857142857143,0.42857142857142855,0.0,15,20,0.42857142857142855,0,15,0.0,18,20,0.9,0.9004045491924009,0.1457768248066917,0.5131697282223155,0.9972132544349221,-0.043940639390524734,0.5798977651575832,0.4163064474142115,26,4,,4044332211002528f01239202325242637787d7e3b2c3c2f3f4141424378563412,0,0xf468,0x8539,33,
5,4,5,33,1,1,0,35,35,0.8857142857142857,0.8857142857142857,0.4,0.4,0.4,0.4,0.48571428571428565,0.0,8,27,0.22857142857142856,0,8,0.0,23,27,0.8518518518518519,0.9072737775195949,0.03820637346815306,0.5363688875979741,1.0,0.01965312952629768,0.11936664057916946,0.5420588196232519,26,1,,406431223100040818b8717a3334353627f8f57abb3c0e2c2d5243435269471512,0,0x674e,0x49e5,33,
6,5,6,33,1,1,0,35,35,0.7142857142857143,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.5714285714285714,0.0,9,26,0.2571428571428571,0,9,0.0,25,26,0.9615384615384616,0.9091015952922522,0.010521919049229467,0.5455079764612608,1.0,0.07410907378445569,0.5847222389962501,0.6402238047950559,26,1,,40542332110006005830313233343536b7b839b23b343d2e2e5041424378562412,0,0x0c9c,0x0e40,33,
7,6,7,33,1,1,0,35,35,0.6571428571428571,0.6571428571428571,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.37142857142857144,0.0,9,26,0.2571428571428571,0,9,0.0,23,26,0.8846153846153846,0.9170979104428617,0.09039166930157765,0.5854895522143084,1.0,0.16289322570400055,0.9316187924476207,0.46510674609347796,26,1,,404433221100181148213133333435363739382a2b1c3f1e3f4073407048762502,0,0xa32b,0xcb0f,33,
