packet_index,frame_index,event_index,payload_len,cr,has_crc,ldro,symbol_count,gt_compared_symbols,center_raw_ser,center_symbol_ser,multi_raw_ser,multi_symbol_ser,pure_raw_ser,pure_symbol_ser,pure_gain_vs_center,pure_gain_vs_multi,pure_crc_valid,pure_payload_hex,pure_decode_error,mean_phase_score,mean_amp_score,mean_candidate_count,mean_selected_energy_drop_db,phase_line_slope_pi,phase_line_r2,phase_line_rmse_pi,phase_line_anchor_count,reference_line_slope_pi,reference_line_anchor_count,refinement_count,selection_mode,error,dataset,target_snr_db,noise_seed
6,4,6,33,1,1,0,35,35,0.7428571428571429,0.7428571428571429,0.2,0.2,0.8,0.8,-0.05714285714285716,-0.6000000000000001,0,40e40b80231bd482be7031eef594cd04f4f5438a84b65df4bd885943427856e592,,0.9827401812680492,0.8105530266710794,32.0,-1.0821726368359628,-0.19173730336524314,0.998145654476234,0.0849235276779403,28,-0.19322757936183219,28,0,path,,0_0_0_10_14_16,-22.0,43
8,5,8,33,1,1,0,35,35,0.6285714285714286,0.6285714285714286,0.14285714285714285,0.14285714285714285,0.5142857142857142,0.5142857142857142,0.11428571428571432,-0.3714285714285714,0,408462af58592800781011f03bb4f9ba13fe955ab732b5b63740a9323271913113,,0.9782768589245606,0.8716911908945393,32.0,-0.7190796001094253,-0.11642674504785444,0.9801879544812261,0.13370664514856537,28,-0.14589401721672926,28,0,path,,0_0_0_10_14_16,-22.0,43
9,6,9,33,1,1,0,35,35,0.7142857142857143,0.7142857142857143,0.2571428571428571,0.2571428571428571,0.6571428571428571,0.6571428571428571,0.05714285714285716,-0.4,0,406433201122ca4c1474b92a3108fdd0f125a4be67b4fdfa3f44455f1ee0462543,,0.9733391402762112,0.9156532008068493,32.0,-0.43655638313388345,-0.09369230581931125,0.9911065690484506,0.09077294822342671,28,-0.09457171098728302,28,0,path,,0_0_0_10_14_16,-22.0,43
10,7,10,33,1,1,0,35,35,0.7142857142857143,0.7142857142857143,0.3142857142857143,0.3142857142857143,0.6571428571428571,0.6571428571428571,0.05714285714285716,-0.34285714285714286,0,409436bb44d59a8045a02d663ba4b1eef7bed9145b545a4d2e5746424378563498,,0.9614097838981372,0.9119945352623442,32.0,-0.45253055311650076,-0.12213959040923372,0.9894273415017348,0.11696461013967674,28,-0.11970499589371572,28,0,path,,0_0_0_10_14_16,-22.0,43
11,8,11,33,1,1,0,35,35,0.6857142857142857,0.6857142857142857,0.05714285714285714,0.05714285714285714,0.7428571428571429,0.7428571428571429,-0.05714285714285716,-0.6857142857142857,0,405436261004389071b2812870626137233291b992b6e1676f5c205878a6bc1d13,,0.9656713330500158,0.8402129445773454,32.0,-0.8833711279170711,-0.13943727942752246,0.9903863065541095,0.13772245407392467,28,-0.28812320879149245,28,0,path,,0_0_0_10_14_16,-22.0,43
12,9,12,33,1,1,0,35,35,0.5714285714285714,0.5714285714285714,0.05714285714285714,0.05714285714285714,0.7428571428571429,0.7428571428571429,-0.17142857142857149,-0.6857142857142857,0,40649baa5162d5b99272d38d968f15a26e752f112d2a2c3e2f40105acf7c563102,,0.9663812823461277,0.8303512528710595,32.0,-0.980041899556832,0.05856360796265549,0.9809339291602079,0.07911212045701861,28,0.06149722604638224,28,0,path,,0_0_0_10_14_16,-22.0,43
13,10,13,33,1,1,0,35,35,0.45714285714285713,0.45714285714285713,0.05714285714285714,0.05714285714285714,0.3142857142857143,0.3142857142857143,0.14285714285714285,-0.2571428571428571,0,40c433aa9100c60c94387506546573433778797a3f383d3e3f4041424378567492,,0.982803485650457,0.9072902398871218,32.0,-0.500259548201057,-0.12047690483789758,0.9877286794105679,0.12496681003231766,28,-0.12260946228940997,28,0,path,,0_0_0_10_14_16,-22.0,43
1,0,1,33,1,1,0,35,35,0.8571428571428571,0.8571428571428571,0.34285714285714286,0.34285714285714286,0.7714285714285715,0.7714285714285715,0.08571428571428563,-0.4285714285714286,0,40647001525705c15931bcefefd3e8553a10f9be3f703db2f7ccd91386ed4608d9,,0.9683195454385943,0.8635341552635145,32.0,-0.7249702180800627,-0.05467691687576667,0.9866618520422089,0.061432438209374184,28,-0.054844759102368204,28,0,path,,0_0_0_10_14_16,-23.0,43
2,1,2,33,1,1,0,35,35,0.8571428571428571,0.8571428571428571,0.45714285714285713,0.45714285714285713,0.8857142857142857,0.8857142857142857,-0.02857142857142858,-0.42857142857142855,0,40c4a37f50d526b0bf4424eb3e65386a2b657066e605f6621ce0e9c95e73eb729e,,0.9674601998140058,0.8723948668232155,32.0,-0.666002570693218,0.3228351538082421,0.99806770153743,0.1479167833045595,28,0.09086926731842239,28,0,path,,0_0_0_10_14_16,-23.0,43
3,2,3,33,1,1,0,35,35,0.8857142857142857,0.8857142857142857,0.5714285714285714,0.5714285714285714,0.9428571428571428,0.9428571428571428,-0.05714285714285716,-0.37142857142857144,0,40e44d722daac894ff3b4676237abdf58db5397bc0622e5e4f427680d9d62619cc,,0.969536432876141,0.8739740576339651,32.0,-0.6542560402469215,-0.06619618185150174,0.9874507725016406,0.07872467653930534,28,-0.06857728989595405,28,0,path,,0_0_0_10_14_16,-23.0,43
5,3,5,33,1,1,0,35,35,0.6857142857142857,0.6857142857142857,0.42857142857142855,0.42857142857142855,0.8857142857142857,0.8857142857142857,-0.19999999999999996,-0.45714285714285713,0,4064932c53c4f89bad1da16faaccbf7c3db0fcf7c6360b4b6e27b509dcd21de873,,0.9815091367061688,0.8550034409541402,32.0,-0.7533160691422468,0.18481464219354302,0.9989323250042645,0.05830424833149907,28,0.1862909885737028,28,0,path,,0_0_0_10_14_16,-23.0,43
6,4,6,33,1,1,0,35,35,0.7714285714285715,0.7714285714285715,0.2857142857142857,0.2857142857142857,0.8285714285714286,0.8285714285714286,-0.05714285714285716,-0.5428571428571429,0,40e40b80231bd40abe7031e6f594cd04f4f5438a84b65cf5bd885843427856e592,,0.9827865575396764,0.8155033679625295,32.0,-1.055783656794437,-0.19228108743547911,0.9980332296557219,0.08686981573335556,28,-0.19395641654195062,28,0,path,,0_0_0_10_14_16,-23.0,43
8,5,8,33,1,1,0,35,35,0.7714285714285715,0.7714285714285715,0.22857142857142856,0.22857142857142856,0.7428571428571429,0.7428571428571429,0.02857142857142858,-0.5142857142857143,0,4054333f8f7b0a00bf9220923bf4fbbc97f61d523f32b5b63740a9323271913113,,0.9803248841923967,0.8574366605081005,32.0,-0.777060594885076,-0.1462880678172332,0.9976136083779955,0.06862802874076569,28,-0.14828773387232558,28,0,path,,0_0_0_10_14_16,-23.0,43
9,6,9,33,1,1,0,35,35,0.8,0.8,0.45714285714285713,0.45714285714285713,0.7142857142857143,0.7142857142857143,0.08571428571428574,-0.2571428571428572,0,406433201122ca4d0475b82a3108fdd0f125a4be67b4fdfa3f44455f1ee0462543,,0.9727005862348621,0.9054143754796563,32.0,-0.4848562792494193,-0.0929120253444015,0.9908216843775398,0.09330217514143598,28,-0.09483320275750862,28,0,path,,0_0_0_10_14_16,-23.0,43
10,7,10,33,1,1,0,35,35,0.7714285714285715,0.7714285714285715,0.4857142857142857,0.4857142857142857,0.8285714285714286,0.8285714285714286,-0.05714285714285716,-0.3428571428571429,0,40b436b944f79a8045a02d6628b7b1cef7bed9145b545a4d2e5706ca0b741a2098,,0.9625335870037581,0.9059114592522594,32.0,-0.508233243926915,-0.12359030446507556,0.9866093835238016,0.14320617225530943,28,-0.12150688479442673,28,0,path,,0_0_0_10_14_16,-23.0,43
11,8,11,33,1,1,0,35,35,0.7714285714285715,0.7714285714285715,0.2,0.2,0.8857142857142857,0.8857142857142857,-0.11428571428571421,-0.6857142857142857,0,40d4326adc8438645d19d512560a4cdb35183f6c5bdff7147f68255878a6bc1d13,,0.9576190893311685,0.8663753281915052,32.0,-0.7497714216754223,-0.2016263879281209,0.9877231197396756,0.22617607591717365,28,0.11659096260739323,28,0,path,,0_0_0_10_14_16,-23.0,43
12,9,12,33,1,1,0,35,35,0.7142857142857143,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.8285714285714286,0.8285714285714286,-0.11428571428571432,-0.6857142857142857,0,40e4051c2e04d6b99272d38d968f15a26e752f112daa2cb6af40105acf7c563102,,0.9684003034275326,0.8323678761268453,32.0,-0.9186975361516856,0.06620675189160259,0.9706520839031542,0.11147570010901452,28,0.06148067913419474,28,0,path,,0_0_0_10_14_16,-23.0,43
13,10,13,33,1,1,0,35,35,0.5714285714285714,0.5714285714285714,0.11428571428571428,0.11428571428571428,0.5142857142857142,0.5142857142857142,0.05714285714285716,-0.39999999999999997,0,408477aad104c22c961a770454657343373a7f3a793e3d3e3f404142437856d4fa,,0.979773960852312,0.8732147759235918,32.0,-0.6830901999364181,-0.11586010168784178,0.9936502042452868,0.09485655270177844,28,-0.12366932374041882,28,0,path,,0_0_0_10_14_16,-23.0,43
1,0,1,33,1,1,0,35,35,0.9142857142857143,0.9142857142857143,0.5428571428571428,0.5428571428571428,0.9428571428571428,0.9428571428571428,-0.02857142857142858,-0.4,0,40a4174a910c82dee903dc656f53605d5af832b462fd31d43deebfa9ad75e84e55,,0.962201532896129,0.8616308884320627,32.0,-0.7142444027042397,-0.2518932398368683,0.9984139806839638,0.09396365166178502,28,-0.05498984461148178,28,0,path,,0_0_0_10_14_16,-24.0,43
2,1,2,33,1,1,0,35,35,0.8857142857142857,0.8857142857142857,0.6857142857142857,0.6857142857142857,0.9428571428571428,0.9428571428571428,-0.05714285714285716,-0.2571428571428571,0,40b4932199e32da08f5625ea3e65386a5b037752f003f6621ce0e9459eb76b729e,,0.9764040857988447,0.8560866909087894,32.0,-0.7492323014383614,0.3092522655647981,0.9983648475604955,0.13454879202949396,28,0.0948019741178206,28,0,path,,0_0_0_10_14_16,-24.0,43
3,2,3,33,1,1,0,35,35,0.9714285714285714,0.9714285714285714,0.6571428571428571,0.6571428571428571,0.9714285714285714,0.9714285714285714,0.0,-0.3142857142857143,0,40e44d722daac894ff3b4676237abdf58db5397bc0622e5e4f427680d9d62619cc,,0.9727893756484001,0.8726392200805572,32.0,-0.6612993393741722,-0.06565105843167644,0.9867700446905548,0.08019367524054266,28,-0.06857530166458524,28,0,path,,0_0_0_10_14_16,-24.0,43
5,3,5,33,1,1,0,35,35,0.8571428571428571,0.8571428571428571,0.5428571428571428,0.5428571428571428,0.9142857142857143,0.9142857142857143,-0.05714285714285716,-0.37142857142857144,0,4064832d42c5f99bad1da16faaccbf7c3db0fcf7c6360b4b6e27b509dcd21de873,,0.9849275961232673,0.8661119096049604,32.0,-0.6836843094925512,0.18787415365382762,0.9984248147171352,0.0705019308794059,28,0.1792347242428189,28,0,path,,0_0_0_10_14_16,-24.0,43
6,4,6,33,1,1,0,35,35,0.8571428571428571,0.8571428571428571,0.37142857142857144,0.37142857142857144,0.8285714285714286,0.8285714285714286,0.02857142857142847,-0.4571428571428572,0,40e40b80231bd40abe7031e6f594cd04f4f5438a84b65cf5bd885843427856a5d2,,0.9828238809495012,0.8195024364538938,32.0,-1.0370034341237488,-0.19214881182407068,0.9979823267075641,0.08792850852767156,28,-0.19398387694410674,28,0,path,,0_0_0_10_14_16,-24.0,43
8,5,8,33,1,1,0,35,35,0.8571428571428571,0.8571428571428571,0.5428571428571428,0.5428571428571428,0.8285714285714286,0.8285714285714286,0.02857142857142847,-0.2857142857142858,0,4054333f8f7b0a00bf9220923bf4fbbc97c72f611d32b5b67740ad32327191319b,,0.9780646222711674,0.852538643517315,32.0,-0.7841633270123634,-0.14629899609810026,0.9966686169033395,0.08112994628577337,28,-0.14818982362852995,28,0,path,,0_0_0_10_14_16,-24.0,43
9,6,9,33,1,1,0,35,35,0.8571428571428571,0.8571428571428571,0.6857142857142857,0.6857142857142857,0.8571428571428571,0.8571428571428571,0.0,-0.17142857142857137,0,40346d2e24e62cfd09f81fc64691b958fa25a4be67b4fdfa3f44457f1ce24605ae,,0.9707227641175611,0.9073344362717666,32.0,-0.4609360205613261,-0.16433049470407532,0.9942173302420714,0.12734641510052452,28,-0.09753739643115622,28,0,path,,0_0_0_10_14_16,-24.0,43
10,7,10,33,1,1,0,35,35,0.8,0.8,0.6285714285714286,0.6285714285714286,0.9428571428571428,0.9428571428571428,-0.1428571428571428,-0.3142857142857143,0,40b436b944f79a8045a02d6620b7b94e6fc9f6a48bf44ff0dd2e479e0d440c2298,,0.9619586732007283,0.8911324185466248,32.0,-0.5834740360593887,-0.0454630883086447,0.963284070327984,0.08870168280312143,28,-0.04745785036660426,28,0,path,,0_0_0_10_14_16,-24.0,43
11,8,11,33,1,1,0,35,35,0.8285714285714286,0.8285714285714286,0.4,0.4,0.9428571428571428,0.9428571428571428,-0.11428571428571421,-0.5428571428571428,0,40349e89f77946773f1b84017ca247f915a22575e8d575d8572c076a47aafebeea,,0.9560026773855433,0.8825137854089727,32.0,-0.6464619580198561,0.25694884716406363,0.9939860745239417,0.18825290670874978,28,0.11703882015964051,28,0,path,,0_0_0_10_14_16,-24.0,43
12,9,12,33,1,1,0,35,35,0.7428571428571429,0.7428571428571429,0.4,0.4,0.8285714285714286,0.8285714285714286,-0.08571428571428574,-0.4285714285714286,0,40644b7200a64c314b3643b59738804e41550c0e2b440af8240d4553536847b54a,,0.976182622330727,0.8092537048379645,32.0,-1.0305602095702464,0.4628683277554333,0.9997316008658228,0.07605922245682452,28,0.15864017307820766,28,0,path,,0_0_0_10_14_16,-24.0,43
13,10,13,33,1,1,0,35,35,0.7714285714285715,0.7714285714285715,0.2,0.2,0.7714285714285715,0.7714285714285715,0.0,-0.5714285714285714,0,40446e2e5d498f0681d50101dc657bcb4f4e4896fc223c2f3f51018ac9b0b4fefb,,0.9671907441660756,0.882371248558182,32.0,-0.595485392280667,-0.30271596256223676,0.9992279055481208,0.09188934004698883,28,-0.3006936292475701,28,0,path,,0_0_0_10_14_16,-24.0,43
1,0,1,33,1,1,0,35,35,0.9428571428571428,0.9428571428571428,0.8,0.8,0.9714285714285714,0.9714285714285714,-0.02857142857142858,-0.17142857142857137,0,40e4750dc71b30c95120a57d4c52714f1a9a58b4a6fb20f63fdc5c9c6c1f704954,,0.9734010914766555,0.8624966307758819,32.0,-0.7203448213319682,-0.4603229128292194,0.9997254321783917,0.07821015686254988,28,-0.1654363264864319,28,0,path,,0_0_0_10_14_16,-25.0,43
2,1,2,33,1,1,0,35,35,0.9428571428571428,0.9428571428571428,0.8285714285714286,0.8285714285714286,0.9142857142857143,0.9142857142857143,0.02857142857142858,-0.08571428571428563,0,4074174b55a5cd3ce2f2a2ec3e65386a0b86383c8b2438082f32126d9ff7437c9e,,0.9659582184420422,0.8840616546928226,32.0,-0.5793085624183918,0.41648886952712055,0.9987847821130134,0.12869309300852463,28,0.2240182558593295,28,0,path,,0_0_0_10_14_16,-25.0,43
3,2,3,33,1,1,0,35,35,1.0,1.0,0.8571428571428571,0.8571428571428571,1.0,1.0,0.0,-0.1428571428571429,0,40e44d722daac894ff3b4676237abdf58db5397bc0e22ed6c7ca7e80d9d62619cc,,0.9734891996659721,0.8728999761676802,32.0,-0.6600329535122802,-0.0648700437582131,0.9870866960600142,0.07911407731482233,28,-0.06856445715713796,28,0,path,,0_0_0_10_14_16,-25.0,43
5,3,5,33,1,1,0,35,35,0.9428571428571428,0.9428571428571428,0.6285714285714286,0.6285714285714286,0.9428571428571428,0.9428571428571428,0.0,-0.3142857142857143,0,4064832d42c5f99bad1da16faaccbf7c3db0fcf7c6360b4b6e27b509dcd21de873,,0.9854633610490111,0.86777105483382,32.0,-0.6700447069438216,0.18782527358339182,0.9984144871928916,0.07071463515041501,28,0.18328446224083178,28,0,path,,0_0_0_10_14_16,-25.0,43
6,4,6,33,1,1,0,35,35,0.8857142857142857,0.8857142857142857,0.5428571428571428,0.5428571428571428,0.8857142857142857,0.8857142857142857,0.0,-0.34285714285714286,0,40e40b80231bd40abe7031e6f594cd04f4f5438a84b65cf5bd881847023852a1d2,,0.9836385806704087,0.8155905044002795,32.0,-1.0649843845200961,-0.19187629182091379,0.998021560612232,0.08694422398293125,28,-0.1936113886941636,28,0,path,,0_0_0_10_14_16,-25.0,43
8,5,8,33,1,1,0,35,35,0.9428571428571428,0.9428571428571428,0.6857142857142857,0.6857142857142857,0.9142857142857143,0.9142857142857143,0.02857142857142858,-0.22857142857142854,0,40542b3687fb4b9e8c35a943bbb472b8b23fe72138baf0767a49d173c1b7963d13,,0.976422548638012,0.8567632969229934,32.0,-0.7614214311842087,-0.3509652618734922,0.9995284486755205,0.07936356135165389,28,-0.14937332181289786,28,0,path,,0_0_0_10_14_16,-25.0,43
9,6,9,33,1,1,0,35,35,0.9142857142857143,0.9142857142857143,0.7714285714285715,0.7714285714285715,0.8857142857142857,0.8857142857142857,0.02857142857142858,-0.11428571428571421,0,40346d2e24e62cfd09f81fc64691b958fa25a4be67b4fdfa3f44457f1ce24605ae,,0.9710312394788988,0.9071555913569622,32.0,-0.46137865752851115,-0.16420961086017785,0.9948487066059373,0.12006687995594334,28,-0.1623431391060268,28,0,path,,0_0_0_10_14_16,-25.0,43
10,7,10,33,1,1,0,35,35,0.8571428571428571,0.8571428571428571,0.6857142857142857,0.6857142857142857,0.9714285714285714,0.9714285714285714,-0.11428571428571432,-0.2857142857142857,0,40b436b944f7baa047a02d6420b7b94e6fc9f6a48bf44ff0dd2e479e0d440c2298,,0.9610644039063836,0.9048198511950462,32.0,-0.5064472161876696,-0.045482212346254616,0.9620936997482269,0.08992575135564773,28,-0.04783036349022964,28,0,path,,0_0_0_10_14_16,-25.0,43
11,8,11,33,1,1,0,35,35,0.8857142857142857,0.8857142857142857,0.5428571428571428,0.5428571428571428,0.9428571428571428,0.9428571428571428,-0.05714285714285716,-0.4,0,40349e89f77946773f1b84017ca247f915a22575e8d575d8572c076a47aafebeea,,0.9558198604798775,0.8917676527751777,32.0,-0.5871922617252685,0.25695223932023736,0.9939892019008744,0.18820614099621374,28,0.11803741438942444,28,0,path,,0_0_0_10_14_16,-25.0,43
12,9,12,33,1,1,0,35,35,0.8285714285714286,0.8285714285714286,0.5428571428571428,0.5428571428571428,0.8571428571428571,0.8571428571428571,-0.02857142857142847,-0.3142857142857143,0,40d411295a7255304f635335353e8c80f5f07b903d2e6ada01485459c948770453,,0.95750330572037,0.8851042860954118,32.0,-0.5720480978104945,-0.4737861836564126,0.9981065630986448,0.20339175532517467,28,-0.11551344578902606,28,0,path,,0_0_0_10_14_16,-25.0,43
13,10,13,33,1,1,0,35,35,0.8571428571428571,0.8571428571428571,0.42857142857142855,0.42857142857142855,0.8857142857142857,0.8857142857142857,-0.02857142857142858,-0.45714285714285713,0,40446e2e5d498f0681d50101dc657bcb4f4e4896fc22b4af3751299aea9197fdfb,,0.9650569841027153,0.886347846818056,32.0,-0.575074267217828,-0.30388385893004605,0.9991645260047676,0.08905318353884416,28,-0.3006693155424562,28,0,path,,0_0_0_10_14_16,-25.0,43
1,0,1,33,1,1,0,35,35,0.9714285714285714,0.9714285714285714,0.8571428571428571,0.8571428571428571,0.9714285714285714,0.9714285714285714,0.0,-0.11428571428571432,0,40e4750dc71b30c95120a57d4c52714f1a9a58b4a6fb20f63fdc5c9c6c1f704954,,0.9733680714010653,0.8632895581355113,32.0,-0.7147593084698683,-0.46032512311947305,0.999724969840508,0.07827637117946422,28,-0.16539711946789484,28,0,path,,0_0_0_10_14_16,-26.0,43
2,1,2,33,1,1,0,35,35,0.9714285714285714,0.9714285714285714,0.9142857142857143,0.9142857142857143,0.9714285714285714,0.9714285714285714,0.0,-0.05714285714285716,0,4074174b55a5cd3ce2f2a2ec3c453a6a0986383c8b2438082f3292659fff435c8f,,0.9708910421898572,0.8744326489009795,32.0,-0.6317488510859713,0.4112404504788866,0.9985959018655087,0.13660304761552527,28,0.22111481402536165,28,0,path,,0_0_0_10_14_16,-26.0,43
3,2,3,33,1,1,0,35,35,1.0,1.0,0.9142857142857143,0.9142857142857143,1.0,1.0,0.0,-0.08571428571428574,0,40e44d722daac894ff3b4676237abdf58db5397bc0e22ed6c7ca7e80d9d62619cc,,0.973498729139852,0.8731118010193242,32.0,-0.6590034949043779,-0.06486572335183115,0.9870786524079954,0.0791337651336716,28,-0.06699885610319187,28,0,path,,0_0_0_10_14_16,-26.0,43
5,3,5,33,1,1,0,35,35,0.9428571428571428,0.9428571428571428,0.8857142857142857,0.8857142857142857,0.9714285714285714,0.9714285714285714,-0.02857142857142858,-0.08571428571428574,0,4074931d53e69853c395252b4a0d55b2554289ccbb3b0b4b6e2795015e94d38618,,0.9667020442488625,0.9033157506520474,32.0,-0.48906487953837924,0.2233421286811628,0.9889441787442175,0.22618257866141298,28,0.17890643536255754,28,0,path,,0_0_0_10_14_16,-26.0,43
6,4,6,33,1,1,0,35,35,0.9142857142857143,0.9142857142857143,0.7428571428571429,0.7428571428571429,0.9142857142857143,0.9142857142857143,0.0,-0.17142857142857137,0,40e4cb2ca1f7d00abe7031e6f594cd04f4f5438a84b65cf5bd881847023852a1d2,,0.979514051891928,0.8232966231904244,32.0,-1.0196358278722226,-0.19431852893824744,0.9971201943004578,0.1033063002481123,28,-0.19352450921016892,28,0,path,,0_0_0_10_14_16,-26.0,43
8,5,8,33,1,1,0,35,35,0.9428571428571428,0.9428571428571428,0.8,0.8,1.0,1.0,-0.05714285714285716,-0.19999999999999996,0,40c4568a6b7d498d8d348a41bbb472b8f2552b8974dafa68b0608c1c7d55b45543,,0.9788296499509147,0.849788223563129,32.0,-0.7981737959692335,-0.29289645620008525,0.999808257122663,0.04253424101862456,28,-0.2925487883646883,28,0,path,,0_0_0_10_14_16,-26.0,43
9,6,9,33,1,1,0,35,35,0.9714285714285714,0.9714285714285714,0.8285714285714286,0.8285714285714286,0.9428571428571428,0.9428571428571428,0.02857142857142858,-0.11428571428571421,0,40346d2e24e62cfd09f81fc64691b958fa25a4be6784defb0f45467f1ce24605ae,,0.9745522595783132,0.8959147653343542,32.0,-0.526406112945268,-0.1626823697708832,0.9953026396125632,0.10767403614488157,28,-0.16323526362846122,28,0,path,,0_0_0_10_14_16,-26.0,43
10,7,10,33,1,1,0,35,35,0.9714285714285714,0.9714285714285714,0.8285714285714286,0.8285714285714286,0.9714285714285714,0.9714285714285714,0.0,-0.1428571428571428,0,40b436b944f7baa047a02d6420b7b94e6fc9f6a48bf44ff0dd2e479e0d440c2298,,0.9611378370808017,0.9079993630383185,32.0,-0.4904359208846618,-0.04548786584118938,0.9621715294154731,0.08984091818973082,28,-0.04751224974160728,28,0,path,,0_0_0_10_14_16,-26.0,43
11,8,11,33,1,1,0,35,35,0.8857142857142857,0.8857142857142857,0.7142857142857143,0.7142857142857143,0.9428571428571428,0.9428571428571428,-0.05714285714285716,-0.22857142857142854,0,40349e89f77946773f1b84017ca247f915a22575e8d575d8572c076a47aafebeea,,0.9535315309372961,0.9007063676899631,32.0,-0.5346120367960996,0.25695652136232855,0.9939910681931592,0.1881798799302642,28,0.11765047385470791,28,0,path,,0_0_0_10_14_16,-26.0,43
12,9,12,33,1,1,0,35,35,0.8857142857142857,0.8857142857142857,0.7142857142857143,0.7142857142857143,0.9714285714285714,0.9714285714285714,-0.08571428571428574,-0.2571428571428571,0,40748baa5162d4b99272d31d9570e08641452d350b6daa12408151da73c96c0610,,0.9631220124959521,0.8678966470986306,32.0,-0.7003561707544398,-0.09003448430627498,0.958987492572864,0.1683623986290418,28,-0.11713013857874102,28,0,path,,0_0_0_10_14_16,-26.0,43
13,10,13,33,1,1,0,35,35,0.9142857142857143,0.9142857142857143,0.6,0.6,0.9142857142857143,0.9142857142857143,0.0,-0.3142857142857143,0,40446e2e5d498f0681d50101dc657bcb4f4e4896fc22b4af3751299aea9197fdfb,,0.9648328195672813,0.886051491446838,32.0,-0.5754983699563779,-0.303436013871777,0.9990705244207289,0.09427128488512061,28,-0.3007143950181961,28,0,path,,0_0_0_10_14_16,-26.0,43
1,0,1,33,1,1,0,35,35,0.8285714285714286,0.8285714285714286,0.22857142857142856,0.22857142857142856,0.9142857142857143,0.9142857142857143,-0.08571428571428563,-0.6857142857142857,0,40d441b9567a2c8656c80341175b13a393b0290417b72c373f4971786064665551,,0.9674344448096119,0.8888720473130869,32.0,-0.586440408998782,-0.2699155151198226,0.9992933522295099,0.07851148272089868,28,-0.2688981068437708,28,0,path,,0_0_0_10_14_16,-22.0,44
2,1,2,33,1,1,0,35,35,0.7142857142857143,0.7142857142857143,0.3142857142857143,0.3142857142857143,0.6,0.6,0.11428571428571432,-0.2857142857142857,0,406497669d0283049cb475b2b3b4b53697fa1bfe5f8436869ee0b1ea266e6ebe9e,,0.9745878210479207,0.8713569793317256,32.0,-0.6769239305989296,-0.09088049215444265,0.9684803422438143,0.14717965863144894,28,-0.06789224823182173,28,0,path,,0_0_0_10_14_16,-22.0,44
3,2,3,33,1,1,0,35,35,0.7428571428571429,0.7428571428571429,0.2571428571428571,0.2571428571428571,0.7428571428571429,0.7428571428571429,0.0,-0.48571428571428577,0,4044118abb00c6e715fc929f9b1e1714d7fe7d50176a697ee71d203488f0bd7b73,,0.9764425045743202,0.8430826417758172,32.0,-0.906990805777455,-0.05298273423311312,0.9599788646113495,0.10410975184580346,28,-0.05296802203894983,28,0,path,,0_0_0_10_14_16,-22.0,44
5,3,5,33,1,1,0,35,35,0.7714285714285715,0.7714285714285715,0.2857142857142857,0.2857142857142857,0.7428571428571429,0.7428571428571429,0.02857142857142858,-0.4571428571428572,0,40c4a021838267a6f8d0777a17101170b5b8919213e4ad1938fb1989b3dc6521d6,,0.9715276626160751,0.8521784947043717,32.0,-0.7622298695865776,-0.05232044814144074,0.9691126635297619,0.10059686407864396,28,-0.054613063714817174,28,0,path,,0_0_0_10_14_16,-22.0,44
6,4,6,33,1,1,0,35,35,0.7714285714285715,0.7714285714285715,0.17142857142857143,0.17142857142857143,0.9428571428571428,0.9428571428571428,-0.17142857142857137,-0.7714285714285714,0,40645194b673d5aa27231328e6ac78ae5a46ca14d5539312e9f069e9ca120a5de3,,0.983510967637285,0.8738773729111751,32.0,-0.6671587079468979,0.19739037071544585,0.9979712407217468,0.09149429637937083,28,0.18858399188627872,28,0,path,,0_0_0_10_14_16,-22.0,44
8,5,8,33,1,1,0,35,35,0.7142857142857143,0.7142857142857143,0.11428571428571428,0.11428571428571428,0.6285714285714286,0.6285714285714286,0.08571428571428574,-0.5142857142857142,0,40e401ca08ba2d065e1675a41ba5843f353c797a7b781e3d5c776542637874d476,,0.978656602195433,0.8672601774500016,32.0,-0.708838254881045,-0.11363465185237756,0.9928272020429147,0.09080267315466785,28,-0.11128965365383366,28,0,path,,0_0_0_10_14_16,-22.0,44
9,6,9,33,1,1,0,35,35,0.7714285714285715,0.7714285714285715,0.2571428571428571,0.2571428571428571,0.6571428571428571,0.6571428571428571,0.11428571428571432,-0.4,0,40c4bbe615c426a87861bc397a42afb53a38393a3b1cd1b47d820d22237e56a00a,,0.966549024114025,0.8965916728166354,32.0,-0.5688176514545594,-0.19256585880836727,0.992402031824528,0.1757016796434055,28,-0.1485588921978859,28,0,path,,0_0_0_10_14_16,-22.0,44
10,7,10,33,1,1,0,35,35,0.7714285714285715,0.7714285714285715,0.22857142857142856,0.22857142857142856,0.7714285714285715,0.7714285714285715,0.0,-0.5428571428571429,0,4044332211001bba599bb1529bde5578331659165d0ef5d8d4b39f84483bec9258,,0.9722198552216642,0.860554408886805,32.0,-0.738286419037611,-0.12845773984487005,0.9962507697688727,0.08017690398562727,28,-0.11948167167776627,28,0,path,,0_0_0_10_14_16,-22.0,44
