trial_id,packet_id,reference_id,esn0_db,seed,payload_index,gt_symbol,strict_sync_success,estimate_available,local_sync_estimate,oracle_decision,oracle_correct,oracle_true_margin_db,noisy_sync_decision,noisy_sync_correct,noisy_sync_true_margin_db,strict_end_to_end_correct
exp0_000000_rxg20_0_fulltrim:14:20260821,exp0_000000_rxg20_0_fulltrim,0,14.0,20260821,14,2437,0,1,1,2437,1,5.509790445414774,2437,1,5.531328480908306,0
exp0_000000_rxg20_0_fulltrim:14:20260821,exp0_000000_rxg20_0_fulltrim,0,14.0,20260821,15,1117,0,1,1,1117,1,4.0045892542816,1117,1,3.9653448676359875,0
exp0_000002_rxg20_0_fulltrim:14:20260821,exp0_000002_rxg20_0_fulltrim,2,14.0,20260821,0,3293,0,1,1,3293,1,5.565511514867371,3293,1,5.5838096180540875,0
exp0_000002_rxg20_0_fulltrim:14:20260821,exp0_000002_rxg20_0_fulltrim,2,14.0,20260821,1,313,0,1,1,313,1,2.6005915708301917,313,1,2.597034384675378,0
exp0_000002_rxg20_0_fulltrim:14:20260821,exp0_000002_rxg20_0_fulltrim,2,14.0,20260821,2,1433,0,1,1,1433,1,4.863959188911884,1433,1,4.862847890895691,0
exp0_000002_rxg20_0_fulltrim:14:20260821,exp0_000002_rxg20_0_fulltrim,2,14.0,20260821,3,2865,0,1,1,2865,1,5.666842939961247,2865,1,5.657067209538806,0
exp0_000002_rxg20_0_fulltrim:14:20260821,exp0_000002_rxg20_0_fulltrim,2,14.0,20260821,4,3469,0,1,1,3469,1,4.701605162222274,3469,1,4.6976556319439124,0
exp0_000002_rxg20_0_fulltrim:14:20260821,exp0_000002_rxg20_0_fulltrim,2,14.0,20260821,5,3985,0,1,1,3985,1,5.9326606483364595,3985,1,5.923457083036123,0
exp0_000002_rxg20_0_fulltrim:14:20260821,exp0_000002_rxg20_0_fulltrim,2,14.0,20260821,6,3165,0,1,1,3165,1,6.083460873776014,3165,1,6.0836761073269106,0
exp0_000002_rxg20_0_fulltrim:14:20260821,exp0_000002_rxg20_0_fulltrim,2,14.0,20260821,7,1669,0,1,1,1669,1,5.308546959541305,1669,1,5.2578899940745085,0
exp0_000002_rxg20_0_fulltrim:14:20260821,exp0_000002_rxg20_0_fulltrim,2,14.0,20260821,8,173,0,1,1,173,1,5.323623705251169,173,1,5.331320842401096,0
exp0_000002_rxg20_0_fulltrim:14:20260821,exp0_000002_rxg20_0_fulltrim,2,14.0,20260821,9,1669,0,1,1,1669,1,5.573431708988186,1669,1,5.578896074830244,0
exp0_000002_rxg20_0_fulltrim:14:20260821,exp0_000002_rxg20_0_fulltrim,2,14.0,20260821,10,53,0,1,1,53,1,3.0901045341780597,53,1,3.0889363235884093,0
exp0_000002_rxg20_0_fulltrim:14:20260821,exp0_000002_rxg20_0_fulltrim,2,14.0,20260821,11,541,0,1,1,541,1,4.9604881457697765,541,1,4.963442261076773,0
exp0_000002_rxg20_0_fulltrim:14:20260821,exp0_000002_rxg20_0_fulltrim,2,14.0,20260821,12,213,0,1,1,213,1,6.52900110034307,213,1,6.545437304105116,0
exp0_000002_rxg20_0_fulltrim:14:20260821,exp0_000002_rxg20_0_fulltrim,2,14.0,20260821,13,1301,0,1,1,1301,1,3.576757020656773,1301,1,3.5552315817186013,0
exp0_000002_rxg20_0_fulltrim:14:20260821,exp0_000002_rxg20_0_fulltrim,2,14.0,20260821,14,2677,0,1,1,2677,1,1.7964255986868183,2677,1,1.7866154710775408,0
exp0_000002_rxg20_0_fulltrim:14:20260821,exp0_000002_rxg20_0_fulltrim,2,14.0,20260821,15,1117,0,1,1,1117,1,3.4781879023391298,1117,1,3.473793559641779,0
