file_name,target_snr_db,mode,cfo_correction_mode,tau_source,phase_sign,frame_index,packet_index,event_index,payload_symbol_index,frame_symbol_index,start_sample,header_start_sample,sf,os_factor,cfo_int,cfo_frac,cfo_common_phase_rad,sto_frac,sfo_hat,sfo_cum_before,tau_chips,wrap_cut_chip,phase_jump_correction_rad,phase_jump_correction_pi,gt_raw_fft_bin,gt_signed_fft_bin,argmax_bin,is_argmax_correct,gt_bin_rank,gt_bin_real,gt_bin_imag,gt_bin_amp,gt_bin_power,gt_bin_phase,gt_peak_energy_ratio,selected_peak_amp,selected_peak_power,selected_peak_margin_db,total_fft_energy,gt_bin_phase_unwrap,phase_linear_fit,phase_linear_residual,packet_phase_slope_pi_per_symbol,packet_phase_linear_r2,packet_phase_linear_rmse_pi,packet_residual_quad_r2
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\low_snr_gt_bin\0_0_0_10_14_16_m22_m27_sto_input\0_0_0_10_14_16_snr_m23dB.bin,-23.0,sto_phase_jump_corrected,continuous,sfo_cum_before,plus,0,1,1,0,8,2550960,2518192,10,4,-24,-0.42916033761813344,-1227.9435304004523,-0.04216817378983262,-0.006261318519996445,-0.0922587219498042,-0.09225872194980422,802,-0.5796786462141766,-0.18451744389960845,222,222,222,1,1,10.986808776855469,-5.447025775909424,12.262954656305714,150.3800506591797,-0.4602648703058457,0.009820560227406933,12.262954711914062,150.3800506591797,0.808545279332598,15312.777191621251,-0.4602648703058457,0.4024372205541299,-0.8627020908599756,-0.052018415333319835,0.8212012367348989,0.24514027087815934,0.7201660413594737
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\low_snr_gt_bin\0_0_0_10_14_16_m22_m27_sto_input\0_0_0_10_14_16_snr_m23dB.bin,-23.0,sto_phase_jump_corrected,continuous,sfo_cum_before,plus,0,1,1,1,9,2555056,2518192,10,4,-24,-0.42916033761813344,-1381.436471700509,-0.04216817378983262,-0.006261318519996445,-0.09852004046980065,-0.09852004046980067,198,-0.6190196707425898,-0.19704008093960135,826,-198,281,0,204,3.875216007232666,-2.94307279586792,4.866104867806499,23.678977966308594,-0.649528272350376,0.0015690916234024925,10.05118179321289,101.02625274658203,0.10739107456361555,15090.882911580382,-0.649528272350376,0.23901654909158965,-0.8885448214419657,-0.052018415333319835,0.8212012367348989,0.24514027087815934,0.7201660413594737
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\low_snr_gt_bin\0_0_0_10_14_16_m22_m27_sto_input\0_0_0_10_14_16_snr_m23dB.bin,-23.0,sto_phase_jump_corrected,continuous,sfo_cum_before,plus,0,1,1,2,10,2559152,2518192,10,4,-24,-0.42916033761813344,-1534.9294130005655,-0.04216817378983262,-0.006261318519996445,-0.1047813589897971,-0.10478135898979712,102,-0.6583606952710029,-0.20956271797959425,922,-102,637,0,266,3.017606019973755,-3.405651569366455,4.550209742826153,20.704410552978516,-0.8457374062882985,0.0013112060471701544,11.194642066955566,125.32000732421875,0.5109072110398275,15790.356212635525,-0.8457374062882985,0.0755958776290494,-0.9213332839173479,-0.052018415333319835,0.8212012367348989,0.24514027087815934,0.7201660413594737
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\low_snr_gt_bin\0_0_0_10_14_16_m22_m27_sto_input\0_0_0_10_14_16_snr_m23dB.bin,-23.0,sto_phase_jump_corrected,continuous,sfo_cum_before,plus,0,1,1,3,11,2563248,2518192,10,4,-24,-0.42916033761813344,-1688.422354300622,-0.04216817378983262,-0.006261318519996445,-0.11104267750979355,-0.11104267750979357,306,-0.6977017197994161,-0.22208535501958715,718,-306,718,1,1,2.880214214324951,-11.722764015197754,12.07140547228925,145.7188262939453,-1.3298743423344481,0.009987100921287653,12.071405410766602,145.7188262939453,1.106915772665224,14590.703292418271,-1.3298743423344481,-0.08782479383349084,-1.2420495485009573,-0.052018415333319835,0.8212012367348989,0.24514027087815934,0.7201660413594737
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\low_snr_gt_bin\0_0_0_10_14_16_m22_m27_sto_input\0_0_0_10_14_16_snr_m23dB.bin,-23.0,sto_phase_jump_corrected,continuous,sfo_cum_before,plus,0,1,1,4,12,2567344,2518192,10,4,-24,-0.42916033761813344,-1841.9152956006785,-0.04216817378983262,-0.006261318519996445,-0.11730399602979,-0.11730399602979003,917,-0.7370427443278292,-0.23460799205958005,107,107,989,0,16,6.1558308601379395,-5.3256449699401855,8.13982480920049,66.25675201416016,-0.7132172328912453,0.0042601603089717915,10.761728286743164,115.8147964477539,1.2354231304086805,15552.642907503992,-0.7132172328912453,-0.2512454652960311,-0.46197176759521424,-0.052018415333319835,0.8212012367348989,0.24514027087815934,0.7201660413594737
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\low_snr_gt_bin\0_0_0_10_14_16_m22_m27_sto_input\0_0_0_10_14_16_snr_m23dB.bin,-23.0,sto_phase_jump_corrected,continuous,sfo_cum_before,plus,0,1,1,5,13,2571440,2518192,10,4,-24,-0.42916033761813344,-1995.4082369007351,-0.04216817378983262,-0.006261318519996445,-0.12356531454978645,-0.12356531454978648,556,-0.7763837688562424,-0.24713062909957298,468,468,880,0,855,-0.044623471796512604,-1.5776437520980835,1.5782747108058512,2.4909510612487793,-1.599073672258643,0.00016508210819029306,10.622795104980469,112.8437728881836,1.2218282954847335,15089.164347098209,-1.599073672258643,-0.41466613675857134,-1.1844075355000716,-0.052018415333319835,0.8212012367348989,0.24514027087815934,0.7201660413594737
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\low_snr_gt_bin\0_0_0_10_14_16_m22_m27_sto_input\0_0_0_10_14_16_snr_m23dB.bin,-23.0,sto_phase_jump_corrected,continuous,sfo_cum_before,plus,0,1,1,6,14,2575536,2518192,10,4,-24,-0.42916033761813344,-2148.9011782007915,-0.04216817378983262,-0.006261318519996445,-0.1298266330697829,-0.12982663306978293,935,-0.8157247933846554,-0.25965326613956585,89,89,921,0,836,0.37298059463500977,-1.6327285766601562,1.6747886818989985,2.804917335510254,-1.3462100192285529,0.0001892591851329218,10.594647407531738,112.24655151367188,0.9639344296949043,14820.508360216627,-1.3462100192285529,-0.5780868082211116,-0.7681232110074413,-0.052018415333319835,0.8212012367348989,0.24514027087815934,0.7201660413594737
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\low_snr_gt_bin\0_0_0_10_14_16_m22_m27_sto_input\0_0_0_10_14_16_snr_m23dB.bin,-23.0,sto_phase_jump_corrected,continuous,sfo_cum_before,plus,0,1,1,7,15,2579633,2518192,10,4,-24,-0.42916033761813344,-2302.4315933634703,-0.04216817378983262,-0.006261318519996445,0.11391204841022065,0.11391204841022062,312,0.715730508881828,0.22782409682044125,713,-311,713,1,1,14.167989730834961,-1.5476950407028198,14.25227325559193,203.12730407714844,-0.10880742396880641,0.013582009990397145,14.252273559570312,203.12730407714844,2.7610769413057232,14955.614391446114,-0.10880742396880641,-0.7415074796836518,0.6327000557148454,-0.052018415333319835,0.8212012367348989,0.24514027087815934,0.7201660413594737
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\low_snr_gt_bin\0_0_0_10_14_16_m22_m27_sto_input\0_0_0_10_14_16_snr_m23dB.bin,-23.0,sto_phase_jump_corrected,continuous,sfo_cum_before,plus,0,1,1,8,16,2583729,2518192,10,4,-24,-0.42916033761813344,-2455.9245346635266,-0.04216817378983262,-0.006261318519996445,0.1076507298902242,0.10765072989022417,160,0.6763894843534148,0.21530145978044835,865,-159,865,1,1,10.766196250915527,-5.872169017791748,12.26349667455171,150.39334106445312,-0.4993251267012456,0.009672660495573608,12.263496398925781,150.39334106445312,0.20786607413369212,15548.291096671484,-0.4993251267012456,-0.9049281511461921,0.40560302444494645,-0.052018415333319835,0.8212012367348989,0.24514027087815934,0.7201660413594737
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\low_snr_gt_bin\0_0_0_10_14_16_m22_m27_sto_input\0_0_0_10_14_16_snr_m23dB.bin,-23.0,sto_phase_jump_corrected,continuous,sfo_cum_before,plus,0,1,1,9,17,2587825,2518192,10,4,-24,-0.42916033761813344,-2609.4174759635835,-0.04216817378983262,-0.006261318519996445,0.10138941137022775,0.10138941137022772,533,0.6370484598250017,0.20277882274045544,492,492,83,0,8,7.449918746948242,-4.38063907623291,8.64241216630806,74.69129180908203,-0.5315579050946548,0.004718444577526248,10.542548179626465,111.14533996582031,0.14109172301921455,15829.642709979787,-0.5315579050946548,-1.0683488226087323,0.5367909175140775,-0.052018415333319835,0.8212012367348989,0.24514027087815934,0.7201660413594737
