file_name,target_snr_db,mode,cfo_correction_mode,tau_source,phase_sign,frame_index,packet_index,event_index,payload_symbol_index,frame_symbol_index,start_sample,header_start_sample,sf,os_factor,cfo_int,cfo_frac,cfo_common_phase_rad,sto_frac,sfo_hat,sfo_cum_before,tau_chips,wrap_cut_chip,phase_jump_correction_rad,phase_jump_correction_pi,gt_raw_fft_bin,gt_signed_fft_bin,argmax_bin,is_argmax_correct,gt_bin_rank,gt_bin_real,gt_bin_imag,gt_bin_amp,gt_bin_power,gt_bin_phase,gt_peak_energy_ratio,selected_peak_amp,selected_peak_power,selected_peak_margin_db,total_fft_energy,gt_bin_phase_unwrap,phase_linear_fit,phase_linear_residual,packet_phase_slope_pi_per_symbol,packet_phase_linear_r2,packet_phase_linear_rmse_pi,packet_residual_quad_r2
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\low_snr_gt_bin\0_0_0_10_14_16_m22_m27_sto_input\0_0_0_10_14_16_snr_m25dB.bin,-25.0,sto_phase_jump_corrected,continuous,sfo_cum_before,plus,0,1,1,0,8,2550960,2518192,10,4,-24,-0.42916033761813344,-1227.9435304004523,-0.04216817378983262,-0.006261318519996445,-0.0922587219498042,-0.09225872194980422,802,-0.5796786462141766,-0.18451744389960845,222,222,152,0,2,12.242684364318848,-5.986108779907227,13.627795814775755,185.71685791015625,-0.45477177743346053,0.007676510448549004,14.085427284240723,198.39923095703125,0.28688657038453463,24192.87502503954,-0.45477177743346053,0.2444019560793507,-0.6991737335128112,-0.04991068312185142,0.742946930620525,0.29650095772569135,0.5443415333189583
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\low_snr_gt_bin\0_0_0_10_14_16_m22_m27_sto_input\0_0_0_10_14_16_snr_m25dB.bin,-25.0,sto_phase_jump_corrected,continuous,sfo_cum_before,plus,0,1,1,1,9,2555056,2518192,10,4,-24,-0.42916033761813344,-1381.436471700509,-0.04216817378983262,-0.006261318519996445,-0.09852004046980065,-0.09852004046980067,198,-0.6190196707425898,-0.19704008093960135,826,-198,281,0,422,3.797017812728882,-2.336121082305908,4.458116864930141,19.874807357788086,-0.5515584592000007,0.0008317982995448693,12.629096984863281,159.49411010742188,0.08686166594511255,23893.78214485757,-0.5515584592000007,0.08760292064809419,-0.6391613798480948,-0.04991068312185142,0.742946930620525,0.29650095772569135,0.5443415333189583
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\low_snr_gt_bin\0_0_0_10_14_16_m22_m27_sto_input\0_0_0_10_14_16_snr_m25dB.bin,-25.0,sto_phase_jump_corrected,continuous,sfo_cum_before,plus,0,1,1,2,10,2559152,2518192,10,4,-24,-0.42916033761813344,-1534.9294130005655,-0.04216817378983262,-0.006261318519996445,-0.1047813589897971,-0.10478135898979712,102,-0.6583606952710029,-0.20956271797959425,922,-102,637,0,539,2.884361743927002,-2.5962436199188232,3.880724623546331,15.060022354125977,-0.732876019530512,0.0006026829488968487,14.09536361694336,198.6792449951172,0.49766621714486176,24988.30003684666,-0.732876019530512,-0.06919611478316232,-0.6636799047473496,-0.04991068312185142,0.742946930620525,0.29650095772569135,0.5443415333189583
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\low_snr_gt_bin\0_0_0_10_14_16_m22_m27_sto_input\0_0_0_10_14_16_snr_m25dB.bin,-25.0,sto_phase_jump_corrected,continuous,sfo_cum_before,plus,0,1,1,3,11,2563248,2518192,10,4,-24,-0.42916033761813344,-1688.422354300622,-0.04216817378983262,-0.006261318519996445,-0.11104267750979355,-0.11104267750979357,306,-0.6977017197994161,-0.22208535501958715,718,-306,718,1,1,2.618117094039917,-13.149351119995117,13.407459565295017,179.75999450683594,-1.374260355107854,0.007792836669393733,13.407459259033203,179.75999450683594,0.015425030733112521,23067.3376246728,-1.374260355107854,-0.22599515021441882,-1.1482652048934352,-0.04991068312185142,0.742946930620525,0.29650095772569135,0.5443415333189583
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\low_snr_gt_bin\0_0_0_10_14_16_m22_m27_sto_input\0_0_0_10_14_16_snr_m25dB.bin,-25.0,sto_phase_jump_corrected,continuous,sfo_cum_before,plus,0,1,1,4,12,2567344,2518192,10,4,-24,-0.42916033761813344,-1841.9152956006785,-0.04216817378983262,-0.006261318519996445,-0.11730399602979,-0.11730399602979003,917,-0.7370427443278292,-0.23460799205958005,107,107,989,0,55,6.262159824371338,-5.535593032836914,8.35807608790223,69.85743713378906,-0.7238906605241463,0.002840638134949041,13.520618438720703,182.80712890625,1.1969752619361953,24592.16338551417,-0.7238906605241463,-0.38279418564567536,-0.34109647487847095,-0.04991068312185142,0.742946930620525,0.29650095772569135,0.5443415333189583
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\low_snr_gt_bin\0_0_0_10_14_16_m22_m27_sto_input\0_0_0_10_14_16_snr_m25dB.bin,-25.0,sto_phase_jump_corrected,continuous,sfo_cum_before,plus,0,1,1,5,13,2571440,2518192,10,4,-24,-0.42916033761813344,-1995.4082369007351,-0.04216817378983262,-0.006261318519996445,-0.12356531454978645,-0.12356531454978648,556,-0.7763837688562424,-0.24713062909957298,468,468,880,0,972,-1.0621675252914429,-0.39836153388023376,1.1344125190860512,1.286892056465149,-2.7827817771607815,5.383658217283884e-05,13.356128692626953,178.38616943359375,1.2530403680101871,23903.67301426502,-2.7827817771607815,-0.5395932210769319,-2.2431885560838496,-0.04991068312185142,0.742946930620525,0.29650095772569135,0.5443415333189583
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\low_snr_gt_bin\0_0_0_10_14_16_m22_m27_sto_input\0_0_0_10_14_16_snr_m25dB.bin,-25.0,sto_phase_jump_corrected,continuous,sfo_cum_before,plus,0,1,1,6,14,2575536,2518192,10,4,-24,-0.42916033761813344,-2148.9011782007915,-0.04216817378983262,-0.006261318519996445,-0.1298266330697829,-0.12982663306978293,935,-0.8157247933846554,-0.25965326613956585,89,89,921,0,965,-0.8494648933410645,-0.6962406635284424,1.0983358623706465,1.2063416242599487,-2.4550006818193264,5.137989279306154e-05,13.300708770751953,176.9088592529297,0.9354653707502338,23478.866122174077,-2.4550006818193264,-0.6963922565081884,-1.758608425311138,-0.04991068312185142,0.742946930620525,0.29650095772569135,0.5443415333189583
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\low_snr_gt_bin\0_0_0_10_14_16_m22_m27_sto_input\0_0_0_10_14_16_snr_m25dB.bin,-25.0,sto_phase_jump_corrected,continuous,sfo_cum_before,plus,0,1,1,7,15,2579633,2518192,10,4,-24,-0.42916033761813344,-2302.4315933634703,-0.04216817378983262,-0.006261318519996445,0.11391204841022065,0.11391204841022062,312,0.715730508881828,0.22782409682044125,713,-311,713,1,1,16.02424430847168,-1.3854666948318481,16.084026971504223,258.6958923339844,-0.08624617447306532,0.01095156040855147,16.084026336669922,258.6958923339844,1.8066741233500372,23621.829463861883,-0.08624617447306532,-0.8531912919394449,0.7669451174663795,-0.04991068312185142,0.742946930620525,0.29650095772569135,0.5443415333189583
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\low_snr_gt_bin\0_0_0_10_14_16_m22_m27_sto_input\0_0_0_10_14_16_snr_m25dB.bin,-25.0,sto_phase_jump_corrected,continuous,sfo_cum_before,plus,0,1,1,8,16,2583729,2518192,10,4,-24,-0.42916033761813344,-2455.9245346635266,-0.04216817378983262,-0.006261318519996445,0.1076507298902242,0.10765072989022417,160,0.6763894843534148,0.21530145978044835,865,-159,575,0,3,11.753291130065918,-6.755838871002197,13.55659290673842,183.78121948242188,-0.5216869755732517,0.007471406752903936,15.1052827835083,228.16957092285156,0.7904798657775611,24597.94059679471,-0.5216869755732517,-1.0099903273707014,0.4883033517974496,-0.04991068312185142,0.742946930620525,0.29650095772569135,0.5443415333189583
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\low_snr_gt_bin\0_0_0_10_14_16_m22_m27_sto_input\0_0_0_10_14_16_snr_m25dB.bin,-25.0,sto_phase_jump_corrected,continuous,sfo_cum_before,plus,0,1,1,9,17,2587825,2518192,10,4,-24,-0.42916033761813344,-2609.4174759635835,-0.04216817378983262,-0.006261318519996445,0.10138941137022775,0.10138941137022772,533,0.6370484598250017,0.20277882274045544,492,492,83,0,43,7.883520603179932,-4.304782867431641,8.982263224627491,80.68106079101562,-0.49980419922444025,0.0032226901110550456,13.267687797546387,176.0315399169922,0.1436715502415383,25035.314600758255,-0.49980419922444025,-1.1667893628019579,0.6669851635775177,-0.04991068312185142,0.742946930620525,0.29650095772569135,0.5443415333189583
