file_name,target_snr_db,mode,cfo_correction_mode,tau_source,phase_sign,frame_index,packet_index,event_index,payload_symbol_index,frame_symbol_index,start_sample,header_start_sample,sf,os_factor,cfo_int,cfo_frac,cfo_common_phase_rad,sto_frac,sfo_hat,sfo_cum_before,tau_chips,wrap_cut_chip,phase_jump_correction_rad,phase_jump_correction_pi,gt_raw_fft_bin,gt_signed_fft_bin,argmax_bin,is_argmax_correct,gt_bin_rank,gt_bin_real,gt_bin_imag,gt_bin_amp,gt_bin_power,gt_bin_phase,gt_peak_energy_ratio,selected_peak_amp,selected_peak_power,selected_peak_margin_db,total_fft_energy,gt_bin_phase_unwrap,phase_linear_fit,phase_linear_residual,packet_phase_slope_pi_per_symbol,packet_phase_linear_r2,packet_phase_linear_rmse_pi,packet_residual_quad_r2
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\low_snr_gt_bin\0_0_0_10_14_16_m22_m27_sto_input\0_0_0_10_14_16_snr_m26dB.bin,-26.0,sto_phase_jump_corrected,continuous,sfo_cum_before,plus,0,1,1,0,8,2550960,2518192,10,4,-24,-0.42916033761813344,-1227.9435304004523,-0.04216817378983262,-0.006261318519996445,-0.0922587219498042,-0.09225872194980422,802,-0.5796786462141766,-0.18451744389960845,222,222,152,0,2,12.987753868103027,-6.305929183959961,14.43767617767981,208.446533203125,-0.4520038115689646,0.006852262016260878,15.81330680847168,250.0606689453125,0.7905071212320413,30420.105464220047,-0.4520038115689646,0.17691831269635708,-0.6289221242653217,-0.04907125544415589,0.6934481985826857,0.32951271626709155,0.46514213223330203
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\low_snr_gt_bin\0_0_0_10_14_16_m22_m27_sto_input\0_0_0_10_14_16_snr_m26dB.bin,-26.0,sto_phase_jump_corrected,continuous,sfo_cum_before,plus,0,1,1,1,9,2555056,2518192,10,4,-24,-0.42916033761813344,-1381.436471700509,-0.04216817378983262,-0.006261318519996445,-0.09852004046980065,-0.09852004046980067,198,-0.6190196707425898,-0.19704008093960135,826,-198,281,0,541,3.7506251335144043,-1.9760372638702393,4.239329211131606,17.971908569335938,-0.48490042656952914,0.000597643857918177,14.158502578735352,200.46319580078125,0.07822839575816148,30071.267915207893,-0.48490042656952914,0.022756417090568803,-0.5076568436600979,-0.04907125544415589,0.6934481985826857,0.32951271626709155,0.46514213223330203
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\low_snr_gt_bin\0_0_0_10_14_16_m22_m27_sto_input\0_0_0_10_14_16_snr_m26dB.bin,-26.0,sto_phase_jump_corrected,continuous,sfo_cum_before,plus,0,1,1,2,10,2559152,2518192,10,4,-24,-0.42916033761813344,-1534.9294130005655,-0.04216817378983262,-0.006261318519996445,-0.1047813589897971,-0.10478135898979712,102,-0.6583606952710029,-0.20956271797959425,922,-102,637,0,660,2.805311441421509,-2.1160478591918945,3.5138911232081487,12.347431182861328,-0.6462477603819133,0.00039270587250003677,15.816267967224121,250.154296875,0.4921054594808407,31441.93160202913,-0.6462477603819133,-0.13140547851521947,-0.5148422818666939,-0.04907125544415589,0.6934481985826857,0.32951271626709155,0.46514213223330203
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\low_snr_gt_bin\0_0_0_10_14_16_m22_m27_sto_input\0_0_0_10_14_16_snr_m26dB.bin,-26.0,sto_phase_jump_corrected,continuous,sfo_cum_before,plus,0,1,1,3,11,2563248,2518192,10,4,-24,-0.42916033761813344,-1688.422354300622,-0.04216817378983262,-0.006261318519996445,-0.11104267750979355,-0.11104267750979357,306,-0.6977017197994161,-0.22208535501958715,718,-306,221,0,2,2.462622880935669,-13.995699882507324,14.21070465018971,201.94415283203125,-1.3966235296902034,0.006960431130521927,15.019107818603516,225.57357788085938,0.4805694509692381,29013.167294550687,-1.3966235296902034,-0.28556737412100774,-1.1110561555691958,-0.04907125544415589,0.6934481985826857,0.32951271626709155,0.46514213223330203
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\low_snr_gt_bin\0_0_0_10_14_16_m22_m27_sto_input\0_0_0_10_14_16_snr_m26dB.bin,-26.0,sto_phase_jump_corrected,continuous,sfo_cum_before,plus,0,1,1,4,12,2567344,2518192,10,4,-24,-0.42916033761813344,-1841.9152956006785,-0.04216817378983262,-0.006261318519996445,-0.11730399602979,-0.11730399602979003,917,-0.7370427443278292,-0.23460799205958005,107,107,989,0,104,6.325241565704346,-5.660148620605469,8.487989353896243,72.04596710205078,-0.7299630455841017,0.002329100349111216,15.157403945922852,229.74688720703125,1.1808403046122091,30932.9596423544,-0.7299630455841017,-0.43972926972679605,-0.29023377585730564,-0.04907125544415589,0.6934481985826857,0.32951271626709155,0.46514213223330203
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\low_snr_gt_bin\0_0_0_10_14_16_m22_m27_sto_input\0_0_0_10_14_16_snr_m26dB.bin,-26.0,sto_phase_jump_corrected,continuous,sfo_cum_before,plus,0,1,1,5,13,2571440,2518192,10,4,-24,-0.42916033761813344,-1995.4082369007351,-0.04216817378983262,-0.006261318519996445,-0.12356531454978645,-0.12356531454978648,556,-0.7763837688562424,-0.24713062909957298,468,468,880,0,933,-1.66584312915802,0.30126839876174927,1.6928662023489784,2.8657960891723633,2.9626761244545845,9.52391311921127e-05,14.977731704711914,224.3324432373047,1.2662054721480895,30090.531626034994,-3.3205091827250017,-0.5938911653325842,-2.7266180173924175,-0.04907125544415589,0.6934481985826857,0.32951271626709155,0.46514213223330203
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\low_snr_gt_bin\0_0_0_10_14_16_m22_m27_sto_input\0_0_0_10_14_16_snr_m26dB.bin,-26.0,sto_phase_jump_corrected,continuous,sfo_cum_before,plus,0,1,1,6,14,2575536,2518192,10,4,-24,-0.42916033761813344,-2148.9011782007915,-0.04216817378983262,-0.006261318519996445,-0.1298266330697829,-0.12982663306978293,935,-0.8157247933846554,-0.25965326613956585,89,89,921,0,936,-1.574702501296997,-0.14065349102020264,1.5809716544350785,2.499471664428711,-3.052508386420348,8.456651778958752e-05,14.906126976013184,222.19265747070312,0.9234849738873996,29556.27983462345,-3.052508386420348,-0.7480530609383725,-2.3044553254819755,-0.04907125544415589,0.6934481985826857,0.32951271626709155,0.46514213223330203
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\low_snr_gt_bin\0_0_0_10_14_16_m22_m27_sto_input\0_0_0_10_14_16_snr_m26dB.bin,-26.0,sto_phase_jump_corrected,continuous,sfo_cum_before,plus,0,1,1,7,15,2579633,2518192,10,4,-24,-0.42916033761813344,-2302.4315933634703,-0.04216817378983262,-0.006261318519996445,0.11391204841022065,0.11391204841022062,312,0.715730508881828,0.22782409682044125,713,-311,713,1,1,17.125497817993164,-1.2892212867736816,17.173956068429867,294.94476318359375,-0.07513907761490214,0.009931281019473933,17.1739559173584,294.94476318359375,1.3742467333533146,29698.56180740893,-0.07513907761490214,-0.9022149565441608,0.8270758789292588,-0.04907125544415589,0.6934481985826857,0.32951271626709155,0.46514213223330203
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\low_snr_gt_bin\0_0_0_10_14_16_m22_m27_sto_input\0_0_0_10_14_16_snr_m26dB.bin,-26.0,sto_phase_jump_corrected,continuous,sfo_cum_before,plus,0,1,1,8,16,2583729,2518192,10,4,-24,-0.42916033761813344,-2455.9245346635266,-0.04216817378983262,-0.006261318519996445,0.1076507298902242,0.10765072989022417,160,0.6763894843534148,0.21530145978044835,865,-159,575,0,4,12.338902473449707,-7.280091285705566,14.326487475215599,205.24827575683594,-0.5330424560393098,0.006632276853062852,16.963285446166992,287.75299072265625,0.792829838766415,30946.879978638142,-0.5330424560393098,-1.056376852149949,0.5233343961106393,-0.04907125544415589,0.6934481985826857,0.32951271626709155,0.46514213223330203
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\low_snr_gt_bin\0_0_0_10_14_16_m22_m27_sto_input\0_0_0_10_14_16_snr_m26dB.bin,-26.0,sto_phase_jump_corrected,continuous,sfo_cum_before,plus,0,1,1,9,17,2587825,2518192,10,4,-24,-0.42916033761813344,-2609.4174759635835,-0.04216817378983262,-0.006261318519996445,0.10138941137022775,0.10138941137022772,533,0.6370484598250017,0.20277882274045544,492,492,83,0,66,8.140761375427246,-4.259779930114746,9.187911668309425,84.417724609375,-0.48208634002401674,0.002680522956929083,14.884425163269043,221.54611206054688,0.14475539443354243,31493.00564322993,-0.48208634002401674,-1.2105387477557374,0.7284524077317207,-0.04907125544415589,0.6934481985826857,0.32951271626709155,0.46514213223330203
