file_name,target_snr_db,mode,cfo_correction_mode,tau_source,phase_sign,frame_index,packet_index,event_index,payload_symbol_index,frame_symbol_index,start_sample,header_start_sample,sf,os_factor,cfo_int,cfo_frac,cfo_common_phase_rad,sto_frac,sfo_hat,sfo_cum_before,tau_chips,wrap_cut_chip,phase_jump_correction_rad,phase_jump_correction_pi,gt_raw_fft_bin,gt_signed_fft_bin,argmax_bin,is_argmax_correct,gt_bin_rank,gt_bin_real,gt_bin_imag,gt_bin_amp,gt_bin_power,gt_bin_phase,gt_peak_energy_ratio,selected_peak_amp,selected_peak_power,selected_peak_margin_db,total_fft_energy,gt_bin_phase_unwrap,phase_linear_fit,phase_linear_residual,packet_phase_slope_pi_per_symbol,packet_phase_linear_r2,packet_phase_linear_rmse_pi,packet_residual_quad_r2
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\low_snr_gt_bin\0_0_0_10_14_16_m22_m27_sto_input\0_0_0_10_14_16_snr_m24dB.bin,-24.0,sto_phase_jump_corrected,continuous,sfo_cum_before,plus,0,1,1,0,8,2550960,2518192,10,4,-24,-0.42916033761813344,-1227.9435304004523,-0.04216817378983262,-0.006261318519996445,-0.0922587219498042,-0.09225872194980422,802,-0.5796786462141766,-0.18451744389960845,222,222,222,1,1,11.578639030456543,-5.70106840133667,12.906086266344692,166.5670623779297,-0.45753152652761914,0.008655204862736446,12.906085968017578,166.5670623779297,0.246164979728333,19244.727885651402,-0.45753152652761914,0.3463765167610341,-0.8039080432886533,-0.051230097237618615,0.7943717253415508,0.2632417644093303,0.6503315063872024
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\low_snr_gt_bin\0_0_0_10_14_16_m22_m27_sto_input\0_0_0_10_14_16_snr_m24dB.bin,-24.0,sto_phase_jump_corrected,continuous,sfo_cum_before,plus,0,1,1,1,9,2555056,2518192,10,4,-24,-0.42916033761813344,-1381.436471700509,-0.04216817378983262,-0.006261318519996445,-0.09852004046980065,-0.09852004046980067,198,-0.6190196707425898,-0.19704008093960135,826,-198,281,0,315,3.838365077972412,-2.6570472717285156,4.668291622852851,21.792945861816406,-0.6054949269666162,0.0011477526024070768,11.266018867492676,126.92317962646484,0.09654027628155504,18987.494183077477,-0.6054949269666162,0.1854324196366407,-0.7909273466032569,-0.051230097237618615,0.7943717253415508,0.2632417644093303,0.6503315063872024
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\low_snr_gt_bin\0_0_0_10_14_16_m22_m27_sto_input\0_0_0_10_14_16_snr_m24dB.bin,-24.0,sto_phase_jump_corrected,continuous,sfo_cum_before,plus,0,1,1,2,10,2559152,2518192,10,4,-24,-0.42916033761813344,-1534.9294130005655,-0.04216817378983262,-0.006261318519996445,-0.1047813589897971,-0.10478135898979712,102,-0.6583606952710029,-0.20956271797959425,922,-102,637,0,392,2.9548141956329346,-3.0242183208465576,4.228099263600357,17.87682342529297,-0.7970055610853162,0.0009000461763125899,12.561604499816895,157.79391479492188,0.5039058022200276,19862.11807324458,-0.7970055610853162,0.024488322512247307,-0.8214938835975635,-0.051230097237618615,0.7943717253415508,0.2632417644093303,0.6503315063872024
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\low_snr_gt_bin\0_0_0_10_14_16_m22_m27_sto_input\0_0_0_10_14_16_snr_m24dB.bin,-24.0,sto_phase_jump_corrected,continuous,sfo_cum_before,plus,0,1,1,3,11,2563248,2518192,10,4,-24,-0.42916033761813344,-1688.422354300622,-0.04216817378983262,-0.006261318519996445,-0.11104267750979355,-0.11104267750979357,306,-0.6977017197994161,-0.22208535501958715,718,-306,718,1,1,2.7567012310028076,-12.395042419433594,12.69789266991065,161.23646545410156,-1.351954608647896,0.00878979203004244,12.697893142700195,161.23646545410156,0.5446690050112765,18343.60413796082,-1.351954608647896,-0.13645577461214609,-1.21549883403575,-0.051230097237618615,0.7943717253415508,0.2632417644093303,0.6503315063872024
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\low_snr_gt_bin\0_0_0_10_14_16_m22_m27_sto_input\0_0_0_10_14_16_snr_m24dB.bin,-24.0,sto_phase_jump_corrected,continuous,sfo_cum_before,plus,0,1,1,4,12,2567344,2518192,10,4,-24,-0.42916033761813344,-1841.9152956006785,-0.04216817378983262,-0.006261318519996445,-0.11730399602979,-0.11730399602979003,917,-0.7370427443278292,-0.23460799205958005,107,107,989,0,31,6.205938339233398,-5.4245829582214355,8.242558519112462,67.93977355957031,-0.7183175034292505,0.003474341951563802,12.061845779418945,145.48814392089844,1.215088435225523,19554.71698143892,-0.7183175034292505,-0.2973998717365395,-0.420917631692711,-0.051230097237618615,0.7943717253415508,0.2632417644093303,0.6503315063872024
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\low_snr_gt_bin\0_0_0_10_14_16_m22_m27_sto_input\0_0_0_10_14_16_snr_m24dB.bin,-24.0,sto_phase_jump_corrected,continuous,sfo_cum_before,plus,0,1,1,5,13,2571440,2518192,10,4,-24,-0.42916033761813344,-1995.4082369007351,-0.04216817378983262,-0.006261318519996445,-0.12356531454978645,-0.12356531454978648,556,-0.7763837688562424,-0.24713062909957298,468,468,880,0,954,-0.5241407752037048,-1.0219074487686157,1.148485257232291,1.3190184831619263,-2.0447140407832123,6.945642047874105e-05,11.910876274108887,141.8689727783203,1.2383091029127145,18990.59113715263,-2.0447140407832123,-0.45834396886093287,-1.5863700719222793,-0.051230097237618615,0.7943717253415508,0.2632417644093303,0.6503315063872024
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\low_snr_gt_bin\0_0_0_10_14_16_m22_m27_sto_input\0_0_0_10_14_16_snr_m24dB.bin,-24.0,sto_phase_jump_corrected,continuous,sfo_cum_before,plus,0,1,1,6,14,2575536,2518192,10,4,-24,-0.42916033761813344,-2148.9011782007915,-0.04216817378983262,-0.006261318519996445,-0.1298266330697829,-0.12982663306978293,935,-0.8157247933846554,-0.25965326613956585,89,89,921,0,939,-0.20309607684612274,-1.1914091110229492,1.2085957497272528,1.460703730583191,-1.7396404458020625,7.83102454233828e-05,11.869877815246582,140.89398193359375,0.9488910886696073,18652.779373706784,-1.7396404458020625,-0.6192880659853263,-1.1203523798167363,-0.051230097237618615,0.7943717253415508,0.2632417644093303,0.6503315063872024
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\low_snr_gt_bin\0_0_0_10_14_16_m22_m27_sto_input\0_0_0_10_14_16_snr_m24dB.bin,-24.0,sto_phase_jump_corrected,continuous,sfo_cum_before,plus,0,1,1,7,15,2579633,2518192,10,4,-24,-0.42916033761813344,-2302.4315933634703,-0.04216817378983262,-0.006261318519996445,0.11391204841022065,0.11391204841022062,312,0.715730508881828,0.22782409682044125,713,-311,713,1,1,15.04274845123291,-1.4712451696395874,15.114524250410858,228.44886779785156,-0.09749420221791111,0.012156064036407519,15.114523887634277,228.44886779785156,2.268845375089326,18792.99641015753,-0.09749420221791111,-0.7802321631097197,0.6827379608918085,-0.051230097237618615,0.7943717253415508,0.2632417644093303,0.6503315063872024
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\low_snr_gt_bin\0_0_0_10_14_16_m22_m27_sto_input\0_0_0_10_14_16_snr_m24dB.bin,-24.0,sto_phase_jump_corrected,continuous,sfo_cum_before,plus,0,1,1,8,16,2583729,2518192,10,4,-24,-0.42916033761813344,-2455.9245346635266,-0.04216817378983262,-0.006261318519996445,0.1076507298902242,0.10765072989022417,160,0.6763894843534148,0.21530145978044835,865,-159,575,0,2,11.231365203857422,-6.28859806060791,12.872063933585043,165.6900177001953,-0.5104228128777106,0.008473209506741368,13.449344635009766,180.88487243652344,0.3810590360519136,19554.57581550069,-0.5104228128777106,-0.941176260234113,0.4307534473564024,-0.051230097237618615,0.7943717253415508,0.2632417644093303,0.6503315063872024
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding copy\data\low_snr_gt_bin\0_0_0_10_14_16_m22_m27_sto_input\0_0_0_10_14_16_snr_m24dB.bin,-24.0,sto_phase_jump_corrected,continuous,sfo_cum_before,plus,0,1,1,9,17,2587825,2518192,10,4,-24,-0.42916033761813344,-2609.4174759635835,-0.04216817378983262,-0.006261318519996445,0.10138941137022775,0.10138941137022772,533,0.6370484598250017,0.20277882274045544,492,492,83,0,23,7.6542534828186035,-4.3448920249938965,8.801459145397216,77.46566772460938,-0.5162885736137761,0.0038917330234568013,11.82676887512207,139.87246704101562,0.14245559073354355,19905.185493891127,-0.5162885736137761,-1.1021203573585066,0.5858317837447305,-0.051230097237618615,0.7943717253415508,0.2632417644093303,0.6503315063872024
