dataset,snr_db,seed,packet_index,payload_symbol_index,frame_symbol_index,gt_bin,ordinary_fft_bin,savaux_bin,branch_gls_bin,savaux_dual_bin,proposed_bin,savaux_top_l_contains_gt,gls_top_l_contains_gt,phase_observations,phase_rmse_rad,phase_reliability,adaptive_consistency_weight,effective_min_consistency_gain,predicted_phase_rad,predicted_fractional_bin,predicted_timing_offset_chips,timing_offset_at_reference_chips,timing_slope_chips_per_symbol,timing_fit_consistency,timing_grid_contrast,frequency_rmse_bins,selected_pair_consistency,selected_pair_phase_residual_rad,gls_candidates,gls_candidate_consistency,gls_candidate_loss_db
0_0_0_10_14_8,-22.0,45,0,10,18,765,337,765,765,765,765,1,1,7,0.6463469074154778,0.9312022298799915,0.2793606689639974,0.12,0.5259351533184639,-0.022333364369862493,0.043640897755610975,0.043640897755610975,0.0,0.9312022298799915,0.17593125101016194,0.12225759287398497,0.8342943803923817,1.6371094553245398,765|468|255|1008|72|674|762|557,0.83429438|0.83602972|0.96933018|0.95683612|0.94610723|0.75282657|0.53748706|0.82366114,0|-2.1511605|-2.8996814|-2.9251762|-3.1304228|-3.5364729|-3.5917333|-3.7224837
0_0_0_10_14_8,-22.0,45,0,11,19,1023,70,1023,1023,1023,1023,1,1,7,0.6463469074154778,0.9312022298799915,0.2793606689639974,0.12,0.5431324776528337,-0.022333364369862493,0.043640897755610975,0.043640897755610975,0.0,0.9312022298799915,0.17593125101016194,0.12225759287398497,0.9316623580773803,0.9070224724573939,1023|738|157|624|709|259|381|713,0.93166236|0.88010575|0.9728114|0.84487406|0.84634377|0.58438177|0.93614182|0.91553483,0|-3.9050544|-4.3398183|-4.3895756|-4.8179097|-4.9128793|-5.2889405|-5.6319606
0_0_0_10_14_8,-22.0,45,0,12,20,597,301,597,597,597,597,1,1,7,0.6463469074154778,0.9312022298799915,0.2793606689639974,0.12,0.5603298019872035,-0.022333364369862493,0.043640897755610975,0.043640897755610975,0.0,0.9312022298799915,0.17593125101016194,0.12225759287398497,0.9876003022821885,0.22227105545789244,597|363|956|807|323|984|487|990,0.9876003|0.87083234|0.70317576|0.78289835|0.8614868|0.90948721|0.95335323|0.77878076,0|-2.474918|-2.7414746|-3.1318857|-3.2090963|-3.5164532|-4.0677131|-4.3495737
0_0_0_10_14_8,-22.0,45,0,13,21,562,654,562,562,562,562,1,1,7,0.6463469074154778,0.9312022298799915,0.2793606689639974,0.12,0.5775271263215733,-0.022333364369862493,0.043640897755610975,0.043640897755610975,0.0,0.9312022298799915,0.17593125101016194,0.12225759287398497,0.9228260426488817,0.5345012196443418,562|732|915|245|74|901|246|1000,0.92282604|0.56724469|0.8774491|0.35983315|0.922291|0.74266317|0.62452549|0.9000445,0|-5.0654166|-5.3953665|-5.9175335|-5.9187576|-5.9705369|-6.4562716|-6.4762692
0_0_0_10_14_8,-22.0,45,0,14,22,478,117,478,478,478,478,1,1,7,0.6463469074154778,0.9312022298799915,0.2793606689639974,0.12,0.5947244506559431,-0.022333364369862493,0.043640897755610975,0.043640897755610975,0.0,0.9312022298799915,0.17593125101016194,0.12225759287398497,0.9713665610205219,0.3144694868035934,478|614|565|176|342|765|838|567,0.97136656|0.90284578|0.81780815|0.99230632|0.91792848|0.96151954|0.95063536|0.64580241,0|-3.4867816|-4.4913813|-4.8405571|-5.1330634|-5.1592738|-5.2486824|-5.6096618
0_0_0_10_14_8,-22.0,45,0,15,23,267,718,267,267,267,267,1,1,7,0.6463469074154778,0.9312022298799915,0.2793606689639974,0.12,0.611921774990313,-0.022333364369862493,0.043640897755610975,0.043640897755610975,0.0,0.9312022298799915,0.17593125101016194,0.12225759287398497,0.7981238440477602,-0.6436044418393638,267|779|560|572|5|719|973|657,0.79812384|0.93819118|0.65884844|0.42193031|0.87175215|0.5658117|0.95597627|0.99837802,0|-2.823046|-4.0664382|-4.1298412|-4.3029483|-4.3772843|-4.6724999|-4.8897855
0_0_0_10_14_8,-22.0,45,0,16,24,917,917,917,917,917,917,1,1,7,0.6463469074154778,0.9312022298799915,0.2793606689639974,0.12,0.6291190993246828,-0.022333364369862493,0.043640897755610975,0.043640897755610975,0.0,0.9312022298799915,0.17593125101016194,0.12225759287398497,0.9836586375644023,-1.4083130256974368,917|589|138|901|759|147|629|523,0.98365864|0.95699896|0.94037674|0.84581187|0.91103039|0.98773446|0.62139981|0.69604509,0|-4.4137321|-5.2248537|-5.5227347|-5.5628009|-5.8756124|-6.1813306|-6.2267922
0_0_0_10_14_8,-22.0,45,0,17,25,656,215,656,656,656,656,1,1,7,0.6463469074154778,0.9312022298799915,0.2793606689639974,0.12,0.6463164236590526,-0.022333364369862493,0.043640897755610975,0.043640897755610975,0.0,0.9312022298799915,0.17593125101016194,0.12225759287398497,0.9058326594696544,-0.7402912149899157,656|215|691|12|325|752|385|762,0.90583266|0.98524914|0.84151285|0.94264417|0.83852906|0.64351624|0.68603796|0.89510952,0|-3.8178034|-5.5631778|-5.6704645|-5.8123211|-6.111573|-6.2435189|-6.2983002
0_0_0_10_14_8,-22.0,45,0,18,26,889,208,889,889,889,889,1,1,7,0.6463469074154778,0.9312022298799915,0.2793606689639974,0.12,0.6635137479934224,-0.022333364369862493,0.043640897755610975,0.043640897755610975,0.0,0.9312022298799915,0.17593125101016194,0.12225759287398497,0.9734294048472416,-1.2862795812598002,889|61|12|247|751|116|1015|276,0.9734294|0.81976276|0.99182708|0.14331028|0.75953701|0.90923997|0.98628388|0.88522142,0|-4.4460154|-4.9496156|-5.0146209|-5.0345156|-5.2680983|-5.2783611|-5.4155974
0_0_0_10_14_8,-22.0,45,0,19,27,510,1014,510,510,510,510,1,1,7,0.6463469074154778,0.9312022298799915,0.2793606689639974,0.12,0.6807110723277923,-0.022333364369862493,0.043640897755610975,0.043640897755610975,0.0,0.9312022298799915,0.17593125101016194,0.12225759287398497,0.8222885682739298,-0.4740091755125982,510|978|1014|225|961|843|171|297,0.82228857|0.72538449|0.9985904|0.91252586|0.84816796|0.95922192|0.85160024|0.79898948,0|-5.7016644|-7.0420364|-7.0421752|-7.0888766|-7.0976635|-7.3315028|-7.4579938
0_0_0_10_14_8,-22.0,45,0,20,28,860,860,860,860,860,860,1,1,7,0.6463469074154778,0.9312022298799915,0.2793606689639974,0.12,0.697908396662162,-0.022333364369862493,0.043640897755610975,0.043640897755610975,0.0,0.9312022298799915,0.17593125101016194,0.12225759287398497,0.9766146975561784,-0.6151324521560402,860|610|583|740|304|829|423|448,0.9766147|0.87677901|0.6471286|0.9882199|0.86836115|0.75955729|0.95430573|0.50922727,0|-3.8121854|-4.715584|-4.9461608|-5.0257399|-5.3615861|-5.590364|-5.8233477
0_0_0_10_14_8,-22.0,45,0,21,29,553,451,553,553,553,553,1,1,7,0.6463469074154778,0.9312022298799915,0.2793606689639974,0.12,0.7151057209965318,-0.022333364369862493,0.043640897755610975,0.043640897755610975,0.0,0.9312022298799915,0.17593125101016194,0.12225759287398497,0.9388585664520662,-0.5058014413421978,553|645|1023|830|840|160|711|45,0.93885857|0.9684898|0.96688795|0.60295454|0.22837741|0.42710221|0.86814978|0.69676311,0|-6.47274|-6.8444685|-7.1499361|-7.577479|-7.6431153|-7.7516691|-7.8210889
0_0_0_10_14_8,-22.0,45,0,22,30,629,629,629,629,629,629,1,1,7,0.6463469074154778,0.9312022298799915,0.2793606689639974,0.12,0.7323030453309016,-0.022333364369862493,0.043640897755610975,0.043640897755610975,0.0,0.9312022298799915,0.17593125101016194,0.12225759287398497,0.963238008178963,-0.24388943205490204,629|117|45|459|769|660|10|790,0.96323801|0.8664891|0.72662075|0.50807426|0.59407472|0.82184604|0.95194396|0.97030358,0|-4.5184613|-5.3928722|-5.6624274|-5.7331107|-5.9202464|-6.0877111|-6.1622407
0_0_0_10_14_8,-22.0,45,0,23,31,759,759,759,759,759,759,1,1,7,0.6463469074154778,0.9312022298799915,0.2793606689639974,0.12,0.7495003696652714,-0.022333364369862493,0.043640897755610975,0.043640897755610975,0.0,0.9312022298799915,0.17593125101016194,0.12225759287398497,0.9494363741741686,0.5722666222127096,759|135|973|883|210|69|554|51,0.94943637|0.78067213|0.99062912|0.71805848|0.94045432|0.99181384|0.79701834|0.983809,0|-6.6662321|-7.0816995|-7.1496213|-7.1592851|-7.1656438|-7.1905509|-7.2047063
0_0_0_10_14_8,-22.0,45,0,24,32,874,874,874,874,874,874,1,1,7,0.6463469074154778,0.9312022298799915,0.2793606689639974,0.12,0.7666976939996413,-0.022333364369862493,0.043640897755610975,0.043640897755610975,0.0,0.9312022298799915,0.17593125101016194,0.12225759287398497,0.9832247833060304,-0.7363430979557695,874|1017|439|425|456|619|642|231,0.98322478|0.90049333|0.9827043|0.88586355|0.90607119|0.74194246|0.52594158|0.97219292,0|-3.6021981|-6.5715446|-6.740761|-6.8155137|-6.9125144|-7.0756074|-7.1949378
0_0_0_10_14_8,-22.0,45,0,25,33,720,720,720,720,720,720,1,1,7,0.6463469074154778,0.9312022298799915,0.2793606689639974,0.12,0.7838950183340111,-0.022333364369862493,0.043640897755610975,0.043640897755610975,0.0,0.9312022298799915,0.17593125101016194,0.12225759287398497,0.9722171828373698,-0.36382693843895964,720|32|841|1023|729|680|548|411,0.97221718|0.98364141|0.9467726|0.8155315|0.8110421|0.47793583|0.7350577|0.93122872,0|-4.3204394|-5.2830322|-5.9274063|-6.6734564|-6.7553474|-6.8132523|-6.8319314
0_0_0_10_14_8,-22.0,45,0,26,34,314,314,314,314,314,314,1,1,7,0.6463469074154778,0.9312022298799915,0.2793606689639974,0.12,0.8010923426683809,-0.022333364369862493,0.043640897755610975,0.043640897755610975,0.0,0.9312022298799915,0.17593125101016194,0.12225759287398497,0.8679639210476338,0.04529307170825831,314|687|6|21|159|431|200|381,0.86796392|0.791537|0.93128925|0.68860794|0.8963917|0.84765308|0.86083185|0.98936005,0|-2.2871714|-2.5832972|-2.8977435|-3.4449911|-3.7195499|-3.7726605|-3.8046068
0_0_0_10_14_8,-22.0,45,0,27,35,602,116,602,602,602,602,1,1,7,0.6463469074154778,0.9312022298799915,0.2793606689639974,0.12,0.8182896670027507,-0.022333364369862493,0.043640897755610975,0.043640897755610975,0.0,0.9312022298799915,0.17593125101016194,0.12225759287398497,0.9541358259206887,-0.4584170596018659,602|28|124|984|284|988|132|464,0.95413583|0.94237428|0.97713474|0.86616979|0.89298788|0.88981995|0.97128259|0.96672011,0|-3.393318|-3.6779977|-3.87047|-3.8994825|-4.0155937|-4.0289923|-4.0880217
0_0_0_10_14_8,-22.0,45,0,28,36,7,32,7,7,7,7,1,1,7,0.6463469074154778,0.9312022298799915,0.2793606689639974,0.12,0.8354869913371206,-0.022333364369862493,0.043640897755610975,0.043640897755610975,0.0,0.9312022298799915,0.17593125101016194,0.12225759287398497,0.9783667950155497,0.8351031354047257,7|143|404|116|283|463|954|648,0.9783668|0.97523934|0.79080944|0.98021563|0.79846726|0.85359252|0.8106733|0.68873066,0|-5.6620833|-5.8205902|-5.8620907|-5.9881779|-6.3292876|-6.4424515|-6.7537115
0_0_0_10_14_8,-22.0,45,0,29,37,610,610,610,610,610,610,1,1,7,0.6463469074154778,0.9312022298799915,0.2793606689639974,0.12,0.8526843156714904,-0.022333364369862493,0.043640897755610975,0.043640897755610975,0.0,0.9312022298799915,0.17593125101016194,0.12225759287398497,0.8453329179044727,-0.8865344295409625,610|663|110|8|10|466|426|432,0.84533292|0.3996215|0.97341849|0.82868943|0.90362412|0.76438106|0.78942232|0.93788586,0|-6.208466|-6.7462264|-7.0956466|-7.126032|-7.2849348|-7.3132023|-7.6534101
0_0_0_10_14_8,-22.0,45,0,30,38,839,957,839,839,839,839,1,1,7,0.6463469074154778,0.9312022298799915,0.2793606689639974,0.12,0.8698816400058602,-0.022333364369862493,0.043640897755610975,0.043640897755610975,0.0,0.9312022298799915,0.17593125101016194,0.12225759287398497,0.9754383239225146,0.5953187260812792,839|957|710|956|392|378|772|645,0.97543832|0.74358098|0.90909087|0.86906118|0.90536649|0.78371482|0.88205488|0.83657234,0|-4.2877594|-6.9227741|-7.0400736|-7.0844422|-7.1626814|-7.6147208|-7.6506811
0_0_0_10_14_8,-22.0,45,0,31,39,913,913,913,913,913,913,1,1,7,0.6463469074154778,0.9312022298799915,0.2793606689639974,0.12,0.88707896434023,-0.022333364369862493,0.043640897755610975,0.043640897755610975,0.0,0.9312022298799915,0.17593125101016194,0.12225759287398497,0.9416248026045603,-1.064096002190801,913|631|495|895|948|503|736|171,0.9416248|0.85279445|0.88805341|0.91146588|0.71517534|0.77139409|0.83828027|0.36629157,0|-5.0999126|-5.4266213|-5.7337829|-6.3739405|-6.4101493|-6.5290875|-6.6478673
0_0_0_10_14_8,-22.0,45,0,32,40,764,764,764,764,764,764,1,1,7,0.6463469074154778,0.9312022298799915,0.2793606689639974,0.12,0.9042762886745999,-0.022333364369862493,0.043640897755610975,0.043640897755610975,0.0,0.9312022298799915,0.17593125101016194,0.12225759287398497,0.9617639006483903,-0.521029744095996,764|949|752|628|274|925|171|682,0.9617639|0.81307457|0.99544607|0.81064349|0.84132622|0.77708303|0.73737118|0.72713417,0|-7.257417|-7.9203847|-8.1949025|-8.2277169|-8.4858742|-8.5288411|-8.6825664
0_0_0_10_14_8,-22.0,45,0,33,41,577,753,577,577,577,577,1,1,7,0.6463469074154778,0.9312022298799915,0.2793606689639974,0.12,0.9214736130089697,-0.022333364369862493,0.043640897755610975,0.043640897755610975,0.0,0.9312022298799915,0.17593125101016194,0.12225759287398497,0.9949694552322074,-0.1379495570131679,577|667|715|527|185|548|547|802,0.99496946|0.4616176|0.97561696|0.87961266|0.96358931|0.33212214|0.24659514|0.73566541,0|-5.3432839|-5.3441934|-5.7568535|-6.5356676|-6.9340518|-7.0207638|-7.0725915
0_0_0_10_14_8,-22.0,45,0,34,42,936,583,936,936,936,936,1,1,7,0.6463469074154778,0.9312022298799915,0.2793606689639974,0.12,0.9386709373433395,-0.022333364369862493,0.043640897755610975,0.043640897755610975,0.0,0.9312022298799915,0.17593125101016194,0.12225759287398497,0.9917472203380389,0.5530768215449268,936|211|615|25|317|537|912|821,0.99174722|0.93643974|0.85390253|0.85187744|0.97840421|0.65238034|0.99455994|0.46547962,0|-4.1111332|-4.2505644|-4.390744|-4.4791597|-4.5456522|-4.5849647|-4.7189542
0_0_0_10_14_8,-22.0,45,1,0,8,222,222,222,222,222,222,1,1,7,0.7075865456097916,0.9675181610712056,0.2902554483213617,0.12,-0.18851923256118214,0.043711967490111754,-0.03615960099750626,-0.03615960099750626,0.0,0.9675181610712056,0.16362498960573613,0.12393052131679709,0.9900710118401852,-0.03277263285740691,222|852|500|976|417|151|17|193,0.99007101|0.85316641|0.59887433|0.82440097|0.75095931|0.8917457|0.99144251|0.89874301,0|-6.7456518|-6.9478278|-7.1819562|-7.3983656|-7.4626551|-8.0146831|-8.0279851
0_0_0_10_14_8,-22.0,45,1,1,9,711,14,711,711,711,711,1,1,7,0.7075865456097916,0.9675181610712056,0.2902554483213617,0.12,-0.1712920634317408,0.043711967490111754,-0.03615960099750626,-0.03615960099750626,0.0,0.9675181610712056,0.16362498960573613,0.12393052131679709,0.9837196515011748,-0.19662260462763023,711|842|888|60|666|524|950|733,0.98371965|0.94415083|0.98327032|0.99867092|0.20371997|0.70006869|0.95872849|0.8428027,0|-2.5975484|-4.2040809|-4.5240264|-4.5871993|-4.8100974|-5.081003|-5.2567912
0_0_0_10_14_8,-22.0,45,1,2,10,871,101,871,871,871,871,1,1,7,0.7075865456097916,0.9675181610712056,0.2902554483213617,0.12,-0.15406489430229947,0.043711967490111754,-0.03615960099750626,-0.03615960099750626,0.0,0.9675181610712056,0.16362498960573613,0.12393052131679709,0.9259078012055769,1.1632898934278062,871|864|1|545|401|207|593|12,0.9259078|0.94475802|0.96295334|0.80621491|0.50195794|0.86826099|0.56106667|0.83459931,0|-4.661557|-5.0376233|-6.3010707|-6.3882244|-6.4063362|-6.426781|-6.6338933
0_0_0_10_14_8,-22.0,45,1,3,11,718,117,718,718,718,718,1,1,7,0.7075865456097916,0.9675181610712056,0.2902554483213617,0.12,-0.13683772517285814,0.043711967490111754,-0.03615960099750626,-0.03615960099750626,0.0,0.9675181610712056,0.16362498960573613,0.12393052131679709,0.9916625263032808,0.2521348968086577,718|689|411|462|9|736|451|542,0.99166253|0.73502621|0.76851166|0.98431061|0.84526219|0.65678792|0.89306553|0.87697821,0|-5.4395941|-5.6788355|-6.0978302|-6.3178946|-6.5721473|-6.5907553|-6.7532985
0_0_0_10_14_8,-22.0,45,1,4,12,107,107,107,107,107,107,1,1,7,0.7075865456097916,0.9675181610712056,0.2902554483213617,0.12,-0.11961055604341686,0.043711967490111754,-0.03615960099750626,-0.03615960099750626,0.0,0.9675181610712056,0.16362498960573613,0.12393052131679709,0.9895997291105726,-1.0947433911625881,107|805|336|944|657|764|812|615,0.98959973|0.99569197|0.94947587|0.97157935|0.61994934|0.85163656|0.72447964|0.72134798,0|-6.9439822|-7.826093|-8.0023008|-8.2019429|-8.2496203|-8.7199637|-8.7363507
0_0_0_10_14_8,-22.0,45,1,5,13,467,467,467,467,467,467,1,1,7,0.7075865456097916,0.9675181610712056,0.2902554483213617,0.12,-0.10238338691397553,0.043711967490111754,-0.03615960099750626,-0.03615960099750626,0.0,0.9675181610712056,0.16362498960573613,0.12393052131679709,0.9732748098383827,-0.07267826027429021,467|965|589|615|354|369|789|759,0.97327481|0.88964455|0.6784786|0.86446998|0.89025651|0.97194222|0.7319764|0.83213733,0|-7.9133493|-8.5053223|-8.63102|-8.8091034|-8.9526197|-9.1896656|-9.2152212
0_0_0_10_14_8,-22.0,45,1,6,14,89,324,89,89,89,89,1,1,7,0.7075865456097916,0.9675181610712056,0.2902554483213617,0.12,-0.0851562177845342,0.043711967490111754,-0.03615960099750626,-0.03615960099750626,0.0,0.9675181610712056,0.16362498960573613,0.12393052131679709,0.8297581518901752,2.422876419633834,89|181|910|402|26|825|731|368,0.82975815|0.85384498|0.95216995|0.83392179|0.42600493|0.95765824|0.43426871|0.98171273,0|-3.8345071|-4.7060273|-5.1532629|-5.46342|-5.4782891|-5.5236234|-5.641798
0_0_0_10_14_8,-22.0,45,1,7,15,713,276,713,713,713,713,1,1,7,0.7075865456097916,0.9675181610712056,0.2902554483213617,0.12,-0.06792904865509286,0.043711967490111754,-0.03615960099750626,-0.03615960099750626,0.0,0.9675181610712056,0.16362498960573613,0.12393052131679709,0.9323992518007638,-0.7284084440588522,713|769|142|382|749|20|51|270,0.93239925|0.90435739|0.89158085|0.72344483|0.80354588|0.85753509|0.60757486|0.8421559,0|-5.0351638|-5.6783252|-5.8504034|-5.9217223|-6.0299987|-6.4113745|-6.5053534
0_0_0_10_14_8,-22.0,45,1,8,16,865,294,865,865,865,865,1,1,7,0.7075865456097916,0.9675181610712056,0.2902554483213617,0.12,-0.05070187952565158,0.043711967490111754,-0.03615960099750626,-0.03615960099750626,0.0,0.9675181610712056,0.16362498960573613,0.12393052131679709,0.9775335473947677,-0.3319321811988435,865|699|647|674|195|242|235|619,0.97753355|0.89552845|0.86239779|0.88106941|0.82068877|0.8444171|0.93635|0.86608155,0|-3.8596607|-4.1690417|-4.2645396|-4.4844902|-4.5410406|-4.7274188|-4.8193771
0_0_0_10_14_8,-22.0,45,1,9,17,405,758,405,405,405,405,1,1,7,0.7075865456097916,0.9675181610712056,0.2902554483213617,0.12,-0.033474710396210194,0.043711967490111754,-0.03615960099750626,-0.03615960099750626,0.0,0.9675181610712056,0.16362498960573613,0.12393052131679709,0.7531076450268844,1.2174185112460725,405|289|744|765|213|295|265|104,0.75310765|0.68787895|0.98685482|0.80018139|0.4751595|0.83838787|0.79269176|0.97791988,0|-4.1269648|-4.1454281|-4.5149027|-4.6513318|-5.1600427|-5.4593563|-5.6804083
0_0_0_10_14_8,-22.0,45,1,10,18,765,840,765,765,765,765,1,1,7,0.7075865456097916,0.9675181610712056,0.2902554483213617,0.12,-0.016247541266768972,0.043711967490111754,-0.03615960099750626,-0.03615960099750626,0.0,0.9675181610712056,0.16362498960573613,0.12393052131679709,0.8831944631012938,0.6071914211231693,765|471|336|441|125|675|808|477,0.88319446|0.50896713|0.9192437|0.98067784|0.98587047|0.72465804|0.59933819|0.84746669,0|-4.7934508|-4.9644466|-5.6817791|-5.8015248|-6.0080185|-6.0178094|-6.1029523
0_0_0_10_14_8,-22.0,45,1,11,19,1023,248,1023,1023,1023,1023,1,1,7,0.7075865456097916,0.9675181610712056,0.2902554483213617,0.12,0.000979627862672361,0.043711967490111754,-0.03615960099750626,-0.03615960099750626,0.0,0.9675181610712056,0.16362498960573613,0.12393052131679709,0.9546783262996984,-2.5875373038374354,1023|222|693|497|852|689|890|460,0.95467833|0.86927767|0.21298831|0.642941|0.88710188|0.66816859|0.93669395|0.9202219,0|-5.0689511|-7.1721433|-7.4243973|-7.5191136|-7.6455098|-7.7393634|-7.7416875
0_0_0_10_14_8,-22.0,45,1,12,20,597,289,597,597,597,597,1,1,7,0.7075865456097916,0.9675181610712056,0.2902554483213617,0.12,0.018206796992113694,0.043711967490111754,-0.03615960099750626,-0.03615960099750626,0.0,0.9675181610712056,0.16362498960573613,0.12393052131679709,0.912893128434764,0.5237932553545259,597|428|541|489|368|274|972|168,0.91289313|0.75310333|0.96011207|0.89461898|0.70273573|0.96929212|0.68702066|0.54246601,0|-2.8796637|-2.9598098|-3.4500407|-3.4647903|-3.6840568|-4.0105536|-4.0154648
