file_name,target_snr_db,cfo_correction_mode,frame_index,packet_index,event_index,payload_symbol_index,frame_symbol_index,start_sample,header_start_sample,sf,os_factor,cfo_int,cfo_frac,cfo_common_phase_rad,sto_frac,sfo_hat,candidate_label,candidate_kind,candidate_value,gt_raw_fft_bin,gt_signed_fft_bin,argmax_raw_fft_bin,wrong_peak_raw_fft_bin,target_raw_fft_bin,target_signed_fft_bin,target_is_gt_bin,target_is_argmax_bin,argmax_is_gt_bin,target_rank,target_real,target_imag,target_amp,target_power,target_phase,target_phase_unwrap,phase_linear_fit,phase_residual,target_energy_ratio,gt_amp,gt_power,gt_energy_ratio,argmax_power,target_amp_vs_gt_db,target_power_vs_gt_db,target_power_vs_argmax_db,total_fft_energy,group_phase_slope_pi_per_symbol,group_linear_fit_r2,group_linear_fit_rmse_pi,group_residual_quad_r2
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m25dB.bin,-25.0,continuous,0,1,1,0,8,2550960,2518192,10,4,-24,-0.42916033761813344,-1227.9435304004523,-0.04216817378983262,-0.006261318519996445,gt,gt,0,222,222,222,152,222,222,1,1,1,1,12.629158020019531,-3.773481845855713,13.180849651506776,173.73480224609375,-0.29034747617472917,-0.29034747617472917,0.22611362890256756,-0.5164611050772967,0.007181238239965542,13.180849651506776,173.73480224609375,0.007181238239965542,173.73480224609375,0.0,0.0,0.0,24192.87544022873,-0.05011118063400523,0.799513584789619,0.25343364649924854,0.3070547653964717
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m25dB.bin,-25.0,continuous,0,1,1,0,8,2550960,2518192,10,4,-24,-0.42916033761813344,-1227.9435304004523,-0.04216817378983262,-0.006261318519996445,argmax,argmax,0,222,222,222,152,222,222,1,1,1,1,12.629158020019531,-3.773481845855713,13.180849651506776,173.73480224609375,-0.29034747617472917,-0.29034747617472917,1.206778658618203,-1.497126134792932,0.007181238239965542,13.180849651506776,173.73480224609375,0.007181238239965542,173.73480224609375,0.0,0.0,0.0,24192.87544022873,-0.11908341469069418,0.6845545292266579,0.8164122062524062,2.4879713527714564e-05
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m25dB.bin,-25.0,continuous,0,1,1,0,8,2550960,2518192,10,4,-24,-0.42916033761813344,-1227.9435304004523,-0.04216817378983262,-0.006261318519996445,wrong_peak,wrong_peak,0,222,222,222,152,152,152,0,0,1,2,7.532429218292236,-10.781460762023926,13.152086758064065,172.97740173339844,-0.960979367299173,-0.960979367299173,1.1439409719605544,-2.1049203392597273,0.007149931481305681,13.180849651506776,173.73480224609375,0.007181238239965542,173.73480224609375,-0.01897482404428191,-0.018974549076790224,-0.018974549076790224,24192.87544022873,-0.11922741943711278,0.6938237800868999,0.799903078335446,0.0020341462595778736
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m25dB.bin,-25.0,continuous,0,1,1,0,8,2550960,2518192,10,4,-24,-0.42916033761813344,-1227.9435304004523,-0.04216817378983262,-0.006261318519996445,off+1,offset,1,222,222,222,152,223,223,0,0,1,67,7.693789482116699,2.696071147918701,8.152496318905591,66.46319580078125,0.33705049072550913,0.33705049072550913,-0.708250540440452,1.0453010311659612,0.0027472218407847463,13.180849651506776,173.73480224609375,0.007181238239965542,173.73480224609375,-4.173055897214155,-4.173056042995934,-4.173056042995934,24192.87544022873,0.17981498881376262,0.8318802099764369,0.8164037657654285,0.0977264933320019
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m25dB.bin,-25.0,continuous,0,1,1,0,8,2550960,2518192,10,4,-24,-0.42916033761813344,-1227.9435304004523,-0.04216817378983262,-0.006261318519996445,off-1,offset,-1,222,222,222,152,221,221,0,0,1,482,2.1116933822631836,3.514064073562622,4.099743315598874,16.80789566040039,1.0296960310654049,1.0296960310654049,6.810022411567312,0.5028589266776795,0.0006947456784095889,13.180849651506776,173.73480224609375,0.007181238239965542,173.73480224609375,-10.143734795851142,-10.143734808540364,-10.143734808540364,24192.87544022873,-0.04524014500248345,0.2602490360109744,0.7703219609598344,0.028939790983501412
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m25dB.bin,-25.0,continuous,0,1,1,0,8,2550960,2518192,10,4,-24,-0.42916033761813344,-1227.9435304004523,-0.04216817378983262,-0.006261318519996445,off+4,offset,4,222,222,222,152,226,226,0,0,1,974,0.6107640862464905,0.8149637579917908,1.0184295242620436,1.0371986627578735,0.9276555628237934,0.9276555628237934,-2.1619115606087926,3.089567123432586,4.287207055318379e-05,13.180849651506776,173.73480224609375,0.007181238239965542,173.73480224609375,-22.240248504419164,-22.24024876089392,-22.24024876089392,24192.87544022873,0.0251956461196059,0.08539536988907648,0.832770095890671,0.0072459886759342895
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m25dB.bin,-25.0,continuous,0,1,1,0,8,2550960,2518192,10,4,-24,-0.42916033761813344,-1227.9435304004523,-0.04216817378983262,-0.006261318519996445,off-4,offset,-4,222,222,222,152,218,218,0,0,1,222,2.9710476398468018,5.3586907386779785,6.127209031119502,37.542694091796875,1.064554226378715,1.064554226378715,4.095570929626805,-3.03101670324809,0.0015518078528759594,13.180849651506776,173.73480224609375,0.007181238239965542,173.73480224609375,-6.653614192057752,-6.653613895584486,-6.653613895584486,24192.87544022873,0.0018814850411047646,0.0006147232114619428,0.7661741992846438,0.00509102617499424
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m25dB.bin,-25.0,continuous,0,1,1,0,8,2550960,2518192,10,4,-24,-0.42916033761813344,-1227.9435304004523,-0.04216817378983262,-0.006261318519996445,off+16,offset,16,222,222,222,152,238,238,0,0,1,957,1.2224088907241821,0.2505571246147156,1.2478230518854505,1.5570622682571411,0.20216978642698438,0.20216978642698438,-5.095561434173302,-0.9854540865793002,6.436036394698273e-05,13.180849651506776,173.73480224609375,0.007181238239965542,173.73480224609375,-20.475808037111058,-20.475808435341122,-20.475808435341122,24192.87544022873,-0.22936632794540673,0.8286905639719371,1.0532323584659706,0.13669387198582383
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m25dB.bin,-25.0,continuous,0,1,1,0,8,2550960,2518192,10,4,-24,-0.42916033761813344,-1227.9435304004523,-0.04216817378983262,-0.006261318519996445,off-16,offset,-16,222,222,222,152,206,206,0,0,1,265,-5.265915870666504,2.251202344894409,5.72693477827323,32.79777908325195,2.7376026481307663,2.7376026481307663,3.0184831386366247,-0.2808804905058584,0.0013556792438452643,13.180849651506776,173.73480224609375,0.007181238239965542,173.73480224609375,-7.240423382065777,-7.240423880027223,-7.240423880027223,24192.87544022873,-0.05003288360543068,0.5826506677897465,0.42766268365453103,0.030700893900758808
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m25dB.bin,-25.0,continuous,0,1,1,0,8,2550960,2518192,10,4,-24,-0.42916033761813344,-1227.9435304004523,-0.04216817378983262,-0.006261318519996445,off+64,offset,64,222,222,222,152,286,286,0,0,1,296,3.408705472946167,4.268735408782959,5.462725967087363,29.841371536254883,0.8969534866314876,0.8969534866314876,0.40844435968754994,0.4885091269439376,0.001233477666182402,13.180849651506776,173.73480224609375,0.007181238239965542,173.73480224609375,-7.650679823741651,-7.650680444347284,-7.650680444347284,24192.87544022873,0.003073889891314518,0.003745468998592294,0.506314592113849,0.006594894483702207
