file_name,target_snr_db,cfo_correction_mode,frame_index,packet_index,event_index,payload_symbol_index,frame_symbol_index,start_sample,header_start_sample,sf,os_factor,cfo_int,cfo_frac,cfo_common_phase_rad,sto_frac,sfo_hat,candidate_label,candidate_kind,candidate_value,gt_raw_fft_bin,gt_signed_fft_bin,argmax_raw_fft_bin,wrong_peak_raw_fft_bin,target_raw_fft_bin,target_signed_fft_bin,target_is_gt_bin,target_is_argmax_bin,argmax_is_gt_bin,target_rank,target_real,target_imag,target_amp,target_power,target_phase,target_phase_unwrap,phase_linear_fit,phase_residual,target_energy_ratio,gt_amp,gt_power,gt_energy_ratio,argmax_power,target_amp_vs_gt_db,target_power_vs_gt_db,target_power_vs_argmax_db,total_fft_energy,group_phase_slope_pi_per_symbol,group_linear_fit_r2,group_linear_fit_rmse_pi,group_residual_quad_r2
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m27dB.bin,-27.0,continuous,0,1,1,0,8,2550960,2518192,10,4,-24,-0.42916033761813344,-1227.9435304004523,-0.04216817378983262,-0.006261318519996445,gt,gt,0,222,222,152,152,222,222,1,0,0,4,14.198269844055176,-4.078066825866699,14.772321943446842,218.2214813232422,-0.27969376713178506,-0.27969376713178506,0.0009020903308919911,-0.28059585746267707,0.005704039568095521,14.772321943446842,218.2214813232422,0.005704039568095521,274.6881103515625,0.0,0.0,-0.9994236223810369,38257.35756529868,-0.04786782978770523,0.6599361618671242,0.3470348475531025,0.13740470104431146
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m27dB.bin,-27.0,continuous,0,1,1,0,8,2550960,2518192,10,4,-24,-0.42916033761813344,-1227.9435304004523,-0.04216817378983262,-0.006261318519996445,argmax,argmax,0,222,222,152,152,152,152,0,1,0,1,9.487079620361328,-13.589829444885254,16.57371847426357,274.6881103515625,-0.9613456948676603,-0.9613456948676603,1.1946601907009482,-2.1560058855686086,0.007180007398125119,14.772321943446842,218.2214813232422,0.005704039568095521,274.6881103515625,0.9994238712461,0.9994236223810365,0.0,38257.35756529868,-0.11981932209811484,0.6953008508893765,0.8010805444598701,0.0020142579962251217
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m27dB.bin,-27.0,continuous,0,1,1,0,8,2550960,2518192,10,4,-24,-0.42916033761813344,-1227.9435304004523,-0.04216817378983262,-0.006261318519996445,wrong_peak,wrong_peak,0,222,222,152,152,152,152,0,1,0,1,9.487079620361328,-13.589829444885254,16.57371847426357,274.6881103515625,-0.9613456948676603,-0.9613456948676603,1.1438518865209244,-2.105197581388585,0.007180007398125119,14.772321943446842,218.2214813232422,0.005704039568095521,274.6881103515625,0.9994238712461,0.9994236223810365,0.0,38257.35756529868,-0.11922473439514662,0.6938182017364787,0.7998955665215662,0.0020447544748257718
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m27dB.bin,-27.0,continuous,0,1,1,0,8,2550960,2518192,10,4,-24,-0.42916033761813344,-1227.9435304004523,-0.04216817378983262,-0.006261318519996445,off+1,offset,1,222,222,152,152,223,223,0,0,0,73,9.556632041931152,3.390254259109497,10.140169620192518,102.82305145263672,0.3409037907027596,0.3409037907027596,-0.701534461156144,1.0424382518589037,0.0026876673663918265,14.772321943446842,218.2214813232422,0.005704039568095521,274.6881103515625,-3.268070884439116,-3.268070113453029,-4.267493735834066,38257.35756529868,0.17976349470558267,0.8313708620027671,0.8176557565946523,0.09924758794731758
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m27dB.bin,-27.0,continuous,0,1,1,0,8,2550960,2518192,10,4,-24,-0.42916033761813344,-1227.9435304004523,-0.04216817378983262,-0.006261318519996445,off-1,offset,-1,222,222,152,152,221,221,0,0,0,507,2.5525989532470703,4.211662769317627,4.924821285952848,24.253860473632812,1.025919203006156,1.025919203006156,6.795481666271193,0.513622843914549,0.000633965909230288,14.772321943446842,218.2214813232422,0.005704039568095521,274.6881103515625,-9.541165774184822,-9.541166246564952,-10.54058986894599,38257.35756529868,-0.04523073694079483,0.2595337032997971,0.7715951970820437,0.02918473803227728
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m27dB.bin,-27.0,continuous,0,1,1,0,8,2550960,2518192,10,4,-24,-0.42916033761813344,-1227.9435304004523,-0.04216817378983262,-0.006261318519996445,off+4,offset,4,222,222,152,152,226,226,0,0,0,970,0.7543119788169861,1.1086795330047607,1.3409537159389402,1.7981572151184082,0.9733668977272513,0.9733668977272513,-2.16603043160262,3.139397329329871,4.700160516965307e-05,14.772321943446842,218.2214813232422,0.005704039568095521,274.6881103515625,-20.840699517286932,-20.840698395474845,-21.84012201785588,38257.35756529868,0.02524877429717775,0.0856312762351149,0.8332682972957467,0.007381249576286497
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m27dB.bin,-27.0,continuous,0,1,1,0,8,2550960,2518192,10,4,-24,-0.42916033761813344,-1227.9435304004523,-0.04216817378983262,-0.006261318519996445,off-4,offset,-4,222,222,152,152,218,218,0,0,0,213,3.794694423675537,6.785874366760254,7.774818113018985,60.44779586791992,1.0609134677479548,1.0609134677479548,4.094882681231545,-3.0339692134835903,0.001580030606263018,14.772321943446842,218.2214813232422,0.005704039568095521,274.6881103515625,-5.575170523824465,-5.575170298779461,-6.574593921160497,38257.35756529868,0.001878207698576048,0.0006130526915938406,0.7658816018287847,0.005148885968437211
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m27dB.bin,-27.0,continuous,0,1,1,0,8,2550960,2518192,10,4,-24,-0.42916033761813344,-1227.9435304004523,-0.04216817378983262,-0.006261318519996445,off+16,offset,16,222,222,152,152,238,238,0,0,0,959,1.5286840200424194,0.29175955057144165,1.5562771181517454,2.4219982624053955,0.18858864388613164,0.18858864388613164,-5.097817285052305,-0.9967793782411498,6.330803841513269e-05,14.772321943446842,218.2214813232422,0.005704039568095521,274.6881103515625,-19.547236637382344,-19.54723672275835,-20.546660345139387,38257.35756529868,-0.2293319071550812,0.8285521008373193,1.0535878194885586,0.13672371218997492
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m27dB.bin,-27.0,continuous,0,1,1,0,8,2550960,2518192,10,4,-24,-0.42916033761813344,-1227.9435304004523,-0.04216817378983262,-0.006261318519996445,off-16,offset,-16,222,222,152,152,206,206,0,0,0,268,-6.600505352020264,2.8220298290252686,7.178476388340115,51.5305290222168,2.737566196806927,2.737566196806927,3.024139140545654,-0.2865729437387272,0.0013469442821361385,14.772321943446842,218.2214813232422,0.005704039568095521,274.6881103515625,-6.2683297547212815,-6.268328984768507,-7.267752607149545,38257.35756529868,-0.050091260690758484,0.5824865256905811,0.42830619313972823,0.030215569405778853
D:\Desktop\proj\gr-lora_sdr\weakPacket_decoding\data\low_snr_gt_bin\0_0_0_10_14_16_extreme_snr\0_0_0_10_14_16_snr_m27dB.bin,-27.0,continuous,0,1,1,0,8,2550960,2518192,10,4,-24,-0.42916033761813344,-1227.9435304004523,-0.04216817378983262,-0.006261318519996445,off+64,offset,64,222,222,152,152,286,286,0,0,0,296,4.288738250732422,5.370650768280029,6.872929903478011,47.23716735839844,0.8969395789547969,0.8969395789547969,0.40802230924437427,0.48891726971042265,0.0012347211194022687,14.772321943446842,218.2214813232422,0.005704039568095521,274.6881103515625,-6.646136987388442,-6.64613652853239,-7.6455601509134254,38257.35756529868,0.0030733053350714586,0.003741569736154582,0.50648300635985,0.006588943517680135
