frame_index,packet_index,event_index,stage,frame_symbol_index,stage_symbol_index,start_sample,sf,bw,os_factor,cfo_int,cfo_frac,cfo_correction_mode,cfo_common_phase_rad,cfo_common_phase_pi,sto_frac,sfo_hat,sfo_cum_before,source_grlora_branch_sample_phases,source_grlora_branch_valid,source_grlora_branch_payload_sto_frac,source_grlora_branch_payload_sto_sample_correction,source_grlora_branch_sfo_hat,source_grlora_branch_sfo_cum_initial,sfo_sample_adjust_after,raw_fft_bin,signed_fft_bin,symbol_value,peak_real,peak_imag,peak_amp,peak_power,peak_phase,peak_margin_db,total_power,header_valid,payload_len,payload_cr,payload_has_crc,payload_ldro
0,0,0,header,0,0,590760,10,125000.0,4,-25,0.35747778163682314,continuous,-0.0,-0.0,-0.1628174041386522,-0.006316004259371329,0.0871825958613478,0|1|2|3,0|1|1|1,0.24689155130642826|-0.41327240366871343|-0.1628174041386522|0.08600678793304617,1|-2|-1|0,-0.006315864073958805|-0.0063159318099216995|-0.006316004259371329|-0.006315790181480012,-0.0031084486935717415|0.08672759633128657|0.0871825958613478|0.08600678793304617,0,337,337,84,1.6884539127349854,-101.38706970214844,101.40112809729355,10282.1875,-1.554144323226276,19.82687125568893,10685.772899000061,1,33,3,1,0
0,0,0,header,1,1,594856,10,125000.0,4,-25,0.35747778163682314,continuous,-154.83353353426602,-49.28504443672636,-0.1628174041386522,-0.006316004259371329,0.08086659160197647,0|1|2|3,0|1|1|1,0.24689155130642826|-0.41327240366871343|-0.1628174041386522|0.08600678793304617,1|-2|-1|0,-0.006315864073958805|-0.0063159318099216995|-0.006316004259371329|-0.006315790181480012,-0.0031084486935717415|0.08672759633128657|0.0871825958613478|0.08600678793304617,0,689,-335,172,88.70137786865234,48.459102630615234,101.0753138187656,10216.2197265625,0.5000114525874472,20.733459174555414,10599.09046678551,1,33,3,1,0
0,0,0,header,2,2,598952,10,125000.0,4,-25,0.35747778163682314,continuous,-309.66706706853205,-98.57008887345272,-0.1628174041386522,-0.006316004259371329,0.07455058734260514,0|1|2|3,0|1|1|1,0.24689155130642826|-0.41327240366871343|-0.1628174041386522|0.08600678793304617,1|-2|-1|0,-0.006315864073958805|-0.0063159318099216995|-0.006316004259371329|-0.006315790181480012,-0.0031084486935717415|0.08672759633128657|0.0871825958613478|0.08600678793304617,0,57,57,14,-95.91741180419922,35.6812744140625,102.3391578577231,10473.302734375,2.7854547363250615,24.483103031420992,10718.00583341893,1,33,3,1,0
0,0,0,header,3,3,603048,10,125000.0,4,-25,0.35747778163682314,continuous,-464.50060060279804,-147.85513331017907,-0.1628174041386522,-0.006316004259371329,0.06823458308323381,0|1|2|3,0|1|1|1,0.24689155130642826|-0.41327240366871343|-0.1628174041386522|0.08600678793304617,1|-2|-1|0,-0.006315864073958805|-0.0063159318099216995|-0.006316004259371329|-0.006315790181480012,-0.0031084486935717415|0.08672759633128657|0.0871825958613478|0.08600678793304617,0,81,81,20,-96.27396392822266,32.69609451293945,101.67453332497665,10337.7099609375,2.814199178951186,25.672112300675245,10568.105808374718,1,33,3,1,0
0,0,0,header,4,4,607144,10,125000.0,4,-25,0.35747778163682314,continuous,-619.3341341370641,-197.14017774690544,-0.1628174041386522,-0.006316004259371329,0.06191857882386248,0|1|2|3,0|1|1|1,0.24689155130642826|-0.41327240366871343|-0.1628174041386522|0.08600678793304617,1|-2|-1|0,-0.006315864073958805|-0.0063159318099216995|-0.006316004259371329|-0.006315790181480012,-0.0031084486935717415|0.08672759633128657|0.0871825958613478|0.08600678793304617,0,689,-335,172,100.46294403076172,13.635031700134277,101.38400866404734,10278.7158203125,0.13489773713537798,22.273832306416445,10582.098621041627,1,33,3,1,0
0,0,0,header,5,5,611240,10,125000.0,4,-25,0.35747778163682314,continuous,-774.1676676713302,-246.4252221836318,-0.1628174041386522,-0.006316004259371329,0.05560257456449115,0|1|2|3,0|1|1|1,0.24689155130642826|-0.41327240366871343|-0.1628174041386522|0.08600678793304617,1|-2|-1|0,-0.006315864073958805|-0.0063159318099216995|-0.006316004259371329|-0.006315790181480012,-0.0031084486935717415|0.08672759633128657|0.0871825958613478|0.08600678793304617,0,57,57,14,-76.01297760009766,68.67599487304688,102.44200815796081,10494.365234375,2.406859745419675,27.534850000620867,10686.137370349406,1,33,3,1,0
0,0,0,header,6,6,615336,10,125000.0,4,-25,0.35747778163682314,continuous,-929.0012012055961,-295.71026662035814,-0.1628174041386522,-0.006316004259371329,0.04928657030511982,0|1|2|3,0|1|1|1,0.24689155130642826|-0.41327240366871343|-0.1628174041386522|0.08600678793304617,1|-2|-1|0,-0.006315864073958805|-0.0063159318099216995|-0.006316004259371329|-0.006315790181480012,-0.0031084486935717415|0.08672759633128657|0.0871825958613478|0.08600678793304617,0,729,-295,182,101.18769073486328,11.99172306060791,101.89578096377029,10382.75,0.11795952553373264,24.132535698796772,10614.535360214759,1,33,3,1,0
0,0,0,header,7,7,619432,10,125000.0,4,-25,0.35747778163682314,continuous,-1083.8347347398621,-344.9953110570845,-0.1628174041386522,-0.006316004259371329,0.04297056604574849,0|1|2|3,0|1|1|1,0.24689155130642826|-0.41327240366871343|-0.1628174041386522|0.08600678793304617,1|-2|-1|0,-0.006315864073958805|-0.0063159318099216995|-0.006316004259371329|-0.006315790181480012,-0.0031084486935717415|0.08672759633128657|0.0871825958613478|0.08600678793304617,0,409,409,102,-41.6852912902832,-92.90099334716797,101.82464375015661,10368.2587890625,-1.9925741617337112,23.63189392599662,10585.304326075453,1,33,3,1,0
0,0,0,payload,8,0,623528,10,125000.0,4,-25,0.35747778163682314,continuous,-1238.6682682741282,-394.2803554938109,-0.1628174041386522,-0.006316004259371329,0.03665456178637716,0|1|2|3,0|1|1|1,0.24689155130642826|-0.41327240366871343|-0.1628174041386522|0.08600678793304617,1|-2|-1|0,-0.006315864073958805|-0.0063159318099216995|-0.006316004259371329|-0.006315790181480012,-0.0031084486935717415|0.08672759633128657|0.0871825958613478|0.08600678793304617,0,803,-221,802,97.8605728149414,27.4036865234375,101.62506455960202,10327.6533203125,0.2730345350030204,26.726514264546672,10505.431028284918,1,33,3,1,0
0,0,0,payload,9,1,627624,10,125000.0,4,-25,0.35747778163682314,continuous,-1393.5018018083942,-443.56539993053724,-0.1628174041386522,-0.006316004259371329,0.03033855752700583,0|1|2|3,0|1|1|1,0.24689155130642826|-0.41327240366871343|-0.1628174041386522|0.08600678793304617,1|-2|-1|0,-0.006315864073958805|-0.0063159318099216995|-0.006316004259371329|-0.006315790181480012,-0.0031084486935717415|0.08672759633128657|0.0871825958613478|0.08600678793304617,0,711,-313,710,91.42123413085938,-44.023189544677734,101.46863193960993,10295.8837890625,-0.4487726995043488,25.31067864836457,10477.062901859987,1,33,3,1,0
