packet_index,event_index,detected_start_sample,detected_end_sample,detected_window_count,detected_reference_bin,detected_reference_signed_bin,detected_mean_confidence_db,aligned_start_sample,align_offset_samples,align_peak_bin,align_peak_signed_bin,align_confidence_db,align_peak_share,frame_valid,located_preamble_start_sample,located_sfd_start_sample,located_payload_start_sample,locator_score,preamble_ref_bin,preamble_ref_signed_bin,preamble_stable_count,sync1_bin,sync2_bin,sync1_expected_bin,sync2_expected_bin,sync1_distance,sync2_distance,sfd1_bin,sfd2_bin,sfd_bin_distance,mean_preamble_confidence_db,mean_sfd_confidence_db,grlora_framesync_valid,grlora_coarse_offset_chips,grlora_coarse_offset_samples,grlora_synced_preamble_start_sample,grlora_synced_sfd_start_sample,grlora_synced_payload_start_sample,grlora_fine_preamble_start_sample,grlora_fine_payload_start_sample,grlora_preamble_peak_mean_signed_bin,grlora_preamble_peak_max_abs_signed_bin,grlora_preamble_bin0_count,grlora_preamble_peak_count,grlora_sync1_peak_signed_bin,grlora_sync2_peak_signed_bin,grlora_sync1_expected_signed_bin,grlora_sync2_expected_signed_bin,grlora_sync1_distance,grlora_sync2_distance,grlora_sfd1_peak_signed_bin,grlora_sfd2_peak_signed_bin,grlora_sfd_mean_signed_bin,grlora_up_symbols_used,grlora_cfo_frac_est,grlora_sto_frac_initial,grlora_sto_frac_refined,grlora_sto_frac_used,grlora_sto_sample_correction,grlora_cfo_int_est,grlora_down_val_signed_bin,grlora_cfo_total_est,grlora_cfo_hz_est,grlora_sfo_hat,grlora_sfo_samples_per_symbol,grlora_clk_off,grlora_fs_p,grlora_netid_sto_frac_est,grlora_payload_sto_frac_est,grlora_payload_sto_sample_correction,grlora_netid1_est,grlora_netid2_est,grlora_netid_offset,grlora_netid_valid,grlora_sfo_cum_initial,grlora_fine_preamble_peak_mean_signed_bin,grlora_fine_preamble_peak_max_abs_signed_bin,grlora_fine_preamble_bin0_count,grlora_fine_preamble_peak_count,grlora_center_sample_phase,grlora_branch_sample_phases,grlora_branch_valid,grlora_branch_down_val_valid,grlora_branch_cfo_frac_est,grlora_branch_sto_frac_initial,grlora_branch_sto_frac_refined,grlora_branch_sto_frac_used,grlora_branch_sto_sample_correction,grlora_branch_cfo_int_est,grlora_branch_down_val_signed_bin,grlora_branch_cfo_total_est,grlora_branch_cfo_hz_est,grlora_branch_sfo_hat,grlora_branch_sfo_samples_per_symbol,grlora_branch_clk_off,grlora_branch_fs_p,grlora_branch_netid_sto_frac_est,grlora_branch_payload_sto_frac_est,grlora_branch_payload_sto_sample_correction,grlora_branch_netid1_est,grlora_branch_netid2_est,grlora_branch_netid_offset,grlora_branch_netid_valid,grlora_branch_sfo_cum_initial,grlora_branch_fine_preamble_start_sample,grlora_branch_fine_payload_start_sample,grlora_spectrum_chirps,grlora_spectrum_raw_peak_signed_bin,grlora_spectrum_peak_signed_bin,grlora_spectrum_peak_relative_db,grlora_spectrum_bin0_relative_db,grlora_spectrum_bin0_is_peak
10,10,15433728,15589376,35,4092,-4,17.667338986181452,15437739,4011,4071,-25,24.003508179965042,0.9763236972389483,1,15445932,15585196,15594412,502.90908277544406,4071,-25,32,4095,7,24,32,0,0,4071,4071,0,21.955517708046784,9.951771527307114,1,25,100,15446032,15585296,15594512,15446030,15594411,0.0,0,32,32,24,32,24,32,0,0,-50,-50,-50.0,28,0.11155236361715566,0.487885339033897,-0.4221702474177439,0.487885339033897,2,-25,-50,-24.888447636382843,-3038.14058061314,-0.0063790361996060195,-0.025516144798424078,-6.229527538677753e-06,125000.77869094234,0.28375618064650443,0.25664527679817883,1,24,32,0,1,0.006645276798178834,0.0,0,28,28,2,0|1|2|3,1|1|1|0,1|1|1|1,0.11116039252709065|0.11094963496496799|0.11155236361715566|0.11134724733542682,-0.011185612650303583|0.21393203385954573|0.487885339033897|-0.23587038987374975,0.07855979617190671|0.32839637627409723|-0.4221702474177439|-0.16816011436481026,0.07855979617190671|0.32839637627409723|0.487885339033897|-0.16816011436481026,0|1|2|-1,-25|-25|-25|-26,-50|-50|-50|-51,-24.88883960747291|-24.889050365035033|-24.888447636382843|-25.888652752664573,-3038.1884286465956|-3038.2141558880653|-3038.14058061314|-3160.2359317217497,-0.00637913666379765|-0.006379190682036864|-0.0063790361996060195|-0.006635393877553971,-0.0255165466551906|-0.025516762728147457|-0.025516144798424078|-0.026541575510215885,-6.229625648239893e-06|-6.229678400426625e-06|-6.229527538677753e-06|-6.4798768335488e-06,125000.77870320603|125000.77870980006|125000.77869094234|125000.80998460419,-0.1255725770696181|0.12426227444891758|0.28375618064650443|-0.3804927184465373,-0.15268390789075809|0.09715071405026088|0.25664527679817883|-0.40869314242614174,-1|0|1|-2,24|24|24|25,32|32|32|33,0|0|0|1,1|1|1|1,0.09731609210924191|0.09715071405026088|0.006645276798178834|0.09130685757385826,15446030|15446030|15446030|15446034,15594411|15594411|15594411|15594407,,,,,,
11,11,16932864,17084416,34,3785,-311,6.189010793617268,16936959,4095,3785,-311,8.742310030616395,0.5943435908029421,1,16945660,17084924,17094140,387.8635568937263,3912,-184,32,3936,3944,24,32,0,0,134,134,0,10.047311722547391,8.87992782851417,1,184,736,16946396,17085660,17094876,16946397,17094770,0.0,0,32,32,24,32,24,32,0,0,-50,-50,-50.0,28,0.090343755540742,-0.451591093105275,-0.3606860090992905,-0.3606860090992905,-1,-26,-51,-25.909656244459256,-3162.799834528718,-0.006640777179736328,-0.02656310871894531,-6.485133964586258e-06,125000.81064174556,0.42680912114914704,0.3985858181352676,2,24,32,0,1,-0.10141418186473239,1.0,1,0,28,2,0|1|2|3,1|1|0|0,1|1|1|1,0.08995883119246574|0.08974059137224245|0.090343755540742|0.09014571584793162,0.03900248922764528|0.2847678912596847|-0.451591093105275|-0.1832248736006643,0.1365834728832451|0.3863554722631027|-0.3606860090992905|-0.11015838889078489,0.1365834728832451|0.3863554722631027|-0.3606860090992905|-0.11015838889078489,1|2|-1|0,-25|-25|-26|-26,-50|-50|-51|-51,-24.910041168807535|-24.91025940862776|-25.909656244459256|-25.90985428415207,-3040.776509864201|-3040.803150467256|-3162.799834528718|-3162.8240092959068,-0.006384570732214357|-0.006384626668194525|-0.006640777179736328|-0.006640827938320706,-0.025538282928857427|-0.0255385066727781|-0.02656310871894531|-0.026563311753282824,-6.234932355678083e-06|-6.234986980658716e-06|-6.485133964586258e-06|-6.4851835335163145e-06,125000.77936654446|125000.77937337258|125000.81064174556|125000.81064794169,-0.06772279054761432|0.18204741888087783|0.42680912114914704|-0.3226648829170475,-0.09485721615952536|0.15491275554105122|0.3985858181352676|-0.3508884016549105,0|1|2|-1,24|24|24|25,32|32|32|33,0|0|0|1,1|1|1|1,-0.09485721615952536|-0.09508724445894878|-0.10141418186473239|-0.10088840165491048,16946393|16946393|16946397|16946397,17094774|17094774|17094770|17094770,,,,,,
12,12,18440192,18591744,34,406,406,2.545705017756327,18442563,2371,4071,-25,31.279337324228592,0.9889612691011884,1,18446659,18585923,18595139,494.3913894830464,4071,-25,32,4095,7,24,32,0,0,4071,4071,0,23.288514901973386,6.1102366759520255,1,25,100,18446759,18586023,18595239,18446757,18595138,0.0,0,32,32,24,32,24,32,0,0,-50,-50,-50.0,28,0.07507150599215956,0.3538174876990401,0.4514729688865541,0.4514729688865541,2,-25,-50,-24.92492849400784,-3042.5938103036915,-0.006388386429671889,-0.025553545718687554,-6.238658622726454e-06,125000.77983232785,0.24704460313705368,0.21989396081094814,1,24,32,0,1,-0.03010603918905186,0.0,0,28,28,2,0|1|2|3,1|1|1|0,1|1|1|1,0.07571294865288673|0.07542642319827655|0.07507150599215956|0.07601666202348074,-0.1242401055659945|0.09758903162469401|0.3538174876990401|-0.38192123993065286,-0.04882919274465975|0.201886554440304|0.4514729688865541|-0.29549713055663995,-0.04882919274465975|0.201886554440304|0.4514729688865541|-0.29549713055663995,0|1|2|-1,-25|-25|-25|-26,-50|-50|-50|-51,-24.924287051347115|-24.924573576801723|-24.92492849400784|-25.92398333797652,-3042.5155091976458|-3042.5504854494293|-3042.5938103036915|-3164.548747311587,-0.006388222024642997|-0.006388295462579897|-0.006388386429671889|-0.0066444492869531776,-0.025552888098571987|-0.025553181850319587|-0.025553545718687554|-0.02657779714781271,-6.2384980709404264e-06|-6.23856978767568e-06|-6.238658622726454e-06|-6.4887200067902125e-06,125000.77981225887|125000.77982122346|125000.77983232785|125000.81109000086,-0.25325229753323564|-0.002538900362252683|0.24704460313705368|0.4918804922608584,-0.2804022411379684|-0.029689156078217205|0.21989396081094814|0.4636415827913074,-1|0|1|2,24|24|24|24,32|32|32|32,0|0|0|0,1|1|1|1,-0.03040224113796841|-0.029689156078217205|-0.03010603918905186|-0.036358417208692595,18446757|18446757|18446757|18446761,18595138|18595138|18595138|18595134,,,,,,
13,13,19935232,20090880,35,99,99,12.089149819660532,19938832,3600,4071,-25,35.35022965718109,0.9901111630177271,1,19947025,20086289,20095505,501.6934225522914,4071,-25,32,4095,7,24,32,0,0,4071,4071,0,15.678836524281845,21.50845990654254,1,25,100,19947125,20086389,20095605,19947126,20095499,0.0,0,32,32,24,32,24,32,0,0,-50,-50,-50.0,28,0.06500549824106477,-0.3910557800641883,-0.30403036143740847,-0.30403036143740847,-1,-26,-51,-25.934994501758936,-3165.892883515495,-0.006647271504449184,-0.026589086017796738,-6.491476078563657e-06,125000.81143450983,0.48325695042021766,0.4550060465263086,2,24,32,0,1,-0.044993953473691395,1.0,1,0,28,2,0|1|2|3,1|1|0|0,1|1|1|1,0.06454644069613119|0.06428186472869318|0.06500549824106477|0.06476797672352479,0.08971789671546053|0.3445320096477261|-0.3910557800641883|-0.13137076222836475,0.1932505028476696|0.44289684765942344|-0.30403036143740847|-0.05375229272827464,0.1932505028476696|0.44289684765942344|-0.30403036143740847|-0.05375229272827464,1|2|-1|0,-25|-25|-26|-26,-50|-50|-51|-51,-24.93545355930387|-24.93571813527131|-25.934994501758936|-25.935232023276477,-3043.8786083134605|-3043.9109051844857|-3165.892883515495|-3165.921877841367,-0.006391084057644009|-0.006391151869815283|-0.006647271504449184|-0.006647332382426819,-0.025564336230576037|-0.02556460747926113|-0.026589086017796738|-0.026589329529707276,-6.241293025042978e-06|-6.241359247866487e-06|-6.491476078563657e-06|-6.4915355297136905e-06,125000.78016162814|125000.78016990598|125000.81143450983|125000.81144194122,-0.011264186996938708|0.23837998782533443|0.48325695042021766|-0.2664669289659328,-0.038426294241925785|0.21121759237861948|0.4550060465263086|-0.29471809159124684,0|1|2|-1,24|24|24|25,32|32|32|33,0|0|0|1,1|1|1|1,-0.038426294241925785|-0.03878240762138052|-0.044993953473691395|-0.044718091591246845,19947122|19947122|19947126|19947126,20095503|20095503|20095499|20095499,,,,,,
14,14,21434368,21585920,34,3888,-208,2.58179853339723,21438461,4093,3887,-209,12.24857388694732,0.7277665776385673,1,21447162,21586426,21595642,464.91259679004963,4014,-82,32,4038,4046,24,32,0,0,32,32,0,15.359491721087743,14.451594059854685,1,82,328,21447490,21586754,21595970,21447491,21595864,0.0,0,32,32,24,32,24,32,0,0,-50,-50,-50.0,28,0.05988758179826135,-0.43419072249397694,-0.34482639836599627,-0.34482639836599627,-1,-26,-51,-25.94011241820174,-3166.517629175017,-0.0066485832525634975,-0.02659433301025399,-6.4927570825815405e-06,125000.81159463534,0.4424189375519718,0.41416245872857693,2,24,32,0,1,-0.08583754127142307,1.0,1,0,28,2,0|1|2|3,1|1|0|0,1|1|1|1,0.05958701225599511|0.05943238031444345|0.05988758179826135|0.05972828851080129,0.05358111541833865|0.30157125456378964|-0.43419072249397694|-0.1680459434850453,0.15232867352932644|0.40205919192340084|-0.34482639836599627|-0.09438162869399225,0.15232867352932644|0.40205919192340084|-0.34482639836599627|-0.09438162869399225,1|2|-1|0,-25|-25|-26|-26,-50|-50|-51|-51,-24.940412987744004|-24.940567619685556|-25.94011241820174|-25.9402717114892,-3044.484007292969|-3044.502883262397|-3166.517629175017|-3166.5370741563966,-0.0063923551844740625|-0.006392394817430171|-0.0066485832525634975|-0.0066486240802463605,-0.02556942073789625|-0.025569579269720685|-0.02659433301025399|-0.026594496320985442,-6.242534359837952e-06|-6.242573063896652e-06|-6.4927570825815405e-06|-6.492796953365586e-06,125000.78031679499|125000.78032163298|125000.81159463534|125000.81159961918,-0.052226692373843586|0.1975025577656353|0.4424189375519718|-0.3071375992618758,-0.07939420190785829|0.17033487979155715|0.41416245872857693|-0.3353942516029228,0|1|2|-1,24|24|24|25,32|32|32|33,0|0|0|1,1|1|1|1,-0.07939420190785829|-0.07966512020844285|-0.08583754127142307|-0.0853942516029228,21447487|21447487|21447491|21447491,21595868|21595868|21595864|21595864,,,,,,
15,15,22933504,23076864,32,3580,-516,0.7859207207486276,22935466,1962,4071,-25,17.789783655212656,0.9462035251433306,0,22943659,23082923,23092139,269.82856331527285,4071,-25,31,4071,4095,24,32,24,8,4071,4071,0,24.289426246670946,7.538702063302854,0,25,100,22943759,23083023,23092239,22943761,23092134,-31.96875,1023,31,32,0,24,24,32,24,8,-50,-50,-50.0,28,0.04354215924333271,-0.4936558326587859,-0.40363496151636336,-0.40363496151636336,-2,-26,-51,-25.956457840756666,-3168.5129200142414,-0.006652772667817476,-0.026611090671269905,-6.496848308415504e-06,125000.81210603856,0.3834763131134774,0.35520202927525313,1,0,24,-24,0,0.10520202927525313,1.1071428571428572,4,0,28,2,0|1|2|3,0|0|0|0,1|1|1|1,0.043306880833612914|0.04317579707454881|0.04354215924333271|0.0434151900473453,0.003916317620285782|0.2301692353193987|-0.4936558326587859|-0.21993301299656798,0.09355739371793355|0.34253653496877534|-0.40363496151636336|-0.1540684382379015,0.09355739371793355|0.34253653496877534|-0.40363496151636336|-0.1540684382379015,0|1|-2|-1,-25|-25|-26|-26,-50|-50|-51|-51,-24.95669311916639|-24.95682420292545|-25.956457840756666|-25.956584809952655,-3046.471328023241|-3046.4873294586732|-3168.5129200142414|-3168.5284191836736,-0.006396527865277422|-0.00639656146271413|-0.006652772667817476|-0.006652805210670662,-0.025586111461109687|-0.02558624585085652|-0.026611090671269905|-0.026611220842682647,-6.246609243434982e-06|-6.246642053431768e-06|-6.496848308415504e-06|-6.496880088545568e-06,125000.78082615543|125000.78083025667|125000.81210603856|125000.81211001107,-0.11113149797094396|0.1378465681619232|0.3834763131134774|-0.3669582049793627,-0.13831674139837297|0.1106611819453881|0.35520202927525313|-0.39523262712471297,-1|0|1|-2,0|0|0|1,24|24|24|25,-24|-24|-24|-23,0|0|0|0,0.11168325860162703|0.1106611819453881|0.10520202927525313|0.10476737287528703,22943757|22943757|22943761|22943761,23092138|23092138|23092134|23092138,,,,,,
16,16,24436736,24592384,35,201,201,5.7982767996476,24439927,3191,4071,-25,25.467875267553538,0.9831725258441357,1,24448119,24587383,24596599,530.5308441690269,4071,-25,32,4095,7,24,32,0,0,4071,4071,0,24.587854356918363,11.198288004532966,1,25,100,24448219,24587483,24596699,24448217,24596598,0.0,0,32,32,24,32,24,32,0,0,-50,-50,-50.0,28,0.030393977107618018,0.4258445733687538,-0.4792315151576432,0.4258445733687538,2,-25,-50,-24.969606022892382,-3048.047610216355,-0.0063998375084304854,-0.025599350033721942,-6.249841316826646e-06,125000.78123016462,0.22104977309897822,0.19385046368814873,1,24,32,0,1,-0.05614953631185127,0.0,0,28,28,2,0|1|2|3,1|1|1|0,1|1|1|1,0.03090327958270825|0.030676601174628424|0.030393977107618018|0.031136508997830426,-0.06345248000861924|0.1592298855094273|0.4258445733687538|-0.31046875959837295,0.020520780219303942|0.27009904867558127|-0.4792315151576432|-0.2265677753249331,0.020520780219303942|0.27009904867558127|0.4258445733687538|-0.2265677753249331,0|1|2|-1,-25|-25|-25|-26,-50|-50|-50|-51,-24.96909672041729|-24.96932339882537|-24.969606022892382|-25.96886349100217,-3047.985439504064|-3048.013110208175|-3048.047610216355|-3170.027281616476,-0.006399706971605826|-0.006399765070439146|-0.0063998375084304854|-0.0066559522993136595,-0.025598827886423304|-0.025599060281756583|-0.025599350033721942|-0.026623809197254638,-6.2497138394588144e-06|-6.249770576600728e-06|-6.249841316826646e-06|-6.499953417298496e-06,125000.78121422995|125000.78122132207|125000.78123016462|125000.81249417717,-0.18426984287208248|0.06530656642152866|0.22104977309897822|-0.43955824890297024,-0.21146859750140723|0.03810756487216227|0.19385046368814873|-0.46784604617505327,-1|0|1|-2,24|24|24|25,32|32|32|33,0|0|0|1,1|1|1|1,0.03853140249859277|0.03810756487216227|-0.05614953631185127|0.032153953824946735,24448217|24448217|24448217|24448221,24596598|24596598|24596598|24596594,,,,,,
17,17,25935872,26091520,35,3990,-106,13.802696997545635,25939968,4096,3990,-106,19.86635536657235,0.8735009233500229,1,25948497,26087761,26096977,561.2749786427123,4074,-22,32,2,10,24,32,0,0,4068,4068,0,16.502217162910114,34.569160609962545,1,22,88,25948585,26087849,26097065,25948586,26096955,0.0,0,32,32,24,32,24,32,0,0,-50,-50,-50.0,28,0.013315264969295946,-0.34653022727835747,-0.26198003063053976,-0.26198003063053976,-1,-26,-51,-25.986684735030703,-3172.2027264441776,-0.006660519975146274,-0.026642079900585095,-6.504414038228783e-06,125000.81305175478,-0.4751166698352205,0.49657612027040776,2,25,33,1,1,-0.0034238797295922385,1.0,1,0,28,2,0|1|2|3,1|1|0|0,1|1|1|1,0.012852345709766176|0.012597610140916347|0.013315264969295946|0.013073686646344302,0.12774331496147823|0.38909958285269136|-0.34653022727835747|-0.09376468331005494,0.23517504224929112|0.4844797770410738|-0.26198003063053976|-0.012346841629697236,0.23517504224929112|0.4844797770410738|-0.26198003063053976|-0.012346841629697236,1|2|-1|0,-25|-25|-26|-26,-50|-50|-51|-51,-24.987147654290233|-24.987402389859085|-25.986684735030703|-25.986926313353656,-3050.1889226428507|-3050.220018293345|-3172.2027264441776|-3172.232215985554,-0.006404333518118268|-0.0064043988081451415|-0.006660519975146274|-0.0066605818929038494,-0.02561733407247307|-0.025617595232580566|-0.026642079900585095|-0.026642327571615398,-6.254231951287371e-06|-6.25429571107924e-06|-6.504414038228783e-06|-6.5044745047889155e-06,125000.7817789939|125000.78178696388|125000.81305175478|125000.81305931309,0.03023636966950649|0.27953901518042934|-0.4751166698352205|-0.22548546220262045,0.003017952217503894|0.2523203202458124|0.49657612027040776|-0.25379293524746177,0|1|2|-1,24|24|25|25,32|32|33|33,0|0|1|1,1|1|1|1,0.003017952217503894|0.002320320245812413|-0.0034238797295922385|-0.0037929352474617706,25948582|25948582|25948586|25948586,26096963|26096963|26096955|26096959,,,,,,
18,18,27435008,27586560,34,3683,-413,0.8083941020007444,27436561,1553,4071,-25,19.366218261702485,0.9566431355623471,0,27444754,27584018,27593234,297.4440221128842,4071,-25,31,4071,4095,24,32,24,8,4071,4071,0,23.80144389816834,15.170673835022832,0,25,100,27444854,27584118,27593334,27444855,27593228,-31.9375,1022,31,32,0,24,24,32,24,8,-50,-50,-50.0,28,-0.01674127890467996,-0.41624062193083666,-0.3298531652860677,-0.3298531652860677,-1,-26,-51,-26.01674127890468,-3175.871738147544,-0.006668223620797796,-0.026672894483191184,-6.511937129685348e-06,125000.81399214122,0.45676367884840285,0.4284237284600122,2,0,24,-24,0,-0.0715762715399878,1.1071428571428572,4,0,28,2,0|1|2|3,0|0|0|0,1|1|1|1,-0.01698929145765147|-0.01716723624057902|-0.01674127890467996|-0.016864218023230564,0.06838810893053532|0.3192122605004949|-0.41624062193083666|-0.15305889594659838,0.16739961721613722|0.4163085389691841|-0.3298531652860677|-0.0805180431631548,0.16739961721613722|0.4163085389691841|-0.3298531652860677|-0.0805180431631548,1|2|-1|0,-25|-25|-26|-26,-50|-50|-51|-51,-25.01698929145765|-25.017167236240578|-26.01674127890468|-26.01686421802323,-3053.8317006173893|-3053.8534223926486|-3175.871738147544|-3175.8867453641637,-0.0064119820820836716|-0.00641202769024005|-0.006668223620797796|-0.006668255130721557,-0.025647928328334686|-0.0256481107609602|-0.026672894483191184|-0.02667302052288623,-6.2617012520348355e-06|-6.261745791250049e-06|-6.511937129685348e-06|-6.511967901095271e-06,125000.7827126565|125000.7827182239|125000.81399214122|125000.81399598764,-0.03778380941054027|0.2111236528815026|0.45676367884840285|-0.2939022073462446,-0.0650347332593959|0.1838725351979823|0.4284237284600122|-0.3222422916518113,0|1|2|-1,0|0|0|1,24|24|24|25,-24|-24|-24|-23,0|0|0|0,-0.0650347332593959|-0.0661274648020177|-0.0715762715399878|-0.07224229165181129,27444851|27444851|27444855|27444855,27593232|27593232|27593228|27593232,,,,,,
19,19,28938240,29093888,35,303,303,3.123610276138983,28941022,2782,4071,-25,17.38940280213051,0.9412870888744677,1,28949215,29088479,29097695,633.5039969216289,4071,-25,32,4095,7,24,32,0,0,4071,4071,0,25.30765001889432,34.33204734458775,1,25,100,28949315,29088579,29097795,28949316,29097689,0.0,0,32,32,24,32,24,32,0,0,-50,-50,-50.0,28,-0.039752071744662276,-0.41508236366216744,-0.32662703918498115,-0.32662703918498115,-1,-26,-51,-26.039752071744662,-3178.6806728203933,-0.006674121404486534,-0.026696485617946138,-6.517696684068881e-06,125000.81471208551,0.4598010758714497,0.431436059902382,2,24,32,0,1,-0.06856394009761801,1.0,1,0,28,2,0|1|2|3,1|1|0|0,1|1|1|1,-0.040307561094256025|-0.04057101843937141|-0.039752071744662276|-0.04006421291556037,0.06962025013605198|0.32082625257055847|-0.41508236366216744|-0.15179304632748192,0.1709145212022761|0.42064099089657614|-0.32662703918498115|-0.07609979507566256,0.1709145212022761|0.42064099089657614|-0.32662703918498115|-0.07609979507566256,1|2|-1|0,-25|-25|-26|-26,-50|-50|-51|-51,-25.040307561094256|-25.040571018439373|-26.039752071744662|-26.04006421291556,-3056.6781690788885|-3056.7103293993373|-3178.6806728203933|-3178.7187759906687,-0.0064179586736452365|-0.006418026199107897|-0.006674121404486534|-0.006674201407862302,-0.025671834694580946|-0.02567210479643159|-0.026696485617946138|-0.02669680563144921,-6.267537767231676e-06|-6.267603710066306e-06|-6.517696684068881e-06|-6.51777481236553e-06,125000.7834422209|125000.78345046376|125000.81471208551|125000.81472185154,-0.034460156354371496|0.21526415252512343|0.4598010758714497|-0.28967424012725623,-0.061736480717363706|0.18798754117891492|0.431436059902382|-0.318039596110671,0|1|2|-1,24|24|24|25,32|32|32|33,0|0|0|1,1|1|1|1,-0.061736480717363706|-0.06201245882108508|-0.06856394009761801|-0.06803959611067101,28949312|28949312|28949316|28949316,29097693|29097693|29097689|29097689,,,,,,
20,20,30437376,30593024,35,4092,-4,19.02578799075855,30441388,4012,4071,-25,34.661080586168474,0.9900410947374786,1,30449580,30588844,30598060,553.07851241391,4071,-25,32,4095,7,24,32,0,0,4071,4071,0,22.28666881993075,20.68805915202239,1,25,100,30449680,30588944,30598160,30449678,30598059,0.0,0,32,32,24,32,24,32,0,0,-50,-50,-50.0,28,-0.053777204720073336,0.47648062114098283,-0.43206679952558125,0.47648062114098283,2,-25,-50,-25.053777204720074,-3058.3224126855557,-0.0064214110120771155,-0.025685644048308462,-6.270909191481558e-06,125000.78386364893,0.2709954687545151,0.24370447195318734,1,24,32,0,1,-0.0062955280468126595,0.0,0,28,28,2,0|1|2|3,1|1|1|0,1|1|1|1,-0.05338052528765609|-0.05355806467968431|-0.053777204720073336|-0.05318950519725483,-0.02096924448092043|0.20347404122660323|0.47648062114098283|-0.26105324866712165,0.06801149255352021|0.31778128809382866|-0.43206679952558125|-0.17889767400047152,0.06801149255352021|0.31778128809382866|0.47648062114098283|-0.17889767400047152,0|1|2|-1,-25|-25|-25|-26,-50|-50|-50|-51,-25.053380525287658|-25.053558064679684|-25.053777204720074|-26.053189505197256,-3058.2739899032786|-3058.2956621923445|-3058.3224126855557|-3180.3209845211495,-0.006421309341113302|-0.006421354845365923|-0.0064214110120771155|-0.006677565487286563,-0.025685237364453207|-0.02568541938146369|-0.025685644048308462|-0.026710261949146254,-6.270809903430959e-06|-6.270854341177659e-06|-6.270909191481558e-06|-6.521060046178285e-06,125000.78385123792|125000.78385679264|125000.78386364893|125000.81513250577,-0.13747040636210545|0.1122979330421191|0.2709954687545151|-0.39257976959364155,-0.16476097106183696|0.08500717494931398|0.24370447195318734|-0.4209594229146094,-1|0|1|-2,24|24|24|25,32|32|32|33,0|0|0|1,1|1|1|1,0.08523902893816304|0.08500717494931398|-0.0062955280468126595|0.07904057708539058,30449678|30449678|30449678|30449682,30598059|30598059|30598059|30598055,,,,,,
