packet_index,payload_symbol_index,gt_bin,bank_kind,pattern_count,savaux_selected_bin,savaux_ok,savaux_gt_rank,savaux_gt_power,savaux_gt_margin_db,savaux_gt_floor_db,plain_coherent_selected_bin,plain_coherent_ok,plain_coherent_gt_rank,plain_coherent_gt_power,plain_coherent_gt_margin_db,plain_coherent_gt_floor_db,lora_coherent_selected_bin,lora_coherent_ok,lora_coherent_gt_rank,lora_coherent_gt_power,lora_coherent_gt_margin_db,lora_coherent_gt_floor_db,lora_mean_power_selected_bin,lora_mean_power_ok,lora_mean_power_gt_rank,lora_mean_power_gt_power,lora_mean_power_gt_margin_db,lora_mean_power_gt_floor_db,lora_best_power_selected_bin,lora_best_power_ok,lora_best_power_gt_rank,lora_best_power_gt_power,lora_best_power_gt_margin_db,lora_best_power_gt_floor_db,lora_stable_power_selected_bin,lora_stable_power_ok,lora_stable_power_gt_rank,lora_stable_power_gt_power,lora_stable_power_gt_margin_db,lora_stable_power_gt_floor_db,lora_adaptive_gls_selected_bin,lora_adaptive_gls_ok,lora_adaptive_gls_gt_rank,lora_adaptive_gls_gt_power,lora_adaptive_gls_gt_margin_db,lora_adaptive_gls_gt_floor_db,lora_crossfit_gls_selected_bin,lora_crossfit_gls_ok,lora_crossfit_gls_gt_rank,lora_crossfit_gls_gt_power,lora_crossfit_gls_gt_margin_db,lora_crossfit_gls_gt_floor_db,lora_cg_gls_selected_bin,lora_cg_gls_ok,lora_cg_gls_gt_rank,lora_cg_gls_gt_power,lora_cg_gls_gt_margin_db,lora_cg_gls_gt_floor_db,lora_offpacket_gls_selected_bin,lora_offpacket_gls_ok,lora_offpacket_gls_gt_rank,lora_offpacket_gls_gt_power,lora_offpacket_gls_gt_margin_db,lora_offpacket_gls_gt_floor_db,dataset,snr_db,seed,noise_mode,covariance_source,white_effective_replicas,empirical_effective_replicas,cross_validated_effective_replicas
1,10,765,multiscale_only_diverse96,96,765,True,1,0.8085675403278323,18.81389544738732,42.803406577320374,765,True,1,0.021527394405417646,6.186508473830444,39.632320947736886,765,True,1,0.05053546774542208,18.81389235776468,42.80340383388757,765,True,1,0.050550520562421174,16.905563485126113,35.624849550582816,765,True,1,0.05410802463756967,7.104336627639575,28.646050128155125,765,True,1,0.8083267669573398,18.917775481406423,50.10144648023677,765,True,1,12182.372869813396,19.15225517363408,43.33895624587123,765,True,1,11828.802413982095,18.730094411173795,41.07492109900604,765,True,1,11564.411447748558,18.780647274868947,41.62698953305163,765,True,1,0.05053546774542208,18.81389235776468,42.80340383388757,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,white,0.0,0.0,0.0
1,11,1023,multiscale_only_diverse96,96,1023,True,1,1.7434517516849155,3.8426054898477897,13.729078491104802,1023,True,1,0.10914082519474949,0.9480905021184177,13.778821984570468,1023,True,1,0.10896573368389625,3.842606472774775,13.729079981286903,1023,True,1,0.1266825078284267,2.6156284776382255,6.976999154283555,555,False,3,0.3070984548127353,-0.3553903326693453,3.9305650059290658,1023,True,1,1.4996269218329406,5.069583484984338,20.35132042722536,1023,True,1,46.60258056224316,10.250884074957458,20.112042204750882,1023,True,1,46.694192724925216,10.41264944237319,19.82234465259308,1023,True,1,36.0763607978175,8.525047604798674,17.886855583361385,1023,True,1,0.10896573368389625,3.842606472774775,13.729079981286903,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,white,0.0,0.0,0.0
1,12,597,multiscale_only_diverse96,96,299,False,112,0.48730895034965727,-6.283986558466303,4.648135028842662,399,False,205,0.023071063394025117,-6.6235343638741035,3.7104068730505895,299,False,112,0.03045681215675834,-6.283985108753585,4.648135255633433,299,False,114,0.07482552166773697,-3.684833404490498,1.4418896388459168,586,False,152,0.35378740023895877,-3.2075838813062463,1.426850307149095,299,False,116,0.19835313984193792,-8.883138262729391,7.800145767717483,680,False,3,6.285962107027822,-0.21653097656428122,9.96423767313004,338,False,3,6.696928135853183,-0.3921690358743027,9.781134152473141,338,False,4,6.389841250233885,-0.7418620022783502,9.463013793972303,299,False,112,0.03045681215675834,-6.283985108753585,4.648135255633433,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,white,0.0,0.0,0.0
1,13,562,multiscale_only_diverse96,96,562,True,1,0.5937424535039817,12.206475334353664,19.827437415815613,563,False,3,0.00284993823290729,-3.1675105523774465,9.078343423560073,562,True,1,0.037108903185349304,12.206476912859303,19.82743671417875,562,True,1,0.038545594295638703,10.247818153020773,13.182415060623143,562,True,1,0.0703257821147816,4.126649003211898,9.09115131044066,562,True,1,0.5716121810217877,14.114884405673195,26.37929076083858,562,True,1,3018.10350115833,18.614450582633896,38.57807142005151,562,True,1,2978.408842758909,18.638964515229365,38.25622452489484,562,True,1,1821.7833584146936,17.554448357710122,36.591964471463584,562,True,1,0.037108903185349304,12.206476912859303,19.82743671417875,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,white,0.0,0.0,0.0
1,14,478,multiscale_only_diverse96,96,876,False,11,0.7671439574436114,-3.199575219582515,8.055444798654666,876,False,223,0.016385828518864845,-7.037529063660973,2.8946201403426484,876,False,11,0.04794651277977405,-3.1995741256466776,8.055448664372465,876,False,10,0.07959931918095701,-2.1350221770759994,2.914509972301855,232,False,5,0.4754797634609489,-1.6534276866768298,3.809099226563484,876,False,11,0.46208784117711504,-4.264127168153193,13.033798417167898,478,True,1,16.74694508414514,6.853734588809177,15.849131018788334,478,True,1,17.987305948616452,7.055874786211541,15.860293820887163,478,True,1,8.005917481740338,1.8424024105566248,11.15687872363017,876,False,11,0.04794651277977405,-3.1995741256466776,8.055448664372465,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,white,0.0,0.0,0.0
1,15,267,multiscale_only_diverse96,96,267,True,1,0.8193367638146043,18.829134569763426,42.88612957995216,267,True,1,0.017109519507219274,5.053763141339291,38.12730007238672,267,True,1,0.051208547499448226,18.829135755575933,42.8861299088416,267,True,1,0.051225908654902695,17.292847555738607,35.52117631590665,267,True,1,0.05406255792908141,7.432553741494605,28.486386922587464,267,True,1,0.8190590794689351,18.954853583511465,49.92937625649114,267,True,1,11942.906759665546,19.747433144384296,43.014015139803526,267,True,1,11777.662643769496,18.862777198560416,40.952311675316594,267,True,1,11576.020025513553,19.059567763951687,41.47469558572944,267,True,1,0.051208547499448226,18.829135755575933,42.8861299088416,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,white,0.0,0.0,0.0
1,16,917,multiscale_only_diverse96,96,917,True,1,0.8472619472386214,25.023748208778194,43.258803400765125,917,True,1,0.04429941502647171,17.278832799303196,43.28270455081146,917,True,1,0.05295387490750475,25.023747388207575,43.25880550112079,917,True,1,0.05296797063910857,17.29203401572932,35.83893228039428,917,True,1,0.05639685229579194,7.46795200468225,28.540989782434487,917,True,1,0.8470364755646588,25.399214945462475,50.82101409661993,917,True,1,14265.333445741304,26.592136311169227,43.26529709156857,917,True,1,14398.267110957742,26.21689135373858,41.31399828575645,917,True,1,13990.333514042266,26.17578110216019,41.86933958436127,917,True,1,0.05295387490750475,25.023747388207575,43.25880550112079,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,white,0.0,0.0,0.0
1,17,656,multiscale_only_diverse96,96,656,True,1,0.8303647132402183,19.153769775783626,42.990339988613556,656,True,1,0.009027719845198094,0.873787123160555,35.69310634781782,656,True,1,0.05189778875419774,19.15376893175092,42.990338430059225,656,True,1,0.05191754892784667,17.313900520506238,35.721983001842005,656,True,1,0.05575592637476104,7.594334308760711,28.670274114916218,656,True,1,0.8300486707600856,19.25475632943361,50.52673666007198,656,True,1,13278.8253357271,20.34656312753793,42.984189096165665,656,True,1,13132.035071438526,20.00821216427632,41.06450156764916,656,True,1,12681.090757683503,19.922649245015435,41.50610324153809,656,True,1,0.05189778875419774,19.15376893175092,42.990338430059225,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,white,0.0,0.0,0.0
1,18,889,multiscale_only_diverse96,96,889,True,1,0.8129554383069717,22.44950849488461,42.62585112410788,889,True,1,0.03860449507869642,14.964633101487589,42.39075516075545,889,True,1,0.0508096997365142,22.449508309511423,42.625850417226246,889,True,1,0.05082319538342562,17.125356510121534,35.621548421117105,889,True,1,0.0530729592452209,7.307257327390176,28.321665073973886,889,True,1,0.8127395652303708,22.692385894345772,50.25068572103464,889,True,1,12269.919068922103,23.87562732624907,42.817059238731204,889,True,1,12695.481921799706,23.69632131921786,41.13828599338082,889,True,1,12440.626804636719,23.756614848510836,41.59552266832278,889,True,1,0.0508096997365142,22.449508309511423,42.625850417226246,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,white,0.0,0.0,0.0
1,19,510,multiscale_only_diverse96,96,510,True,1,1.2274865744194017,1.0972497932522831,10.987915259925938,143,False,9,0.040846995429788285,-1.689726062635234,8.471780624644097,510,True,1,0.07671791411536173,1.097250414815819,10.987912739593671,510,True,1,0.10388116503590213,0.6023992847638527,5.048222083504901,975,False,5,0.3543173302921899,-0.4511683471930806,3.5313417132806446,510,True,1,0.9065186125080642,1.5921009233042505,16.741743983977493,510,True,1,18.592671195409224,5.469649765030056,14.99505773408429,510,True,1,18.724473993705672,4.694062659820771,14.282099990785088,510,True,1,17.584914605043632,3.9525067383552432,13.998654763650284,510,True,1,0.07671791411536173,1.097250414815819,10.987912739593671,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,white,0.0,0.0,0.0
1,20,860,multiscale_only_diverse96,96,117,False,12,0.9092519965684609,-1.3395399093105649,7.989687262303599,525,False,10,0.06262458860677918,-3.211134416642509,8.667104442812917,117,False,12,0.056828252912380556,-1.339539313529285,7.9896902167677,525,False,8,0.09889792510298025,-0.7558673561748994,3.069816375646484,688,False,27,0.4439479044091804,-1.2876581960383773,2.7031831754650244,117,False,14,0.5224700353245569,-2.0884238428473503,12.826690066340836,860,True,1,17.03744477802946,5.7397626474677494,16.256807677427755,860,True,1,20.164640941363658,6.465983597567426,16.30065964783444,860,True,1,12.452256453122306,2.9129456945597783,12.97232646854798,117,False,12,0.056828252912380556,-1.339539313529285,7.9896902167677,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,white,0.0,0.0,0.0
1,21,553,multiscale_only_diverse96,96,553,True,1,0.8387935297686369,18.63901137613293,42.848354215151154,552,False,3,0.002618730292794832,-5.472726576622415,29.923950203258602,553,True,1,0.05242459767698823,18.639011221740542,42.84835591380762,553,True,1,0.05244170941209635,17.218030459971352,35.661009959493036,553,True,1,0.055756784953729474,7.333818668751279,28.388555138333295,553,True,1,0.8385198313546699,18.737975737877797,50.42017252344438,553,True,1,13598.346658085838,19.81309580136539,43.09404578744419,553,True,1,14382.632104193759,19.695468231587036,41.3047759675986,553,True,1,13896.451746102743,19.570923647424088,41.823760617261726,553,True,1,0.05242459767698823,18.639011221740542,42.84835591380762,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,white,0.0,0.0,0.0
1,22,629,multiscale_only_diverse96,96,963,False,18,0.7375359964039809,-2.0300881229047176,8.15894328158737,963,False,603,0.005077312706838191,-11.514534596341772,-1.481845353570475,963,False,18,0.04609598630855151,-2.03008959086218,8.15894356934242,952,False,22,0.07413876559854062,-1.9274370654014246,2.7179484263561426,953,False,158,0.27112528530617874,-2.7118374091095916,1.3389949822691807,963,False,17,0.4585650828933011,-2.724775390850403,13.692457514354363,629,True,1,48.19582259810458,13.516592186939338,25.388165773820795,629,True,1,54.80103038290342,13.511269708908621,25.854433573234765,629,True,1,26.240232391601,6.929678518349225,17.461157540605704,963,False,18,0.04609598630855151,-2.03008959086218,8.15894356934242,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,white,0.0,0.0,0.0
1,23,759,multiscale_only_diverse96,96,759,True,1,0.8252380983117433,21.96660284884024,41.20564345099904,759,True,1,0.021059938475791132,7.694324462262601,37.56994785346653,759,True,1,0.05157738085824075,21.966605606612283,41.20564241047093,759,True,1,0.05159656247107166,17.289976364770595,34.68958456234691,759,True,1,0.05441074022250583,7.141123269293859,27.43327283646117,759,True,1,0.8249313066004931,22.167664068624084,47.451121879315465,759,True,1,7109.845315656828,23.08650400159582,41.105133727208525,759,True,1,7300.53256956763,23.361371327366385,39.52946352184714,759,True,1,7186.53800353019,23.316063862012236,40.2912690259329,759,True,1,0.05157738085824075,21.966605606612283,41.20564241047093,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,white,0.0,0.0,0.0
1,24,874,multiscale_only_diverse96,96,20,False,130,0.2862065968133862,-4.196091817799743,4.459231777483378,622,False,242,0.012304501634843085,-6.5487294113061285,3.180694749924766,20,False,130,0.017887915735856,-4.196091421564812,4.459233108534475,20,False,134,0.044527640873520034,-2.1537176261664257,1.3981061080488557,855,False,224,0.21112089954552016,-3.680623073578368,1.0805183318110887,20,False,131,0.11497666138177427,-6.238465613198128,7.5403743062179895,874,True,1,206.82449851643145,18.455797640517,30.83403026796034,874,True,1,270.1296498351554,19.719371721307933,31.550241730133592,874,True,1,132.88876083462097,16.291628038898963,26.392845396179467,20,False,130,0.017887915735856,-4.196091421564812,4.459233108534475,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,white,0.0,0.0,0.0
1,25,720,multiscale_only_diverse96,96,775,False,34,0.5260666815064532,-26.21886235966445,10.435365727826753,775,False,77,0.01280967824283446,-29.929303351235106,6.506874675874266,775,False,34,0.032879176323374185,-26.21886122765117,10.435368836137517,775,False,66,0.044893436777847386,-24.86872263375558,4.599783265818132,775,False,158,0.18631314182649314,-18.988358620928615,3.432925557191198,775,False,35,0.38528213521932925,-27.56900095356004,16.423775723345923,775,False,30,7.811067716514358,-26.658312525417745,13.302711401516987,775,False,30,8.586075411209636,-26.853491374808982,12.190092546732584,775,False,33,7.891988062541604,-26.95727708028453,13.05234369781923,775,False,34,0.032879176323374185,-26.21886122765117,10.435368836137517,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,white,0.0,0.0,0.0
1,26,314,multiscale_only_diverse96,96,775,False,16,0.7406400451913306,-14.592468589772798,8.533762025585773,777,False,44,0.030102821718045195,-8.293405687315524,6.810936283702565,775,False,16,0.04628999753556159,-14.592468710450117,8.533760230963894,775,False,20,0.07725717823837695,-12.477926793994333,3.5781094112771057,775,False,58,0.37393522896417614,-7.3340152758714705,3.4835284127872175,775,False,17,0.4437675132382,-16.70701050622858,13.396553905703172,776,False,12,7.2255571619511745,-15.234376871629618,10.562975939096688,776,False,13,7.529113560330963,-15.248157222910718,10.234709110324697,776,False,14,7.265804959796924,-15.317051082590954,10.25205571048447,775,False,16,0.04628999753556159,-14.592468710450117,8.533760230963894,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,white,0.0,0.0,0.0
1,27,602,multiscale_only_diverse96,96,602,True,1,0.6698263096444954,5.505439546193326,13.198787536050517,656,False,31,0.0105093003889437,-1.9477686782289982,6.955499154423955,602,True,1,0.04186414428506573,5.505439310804515,13.198788535489658,602,True,1,0.05123273632949493,3.9243559503391174,6.899437422484656,335,False,2,0.1248829134897589,-0.35686297707870496,3.9310594980342635,602,True,1,0.5473395973337174,6.991793594290718,19.585372560792056,602,True,1,312.7934776982719,20.75242797707546,33.59782916212878,602,True,1,313.72747472074013,20.02518923998894,33.47747027099841,602,True,1,124.44363746474959,15.03397496928256,24.620296912817537,602,True,1,0.04186414428506573,5.505439310804515,13.198788535489658,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,white,0.0,0.0,0.0
1,28,7,multiscale_only_diverse96,96,7,True,1,0.8409925165427836,22.133111363044446,43.19345081582676,7,True,1,0.052129957997319676,21.593533321213634,43.77753106661699,7,True,1,0.052562035433324515,22.13311347277498,43.19345244101128,7,True,1,0.052576201401585664,17.993167212215496,35.70797063022267,7,True,1,0.056216754587806936,8.265319372097078,28.52690005189077,7,True,1,0.8407659221335335,22.37056970858496,50.84399785628173,7,True,1,14470.376053253993,23.75572181054754,43.08636165750877,7,True,1,14119.401020588257,23.332134650607447,40.98249165565255,7,True,1,13772.5789546741,23.192991238748903,41.43873243997795,7,True,1,0.052562035433324515,22.13311347277498,43.19345244101128,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,white,0.0,0.0,0.0
1,29,610,multiscale_only_diverse96,96,610,True,1,0.8298993045355587,22.378442235599675,42.775881188125034,609,False,3,0.006121813008804134,-1.57104074804579,34.25054428313287,610,True,1,0.051868709650992016,22.378444035723774,42.775878488069246,610,True,1,0.05188662906111544,17.428709608374614,35.716302612712,610,True,1,0.05514855749325733,7.59257311336095,28.45329672710157,610,True,1,0.8296126930083076,22.617143359118202,50.24354226432645,610,True,1,14027.117485850848,24.1268369823219,43.07671792325937,610,True,1,14393.099822414804,23.613305374277942,41.48283775343983,610,True,1,14048.141434604115,23.576877377425966,41.74746496749306,610,True,1,0.051868709650992016,22.378444035723774,42.775878488069246,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,white,0.0,0.0,0.0
1,30,807,multiscale_only_diverse96,96,807,True,1,0.8434958746167922,22.922880059084356,42.98412570004247,807,True,1,0.028537059575604203,9.337231006374598,40.812506768346495,807,True,1,0.05271848594595495,22.9228792117059,42.98412753501456,807,True,1,0.05273496025247675,17.748589827677403,35.63962376311126,807,True,1,0.05604843019845297,7.905933096590062,28.435340639465693,807,True,1,0.843232368026064,23.24028894888845,50.32181482859774,807,True,1,14261.958096395952,24.67854139756494,43.16299107404884,807,True,1,13687.36940569876,24.89836228569571,40.87818636964354,807,True,1,13346.530994559771,24.678253832657987,41.44076864109155,807,True,1,0.05271848594595495,22.9228792117059,42.98412753501456,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,white,0.0,0.0,0.0
1,31,897,multiscale_only_diverse96,96,897,True,1,0.8340802682021753,19.414308432029788,42.82850537051968,897,True,1,0.04112712372066985,13.43875987575559,42.172927886949275,897,True,1,0.05213001864994392,19.414308427026334,42.82850786147329,897,True,1,0.05214521689161305,17.912979065042368,35.68329138672728,897,True,1,0.05562122171755195,8.175183512930511,28.512330914591352,897,True,1,0.8338371672191276,19.549143880087378,50.056425570315064,897,True,1,13792.443376980329,20.805222899527575,43.12237357255364,897,True,1,13655.322151107799,20.39074677706772,40.876824611928754,897,True,1,13275.35556468106,20.35751620940234,41.3490790205056,897,True,1,0.05213001864994392,19.414308427026334,42.82850786147329,0_0_0_10_14_16,-23.0,42,offpacket_bootstrap,white,0.0,0.0,0.0
