packet_index,event_index,frame_index,payload_symbol_index,candidate_label,candidate_kind,candidate_value,mode,sf,os_factor,cfo_int,cfo_frac,sto_frac,sfo_hat,csv_raw_fft_bin,selected_raw_fft_bin,selected_signed_fft_bin,selected_amp,selected_power,selected_energy_ratio,target_raw_fft_bin,target_signed_fft_bin,target_is_selected_bin,target_real,target_imag,target_amp,target_power,target_phase,target_phase_unwrap,phase_linear_fit,phase_residual,target_energy_ratio,target_bin_rank,amp_vs_selected_db,power_vs_selected_db,total_fft_energy,selected_csv_bin_match,group_phase_slope_pi_per_symbol,group_linear_fit_r2,group_linear_fit_rmse_pi
1,1,0,1,fix0256,fixed,256,corrected_wrong_bin,10,4,-24,-0.42916033761813344,-0.04216817378983262,-0.006261318519996445,826,826,-198,6.74510206672026,45.49640655517578,0.6958875678642171,256,256,0,0.029071127995848656,-0.006451827008277178,0.029778457896535715,0.0008867564611136913,-0.2183928044581657,-0.2183928044581657,1.2207160812219717,-1.4391088856801375,1.356333046355913e-05,973,-47.10172644223903,-47.101727345840835,65.37896156818988,1,-0.07798593564447656,0.510562353086955,0.7711531989800565
1,1,0,1,fix0512,fixed,512,corrected_wrong_bin,10,4,-24,-0.42916033761813344,-0.04216817378983262,-0.006261318519996445,826,826,-198,6.74510206672026,45.49640655517578,0.6958875678642171,512,512,0,-0.1678091138601303,0.04038586467504501,0.1726004541131721,0.029790915548801422,2.9054185108923107,-3.3777667962872755,-7.033363878805677,-2.627588224661185,0.0004556651686449573,214,-31.838931835564615,-31.838932457422725,65.37896156818988,1,0.24023598289149223,0.9238755736586985,0.6964555715695574
1,1,0,1,fix0768,fixed,768,corrected_wrong_bin,10,4,-24,-0.42916033761813344,-0.04216817378983262,-0.006261318519996445,826,826,-198,6.74510206672026,45.49640655517578,0.6958875678642171,768,-256,0,0.059204474091529846,-0.06786856800317764,0.09006282404664301,0.008111311122775078,-0.8534748007174862,-0.8534748007174862,2.4628717272177747,2.9668387792443256,0.00012406607459366004,652,-37.488859300716946,-37.488860363054535,65.37896156818988,1,-0.24874895253212898,0.9336405039742325,0.6697659176807667
1,1,0,2,selected,selected,0,corrected_wrong_bin,10,4,-24,-0.42916033761813344,-0.04216817378983262,-0.006261318519996445,922,922,-102,7.440769902043106,55.36505889892578,0.8008926922864201,922,-102,1,-5.052671432495117,-5.462194442749023,7.440769902043106,55.36505889892578,-2.3172671145511328,-8.600452421730719,-8.064841794926233,-0.5356106268044858,0.8008926922864201,1,0.0,0.0,69.12918476115374,1,-0.9126946414134424,0.9998042888122004,0.12896620349681098
1,1,0,2,off+1,offset,1,corrected_wrong_bin,10,4,-24,-0.42916033761813344,-0.04216817378983262,-0.006261318519996445,922,922,-102,7.440769902043106,55.36505889892578,0.8008926922864201,923,-101,0,-0.7948790788650513,-0.26745110750198364,0.8386673028808206,0.7033628821372986,-2.8170238582889557,-2.8170238582889557,-1.0029805882984961,-1.8140432699904596,0.010174615606526643,2,-18.96056326273182,-18.960563202671374,69.12918476115374,1,-0.140694449158195,0.824088347195107,0.6565041372547532
1,1,0,2,off-1,offset,-1,corrected_wrong_bin,10,4,-24,-0.42916033761813344,-0.04216817378983262,-0.006261318519996445,922,922,-102,7.440769902043106,55.36505889892578,0.8008926922864201,921,-103,0,0.20853467285633087,0.619844377040863,0.6539829978925084,0.42769375443458557,1.2462607444481475,1.2462607444481475,4.444074532052669,3.085371519575065,0.006186876872804128,3,-21.121028337379094,-21.12102857918422,69.12918476115374,1,-0.020352170167065756,0.027719355302506576,1.2173489026159885
1,1,0,2,off+4,offset,4,corrected_wrong_bin,10,4,-24,-0.42916033761813344,-0.04216817378983262,-0.006261318519996445,922,922,-102,7.440769902043106,55.36505889892578,0.8008926922864201,926,-98,0,0.01671459898352623,0.1454375833272934,0.14639490586514103,0.021431468427181244,1.4563720681897503,1.4563720681897503,1.420749649662273,0.03562241852747739,0.00031002055790515246,156,-34.12183819798737,-34.121838375030016,69.12918476115374,1,-0.04013348126305722,0.23281394331682248,0.7357881277168294
1,1,0,2,off-4,offset,-4,corrected_wrong_bin,10,4,-24,-0.42916033761813344,-0.04216817378983262,-0.006261318519996445,922,922,-102,7.440769902043106,55.36505889892578,0.8008926922864201,918,-106,0,-0.30787140130996704,-0.257072389125824,0.40108728849892744,0.1608710139989853,-2.4458720187480223,3.837313288431564,2.665702831950648,1.171610456480916,0.0023271070612912058,5,-25.36757952740921,-25.367579670047384,69.12918476115374,1,0.06501115292995212,0.5378920191500514,0.6085722400214298
1,1,0,2,off+16,offset,16,corrected_wrong_bin,10,4,-24,-0.42916033761813344,-0.04216817378983262,-0.006261318519996445,922,922,-102,7.440769902043106,55.36505889892578,0.8008926922864201,938,-86,0,0.05647294968366623,-0.058387916535139084,0.08123018431154927,0.006598343141376972,-0.8020686754495149,-0.8020686754495149,1.5730789589382572,-2.375147634387772,9.544945689978434e-05,540,-39.23800871991261,-39.23800869344525,69.12918476115374,1,-0.1948095490591622,0.9000334050600229,0.6557049500922651
1,1,0,2,off+64,offset,64,corrected_wrong_bin,10,4,-24,-0.42916033761813344,-0.04216817378983262,-0.006261318519996445,922,922,-102,7.440769902043106,55.36505889892578,0.8008926922864201,986,-38,0,0.06861816346645355,-0.12754498422145844,0.1448315413076897,0.020976174622774124,-1.0772191367491935,-1.0772191367491935,3.8369018939422133,1.36906427648818,0.000303434427807131,162,-34.21509444297881,-34.21509476484122,69.12918476115374,1,0.24901347719203112,0.8036174666632019,1.2432248544316948
1,1,0,2,off+256,offset,256,corrected_wrong_bin,10,4,-24,-0.42916033761813344,-0.04216817378983262,-0.006261318519996445,922,922,-102,7.440769902043106,55.36505889892578,0.8008926922864201,154,154,0,0.07162678986787796,-0.008612998761236668,0.07214278047343482,0.005204580724239349,-0.11967368091980696,-0.11967368091980696,0.8050974531652557,-0.9247711340850626,7.528774919336235e-05,609,-40.26849996173134,-40.26850017335042,69.12918476115374,1,0.0280967514834575,0.14166064004325862,0.6984914753120586
1,1,0,2,fix0000,fixed,0,corrected_wrong_bin,10,4,-24,-0.42916033761813344,-0.04216817378983262,-0.006261318519996445,922,922,-102,7.440769902043106,55.36505889892578,0.8008926922864201,0,0,0,0.19877004623413086,-0.2325250804424286,0.3059043058125799,0.09357743710279465,-0.8635033037305677,5.419682003449019,7.071628272060283,-1.6519462686112645,0.001353660359602263,10,-27.7206456925348,-27.720646196970264,69.12918476115374,1,-0.0020610967380345407,0.0006041358666003527,0.8466422276700555
1,1,0,2,fix0256,fixed,256,corrected_wrong_bin,10,4,-24,-0.42916033761813344,-0.04216817378983262,-0.006261318519996445,922,922,-102,7.440769902043106,55.36505889892578,0.8008926922864201,256,256,0,0.04321166127920151,-0.1022425964474678,0.11099908197290732,0.012320796959102154,-1.170927559696564,-1.170927559696564,0.9757160387179578,-2.1466435984145216,0.0001782285875592398,307,-36.52596975427216,-36.525969656014794,69.12918476115374,1,-0.07798593564447656,0.510562353086955,0.7711531989800565
1,1,0,2,fix0512,fixed,512,corrected_wrong_bin,10,4,-24,-0.42916033761813344,-0.04216817378983262,-0.006261318519996445,922,922,-102,7.440769902043106,55.36505889892578,0.8008926922864201,512,512,0,0.042171578854322433,0.1317274421453476,0.13831327151514505,0.019130563363432884,1.2609639437187332,-5.022221363460853,-6.278640279825841,1.2564189163649884,0.0002767364236903754,184,-34.61508041724577,-34.615080067970055,69.12918476115374,1,0.24023598289149223,0.9238755736586985,0.6964555715695574
1,1,0,2,fix0768,fixed,768,corrected_wrong_bin,10,4,-24,-0.42916033761813344,-0.04216817378983262,-0.006261318519996445,922,922,-102,7.440769902043106,55.36505889892578,0.8008926922864201,768,-256,0,0.05735515430569649,-0.07783457636833191,0.09668420245245832,0.009347834624350071,-0.9357416039224116,-0.9357416039224116,1.681403845354682,-2.6171454492770936,0.00013522269438946092,401,-37.7252471112108,-37.725247457263215,69.12918476115374,1,-0.24874895253212898,0.9336405039742325,0.6697659176807667
1,1,0,3,selected,selected,0,corrected_wrong_bin,10,4,-24,-0.42916033761813344,-0.04216817378983262,-0.006261318519996445,718,718,-306,7.401109039565556,54.776424407958984,0.7996072913849067,718,-306,1,2.4816150665283203,6.972661018371582,7.401109039565556,54.776424407958984,1.2288693529772425,-11.33750126138193,-10.932156575361475,-0.4053446860204559,0.7996072913849067,1,0.0,0.0,68.50415822633022,1,-0.9126946414134424,0.9998042888122004,0.12896620349681098
1,1,0,3,off+1,offset,1,corrected_wrong_bin,10,4,-24,-0.42916033761813344,-0.04216817378983262,-0.006261318519996445,718,718,-306,7.401109039565556,54.776424407958984,0.7996072913849067,719,-305,0,0.6002410650253296,-0.4210246205329895,0.7331787416706036,0.5375510454177856,-0.611682293589034,-0.611682293589034,-1.4449852361747442,0.8333029425857101,0.007846984173453763,2,-20.081738768885344,-20.081739689848582,68.50415822633022,1,-0.140694449158195,0.824088347195107,0.6565041372547532
1,1,0,3,off-1,offset,-1,corrected_wrong_bin,10,4,-24,-0.42916033761813344,-0.04216817378983262,-0.006261318519996445,718,718,-306,7.401109039565556,54.776424407958984,0.7996072913849067,717,-307,0,0.641507089138031,-0.0940323919057846,0.6483621180651078,0.42037340998649597,-0.14554396942012318,-0.14554396942012318,4.380136303771207,1.757505033988257,0.006136465593776489,3,-21.14958340640973,-21.149584421302492,68.50415822633022,1,-0.020352170167065756,0.027719355302506576,1.2173489026159885
1,1,0,3,off+4,offset,4,corrected_wrong_bin,10,4,-24,-0.42916033761813344,-0.04216817378983262,-0.006261318519996445,718,718,-306,7.401109039565556,54.776424407958984,0.7996072913849067,722,-302,0,0.12264975905418396,0.1105877235531807,0.165144203642526,0.027272608131170273,0.7337285122016896,0.7337285122016896,1.2946665997632687,-0.5609380875615791,0.0003981160974354954,103,-33.02866935129386,-33.028670074561774,68.50415822633022,1,-0.04013348126305722,0.23281394331682248,0.7357881277168294
1,1,0,3,off-4,offset,-4,corrected_wrong_bin,10,4,-24,-0.42916033761813344,-0.04216817378983262,-0.006261318519996445,718,718,-306,7.401109039565556,54.776424407958984,0.7996072913849067,714,-310,0,0.4304036498069763,-0.16965804994106293,0.46263501345766134,0.2140311598777771,-0.37548218411583106,5.907703123063755,2.8699413923967882,3.037761730666967,0.003124352819147732,5,-24.081166088224975,-24.08116674766305,68.50415822633022,1,0.06501115292995212,0.5378920191500514,0.6085722400214298
1,1,0,3,off+16,offset,16,corrected_wrong_bin,10,4,-24,-0.42916033761813344,-0.04216817378983262,-0.006261318519996445,718,718,-306,7.401109039565556,54.776424407958984,0.7996072913849067,734,-290,0,-0.12127150595188141,0.1522420197725296,0.19463918089700363,0.037884414196014404,2.243442625967516,2.243442625967516,0.961066710764853,1.282375915202663,0.0005530235707860019,49,-31.60133068762772,-31.601331036148363,68.50415822633022,1,-0.1948095490591622,0.9000334050600229,0.6557049500922651
1,1,0,3,off+64,offset,64,corrected_wrong_bin,10,4,-24,-0.42916033761813344,-0.04216817378983262,-0.006261318519996445,718,718,-306,7.401109039565556,54.776424407958984,0.7996072913849067,782,-242,0,0.05895035341382027,0.04321768879890442,0.07309523098488203,0.00534291286021471,0.6326101555007178,0.6326101555007178,4.6192008045335475,2.2965946581467565,7.799399333632147e-05,640,-40.10815519653592,-40.10815588636155,68.50415822633022,1,0.24901347719203112,0.8036174666632019,1.2432248544316948
1,1,0,3,off+256,offset,256,corrected_wrong_bin,10,4,-24,-0.42916033761813344,-0.04216817378983262,-0.006261318519996445,718,718,-306,7.401109039565556,54.776424407958984,0.7996072913849067,974,-50,0,-0.001132233184762299,0.016876477748155594,0.01691441554321839,0.00028609740547835827,1.6377853662578952,1.6377853662578952,0.8933660012154239,0.7444193650424713,4.176350938188655e-06,998,-52.820796135745354,-52.8207976043593,68.50415822633022,1,0.0280967514834575,0.14166064004325862,0.6984914753120586
1,1,0,3,fix0000,fixed,0,corrected_wrong_bin,10,4,-24,-0.42916033761813344,-0.04216817378983262,-0.006261318519996445,718,718,-306,7.401109039565556,54.776424407958984,0.7996072913849067,0,0,0,-0.019569629803299904,0.12132447957992554,0.12289263507622404,0.015102598816156387,1.730718811671996,8.013904118851583,7.065153145689736,0.9487509731618466,0.00022046251216253264,304,-35.595418922988536,-35.5954199379236,68.50415822633022,1,-0.0020610967380345407,0.0006041358666003527,0.8466422276700555
1,1,0,3,fix0256,fixed,256,corrected_wrong_bin,10,4,-24,-0.42916033761813344,-0.04216817378983262,-0.006261318519996445,718,718,-306,7.401109039565556,54.776424407958984,0.7996072913849067,256,256,0,-0.05093264952301979,-0.04281815141439438,0.06653967897413371,0.004427529405802488,-2.4425332217971643,-2.4425332217971643,0.7307159962139439,3.1099360891684786,6.463154238279109e-05,697,-40.92432202819394,-40.92432225513322,68.50415822633022,1,-0.07798593564447656,0.510562353086955,0.7711531989800565
1,1,0,3,fix0512,fixed,512,corrected_wrong_bin,10,4,-24,-0.42916033761813344,-0.04216817378983262,-0.006261318519996445,718,718,-306,7.401109039565556,54.776424407958984,0.7996072913849067,512,512,0,0.008390238508582115,-0.01232227124273777,0.014907530674477797,0.0002222344628535211,-0.9730042766617764,-7.256189583841363,-5.523916680846006,-1.7322729029953567,3.244101797722743e-06,1005,-53.91782182030653,-53.91782272048053,68.50415822633022,1,0.24023598289149223,0.9238755736586985,0.6964555715695574
1,1,0,3,fix0768,fixed,768,corrected_wrong_bin,10,4,-24,-0.42916033761813344,-0.04216817378983262,-0.006261318519996445,718,718,-306,7.401109039565556,54.776424407958984,0.7996072913849067,768,-256,0,-0.07723478972911835,-0.07243314385414124,0.10588566037521721,0.011211773380637169,-2.388265484993603,-2.388265484993603,0.8999359634915893,2.994983858694394,0.00016366558864346162,410,-36.88919306286985,-36.889193688419354,68.50415822633022,1,-0.24874895253212898,0.9336405039742325,0.6697659176807667
1,1,0,4,selected,selected,0,corrected_wrong_bin,10,4,-24,-0.42916033761813344,-0.04216817378983262,-0.006261318519996445,107,107,107,7.367553942644698,54.280853271484375,0.7887748088235746,107,107,1,0.2971437871456146,-7.3615593910217285,7.367553942644698,54.280853271484375,-1.5304539817973404,-14.096824596156512,-13.799471355796715,-0.29735324035979716,0.7887748088235746,1,0.0,0.0,68.81666689183703,1,-0.9126946414134424,0.9998042888122004,0.12896620349681098
1,1,0,4,off+1,offset,1,corrected_wrong_bin,10,4,-24,-0.42916033761813344,-0.04216817378983262,-0.006261318519996445,107,107,107,7.367553942644698,54.280853271484375,0.7887748088235746,108,108,0,0.3933087885379791,-0.8277114629745483,0.916404970021813,0.8397980332374573,-1.1272042359538696,-1.1272042359538696,-1.8869898840509922,0.7597856480971226,0.012203410469696453,3,-18.10471776826369,-18.10471812753938,68.81666689183703,1,-0.140694449158195,0.824088347195107,0.6565041372547532
1,1,0,4,off-1,offset,-1,corrected_wrong_bin,10,4,-24,-0.42916033761813344,-0.04216817378983262,-0.006261318519996445,107,107,107,7.367553942644698,54.280853271484375,0.7887748088235746,106,106,0,0.4300532937049866,0.9446329474449158,1.0379196697360429,1.0772771835327148,1.1435770660885582,1.1435770660885582,4.316198075489743,3.1105642977784016,0.0156543063212569,2,-17.023191637817312,-17.023192042701325,68.81666689183703,1,-0.020352170167065756,0.027719355302506576,1.2173489026159885
1,1,0,4,off+4,offset,4,corrected_wrong_bin,10,4,-24,-0.42916033761813344,-0.04216817378983262,-0.006261318519996445,107,107,107,7.367553942644698,54.280853271484375,0.7887748088235746,111,111,0,0.19371071457862854,0.1351800113916397,0.23621489458204523,0.055797476321458817,0.6092780443395086,0.6092780443395086,1.1685835498642647,-0.5593055055247561,0.0008108134096229741,23,-29.88032091221175,-29.88032109398442,68.81666689183703,1,-0.04013348126305722,0.23281394331682248,0.7357881277168294
1,1,0,4,off-4,offset,-4,corrected_wrong_bin,10,4,-24,-0.42916033761813344,-0.04216817378983262,-0.006261318519996445,107,107,107,7.367553942644698,54.280853271484375,0.7887748088235746,103,103,0,0.24100026488304138,-0.07735492289066315,0.25311047344809057,0.06406492739915848,-0.31058661217555666,5.97259869500403,3.074179952842928,2.898418742161102,0.0009309507462756497,13,-29.280264162029127,-29.280263276387988,68.81666689183703,1,0.06501115292995212,0.5378920191500514,0.6085722400214298
1,1,0,4,off+16,offset,16,corrected_wrong_bin,10,4,-24,-0.42916033761813344,-0.04216817378983262,-0.006261318519996445,107,107,107,7.367553942644698,54.280853271484375,0.7887748088235746,123,123,0,-0.008546878583729267,-0.032190658152103424,0.03330596952185288,0.001109287841245532,-1.8303167023699731,4.452868604809613,0.34905446259144846,-2.1793711649614225,1.6119464823675074e-05,926,-46.89602487981404,-46.89602413190574,68.81666689183703,1,-0.1948095490591622,0.9000334050600229,0.6557049500922651
