packet_index,event_index,frame_index,candidate_label,candidate_kind,candidate_value,is_selected_baseline,payload_symbol_count,target_selected_hit_count,target_selected_hit_rate,csv_selected_mismatch_count,phase_slope_pi_per_symbol,linear_fit_r2,linear_fit_rmse_pi,residual_std_pi,residual_peak_to_peak_pi,target_amp_mean,target_amp_std,target_amp_cv,target_energy_ratio_mean,target_energy_ratio_median,target_bin_rank_mean,target_bin_rank_median,target_bin_rank_min,target_bin_rank_max,amp_vs_selected_db_mean,power_vs_selected_db_mean,selected_energy_ratio_mean,selected_amp_mean,cfo_frac,sto_frac,sfo_hat
1,1,0,selected,selected,0,1,35,35,1.0,0,-0.9126946414134424,0.9998042888122004,0.12896620349681098,0.12896620349681098,0.42960850233513354,7.3287468895580945,0.23088844237880413,0.03150449126681821,0.7918576766100929,0.8052433948773424,1.0,1.0,1,1,0.0,0.0,0.7918576766100929,7.3287468895580945,-0.42916033761813344,-0.04216817378983262,-0.006261318519996445
2,2,1,fix0000,fixed,0,0,35,0,0.0,0,0.1715698684636336,0.8756182410919414,0.6530734840918415,0.5249842881614658,1.9123075586372262,0.11546634055768322,0.14693078547037935,1.2724988491081306,0.0005150298490048824,9.889449283881387e-05,543.9714285714285,620.0,3,1020,-39.10312451286098,-39.103124444710474,0.7786928211557833,7.206675957949023,-0.27825675980667963,-0.22708294569816,-0.006222641162550411
2,2,1,fix0256,fixed,256,0,35,0,0.0,0,0.04297435940357192,0.29053183426036633,0.6782332719685543,0.5721138943712952,1.9598375161496226,0.09967346798953594,0.06339379552003674,0.6360147469403997,0.00020916455997293702,0.00010107315011353766,544.1142857142858,583.0,9,966,-38.691764631356556,-38.69176458298208,0.7786928211557833,7.206675957949023,-0.27825675980667963,-0.22708294569816,-0.006222641162550411
2,2,1,fix0512,fixed,512,0,35,0,0.0,0,0.01948591869752542,0.10172564015193686,0.5848038970375938,0.5093150881566166,1.7319610985666989,0.10355552493976763,0.06554118676660388,0.632908643017603,0.0002274097631134734,0.0001270820473947617,521.0285714285715,525.0,8,999,-38.56969442856811,-38.56969442612699,0.7786928211557833,7.206675957949023,-0.27825675980667963,-0.22708294569816,-0.006222641162550411
2,2,1,fix0768,fixed,768,0,35,1,0.02857142857142857,0,0.16099115574768247,0.7931635249710095,0.8302985908340161,0.5699154221014427,1.9051504276745774,0.31875152895960895,1.203948368169172,3.777074802115638,0.02294047938003669,0.0001932053392496483,440.14285714285717,336.0,1,980,-36.6104222447464,-36.610422254303906,0.7786928211557833,7.206675957949023,-0.27825675980667963,-0.22708294569816,-0.006222641162550411
2,2,1,off+1,offset,1,0,35,0,0.0,0,0.04718554328443959,0.21988527273973912,0.8976152300322272,0.5715881230851608,1.9234534202196,0.6761331329200946,0.30357472221217374,0.4489866084525253,0.008221554951118365,0.0059228101671816615,17.885714285714286,3.0,2,321,-21.659836692233572,-21.659836723584004,0.7786928211557833,7.206675957949023,-0.27825675980667963,-0.22708294569816,-0.006222641162550411
2,2,1,off+16,offset,16,0,35,0,0.0,0,0.08950130292067818,0.5096099174413757,0.8867094710538123,0.6226377307750224,1.9145075248072505,0.12117632693815472,0.06161020056611854,0.5084342967216922,0.00027898768697111125,0.00017558369933678777,416.0,429.0,33,929,-36.68675430974063,-36.68675426371227,0.7786928211557833,7.206675957949023,-0.27825675980667963,-0.22708294569816,-0.006222641162550411
2,2,1,off+256,offset,256,0,35,0,0.0,0,0.007725015988099644,0.007783433887407765,0.8808806888950916,0.5596242003110637,1.8887013716339074,0.07200199865856659,0.03843432677361571,0.5337952763765802,9.983284730936268e-05,8.363976997227867e-05,671.3428571428572,755.0,80,1016,-41.65285078929092,-41.65285077621113,0.7786928211557833,7.206675957949023,-0.27825675980667963,-0.22708294569816,-0.006222641162550411
2,2,1,off+4,offset,4,0,35,0,0.0,0,-0.0019741452278834964,0.0006264565679143796,0.7963383388638932,0.5809988607888505,1.9301477631499602,0.19922506982963714,0.12470608386489078,0.6259557794183754,0.0008263017384835272,0.00037997329279808263,262.65714285714284,108.0,4,1018,-33.430746740801055,-33.43074661424898,0.7786928211557833,7.206675957949023,-0.27825675980667963,-0.22708294569816,-0.006222641162550411
2,2,1,off+64,offset,64,0,35,0,0.0,0,0.13191617925602525,0.8231037294891725,0.6176325897085119,0.5673434414445147,1.8428535710023164,0.07686688719485767,0.04818034727667463,0.6268023727113781,0.00012485603925865035,5.8960279998665114e-05,650.4285714285714,751.0,96,1017,-41.46044351285194,-41.46044340989369,0.7786928211557833,7.206675957949023,-0.27825675980667963,-0.22708294569816,-0.006222641162550411
2,2,1,off-1,offset,-1,0,35,0,0.0,0,-0.0064356134028716065,0.006573371741323331,0.7990313791687486,0.521579122741981,1.8391137308494914,0.6888467770906932,0.36342717701895844,0.5275878310033957,0.009047656117498595,0.005339602059177007,33.628571428571426,3.0,2,826,-22.02752722293792,-22.027527181068642,0.7786928211557833,7.206675957949023,-0.27825675980667963,-0.22708294569816,-0.006222641162550411
2,2,1,off-4,offset,-4,0,35,0,0.0,0,0.002406264590942288,0.00040093968851373507,1.213435961138896,0.6086796870623333,1.975084720002393,0.265082483718164,0.11518898683959768,0.43454016736189455,0.0012529829254191121,0.0009855962626700255,85.97142857142858,10.0,3,779,-29.56424139456691,-29.564241205080165,0.7786928211557833,7.206675957949023,-0.27825675980667963,-0.22708294569816,-0.006222641162550411
2,2,1,selected,selected,0,1,35,35,1.0,0,-0.6568450938144689,0.99930229468397,0.17528736797076525,0.1752873679707652,0.5687151230255267,7.206675957949023,0.23411176319321936,0.03248540166912766,0.7786928211557833,0.7896874322504444,1.0,1.0,1,1,0.0,0.0,0.7786928211557833,7.206675957949023,-0.27825675980667963,-0.22708294569816,-0.006222641162550411
3,3,2,fix0000,fixed,0,0,35,0,0.0,0,-0.10161888123147544,0.7318942475601518,0.6211598756995068,0.5327393231174199,1.8800134961874364,0.10307996340914405,0.1380580737903453,1.3393298680400811,0.00043791860289204025,9.642478202355184e-05,603.6,593.0,3,1023,-39.86279122751227,-39.86279119579114,0.7825964066828032,7.2656775359112435,-0.22814255140766385,-0.47433050608014027,-0.006209796635074755
3,3,2,fix0256,fixed,256,0,35,0,0.0,0,-0.11820179376706955,0.6565603437772087,0.8634000104267873,0.5799540842364618,1.9413276937096073,0.11155886211082866,0.06198222358109186,0.5556010738036691,0.00024374854833479406,0.00014247482582260934,466.8,466.0,9,918,-37.55696493096861,-37.55696488702353,0.7825964066828032,7.2656775359112435,-0.22814255140766385,-0.47433050608014027,-0.006209796635074755
3,3,2,fix0512,fixed,512,0,35,0,0.0,0,-0.09738153104442358,0.6252822582944342,0.7613612320606262,0.5852896169955709,1.8861566548939694,0.09942834366755725,0.06040368516745823,0.6075097194560581,0.00020231626065128687,0.0001162289957326715,530.1428571428571,530.0,8,1008,-38.766482901698666,-38.76648297658026,0.7825964066828032,7.2656775359112435,-0.22814255140766385,-0.47433050608014027,-0.006209796635074755
3,3,2,fix0768,fixed,768,0,35,0,0.0,0,0.0749403819462919,0.4402687841352044,0.8533885368953206,0.6008700514057347,1.9542290952921422,0.1147398339138255,0.06440008820801404,0.5612705371038035,0.00025881448055859444,0.00015344274624434223,446.2857142857143,447.0,8,977,-37.30597134415853,-37.30597139527509,0.7825964066828032,7.2656775359112435,-0.22814255140766385,-0.47433050608014027,-0.006209796635074755
3,3,2,off+1,offset,1,0,35,0,0.0,0,0.018676317227863715,0.03892556379929857,0.9372433871755746,0.5832087385204595,1.9539974330456114,0.6525072906584072,0.3125215465647254,0.47895487305494794,0.007750861407689263,0.0058179904729228045,40.42857142857143,3.0,2,980,-22.54069653946771,-22.540696429658222,0.7825964066828032,7.2656775359112435,-0.22814255140766385,-0.47433050608014027,-0.006209796635074755
3,3,2,off+16,offset,16,0,35,0,0.0,0,-0.03848579465365975,0.27144333453254654,0.6367847016795917,0.5837659744269675,1.9651820357702903,0.09752619411850603,0.0471687218148136,0.4836518254521236,0.00017349654203838787,0.00013250844527377219,519.3142857142857,509.0,36,1019,-38.79186807215694,-38.79186802698022,0.7825964066828032,7.2656775359112435,-0.22814255140766385,-0.47433050608014027,-0.006209796635074755
3,3,2,off+256,offset,256,0,35,0,0.0,0,-0.06127532888681247,0.42691318292637714,0.7170115689731279,0.5752161068623133,1.8070788407540592,0.07739096896449645,0.04874040216296335,0.6297944426218942,0.00012506175561528387,6.596866544099827e-05,642.4857142857143,711.0,94,1020,-41.561533279367204,-41.56153333110952,0.7825964066828032,7.2656775359112435,-0.22814255140766385,-0.47433050608014027,-0.006209796635074755
3,3,2,off+4,offset,4,0,35,0,0.0,0,-0.03759129638782433,0.09552699947692411,1.1682132409412878,0.5498312584082632,1.763793947701654,0.18487573891430845,0.0873260965644368,0.4723502233298076,0.0006200117794311039,0.0006247466035431195,236.22857142857143,42.0,6,895,-33.19680311605304,-33.19680317196329,0.7825964066828032,7.2656775359112435,-0.22814255140766385,-0.47433050608014027,-0.006209796635074755
3,3,2,off+64,offset,64,0,35,0,0.0,0,-0.11267782642517037,0.6450563804286247,0.8441495550233259,0.639172545139643,1.9297135308737199,0.09382992176838284,0.0434222380235376,0.4627760228845172,0.000159355106869123,0.00010292086867644081,540.4285714285714,595.0,38,1014,-38.86748776066327,-38.86748777466922,0.7825964066828032,7.2656775359112435,-0.22814255140766385,-0.47433050608014027,-0.006209796635074755
3,3,2,off-1,offset,-1,0,35,0,0.0,0,-0.12478734807904908,0.5769856256766924,1.0791099748628938,0.5133696724060726,1.931980120033594,0.7049693816326665,0.3793813846024505,0.5381529957000772,0.00949749255856558,0.005625973299509231,52.34285714285714,3.0,2,875,-22.164928587795504,-22.16492857676464,0.7825964066828032,7.2656775359112435,-0.22814255140766385,-0.47433050608014027,-0.006209796635074755
3,3,2,off-4,offset,-4,0,35,0,0.0,0,-0.07550067055563936,0.2120890460791922,1.4697055847437028,0.638029592815311,1.9382989509979804,0.27890405573534793,0.10896822734377269,0.390701479964037,0.001331938445347768,0.0010486313383485859,65.77142857142857,8.0,2,663,-29.08195190649876,-29.08195190727693,0.7825964066828032,7.2656775359112435,-0.22814255140766385,-0.47433050608014027,-0.006209796635074755
3,3,2,selected,selected,0,1,35,35,1.0,0,-0.5639452173549915,0.9989224835951566,0.18706091531367514,0.18706091531367508,0.6152080534016736,7.2656775359112435,0.23014388317186307,0.031675488216254696,0.7825964066828032,0.7946579526630286,1.0,1.0,1,1,0.0,0.0,0.7825964066828032,7.2656775359112435,-0.22814255140766385,-0.47433050608014027,-0.006209796635074755
5,5,3,fix0000,fixed,0,0,35,0,0.0,0,0.03872875844033087,0.21882773359232155,0.7390194822352631,0.5623365678226077,1.874008888664993,0.10850775473154024,0.07773789972156891,0.7164271338385055,0.00024838636760937357,0.00011758135190837494,462.0571428571429,453.0,2,1017,-38.92842286003537,-38.928422896834526,0.8215266971212228,7.714193441985534,-0.2470649666885119,-0.3829332194884841,-0.006214646546721477
5,5,3,fix0256,fixed,256,0,35,0,0.0,0,0.07890393644324012,0.43297625335576406,0.9119422581568388,0.6087482844683013,1.9333307981234058,0.09030137446638567,0.059997419326510495,0.6644131352490575,0.0001632991702444074,5.7879450454963985e-05,560.6285714285714,706.0,12,1021,-40.68301971835523,-40.68301956337302,0.8215266971212228,7.714193441985534,-0.2470649666885119,-0.3829332194884841,-0.006214646546721477
5,5,3,fix0512,fixed,512,0,35,0,0.0,0,0.025645386980652413,0.16463914473702235,0.5834180377950885,0.5131489327560684,1.8421774776870654,0.08695172002232257,0.05285146988163449,0.6078254676050832,0.00014339518950422217,9.375702746421073e-05,565.4571428571429,542.0,5,984,-40.35180323394885,-40.351803230812585,0.8215266971212228,7.714193441985534,-0.2470649666885119,-0.3829332194884841,-0.006214646546721477
5,5,3,fix0768,fixed,768,0,35,0,0.0,0,0.19960726942420223,0.7993872330200437,1.0098970872472195,0.5693365609248521,1.949267883292695,0.09335014369322317,0.053426032040672054,0.572318690973269,0.00016004848728174258,0.00010578623788142805,513.9142857142857,510.0,39,1024,-40.4562824147755,-40.45628234275096,0.8215266971212228,7.714193441985534,-0.2470649666885119,-0.3829332194884841,-0.006214646546721477
5,5,3,off+1,offset,1,0,35,0,0.0,0,-0.2987419757264587,0.8869113486669791,1.0773721407344723,0.5697921925612136,1.866594529276556,0.5740654330868905,0.3562928808095353,0.6206485537609557,0.006284905454297513,0.0032920935790612523,33.628571428571426,3.0,2,325,-24.349917192213304,-24.34991710874944,0.8215266971212228,7.714193441985534,-0.2470649666885119,-0.3829332194884841,-0.006214646546721477
5,5,3,off+16,offset,16,0,35,0,0.0,0,-0.194712409589457,0.8008769378207555,0.980554200389199,0.533290785591457,1.9270160748030722,0.09194487673818871,0.047848019888623056,0.5203989780188556,0.00014865827368779947,9.718345045497221e-05,521.2857142857143,512.0,52,1019,-40.12382035279553,-40.123820150230955,0.8215266971212228,7.714193441985534,-0.2470649666885119,-0.3829332194884841,-0.006214646546721477
5,5,3,off+256,offset,256,0,35,0,0.0,0,-0.26033135948379665,0.8165862442109352,1.246067286206215,0.5422946104167402,1.7355771371957922,0.06744256830937033,0.03752859146039502,0.5564525847865861,8.196252382676353e-05,5.157697364529077e-05,670.8285714285714,749.0,108,1020,-42.91981086947135,-42.91981063746298,0.8215266971212228,7.714193441985534,-0.2470649666885119,-0.3829332194884841,-0.006214646546721477
5,5,3,off+4,offset,4,0,35,0,0.0,0,-0.04815343842301654,0.23510249785662762,0.877203567348465,0.6225800729266755,1.9323634628953494,0.17680997187581735,0.09907754761957627,0.5603617633578013,0.0005681019165354341,0.00033186974918880744,235.42857142857142,125.0,4,947,-34.26366011906585,-34.263660000004286,0.8215266971212228,7.714193441985534,-0.2470649666885119,-0.3829332194884841,-0.006214646546721477
5,5,3,off+64,offset,64,0,35,0,0.0,0,0.10869726551358065,0.761617311377534,0.6141686694058256,0.5185976776682881,1.9258976420150442,0.08158979130422687,0.04477611109936905,0.5487955096295161,0.00011952803171747482,8.134192016822141e-05,586.4285714285714,626.0,25,1024,-41.158951348682756,-41.158951235028056,0.8215266971212228,7.714193441985534,-0.2470649666885119,-0.3829332194884841,-0.006214646546721477
5,5,3,off-1,offset,-1,0,35,0,0.0,0,-0.27449613213642104,0.8612630263813805,1.1126652424136059,0.5769578901686138,1.935176075021781,0.6294674253909747,0.4076541920813798,0.6476176139347921,0.007733805047934671,0.004169478905974975,40.142857142857146,3.0,2,684,-23.639660920113595,-23.63966074970371,0.8215266971212228,7.714193441985534,-0.2470649666885119,-0.3829332194884841,-0.006214646546721477
5,5,3,off-4,offset,-4,0,35,0,0.0,0,0.04076697998741293,0.17385637858914516,0.8975137041248582,0.5433224153044496,1.766876903751191,0.23021984346894553,0.13051024613918025,0.5668939921626905,0.0009650891561696331,0.0005261444000419761,162.94285714285715,40.0,3,913,-32.10313039191198,-32.10313036347744,0.8215266971212228,7.714193441985534,-0.2470649666885119,-0.3829332194884841,-0.006214646546721477
5,5,3,selected,selected,0,1,35,35,1.0,0,-0.6090801549635344,0.9989667541678994,0.19783396214286758,0.19783396214286758,0.6485573020636001,7.714193441985534,0.17022133373425732,0.022065992383313186,0.8215266971212228,0.8329817982901676,1.0,1.0,1,1,0.0,0.0,0.8215266971212228,7.714193441985534,-0.2470649666885119,-0.3829332194884841,-0.006214646546721477
6,6,4,fix0000,fixed,0,0,35,0,0.0,0,-0.11533975717380028,0.7120289718320236,0.7408063299601451,0.5622237155776096,1.935513319639228,0.10443179813919667,0.12617187513401493,1.2081748795117078,0.00036749980040365695,0.00010311608564286271,554.7714285714286,516.0,3,1022,-39.90840953930895,-39.9084096116156,0.7987397101485787,7.608845516877503,-0.2696020429472565,-0.20641451367369845,-0.006220422914431837
6,6,4,fix0256,fixed,256,0,35,0,0.0,0,0.12713087966072154,0.413279088638847,1.529837160537499,0.6135224268413744,1.8833369453482984,0.09489734186157735,0.05681695356669513,0.598720179639716,0.00017032788481745586,8.641229996173549e-05,540.6571428571428,590.0,16,1010,-39.74051048733438,-39.740510527631876,0.7987397101485787,7.608845516877503,-0.2696020429472565,-0.20641451367369845,-0.006220422914431837
6,6,4,fix0512,fixed,512,0,35,0,0.0,0,-0.08965381515379724,0.49140229906223987,0.9211650787995269,0.6103263899081578,1.9471068350793848,0.12100241355458873,0.10550293158982846,0.871907662752794,0.00036005347220565586,0.00015379101776230705,437.37142857142857,345.0,3,1000,-37.91590779052328,-37.91590777563387,0.7987397101485787,7.608845516877503,-0.2696020429472565,-0.20641451367369845,-0.006220422914431837
6,6,4,fix0768,fixed,768,0,35,0,0.0,0,-0.02124486173932867,0.13222056516199532,0.5496790275718064,0.5399255320978327,1.9664471677451694,0.10475812799780873,0.06953770978124846,0.663792978266116,0.0002191078858612957,0.0001289573740078449,497.2857142857143,538.0,6,1014,-39.37682393460152,-39.376823904471266,0.7987397101485787,7.608845516877503,-0.2696020429472565,-0.20641451367369845,-0.006220422914431837
6,6,4,off+1,offset,1,0,35,0,0.0,0,-0.09330119086428618,0.417695615505956,1.1125828076352273,0.551993543761824,1.8757169639779303,0.6722065938793134,0.39093139071532823,0.5815643498217682,0.008321721674156454,0.0054681851155610126,37.94285714285714,3.0,2,355,-23.017661953219456,-23.01766199138802,0.7987397101485787,7.608845516877503,-0.2696020429472565,-0.20641451367369845,-0.006220422914431837
6,6,4,off+16,offset,16,0,35,0,0.0,0,-0.005688908759702323,0.005069117286471525,0.8049322728097399,0.6553332318518361,1.9745432674816779,0.10209173942162128,0.05763156183084516,0.5645075904999204,0.00018988824114636062,0.000171599955961934,483.4,429.0,28,1024,-39.65178052222953,-39.651780593084666,0.7987397101485787,7.608845516877503,-0.2696020429472565,-0.20641451367369845,-0.006220422914431837
6,6,4,off+256,offset,256,0,35,0,0.0,0,0.014218512875811632,0.013441677534486884,1.2302373485018696,0.625690347783651,1.9573521481964231,0.07933612033818102,0.04594547310118937,0.5791242741054204,0.0001169593903041705,5.999256283564868e-05,620.5714285714286,714.0,54,1021,-41.383532592778934,-41.38353251135284,0.7987397101485787,7.608845516877503,-0.2696020429472565,-0.20641451367369845,-0.006220422914431837
6,6,4,off+4,offset,4,0,35,0,0.0,0,-0.1174237912330388,0.5874030851454137,0.9939191553628258,0.6117016123433204,1.925552786435196,0.2002421280012716,0.10340098838972793,0.5163797919140736,0.0007015622270983665,0.0005545125839344263,202.71428571428572,53.0,4,890,-32.90408247474687,-32.90408240272834,0.7987397101485787,7.608845516877503,-0.2696020429472565,-0.20641451367369845,-0.006220422914431837
6,6,4,off+64,offset,64,0,35,0,0.0,0,0.05994736097541876,0.30551443775328,0.9128215755173149,0.5152979825366869,1.8330212431853998,0.08815292442141816,0.04551380925686894,0.516305154430142,0.00013545201107163888,9.66402327408257e-05,552.1714285714286,553.0,43,1024,-40.553072075960195,-40.5530721397069,0.7987397101485787,7.608845516877503,-0.2696020429472565,-0.20641451367369845,-0.006220422914431837
6,6,4,off-1,offset,-1,0,35,0,0.0,0,-0.31688754111118156,0.9355447332422351,0.8400442751265198,0.5192881963305007,1.978981118857984,0.7135545583147437,0.49040643214523116,0.6872725097621989,0.010316779109370556,0.004478960639792427,71.85714285714286,3.0,2,947,-23.72699354590646,-23.72699362597553,0.7987397101485787,7.608845516877503,-0.2696020429472565,-0.20641451367369845,-0.006220422914431837
6,6,4,off-4,offset,-4,0,35,0,0.0,0,-0.21002009387869752,0.7969994561142177,1.070484842728023,0.5937717225042017,1.8998296309303397,0.25166123034766463,0.11686641592671694,0.464379895803849,0.001062605337543117,0.0007337339328277315,126.8,13.0,3,986,-31.043722067323234,-31.043722078406635,0.7987397101485787,7.608845516877503,-0.2696020429472565,-0.20641451367369845,-0.006220422914431837
6,6,4,selected,selected,0,1,35,35,1.0,0,-0.6622584241136625,0.9990634279174725,0.20478665423446396,0.20478665423446396,0.6608668707510894,7.608845516877503,0.2404331471907148,0.03159916266632038,0.7987397101485787,0.8004924378758884,1.0,1.0,1,1,0.0,0.0,0.7987397101485787,7.608845516877503,-0.2696020429472565,-0.20641451367369845,-0.006220422914431837
8,8,5,fix0000,fixed,0,0,35,0,0.0,0,0.22032355413892177,0.9521620358469821,0.49876035849149,0.4785369905086262,1.8109190670854012,0.08805159326666329,0.052365924640486186,0.5947186495751026,0.00014282609702618519,8.583994337911246e-05,535.5142857142857,510.0,9,1013,-40.48550222136596,-40.48550210074861,0.8209265702289829,7.775595738693856,-0.3483401354552673,-0.31076598572039227,-0.006240603889546665
8,8,5,fix0256,fixed,256,0,35,0,0.0,0,0.18554949826045153,0.759807723089811,1.0536285689325064,0.5754288184750705,1.9066283145276426,0.09280879630727625,0.05516792172940983,0.5944255708990878,0.00015883861995180152,0.00010259988360659635,514.2857142857143,449.0,30,998,-40.22365938646836,-40.22365939179284,0.8209265702289829,7.775595738693856,-0.3483401354552673,-0.31076598572039227,-0.006240603889546665
8,8,5,fix0512,fixed,512,0,35,0,0.0,0,0.1448910539692047,0.8478319510353924,0.6199383513772087,0.575244879228982,1.9263179931644343,0.09809677102199969,0.05193021226142882,0.5293773864359173,0.00016764065490776185,0.00015119199255138213,468.51428571428573,333.0,48,991,-39.68085240736681,-39.680852314861546,0.8209265702289829,7.775595738693856,-0.3483401354552673,-0.31076598572039227,-0.006240603889546665
8,8,5,fix0768,fixed,768,0,35,0,0.0,0,-0.17387275159823765,0.7840758550139019,0.9215166299898766,0.4927711386520535,1.7772964635563384,0.10759919587177671,0.0614073846835901,0.5707048662033474,0.00020862868969584973,0.0001322193227013401,443.54285714285714,370.0,11,1005,-38.945429232995096,-38.945429044331036,0.8209265702289829,7.775595738693856,-0.3483401354552673,-0.31076598572039227,-0.006240603889546665
8,8,5,off+1,offset,1,0,35,0,0.0,0,-0.4221333663795592,0.9164975529138372,1.286867146670815,0.5624798380321053,1.9125504354736065,0.669163014270312,0.2536276600217672,0.37902223316740713,0.00695474821470642,0.005256580340442273,8.028571428571428,3.0,2,169,-22.05574441766815,-22.05574431160734,0.8209265702289829,7.775595738693856,-0.3483401354552673,-0.31076598572039227,-0.006240603889546665
8,8,5,off+16,offset,16,0,35,0,0.0,0,0.016512969529622418,0.08128136624521531,0.5606877018860371,0.45579097964071613,1.876253013378847,0.09361274354973809,0.0562312322805952,0.6006792467386511,0.00016379253682986884,8.141219323711516e-05,512.8571428571429,569.0,23,987,-39.95080081434325,-39.950800784964414,0.8209265702289829,7.775595738693856,-0.3483401354552673,-0.31076598572039227,-0.006240603889546665
8,8,5,off+256,offset,256,0,35,0,0.0,0,0.08091001309982496,0.21509243594650507,1.560986134782605,0.5244496960227881,1.9250459566907208,0.08278378236804282,0.04716265427186642,0.5697088599091688,0.00012418053194428655,7.565137508992956e-05,555.6285714285714,564.0,56,1017,-41.22320475855705,-41.223204718870306,0.8209265702289829,7.775595738693856,-0.3483401354552673,-0.31076598572039227,-0.006240603889546665
