dataset,snr_db,seed,packet_index,payload_symbol_index,frame_symbol_index,gt_bin,ordinary_fft_bin,savaux_bin,branch_gls_bin,savaux_dual_bin,proposed_bin,savaux_top_l_contains_gt,gls_top_l_contains_gt,phase_observations,phase_rmse_rad,phase_reliability,adaptive_consistency_weight,effective_min_consistency_gain,predicted_phase_rad,predicted_fractional_bin,predicted_timing_offset_chips,timing_offset_at_reference_chips,timing_slope_chips_per_symbol,timing_fit_consistency,timing_grid_contrast,frequency_rmse_bins,branch_steering_rank_one_fraction,branch_steering_observations,branch_steering_active,selected_pair_consistency,selected_pair_phase_residual_rad,gls_candidates,gls_candidate_consistency,gls_candidate_loss_db,gls_candidate_matched_power,gls_candidate_primary_power,gls_candidate_secondary_power,gls_candidate_phase_residual_rad
0_0_0_10_14_32,,42,0,0,8,803,803,803,803,803,803,1,1,8,0.027208701282945617,0.996822546954361,0.2990467640863083,0.12,0.23873590168865366,-0.03560286711817475,-0.005081497122889654,0.023690773067331694,-0.006393837820049189,0.996822546954361,0.1398499395450541,0.062058274162183694,0.9991655142253041,8,0,0.9987675322053412,0.17852514019688193,803|802|804|799|806|798|814|800,0.99876753|0.56864203|0.13775312|0.52516861|0.41962019|0.12063907|0.45520749|0.10678051,0|-17.889631|-19.526136|-20.234693|-23.995901|-24.616143|-24.875971|-24.895856,1058.6867|67.561301|5.7002782|3.9986595|12.417409|0.26161588|0.86150194|2.7976486,0.002930379|0.0019434738|0.0020777221|0.00026649315|0.00086742942|0.00012246726|4.6522319e-05|0.0012644341,0.041434006|0.0047142736|0.00061355931|8.123508e-05|0.00078367881|1.4858837e-05|6.4416902e-05|0.00060388669,0.17852514|-2.8860146|-2.9247745|-1.6307761|-2.612403|-2.8427611|-2.8600948|3.0085821
0_0_0_10_14_32,,42,0,1,9,711,711,711,711,711,711,1,1,8,0.027208701282945617,0.996822546954361,0.2990467640863083,0.12,0.25882273561236474,-0.03560286711817475,-0.011475334942938842,0.023690773067331694,-0.006393837820049189,0.996822546954361,0.1398499395450541,0.062058274162183694,0.9991655142253041,8,0,0.9918614539671443,0.3191507997098834,711|712|710|709|698|707|705|692,0.99186145|0.21244876|0.3430697|0.29471795|0.78847759|0.89974205|0.35731637|0.5762855,0|-18.51102|-18.733284|-21.410293|-21.87905|-22.14465|-23.378929|-23.546586,756.57149|17.954391|57.967529|14.13504|3.8201389|4.9205067|1.7905702|0.83567494,0.0043205832|0.0034604254|0.0041175424|0.0017409564|0.00011090527|1.2922829e-05|0.00027020585|7.044266e-05,0.027654457|0.0017510311|0.0061604262|0.0010318429|8.1589298e-05|0.00024812117|7.0526217e-06|3.9056691e-06,0.3191508|-2.7617011|-2.9618468|-2.5958912|-1.1384072|1.2787184|-1.8884265|0.014060908
0_0_0_10_14_32,,42,0,2,10,922,922,922,922,922,922,1,1,8,0.027208701282945617,0.996822546954361,0.2990467640863083,0.12,0.2789095695360759,-0.03560286711817475,-0.01786917276298803,0.023690773067331694,-0.006393837820049189,0.996822546954361,0.1398499395450541,0.062058274162183694,0.9991655142253041,8,0,0.9991577960571046,0.30704489314189787,922|921|923|920|912|909|914|916,0.9991578|0.77278353|0.73037049|0.76355416|0.61418083|0.84975661|0.40898876|0.50820067,0|-14.057152|-16.57865|-18.712531|-20.994883|-21.776206|-22.000978|-23.804414,964.49888|39.210907|8.2386269|25.200565|0.52557128|1.9585591|1.5339947|1.5908622,0.00033964688|0.00053763831|0.00025574158|0.00037608394|2.146856e-05|2.8129043e-05|0.00015267757|9.9267441e-05,0.041685526|0.0021981672|0.00019524772|0.001362983|3.3250089e-05|8.8518442e-05|2.8631831e-05|5.2689175e-05,0.30704489|-2.8475978|-0.20394316|-2.7085765|1.7276387|1.1311081|-1.6384723|-1.9884945
0_0_0_10_14_32,,42,0,3,11,718,718,718,718,718,718,1,1,8,0.027208701282945617,0.996822546954361,0.2990467640863083,0.12,0.29899640345978695,-0.03560286711817475,-0.024263010583037217,0.023690773067331694,-0.006393837820049189,0.996822546954361,0.1398499395450541,0.062058274162183694,0.9991655142253041,8,0,0.9904324625733946,0.36444409609015066,718|719|717|716|712|708|714|701,0.99043246|0.23439116|0.38758956|0.32325439|0.24285117|0.563009|0.6203958|0.85396386,0|-17.861371|-19.398001|-20.112304|-20.257239|-21.296301|-21.879138|-23.201206,611.7344|15.119043|51.003721|15.37928|1.1141837|0.50086973|3.3344967|2.3302729,0.0038515468|0.0028842956|0.0029725666|0.0019469925|0.00025815712|4.0221967e-05|4.1410402e-05|3.0791647e-05,0.021871561|0.0010155257|0.0049235763|0.00073169237|1.6322056e-05|1.163948e-05|0.00026330102|7.6468803e-05,0.3644441|-2.5782809|-2.8702993|-2.3636997|-2.4646128|1.1379113|2.8921751|-1.3154776
0_0_0_10_14_32,,42,0,4,12,107,107,107,107,107,107,1,1,8,0.027208701282945617,0.996822546954361,0.2990467640863083,0.12,0.3190832373834981,-0.03560286711817475,-0.030656848403086412,0.023690773067331694,-0.006393837820049189,0.996822546954361,0.1398499395450541,0.062058274162183694,0.9991655142253041,8,0,0.9967637702095862,0.42537305246383467,107|106|108|105|99|102|100|101,0.99676377|0.69140106|0.29377079|0.51463579|0.92829034|0.0674835|0.87558358|0.61480253,0|-13.571533|-15.393664|-18.425162|-19.966346|-21.927248|-22.178763|-22.256358,602.87596|44.818973|4.7270245|23.953042|3.7558928|0.49817727|1.8750431|3.5965899,0.032798854|0.0030418953|6.1510432e-05|0.0017885161|0.00025746593|0.00017416057|0.0001243898|0.00011083801,0.0006138858|0.00077969456|0.00065197806|0.00096058942|7.1000277e-06|0.00033241995|1.3209613e-05|0.00012637309,0.42537305|-2.4246723|0.7879409|-2.522183|2.2327647|2.3782936|1.5413593|-1.3481536
0_0_0_10_14_32,,42,0,5,13,468,468,468,468,468,468,1,1,8,0.027208701282945617,0.996822546954361,0.2990467640863083,0.12,0.3391700713072092,-0.03560286711817475,-0.0370506862231356,0.023690773067331694,-0.006393837820049189,0.996822546954361,0.1398499395450541,0.062058274162183694,0.9991655142253041,8,0,0.960677114484768,0.5010138214314551,468|466|464|469|451|462|471|455,0.96067711|0.98927559|0.82790162|0.29583567|0.82392499|0.75183803|0.25719554|0.39430034,0|-13.653633|-18.658389|-20.150741|-21.439942|-23.229185|-23.639338|-23.835909,453.89715|12.424639|4.2174239|35.155686|1.9404693|1.8179837|2.9437029|0.49309838,0.010942949|0.00023186392|0.00022181725|0.0031313078|0.00011227137|6.4926352e-06|0.00025099854|7.3953087e-05,0.0098841589|0.00027151605|2.1188493e-05|0.0035708611|5.4791888e-06|9.0251709e-05|0.00040325146|7.0717811e-06,0.50101382|0.10399981|-0.93502145|-2.493648|-0.79847798|-0.96626624|-2.6224063|-2.780496
0_0_0_10_14_32,,42,0,6,14,89,89,89,89,89,89,1,1,8,0.027208701282945617,0.996822546954361,0.2990467640863083,0.12,0.35925690523092035,-0.03560286711817475,-0.04344452404318479,0.023690773067331694,-0.006393837820049189,0.996822546954361,0.1398499395450541,0.062058274162183694,0.9991655142253041,8,0,0.9985593211642287,-0.36271041482402683,89|91|87|84|90|82|86|99,0.99855932|0.43913637|0.25782672|0.17382512|0.29642017|0.97057105|0.067434063|0.93308338,0|-19.095271|-20.015376|-20.225099|-21.342432|-21.479675|-21.54394|-21.614426,589.9479|11.003299|3.7372417|0.92474443|6.9854197|1.910464|0.39791852|2.1704376,0.031546256|0.0012229377|0.00062428055|0.0001646824|0.0010806731|0.00011249384|0.00012548196|0.00012663797,0.00035794276|0.00058008111|0.00047525388|0.00021206569|0.00071970249|1.3103812e-06|0.00026940423|9.8539084e-06,-0.36271041|-3.0692618|2.8062901|2.2636538|2.8126024|-2.0236259|2.3617733|1.18172
0_0_0_10_14_32,,42,0,7,15,713,713,713,713,713,713,1,1,8,0.027208701282945617,0.996822546954361,0.2990467640863083,0.12,0.3793437391546314,-0.03560286711817475,-0.04983836186323397,0.023690773067331694,-0.006393837820049189,0.996822546954361,0.1398499395450541,0.062058274162183694,0.9991655142253041,8,0,0.9951020323818272,-0.24279321790981456,713|712|714|708|715|702|724|711,0.99510203|0.10439247|0.28409658|0.3580297|0.26647672|0.90738569|0.73175706|0.13693712,0|-13.77111|-15.977415|-19.77628|-20.12793|-21.098107|-22.237716|-23.047212,660.16856|4.9739623|25.726151|1.3780195|6.8430817|1.8384646|1.4682728|3.3582089,0.0032310093|0.0020391015|0.002434211|0.00011600843|0.00075716672|4.5366164e-05|8.3603761e-06|0.0010392866,0.022437209|0.001590066|0.0038209835|0.00015373085|0.0010842629|3.9464693e-05|9.9696178e-05|0.00067511202,-0.24279322|2.7705691|2.9991326|2.2601803|2.7235953|0.34006814|2.704105|-2.9606867
0_0_0_10_14_32,,42,0,8,16,865,865,865,865,865,865,1,1,8,0.027208701282945617,0.996822546954361,0.2990467640863083,0.12,0.3994305730783425,-0.03560286711817475,-0.05623219968328316,0.023690773067331694,-0.006393837820049189,0.996822546954361,0.1398499395450541,0.062058274162183694,0.9991655142253041,8,0,0.9991506552903434,-0.21558318873683885,865|862|864|863|880|867|860|850,0.99915066|0.21209619|0.035171426|0.23276148|0.91765277|0.52547955|0.6805892|0.85873218,0|-17.000233|-18.407497|-21.012983|-21.25002|-21.799938|-22.532012|-22.698659,678.44592|2.7236406|0.31945745|3.6528502|1.738862|9.6277054|3.4349205|0.66814807,0.00083422061|0.00056198657|0.00058101223|0.00068549097|1.4636938e-05|0.00041052358|6.2902482e-05|5.4125346e-06,0.027045698|0.00042191186|7.8213598e-05|0.00039188052|5.9339543e-05|0.00083883233|0.00024112656|3.5567207e-05,-0.21558319|2.7101296|2.4090807|-2.8350143|-1.0307563|2.7623653|3.1263289|1.7959706
0_0_0_10_14_32,,42,0,9,17,492,492,492,492,492,492,1,1,8,0.027208701282945617,0.996822546954361,0.2990467640863083,0.12,0.41951740700205364,-0.03560286711817475,-0.06262603750333236,0.023690773067331694,-0.006393837820049189,0.996822546954361,0.1398499395450541,0.062058274162183694,0.9991655142253041,8,0,0.991719935846349,-0.15618443586141756,492|491|493|489|490|487|498|494,0.99171994|0.017395118|0.052031928|0.045229874|0.87398874|0.16083739|0.4668331|0.89773144,0|-11.541929|-14.501775|-18.04718|-20.417855|-21.484597|-22.235423|-23.211221,471.23608|1.5751915|5.4560177|0.42448897|1.7940463|0.26346871|0.88288506|6.2066907,0.0079447523|0.0032551905|0.0032108032|0.00032604079|9.0808487e-05|0.00010178544|0.00011042588|0.00014195995,0.010169331|0.0033755324|0.0041725643|0.00036763835|1.0282627e-05|2.2831127e-05|6.234324e-06|0.00013152558,-0.15618444|3.0107425|3.1081346|2.7218409|0.4095511|2.6934143|-2.4105955|-0.90783529
0_0_0_10_14_32,,42,0,10,18,765,765,765,765,765,765,1,1,8,0.027208701282945617,0.996822546954361,0.2990467640863083,0.12,0.4396042409257648,-0.03560286711817475,-0.06901987532338154,0.023690773067331694,-0.006393837820049189,0.996822546954361,0.1398499395450541,0.062058274162183694,0.9991655142253041,8,0,0.9999998070271284,-0.001960905795756529,765|764|767|762|766|757|761|778,0.99999981|0.062489921|0.12128071|0.33218536|0.26425973|0.90384459|0.782821|0.92206957,0|-13.483398|-18.10089|-20.716829|-21.015182|-21.715891|-21.785172|-22.122759,561.44138|2.5409514|3.6305532|4.3177133|14.976663|1.4856124|0.5753813|2.7947649,0.0022674371|0.0021229558|0.0013294948|0.0003576256|0.0018589429|3.0285389e-05|1.9784883e-05|4.3179565e-07,0.019767963|0.0010400305|0.0009590632|0.00053774685|0.0021568014|3.2372223e-05|9.9907442e-06|0.00013904022,-0.0019609058|2.7153545|2.9117229|-3.1108165|-3.0971494|-0.30659231|-0.66122808|-3.0717884
0_0_0_10_14_32,,42,0,11,19,1023,1023,1023,1023,1023,1023,1,1,8,0.027208701282945617,0.996822546954361,0.2990467640863083,0.12,0.4596910748494758,-0.03560286711817475,-0.07541371314343073,0.023690773067331694,-0.006393837820049189,0.996822546954361,0.1398499395450541,0.062058274162183694,0.9991655142253041,8,0,0.9998123167061889,2.2647323037283122,1023|1011|1021|1019|1005|1017|11|5,0.99981232|0.94738717|0.81138168|0.91386864|0.81113321|0.80843203|0.94703165|0.51775728,0|-22.229688|-22.768834|-22.892967|-23.265718|-23.549565|-23.558579|-23.87341,726.44438|4.4430297|1.3691308|3.714536|2.0789909|2.4089686|2.1180644|1.6724232,8.2374823e-06|1.7388817e-05|2.0685785e-05|2.3458689e-05|3.0030788e-05|3.705876e-05|0.00012692598|0.00011392553,0.032695987|0.00016618398|7.9093788e-05|0.00013179433|0.00012514358|0.00010931315|5.6659149e-06|7.7547406e-05,2.2647323|-0.55481918|2.2491271|-0.31515472|2.528609|-2.0269374|-2.0896507|-2.2908558
0_0_0_10_14_32,,42,0,12,20,597,597,597,597,597,597,1,1,8,0.027208701282945617,0.996822546954361,0.2990467640863083,0.12,0.47977790877318693,-0.03560286711817475,-0.08180755096347991,0.023690773067331694,-0.006393837820049189,0.996822546954361,0.1398499395450541,0.062058274162183694,0.9991655142253041,8,0,0.9937295186600809,0.03703859851849889,597|596|598|593|594|554|794|602,0.99372952|0.14786615|0.20097917|0.079311438|0.15488884|0.41655427|0.94454181|0.52658323,0|-11.920059|-15.780209|-23.590399|-23.73997|-23.794164|-23.848592|-23.927988,634.64647|18.100075|28.438692|0.4961842|0.40125428|1.0108896|1.5271876|0.79293377,0.0057684798|0.0034567307|0.0034383923|0.00031594702|7.5875751e-05|4.1870918e-05|2.0296974e-05|3.044372e-05,0.018513453|0.0051738398|0.0061851029|0.00013728469|0.00010362961|0.00010696908|4.0560215e-05|5.9162455e-05,0.037038599|3.086565|-3.1034312|-2.851082|-2.9964755|2.2090167|-0.10375149|1.9583735
0_0_0_10_14_32,,42,0,13,21,562,562,562,562,562,562,1,1,8,0.027208701282945617,0.996822546954361,0.2990467640863083,0.12,0.49986474269689807,-0.03560286711817475,-0.08820138878352911,0.023690773067331694,-0.006393837820049189,0.996822546954361,0.1398499395450541,0.062058274162183694,0.9991655142253041,8,0,0.998916268502003,-0.0063253576512957155,562|561|563|560|559|564|168|575,0.99891627|0.088319467|0.098272723|0.54382307|0.23283057|0.4839505|0.82515562|0.24606385,0|-11.776112|-14.949089|-17.363433|-22.155232|-22.200665|-24.134981|-24.642861,626.23006|12.869144|14.481913|4.6509875|1.8360737|3.823324|3.1434494|0.47434588,0.0084746897|0.0048378849|0.0047430293|0.00049383485|0.00014537273|0.00043697166|0.00013965123|7.7230578e-05,0.015213792|0.0055894292|0.0057398886|2.619608e-06|0.00037362135|2.7195954e-05|4.2012218e-05|5.8236173e-05,-0.0063253577|-3.03166|-3.0265828|-1.7450777|2.9860325|-1.959583|-1.3125942|2.2731079
0_0_0_10_14_32,,42,0,14,22,478,478,478,478,478,478,1,1,8,0.027208701282945617,0.996822546954361,0.2990467640863083,0.12,0.5199515766206092,-0.03560286711817475,-0.09459522660357829,0.023690773067331694,-0.006393837820049189,0.996822546954361,0.1398499395450541,0.062058274162183694,0.9991655142253041,8,0,0.9942652419795219,0.1604043986363336,478|479|477|475|463|465|66|476,0.99426524|0.028831709|0.089448411|0.071810164|0.44487514|0.68644774|0.98713487|0.84742991,0|-13.809844|-14.138555|-22.246254|-23.46973|-23.954254|-24.04582|-24.127115,464.66059|3.0889317|9.3627362|0.72296245|0.8924421|0.48465015|1.9359189|0.095279267,0.0090395019|0.0035345966|0.0030718083|0.00026951108|6.7701825e-05|3.6435996e-05|9.7889446e-05|9.6726916e-07,0.0091167447|0.0042528058|0.0041593285|0.00043043358|4.7313503e-05|4.5282483e-06|3.2913792e-06|3.4785453e-06,0.1604044|3.1329538|-2.8947814|-3.0681374|-2.0785554|1.4804164|0.20168199|-0.90827464
0_0_0_10_14_32,,42,0,15,23,267,267,267,267,267,267,1,1,8,0.027208701282945617,0.996822546954361,0.2990467640863083,0.12,0.5400384105443203,-0.03560286711817475,-0.10098906442362748,0.023690773067331694,-0.006393837820049189,0.996822546954361,0.1398499395450541,0.062058274162183694,0.9991655142253041,8,0,0.995728021089163,0.23696103778206654,267|266|268|265|259|263|264|244,0.99572802|0.0904852|0.033716616|0.065602365|0.74028376|0.5352166|0.45231203|0.79860838,0|-14.431475|-18.272525|-19.133198|-19.181879|-19.287233|-20.284785|-21.102529,393.79417|4.9726364|2.1723948|1.5952788|3.591843|2.2322869|1.4730551|1.5154322,0.016170617|0.0021052232|0.0018751891|0.00089448352|0.00031223195|0.00026588236|0.00019235562|0.00011040439,0.002176081|0.0019105229|0.0026447381|0.00088547624|1.1612465e-05|3.9937407e-05|4.8042266e-05|6.2189801e-06,0.23696104|-2.935343|-2.9742618|-2.9956025|-3.1171626|2.7218326|2.5336555|-2.147057
0_0_0_10_14_32,,42,0,16,24,917,917,917,917,917,917,1,1,8,0.027208701282945617,0.996822546954361,0.2990467640863083,0.12,0.5601252444680314,-0.03560286711817475,-0.10738290224367666,0.023690773067331694,-0.006393837820049189,0.996822546954361,0.1398499395450541,0.062058274162183694,0.9991655142253041,8,0,0.9986148260389843,0.15614599783378103,917|915|912|916|914|919|913|906,0.99861483|0.55710153|0.3992841|0.29920661|0.63247183|0.66260313|0.79827747|0.97021117,0|-17.858837|-20.194833|-20.339089|-20.628744|-22.395485|-23.015676|-23.631842,590.97511|7.5033421|1.6803303|1.1616397|1.7453095|6.3576627|5.0330855|2.1237468,0.00012826405|0.00031258835|0.00014017173|0.00015561768|6.3671234e-05|0.00015970757|5.9683982e-05|6.0963335e-06,0.025342144|0.00059149874|0.00016697038|0.00013807069|9.519582e-05|0.00045831294|0.0002904052|8.5296917e-05,0.156146|-2.8997806|2.8465824|2.9720282|1.9247369|-3.0836696|-2.5091777|-1.0585577
