packet_index,event_index,symbol_index,selected_bin,signed_bin,symbol_value,phase_at_bin,phase_predicted,phase_residual_rad,phase_score,margin,confidence,amplitude,energy_ratio,argmax_bin,argmax_is_selected,rank_by_amp,gt_bin,is_correct
1,1,0,152,152,151,-0.961346,-0.530561,-0.430785,0.908638,-0.004048,0.3742,16.573717,0.007180,152,1,0,222,0
1,1,1,1007,-17,1006,-1.867942,-0.875408,-0.992534,0.546569,-0.337519,0.2294,16.492825,0.007187,1007,1,0,826,0
1,1,2,637,-387,636,-0.237862,-2.774538,2.536677,1.000000,0.100450,0.5134,18.456944,0.008610,637,1,0,922,0
1,1,3,841,-183,840,0.436700,-0.926461,1.363161,1.000000,0.047619,0.4577,15.672729,0.006730,841,1,0,718,0
1,1,4,989,-35,988,-1.434058,1.111261,-2.545319,1.000000,0.263142,0.6748,17.402681,0.007783,989,1,0,107,0
1,1,5,880,-144,879,1.031120,-0.759496,1.790616,1.000000,0.088275,0.4995,16.819744,0.007468,880,1,0,468,0
1,1,6,921,-103,920,1.335787,1.705681,-0.369894,0.932366,0.030463,0.4143,16.452791,0.007275,921,1,0,89,0
1,1,7,909,-115,908,1.037548,1.640454,-0.602906,0.823691,-0.169969,0.3391,15.982185,0.006432,909,1,0,713,0
1,1,8,434,434,433,-0.297844,1.342215,-1.640059,1.000000,0.010319,0.4207,15.799819,0.006899,434,1,0,865,0
1,1,9,615,-409,614,-2.657752,-0.596083,-2.061668,1.000000,0.128373,0.5376,15.066130,0.006173,615,1,0,492,0
1,1,10,858,-166,857,-1.961487,-3.993144,2.031657,1.000000,0.056454,0.4678,16.745728,0.007561,858,1,0,765,0
1,1,11,975,-49,974,2.336667,-3.296879,-0.649639,0.796302,0.015415,0.3446,16.025042,0.007141,975,1,0,1023,0
1,1,12,607,-417,606,0.314019,0.351635,-0.037616,0.999293,0.101844,0.5127,16.656504,0.007432,607,1,0,597,0
1,1,13,34,34,33,2.831083,-1.671012,-1.781090,1.000000,0.067025,0.4766,15.785247,0.006404,34,1,0,562,0
1,1,14,288,288,287,-1.747644,0.846051,-2.593695,1.000000,0.059262,0.4690,15.524845,0.006462,288,1,0,478,0
1,1,15,615,-409,614,-2.835259,-0.043185,-2.792074,1.000000,0.072729,0.4838,16.572746,0.007384,615,1,0,267,0
1,1,16,950,-74,949,0.075720,-1.130801,1.206521,0.356272,-0.566376,0.1525,16.244822,0.006640,950,1,0,917,0
1,1,17,784,-240,783,2.941637,1.780179,1.161458,0.398002,-0.386860,0.1715,17.543436,0.008179,784,1,0,656,0
1,1,18,811,-213,810,-2.810966,5.807554,-2.335335,1.000000,0.301231,0.7115,17.141367,0.007640,811,1,0,889,0
1,1,19,34,34,33,-0.238209,0.054951,-0.293160,0.957336,0.093425,0.4873,16.601080,0.007308,34,1,0,510,0
1,1,20,544,-480,543,2.333728,2.334548,-0.000820,1.000000,0.081817,0.4927,16.730558,0.007249,544,1,0,860,0
1,1,21,594,-430,593,2.718839,4.905665,-2.186826,1.000000,0.005248,0.4140,14.818336,0.005828,594,1,0,553,0
1,1,22,751,-273,750,-0.090786,5.290776,0.901624,0.620337,-0.191874,0.2592,16.882204,0.007358,751,1,0,629,0
1,1,23,949,-75,948,0.977046,0.294325,0.682721,0.775859,-0.115248,0.3217,16.972382,0.007541,949,1,0,759,0
1,1,24,125,125,124,1.710128,1.362157,0.347971,0.940067,0.047402,0.4363,18.372391,0.008580,125,1,0,874,0
1,1,25,196,196,195,1.965766,2.443210,-0.477444,0.888172,-0.099157,0.3652,16.312885,0.006594,196,1,0,720,0
1,1,26,404,404,403,2.133808,2.698847,-0.565040,0.844567,-0.016045,0.3477,16.149075,0.006611,404,1,0,314,0
1,1,27,879,-145,878,1.483400,2.389445,-0.906045,0.616864,-0.257001,0.2580,16.722982,0.007514,879,1,0,602,0
1,1,28,13,13,12,1.711928,1.651442,0.060486,0.998171,0.100045,0.5108,17.270905,0.007689,13,1,0,7,0
1,1,29,547,-477,546,1.985485,1.879970,0.105515,0.994438,0.165145,0.5757,18.176979,0.008549,547,1,0,610,0
1,1,30,600,-424,599,-1.400836,2.214012,2.668337,1.000000,0.025657,0.4349,15.588815,0.006137,600,1,0,807,0
1,1,31,668,-356,667,-1.755645,-1.127280,-0.628365,0.808990,-0.107582,0.3356,17.759790,0.007989,668,1,0,897,0
1,1,32,568,-456,567,-1.587891,-1.482088,-0.105803,0.994408,0.065447,0.4714,14.672194,0.005433,568,1,0,749,0
1,1,33,429,429,428,-1.661932,-1.420138,-0.241794,0.970910,0.165090,0.5654,17.264091,0.007937,429,1,0,584,0
1,1,34,790,-234,789,-1.040855,-1.735973,0.695117,0.767979,-0.057024,0.3183,16.360357,0.007416,790,1,0,934,0
2,2,0,961,-63,960,-3.021374,-4.201725,1.180351,0.380600,-0.559172,0.1632,16.956976,0.007331,961,1,0,803,0
2,2,1,239,239,238,-1.498003,-3.297823,1.799820,1.000000,0.093803,0.5044,16.602571,0.007064,239,1,0,826,0
2,2,2,48,48,47,-1.335724,0.025369,-1.361093,1.000000,0.369242,0.7192,22.083788,0.012810,48,1,0,922,0
2,2,3,650,-374,649,1.187742,0.187647,1.000094,0.540223,-0.439649,0.2254,15.475210,0.006236,650,1,0,718,0
2,2,4,724,-300,723,2.823005,2.711113,0.111892,0.993747,0.014656,0.4225,16.271458,0.006889,724,1,0,86,0
2,2,5,75,75,74,-0.071739,4.458268,1.753178,1.000000,0.104028,0.5154,16.776213,0.007591,75,1,0,468,0
2,2,6,503,503,502,2.355609,1.563524,0.792084,0.702363,-0.112395,0.2935,17.920197,0.008398,503,1,0,89,0
2,2,7,376,376,375,0.073488,3.990872,2.365801,1.000000,0.027045,0.4404,18.718643,0.008893,376,1,0,713,0
2,2,8,946,-78,945,2.404449,-2.208633,-1.670102,1.000000,0.206233,0.6165,15.975615,0.006833,946,1,0,865,0
2,2,9,1000,-24,999,-2.779470,4.735411,-1.231696,0.332639,-0.436720,0.1452,17.404882,0.008084,1000,1,0,492,0
2,2,10,985,-39,984,-0.385310,-1.680205,1.294895,1.000000,0.205737,0.6203,18.907866,0.009716,985,1,0,765,0
2,2,11,61,61,60,-1.180365,1.945652,-3.126017,1.000000,0.118241,0.5286,16.340654,0.006930,61,1,0,1023,0
2,2,12,499,499,498,-0.882491,-0.081100,-0.801391,0.695708,-0.286896,0.2880,15.658809,0.006450,499,1,0,597,0
2,2,13,699,-325,698,-0.207637,-0.584617,0.376979,0.929781,0.032769,0.4146,15.960833,0.006618,699,1,0,562,0
2,2,14,248,248,247,0.190697,0.090237,0.100460,0.994958,0.022385,0.4348,19.905214,0.009624,248,1,0,478,0
2,2,15,906,-118,905,1.038117,0.589031,0.449086,0.900844,0.033583,0.4051,17.043859,0.007474,906,1,0,267,0
2,2,16,377,377,376,1.040770,1.712971,-0.672201,0.782453,-0.014322,0.3268,19.383669,0.009192,377,1,0,917,0
2,2,17,29,29,28,1.704343,1.439104,0.265239,0.965030,-0.033511,0.3966,16.765228,0.007069,29,1,0,656,0
2,2,18,382,382,381,-0.458627,2.367915,-2.826543,1.000000,0.342270,0.7128,17.804010,0.008546,382,1,0,889,0
2,2,19,671,-353,670,-2.490045,-0.455974,-2.034071,1.000000,0.087112,0.4974,16.026016,0.006871,671,1,0,510,0
2,2,20,940,-84,939,-1.679727,-4.521463,2.841737,1.000000,0.090117,0.5008,16.822926,0.007135,940,1,0,860,0
2,2,21,232,232,231,2.604684,-3.711145,0.032643,0.999467,0.292521,0.7066,19.278442,0.009521,232,1,0,553,0
2,2,22,752,-272,751,2.702079,0.605910,2.096169,1.000000,0.046156,0.4557,15.768004,0.006354,752,1,0,629,0
2,2,23,980,-44,979,0.135493,2.799473,-2.663981,1.000000,0.062339,0.4750,17.550728,0.008464,980,1,0,759,0
2,2,24,443,443,442,0.768719,-1.863282,2.632001,1.000000,0.096450,0.5060,15.519449,0.006348,443,1,0,874,0
2,2,25,321,321,320,0.861717,0.866114,-0.004397,0.999990,0.068884,0.4809,17.579987,0.008027,321,1,0,720,0
2,2,26,166,166,165,-0.496005,0.954715,-1.450720,1.000000,0.106381,0.5163,15.807002,0.006581,166,1,0,314,0
2,2,27,552,-472,551,-2.890430,-0.403007,-2.487423,1.000000,0.016581,0.4274,16.768095,0.007210,552,1,0,602,0
2,2,28,676,-348,675,0.362957,-4.248153,-1.672075,1.000000,0.094089,0.5081,19.237289,0.009370,676,1,0,7,0
2,2,29,885,-139,884,-0.051261,-2.031467,1.980206,1.000000,0.045282,0.4555,16.506563,0.006834,885,1,0,610,0
2,2,30,259,259,258,-1.326134,-2.445686,1.119552,0.436086,-0.507358,0.1839,15.710204,0.006342,259,1,0,775,0
2,2,31,268,268,267,0.074523,-2.601007,2.675530,1.000000,0.143244,0.5544,17.094027,0.007420,268,1,0,912,0
2,2,32,802,-222,801,-0.891585,-0.339695,-0.551890,0.851535,0.280731,0.6368,19.589849,0.010292,802,1,0,768,0
