dataset,snr_db,seed,packet_index,payload_symbol_index,scope,dimension,snapshots,diagonal_loading,diagonal_cv,mean_abs_correlation,max_abs_correlation,condition_number
0_0_0_10_14_32,-26.0,45,6,4,symbol_null,4,1000,0.05,0.030077869567818067,0.029064897889768557,0.05727152845899267,1.194659293296981
0_0_0_10_14_32,-26.0,45,6,5,symbol_null,4,1000,0.05,0.03503299950399695,0.028843373890500176,0.04650665022123284,1.1794657239757909
0_0_0_10_14_32,-26.0,45,6,6,symbol_null,4,1000,0.05,0.043509922365580364,0.028658761781940958,0.04652392906855765,1.1962192961007505
0_0_0_10_14_32,-26.0,45,6,7,symbol_null,4,1000,0.05,0.027497530231984257,0.027579830084924834,0.04502098955072347,1.1766171290186498
0_0_0_10_14_32,-26.0,45,6,8,symbol_null,4,1000,0.05,0.025574444491496574,0.02042673238303493,0.02853949030715515,1.1191571156713145
0_0_0_10_14_32,-26.0,45,6,9,symbol_null,4,1000,0.05,0.03329427517731684,0.024412131225173838,0.0462554828335459,1.1688034826356772
0_0_0_10_14_32,-26.0,45,6,10,symbol_null,4,1002,0.05,0.019783816750899786,0.01646407608577972,0.023467663538453774,1.0962700373550878
0_0_0_10_14_32,-26.0,45,6,11,symbol_null,4,1002,0.05,0.026950763268472146,0.020554863668422397,0.0458077446333673,1.1407090502576265
0_0_0_10_14_32,-26.0,45,6,12,symbol_null,4,1000,0.05,0.02149196951655049,0.026486687280931242,0.03812118217554939,1.1518741440354008
0_0_0_10_14_32,-26.0,45,6,13,symbol_null,4,1000,0.05,0.03031963104210798,0.021082702286841434,0.042208684657274495,1.147595549081078
0_0_0_10_14_32,-26.0,45,6,14,symbol_null,4,1000,0.05,0.0160833762431536,0.02428238611521875,0.037197332930845685,1.130842341031369
0_0_0_10_14_32,-26.0,45,6,15,symbol_null,4,1000,0.05,0.02127884976306085,0.01829285600132269,0.027511040231276488,1.1001025056484908
0_0_0_10_14_32,-26.0,45,6,16,symbol_null,4,1000,0.05,0.028449980604545032,0.027756741279432437,0.05116819094625449,1.1777230127596074
0_0_0_10_14_32,-26.0,45,6,17,symbol_null,4,1000,0.05,0.019989585051348405,0.023747091259914557,0.04262518248750148,1.1473940147331871
0_0_0_10_14_32,-26.0,45,6,18,symbol_null,4,1000,0.05,0.01807659869449103,0.02680852559494717,0.046524279834199024,1.1602531697216107
0_0_0_10_14_32,-26.0,45,6,19,symbol_null,4,1000,0.05,0.026211071285198145,0.03131180257302971,0.05263111892954578,1.1916010769981826
0_0_0_10_14_32,-26.0,45,6,20,symbol_null,4,1000,0.05,0.009945811084868004,0.03557556682164604,0.059781389043892595,1.1975054334901603
0_0_0_10_14_32,-26.0,45,6,21,symbol_null,4,1000,0.05,0.011235043799108502,0.0345765380654618,0.061125401434268596,1.1873698592346087
0_0_0_10_14_32,-26.0,45,6,22,symbol_null,4,1000,0.05,0.04147182728557537,0.02010380493711272,0.03005669958712487,1.1615164226226826
0_0_0_10_14_32,-26.0,45,6,23,symbol_null,4,1000,0.05,0.030826340154307567,0.024850854070022285,0.04033760943847057,1.1605939881272553
0_0_0_10_14_32,-26.0,45,6,24,symbol_null,4,1000,0.05,0.028104192245048426,0.02432031487415887,0.03515772491945187,1.1494447029356394
0_0_0_10_14_32,-26.0,45,6,25,symbol_null,4,1000,0.05,0.018828933930231686,0.018062004220970956,0.026456553194458447,1.1139848844143296
0_0_0_10_14_32,-26.0,45,6,26,symbol_null,4,1000,0.05,0.02129845666089119,0.02157811052191003,0.04567366143120442,1.1336654743489818
0_0_0_10_14_32,-26.0,45,6,27,symbol_null,4,1000,0.05,0.027334652983796046,0.025056228352303814,0.05614784631975965,1.1590641688800474
0_0_0_10_14_32,-26.0,45,6,28,symbol_null,4,1000,0.05,0.028848261412939048,0.03181161051568969,0.05026003345817714,1.184481073093874
0_0_0_10_14_32,-26.0,45,6,29,symbol_null,4,1000,0.05,0.022013107636455906,0.021372075138141853,0.04691746030886965,1.141837688994549
0_0_0_10_14_32,-26.0,45,6,30,symbol_null,4,1000,0.05,0.02282434944698917,0.028745875450713585,0.04278145068003103,1.1588730863913803
0_0_0_10_14_32,-26.0,45,6,31,symbol_null,4,1000,0.05,0.03227299565018333,0.028042909701400706,0.03655897306904623,1.1755007212970607
0_0_0_10_14_32,-26.0,45,6,32,symbol_null,4,1001,0.05,0.03154350329035192,0.026187178432591867,0.05330442189664248,1.1809981583144764
0_0_0_10_14_32,-26.0,45,6,33,symbol_null,4,1000,0.05,0.019703688650584743,0.02894702118709501,0.04539250076338324,1.1700157445671948
0_0_0_10_14_32,-26.0,45,6,34,symbol_null,4,1000,0.05,0.01818366847483516,0.03084120221212541,0.044969160929913515,1.1675145029548561
0_0_0_10_14_32,-26.0,45,7,,packet_null,4,35006,0.05,0.006915100760010236,0.011665359476022636,0.017014995263385495,1.060378285788117
0_0_0_10_14_32,-26.0,45,7,0,symbol_null,4,1000,0.05,0.031193959064888747,0.021428712751748926,0.04537248375627427,1.152158925035916
0_0_0_10_14_32,-26.0,45,7,1,symbol_null,4,1000,0.05,0.0232476091276098,0.027282889727531647,0.043621656358442,1.1471435508193875
0_0_0_10_14_32,-26.0,45,7,2,symbol_null,4,1000,0.05,0.019590110041859565,0.029236963598657236,0.0531506943189537,1.1699820004042674
0_0_0_10_14_32,-26.0,45,7,3,symbol_null,4,1002,0.05,0.01409083091088219,0.029311593409876286,0.0531441133846168,1.1748345804580724
0_0_0_10_14_32,-26.0,45,7,4,symbol_null,4,1000,0.05,0.015580127802459839,0.03138819367358178,0.05454447508046444,1.1942126413854357
0_0_0_10_14_32,-26.0,45,7,5,symbol_null,4,1000,0.05,0.039794291378552796,0.030488765475445285,0.072047046211993,1.216619175145416
0_0_0_10_14_32,-26.0,45,7,6,symbol_null,4,1000,0.05,0.04508832734568813,0.036612154943178134,0.04898566759627473,1.2464809517928102
0_0_0_10_14_32,-26.0,45,7,7,symbol_null,4,1000,0.05,0.02822061646477583,0.030833140737032902,0.04233139878386202,1.162539289244712
0_0_0_10_14_32,-26.0,45,7,8,symbol_null,4,1000,0.05,0.03657646939261223,0.03135803550364848,0.056951523831928884,1.2059692685125856
0_0_0_10_14_32,-26.0,45,7,9,symbol_null,4,1001,0.05,0.03899317486620094,0.032402243594434055,0.053829458355489024,1.2126658889082007
0_0_0_10_14_32,-26.0,45,7,10,symbol_null,4,1000,0.05,0.027845592822027716,0.026615426010373852,0.04503247219558251,1.1758967850856619
0_0_0_10_14_32,-26.0,45,7,11,symbol_null,4,1000,0.05,0.03109307786008153,0.02381799973292749,0.05065046656340658,1.147908639744849
0_0_0_10_14_32,-26.0,45,7,12,symbol_null,4,1000,0.05,0.020255075823683896,0.023006198713514402,0.0363374115648418,1.141113514257806
0_0_0_10_14_32,-26.0,45,7,13,symbol_null,4,1000,0.05,0.01905508260264259,0.0322781558084319,0.044472377034410975,1.179237309376639
0_0_0_10_14_32,-26.0,45,7,14,symbol_null,4,1002,0.05,0.02781065892884196,0.02808553513730087,0.0500567248752863,1.1852388745457507
0_0_0_10_14_32,-26.0,45,7,15,symbol_null,4,1000,0.05,0.031121446274898403,0.032568489516983726,0.04846884645526462,1.189288727186264
0_0_0_10_14_32,-26.0,45,7,16,symbol_null,4,1000,0.05,0.010775870083370909,0.03308434661560584,0.054429159546544426,1.1776232284632715
0_0_0_10_14_32,-26.0,45,7,17,symbol_null,4,1000,0.05,0.030963370941588048,0.02858792863535689,0.042095365061498496,1.1568328898766924
0_0_0_10_14_32,-26.0,45,7,18,symbol_null,4,1000,0.05,0.02539399908464575,0.02616435283015457,0.03584928112285484,1.1646175236098126
0_0_0_10_14_32,-26.0,45,7,19,symbol_null,4,1000,0.05,0.020571119862240982,0.031217038728272372,0.053182321969240616,1.1814270501748583
0_0_0_10_14_32,-26.0,45,7,20,symbol_null,4,1000,0.05,0.016496577237247713,0.019612999458852427,0.04456576974083794,1.117759919269627
0_0_0_10_14_32,-26.0,45,7,21,symbol_null,4,1000,0.05,0.022763166626229802,0.035946682615190406,0.06217983028801608,1.2295559117200987
0_0_0_10_14_32,-26.0,45,7,22,symbol_null,4,1001,0.05,0.007007998018791659,0.046921869532522,0.0662916358414644,1.2554700565343917
0_0_0_10_14_32,-26.0,45,7,23,symbol_null,4,1000,0.05,0.022221677527000737,0.01882072372735469,0.028234946909651382,1.1022572119478902
0_0_0_10_14_32,-26.0,45,7,24,symbol_null,4,1000,0.05,0.016383388889825243,0.024681045282015538,0.06666631998469996,1.178156927978515
0_0_0_10_14_32,-26.0,45,7,25,symbol_null,4,1000,0.05,0.043053909026328496,0.02662098512060841,0.036908125084100324,1.198592546927752
0_0_0_10_14_32,-26.0,45,7,26,symbol_null,4,1000,0.05,0.01431609656738346,0.028754898228021044,0.04915628958734796,1.1672772177268604
0_0_0_10_14_32,-26.0,45,7,27,symbol_null,4,1000,0.05,0.0128460749821805,0.021757396449562035,0.040139165508531034,1.1311076237253257
0_0_0_10_14_32,-26.0,45,7,28,symbol_null,4,1000,0.05,0.04055275517470221,0.031745013205832,0.05524644272585821,1.196675159511037
0_0_0_10_14_32,-26.0,45,7,29,symbol_null,4,1000,0.05,0.02701034816218358,0.020817747537854762,0.03992604358433588,1.140710501478497
0_0_0_10_14_32,-26.0,45,7,30,symbol_null,4,1000,0.05,0.03380642070445807,0.022867163553227782,0.033997928176264874,1.166608383348453
0_0_0_10_14_32,-26.0,45,7,31,symbol_null,4,1000,0.05,0.024876622736549635,0.023414369431052278,0.06348746877233638,1.164941535374306
0_0_0_10_14_32,-26.0,45,7,32,symbol_null,4,1000,0.05,0.028956320705423352,0.022479314829646532,0.0362902800866371,1.1463171365784859
0_0_0_10_14_32,-26.0,45,7,33,symbol_null,4,1000,0.05,0.03570627863950278,0.028361963162609364,0.051674000557589514,1.1709391647238565
0_0_0_10_14_32,-26.0,45,7,34,symbol_null,4,1000,0.05,0.015692687533010306,0.022003598681099596,0.04062398831542296,1.1424183398938343
0_0_0_10_14_32,-26.0,46,,,offpacket_fixed,4,4096,0.05,0.014296975011885963,0.008115243783484287,0.012920553645021302,1.054377611768233
0_0_0_10_14_32,-26.0,46,0,,packet_null,4,35003,0.05,0.005570437627441883,0.011122723664834284,0.013922617565458864,1.0568324920466865
0_0_0_10_14_32,-26.0,46,0,0,symbol_null,4,1000,0.05,0.01596102516208306,0.02874084301527853,0.04200029043548036,1.1612026159136157
0_0_0_10_14_32,-26.0,46,0,1,symbol_null,4,1000,0.05,0.013439701345792046,0.025666203278463764,0.037975491731712094,1.1322424291271893
0_0_0_10_14_32,-26.0,46,0,2,symbol_null,4,1000,0.05,0.02698331756008682,0.032549943229157864,0.05642905547848853,1.2041933085709593
0_0_0_10_14_32,-26.0,46,0,3,symbol_null,4,1000,0.05,0.03363142436869639,0.022561963433255696,0.04879769568470731,1.1427283624992517
0_0_0_10_14_32,-26.0,46,0,4,symbol_null,4,1000,0.05,0.04353140882974456,0.02193160281517347,0.03824921760859727,1.1642221183614456
0_0_0_10_14_32,-26.0,46,0,5,symbol_null,4,1000,0.05,0.02935016709948111,0.031172270400552166,0.04457241572172741,1.1813025914843707
0_0_0_10_14_32,-26.0,46,0,6,symbol_null,4,1000,0.05,0.05145798729579409,0.02724899729863797,0.04652393585733158,1.207488629579025
0_0_0_10_14_32,-26.0,46,0,7,symbol_null,4,1000,0.05,0.02841699255731226,0.0328587379306969,0.06165715558631008,1.1986958024273555
0_0_0_10_14_32,-26.0,46,0,8,symbol_null,4,1000,0.05,0.03824687511253667,0.03771781169146101,0.04934487854047666,1.2439914741719162
0_0_0_10_14_32,-26.0,46,0,9,symbol_null,4,1002,0.05,0.04084391623412803,0.028908235013181266,0.03900768552720892,1.1982566738837424
0_0_0_10_14_32,-26.0,46,0,10,symbol_null,4,1000,0.05,0.02215934964138732,0.031476062791088465,0.052560521760277645,1.1850786417224262
0_0_0_10_14_32,-26.0,46,0,11,symbol_null,4,1000,0.05,0.023211557906029454,0.027554745334706917,0.03794897139761315,1.1554099172060834
0_0_0_10_14_32,-26.0,46,0,12,symbol_null,4,1000,0.05,0.022168796559490996,0.02388036916362221,0.03229150723071887,1.1367211223470253
0_0_0_10_14_32,-26.0,46,0,13,symbol_null,4,1000,0.05,0.029816422744924277,0.023468576820994735,0.03677099981309966,1.1498291679459423
0_0_0_10_14_32,-26.0,46,0,14,symbol_null,4,1000,0.05,0.018835648478207775,0.013870277402098454,0.02268135371455017,1.0965123792272928
0_0_0_10_14_32,-26.0,46,0,15,symbol_null,4,1000,0.05,0.024107701989660557,0.02620194193836489,0.035795296288040304,1.1550007728726273
0_0_0_10_14_32,-26.0,46,0,16,symbol_null,4,1000,0.05,0.026006529303783575,0.020084338014814407,0.04184092056407947,1.1356972376774244
0_0_0_10_14_32,-26.0,46,0,17,symbol_null,4,1000,0.05,0.024581222442820298,0.028250489009052904,0.04257499399664852,1.1671832477960102
0_0_0_10_14_32,-26.0,46,0,18,symbol_null,4,1000,0.05,0.0479704050521774,0.035139460395386554,0.0551039628753512,1.2301733836740738
0_0_0_10_14_32,-26.0,46,0,19,symbol_null,4,1000,0.05,0.021938192412934803,0.021003124494453112,0.037171349494304284,1.1361814653731739
0_0_0_10_14_32,-26.0,46,0,20,symbol_null,4,1001,0.05,0.009606627706728014,0.025383351598226318,0.056395038132364066,1.1518182262925902
0_0_0_10_14_32,-26.0,46,0,21,symbol_null,4,1000,0.05,0.031015072205526923,0.03570610419091952,0.07132515941874236,1.2199858772123198
0_0_0_10_14_32,-26.0,46,0,22,symbol_null,4,1000,0.05,0.019168804330486185,0.040457405951769145,0.06343853522843619,1.2154864606085078
0_0_0_10_14_32,-26.0,46,0,23,symbol_null,4,1000,0.05,0.02769061684583612,0.03150969695221922,0.04468652691068244,1.1809864761700883
0_0_0_10_14_32,-26.0,46,0,24,symbol_null,4,1000,0.05,0.029509818500350282,0.026071660868029974,0.06380558645037192,1.1901711756499997
0_0_0_10_14_32,-26.0,46,0,25,symbol_null,4,1000,0.05,0.007981216561248781,0.029811603550955666,0.043927834125638304,1.1511674308424253
0_0_0_10_14_32,-26.0,46,0,26,symbol_null,4,1000,0.05,0.014124863677249477,0.023793489254034506,0.03677456127464344,1.139668488796477
0_0_0_10_14_32,-26.0,46,0,27,symbol_null,4,1000,0.05,0.035279017789987016,0.02414053297889958,0.035892559851934513,1.1572400369946851
0_0_0_10_14_32,-26.0,46,0,28,symbol_null,4,1000,0.05,0.02929275653650104,0.021804864210374603,0.031147507887903544,1.140394181769491
0_0_0_10_14_32,-26.0,46,0,29,symbol_null,4,1000,0.05,0.009985884104043339,0.03385835585164442,0.04689794641651708,1.182179191274096
0_0_0_10_14_32,-26.0,46,0,30,symbol_null,4,1000,0.05,0.013941368169755957,0.01866420866786946,0.03922276349943696,1.1222114928424884
0_0_0_10_14_32,-26.0,46,0,31,symbol_null,4,1000,0.05,0.016421703802504975,0.028772998708632754,0.03799468280187653,1.1560626747538416
0_0_0_10_14_32,-26.0,46,0,32,symbol_null,4,1000,0.05,0.023196311526448656,0.03143711847757131,0.046939065201398,1.181417589092112
0_0_0_10_14_32,-26.0,46,0,33,symbol_null,4,1000,0.05,0.029195336926105885,0.026942573898697225,0.057827251537220396,1.1709189341031945
0_0_0_10_14_32,-26.0,46,0,34,symbol_null,4,1000,0.05,0.030146423173497906,0.0293168861169327,0.0517745643136297,1.19673733305598
0_0_0_10_14_32,-26.0,46,2,,packet_null,4,35007,0.05,0.00470529708171078,0.007865163438501428,0.013991473553180344,1.045980177272743
0_0_0_10_14_32,-26.0,46,2,0,symbol_null,4,1000,0.05,0.044334744957454375,0.030806343429751176,0.047455121934674056,1.216874605475943
0_0_0_10_14_32,-26.0,46,2,1,symbol_null,4,1000,0.05,0.01328062402632207,0.03359670544321205,0.056529050971116386,1.1789362934121193
0_0_0_10_14_32,-26.0,46,2,2,symbol_null,4,1001,0.05,0.00956826620096269,0.02126858849114456,0.034775473579695945,1.1189965268682558
0_0_0_10_14_32,-26.0,46,2,3,symbol_null,4,1002,0.05,0.02063907310589442,0.02592304027944096,0.056609878431188594,1.1637978772441882
0_0_0_10_14_32,-26.0,46,2,4,symbol_null,4,1000,0.05,0.006304014461754261,0.034427192617680506,0.06373229693198545,1.201902364946032
0_0_0_10_14_32,-26.0,46,2,5,symbol_null,4,1000,0.05,0.02760254230424589,0.028965955655857967,0.06710331530083218,1.1909509424920504
0_0_0_10_14_32,-26.0,46,2,6,symbol_null,4,1000,0.05,0.016592083461272427,0.02079945446978804,0.03531579859042627,1.1184396933063285
0_0_0_10_14_32,-26.0,46,2,7,symbol_null,4,1000,0.05,0.02377568546878518,0.03770729944747533,0.05743281703034689,1.223557824315033
0_0_0_10_14_32,-26.0,46,2,8,symbol_null,4,1000,0.05,0.021727760905789092,0.036653564761244865,0.07894495908831636,1.2236733763372842
0_0_0_10_14_32,-26.0,46,2,9,symbol_null,4,1000,0.05,0.023552923551357047,0.023126421263058767,0.04203771064789947,1.1412401864320443
0_0_0_10_14_32,-26.0,46,2,10,symbol_null,4,1000,0.05,0.028880414741557992,0.03388563060189014,0.051685113987594365,1.1955316525921358
0_0_0_10_14_32,-26.0,46,2,11,symbol_null,4,1000,0.05,0.022405609826092267,0.033886723687148824,0.05498467209034388,1.1882060869684952
0_0_0_10_14_32,-26.0,46,2,12,symbol_null,4,1000,0.05,0.01819815142890006,0.03258152595014672,0.05179220825985788,1.1903633569240424
0_0_0_10_14_32,-26.0,46,2,13,symbol_null,4,1000,0.05,0.036457910434215576,0.030712639098481643,0.03876631771413086,1.1999852710132735
0_0_0_10_14_32,-26.0,46,2,14,symbol_null,4,1000,0.05,0.03353129182214104,0.022732340812829155,0.042967234995350136,1.1627651219428083
0_0_0_10_14_32,-26.0,46,2,15,symbol_null,4,1000,0.05,0.02014162247250379,0.022007747068194538,0.031792957137715766,1.11277259430042
0_0_0_10_14_32,-26.0,46,2,16,symbol_null,4,1000,0.05,0.008807095534017987,0.01856453113438286,0.03139335486819968,1.1103732302628184
0_0_0_10_14_32,-26.0,46,2,17,symbol_null,4,1000,0.05,0.0323238036595112,0.023577448142827417,0.03752829278462517,1.1539624255276604
0_0_0_10_14_32,-26.0,46,2,18,symbol_null,4,1000,0.05,0.0188281107878577,0.026157862064647514,0.06512229560607398,1.1921809371780594
0_0_0_10_14_32,-26.0,46,2,19,symbol_null,4,1000,0.05,0.019273197183063924,0.01693943123540389,0.027319923171373172,1.1088243620726053
0_0_0_10_14_32,-26.0,46,2,20,symbol_null,4,1000,0.05,0.02720207663909755,0.02224097967093974,0.033506638768799266,1.1293326797912047
0_0_0_10_14_32,-26.0,46,2,21,symbol_null,4,1000,0.05,0.01481811274356443,0.029581775346165056,0.06016256177185379,1.183404334090334
0_0_0_10_14_32,-26.0,46,2,22,symbol_null,4,1000,0.05,0.030816917819546295,0.027749296311348922,0.0697075131144031,1.1968278793271907
0_0_0_10_14_32,-26.0,46,2,23,symbol_null,4,1000,0.05,0.05012088318671452,0.022605324385906896,0.05234220208271866,1.1812421654981433
0_0_0_10_14_32,-26.0,46,2,24,symbol_null,4,1000,0.05,0.03728487599774553,0.029254528546515907,0.054765725438908744,1.2016494219538578
0_0_0_10_14_32,-26.0,46,2,25,symbol_null,4,1000,0.05,0.018292819441619007,0.031188446265426852,0.050961794177225,1.1804285818390703
0_0_0_10_14_32,-26.0,46,2,26,symbol_null,4,1000,0.05,0.007815350990873111,0.0424696570058618,0.05907607020018655,1.2122416538976235
0_0_0_10_14_32,-26.0,46,2,27,symbol_null,4,1000,0.05,0.01582908661009277,0.017964058355762615,0.030233735278092342,1.1089352324545088
0_0_0_10_14_32,-26.0,46,2,28,symbol_null,4,1000,0.05,0.036566086295007384,0.035600729963143694,0.06262327222705336,1.2396076617054792
0_0_0_10_14_32,-26.0,46,2,29,symbol_null,4,1000,0.05,0.02647260834769855,0.025138749636200455,0.0352903269031364,1.1572964546746034
0_0_0_10_14_32,-26.0,46,2,30,symbol_null,4,1000,0.05,0.01697424662962848,0.021906502846160514,0.04971523851681665,1.1318582559331885
0_0_0_10_14_32,-26.0,46,2,31,symbol_null,4,1002,0.05,0.022309929781462786,0.03939405878546086,0.05536274602452265,1.2179681147551678
0_0_0_10_14_32,-26.0,46,2,32,symbol_null,4,1002,0.05,0.01564323904754096,0.031058219112574188,0.03721683305448461,1.1530022494351406
0_0_0_10_14_32,-26.0,46,2,33,symbol_null,4,1000,0.05,0.010573162565132917,0.026065018094016176,0.03883795313406697,1.137586621508567
0_0_0_10_14_32,-26.0,46,2,34,symbol_null,4,1000,0.05,0.026068702537433937,0.027608446414200846,0.051273809842907594,1.16995118217777
0_0_0_10_14_32,-26.0,46,3,,packet_null,4,35008,0.05,0.0038408936404432654,0.00936316690424095,0.014919468210249929,1.0486312818353174
0_0_0_10_14_32,-26.0,46,3,0,symbol_null,4,1000,0.05,0.016565062973188844,0.030271258825044268,0.06149344030431185,1.1835095280218633
0_0_0_10_14_32,-26.0,46,3,1,symbol_null,4,1002,0.05,0.02214744944826563,0.03077010359719666,0.060281224342906004,1.1872325732116014
0_0_0_10_14_32,-26.0,46,3,2,symbol_null,4,1002,0.05,0.020351565864349785,0.021009828259837143,0.03387715533427752,1.1242244106753678
0_0_0_10_14_32,-26.0,46,3,3,symbol_null,4,1001,0.05,0.01732252572801258,0.020293224693514463,0.027487438784777482,1.1225100619280959
0_0_0_10_14_32,-26.0,46,3,4,symbol_null,4,1000,0.05,0.02087453688834548,0.029062196683293115,0.04892040185747044,1.172822247267089
0_0_0_10_14_32,-26.0,46,3,5,symbol_null,4,1000,0.05,0.017076586859948416,0.02844116731834975,0.0515545781569978,1.1596223921408562
0_0_0_10_14_32,-26.0,46,3,6,symbol_null,4,1000,0.05,0.0199779038745766,0.037067053151215466,0.07685900206876811,1.2442533218925271
0_0_0_10_14_32,-26.0,46,3,7,symbol_null,4,1000,0.05,0.03337084650253708,0.03223675715052488,0.05239935573341849,1.2096971209469394
0_0_0_10_14_32,-26.0,46,3,8,symbol_null,4,1000,0.05,0.010308809277374011,0.026469356003351152,0.05557983635675976,1.1615657283109613
0_0_0_10_14_32,-26.0,46,3,9,symbol_null,4,1000,0.05,0.032573919258081986,0.03061931313727459,0.0492195123771495,1.1905472507879211
0_0_0_10_14_32,-26.0,46,3,10,symbol_null,4,1000,0.05,0.027236487571072433,0.018676788794601176,0.028449533143393494,1.1227266656230588
0_0_0_10_14_32,-26.0,46,3,11,symbol_null,4,1000,0.05,0.02440072309342509,0.024999817423907836,0.045377312275102506,1.1527544689599725
0_0_0_10_14_32,-26.0,46,3,12,symbol_null,4,1000,0.05,0.04564873182097425,0.02810373375273668,0.051298001870347755,1.2156805871327798
0_0_0_10_14_32,-26.0,46,3,13,symbol_null,4,1000,0.05,0.03649567441690448,0.02387875484964257,0.04396932983065843,1.1571722412365955
0_0_0_10_14_32,-26.0,46,3,14,symbol_null,4,1000,0.05,0.02081502628685757,0.026469040059450614,0.044961879128067136,1.147329386942176
0_0_0_10_14_32,-26.0,46,3,15,symbol_null,4,1000,0.05,0.02828114421314714,0.024622580264070937,0.03640861535205691,1.1483833013097644
0_0_0_10_14_32,-26.0,46,3,16,symbol_null,4,1000,0.05,0.03645834710820514,0.033465100621084314,0.054462905237591445,1.2192268559572246
0_0_0_10_14_32,-26.0,46,3,17,symbol_null,4,1000,0.05,0.01045264869594618,0.033497397935747054,0.04388542078153211,1.1701610194679055
0_0_0_10_14_32,-26.0,46,3,18,symbol_null,4,1000,0.05,0.03904045015525619,0.02217622161983709,0.05401267860447092,1.1690764119532562
0_0_0_10_14_32,-26.0,46,3,19,symbol_null,4,1000,0.05,0.02376792690378323,0.027245656894708842,0.05358387368992393,1.154375660852018
0_0_0_10_14_32,-26.0,46,3,20,symbol_null,4,1000,0.05,0.02967991805968307,0.031562533335814616,0.051414501962926816,1.1852085746267977
0_0_0_10_14_32,-26.0,46,3,21,symbol_null,4,1000,0.05,0.006828782521100358,0.01745002770495363,0.03795331863753954,1.1067774400275805
0_0_0_10_14_32,-26.0,46,3,22,symbol_null,4,1000,0.05,0.019574725720159537,0.02078716889735756,0.035761169869895575,1.1234091022180477
0_0_0_10_14_32,-26.0,46,3,23,symbol_null,4,1000,0.05,0.008882267130497272,0.029558465954224386,0.043621644700829465,1.1630228596715884
0_0_0_10_14_32,-26.0,46,3,24,symbol_null,4,1000,0.05,0.03878969905758671,0.02762028278003296,0.04693764921591767,1.1805215223622532
0_0_0_10_14_32,-26.0,46,3,25,symbol_null,4,1000,0.05,0.015843487503544296,0.02533922348920578,0.04957042670922287,1.146489954585915
0_0_0_10_14_32,-26.0,46,3,26,symbol_null,4,1000,0.05,0.044487438497061535,0.02374525151927777,0.05068068482356451,1.2019871809075158
0_0_0_10_14_32,-26.0,46,3,27,symbol_null,4,1001,0.05,0.025180724411792827,0.03777072862026341,0.055972370324816376,1.2307911688981898
0_0_0_10_14_32,-26.0,46,3,28,symbol_null,4,1000,0.05,0.02284182075530492,0.026854163977222678,0.045023026467695855,1.1469009357312219
0_0_0_10_14_32,-26.0,46,3,29,symbol_null,4,1002,0.05,0.012374569338513561,0.02348687819191216,0.037903865654753864,1.131501048772412
0_0_0_10_14_32,-26.0,46,3,30,symbol_null,4,1000,0.05,0.02586934842273913,0.023512429136942934,0.04445929159972227,1.1513991158593906
0_0_0_10_14_32,-26.0,46,3,31,symbol_null,4,1000,0.05,0.02386826083570001,0.029993236734311868,0.06082483789930184,1.1872897941086122
0_0_0_10_14_32,-26.0,46,3,32,symbol_null,4,1000,0.05,0.03212661117300677,0.03736266748715907,0.06765613324744406,1.2383097044883635
0_0_0_10_14_32,-26.0,46,3,33,symbol_null,4,1000,0.05,0.03430930644117167,0.03082504876323339,0.04018921034902308,1.1971434119633328
0_0_0_10_14_32,-26.0,46,3,34,symbol_null,4,1000,0.05,0.037114165833006044,0.029757144150138425,0.05448646433446247,1.2109462732772451
0_0_0_10_14_32,-26.0,46,4,,packet_null,4,35007,0.05,0.004765693865091606,0.009651046905833257,0.011414617934675372,1.0460101705173999
0_0_0_10_14_32,-26.0,46,4,0,symbol_null,4,1000,0.05,0.005374830283186817,0.020312887262576757,0.031847889515276485,1.1029177524841147
0_0_0_10_14_32,-26.0,46,4,1,symbol_null,4,1000,0.05,0.028842197242637375,0.02231730926467086,0.04687773748203641,1.1417168543578522
0_0_0_10_14_32,-26.0,46,4,2,symbol_null,4,1000,0.05,0.015677510302442507,0.02767357520326445,0.043421523721924586,1.1662764530430298
0_0_0_10_14_32,-26.0,46,4,3,symbol_null,4,1000,0.05,0.02414030552679279,0.018405691358469877,0.038770159171232506,1.1247288222026497
0_0_0_10_14_32,-26.0,46,4,4,symbol_null,4,1000,0.05,0.028116925084549244,0.021256961428919405,0.04667502240622967,1.1427806796026168
0_0_0_10_14_32,-26.0,46,4,5,symbol_null,4,1000,0.05,0.024661606223897695,0.023959677667241334,0.05084576318106473,1.1673507298994161
0_0_0_10_14_32,-26.0,46,4,6,symbol_null,4,1000,0.05,0.024498720292712488,0.03348321832649831,0.05173135174704394,1.1826490144994135
0_0_0_10_14_32,-26.0,46,4,7,symbol_null,4,1000,0.05,0.00701697505115527,0.0246312813801101,0.03916609766148964,1.1254798522381464
0_0_0_10_14_32,-26.0,46,4,8,symbol_null,4,1000,0.05,0.020804403339890587,0.02420881440601562,0.03766445931551818,1.1485930826128004
0_0_0_10_14_32,-26.0,46,4,9,symbol_null,4,1000,0.05,0.020789823297163883,0.024683161637251146,0.03625930113371222,1.1468129363344959
0_0_0_10_14_32,-26.0,46,4,10,symbol_null,4,1000,0.05,0.041555854814345275,0.041422799442413706,0.059967562323597894,1.2624838454339387
