dataset,target_snr_db,noise_seed,packet_index,payload_symbol_index,gt_bin,selected_bin,candidate_bin,candidate_rank,candidate_count,is_gt,is_selected,gt_symbol,selected_symbol,candidate_symbol,candidate_symbol_correct,local_score,energy,energy_score,coherence_score,rank_score,phase_local_score,tau_hat,expected_tau,tau_residual,abs_tau_residual,tau_gain_db,corrected_coherence,top1_bin,top1_margin_db,top1_peak_to_median_db,top1_coherence_score,hard_anchor,high_confidence
0_0_0_10_14_16,-25.0,42,1,6,89,89,12,16,16,0,0,88,88,11,0,0.5547432146564428,0.4667405785496612,0.488028625207239,0.9550156325623497,0.0,0.6284817559158999,-0.03125,-0.12982663306978293,0.09857663306978293,0.09857663306978293,0.008158362633213624,0.9530862876348896,89,0.5852715256407166,11.126376569083416,0.9610525629013561,0,0
0_0_0_10_14_16,-25.0,42,1,7,713,998,998,1,16,0,1,712,997,997,0,0.8946809778863996,0.7070813405953267,1.0,0.9348372408801151,1.0,0.6963692783625485,-0.09375,0.11391204841022062,-0.20766204841022062,0.20766204841022062,0.06302291276497649,0.9387027654324663,998,0.42208482113401197,10.533606420945887,0.9348372408801151,0,0
0_0_0_10_14_16,-25.0,42,1,7,713,998,713,2,16,1,0,712,997,712,1,0.88299045906578,0.6415948873417534,0.9073848375090241,0.9606186221142068,0.9333333333333333,0.9939834757852218,0.1875,0.11391204841022062,0.07358795158977938,0.07358795158977938,0.6469498839821047,0.9354730402413028,998,0.42208482113401197,10.533606420945887,0.9348372408801151,0,0
0_0_0_10_14_16,-25.0,42,1,7,713,998,734,3,16,0,0,712,997,733,0,0.8138447438567457,0.603389219989424,0.8533519205603711,0.7947002535032271,0.8666666666666667,0.9330730497801355,0.03125,0.11391204841022062,-0.08266204841022062,0.08266204841022062,0.014222872034772857,0.7897228695630862,998,0.42208482113401197,10.533606420945887,0.9348372408801151,0,0
0_0_0_10_14_16,-25.0,42,1,7,713,998,856,4,16,0,0,712,997,855,0,0.6038013788449929,0.5250675571520702,0.742584377505974,0.76924633269222,0.8,0.03823055708184482,0.0625,0.11391204841022062,-0.05141204841022062,0.05141204841022062,0.19412579121684387,0.7797020227638056,998,0.42208482113401197,10.533606420945887,0.9348372408801151,0,0
0_0_0_10_14_16,-25.0,42,1,7,713,998,900,5,16,0,0,712,997,899,0,0.5982992163400886,0.48457304642548493,0.6853144307520532,0.8624166449704377,0.7333333333333334,0.15654893070458906,-0.15625,0.11391204841022062,-0.2701620484102206,0.2701620484102206,0.3427310335527153,0.878216254474081,998,0.42208482113401197,10.533606420945887,0.9348372408801151,0,0
0_0_0_10_14_16,-25.0,42,1,7,713,998,221,6,16,0,0,712,997,220,0,0.6694088736862895,0.4815297868774451,0.6810104569751783,0.9924611342847606,0.6666666666666667,0.5192193767313966,0.3125,0.11391204841022062,0.19858795158977938,0.19858795158977938,0.5859350869201864,0.8985544827544779,998,0.42208482113401197,10.533606420945887,0.9348372408801151,0,0
0_0_0_10_14_16,-25.0,42,1,7,713,998,868,7,16,0,0,712,997,867,0,0.6627353917443256,0.47941211767926006,0.6780155127210956,0.8941184318458497,0.6,0.5860502913249064,0.0,0.11391204841022062,-0.11391204841022062,0.11391204841022062,0.0,0.8941184513534509,998,0.42208482113401197,10.533606420945887,0.9348372408801151,0,0
0_0_0_10_14_16,-25.0,42,1,7,713,998,226,8,16,0,0,712,997,225,0,0.7227364473668915,0.47589956381331433,0.6730478326759847,0.9145781461706423,0.5333333333333333,0.9871242280127005,-0.09375,0.11391204841022062,-0.20766204841022062,0.20766204841022062,0.16248694327224544,0.978665527632507,998,0.42208482113401197,10.533606420945887,0.9348372408801151,0,0
0_0_0_10_14_16,-25.0,42,1,7,713,998,352,9,16,0,0,712,997,351,0,0.5355234986722547,0.4433090529873063,0.6269562319577865,0.8361901367849653,0.4666666666666667,0.017156182546324016,-0.1875,0.11391204841022062,-0.3014120484102206,0.3014120484102206,0.9497959162915465,0.8055972245760145,998,0.42208482113401197,10.533606420945887,0.9348372408801151,0,0
0_0_0_10_14_16,-25.0,42,1,7,713,998,476,10,16,0,0,712,997,475,0,0.67314459043106,0.43521373198524316,0.6155073072905802,0.9506791234453695,0.4,0.8697531478358489,-0.09375,0.11391204841022062,-0.20766204841022062,0.20766204841022062,0.4486286643926256,0.9405460809404849,998,0.42208482113401197,10.533606420945887,0.9348372408801151,0,0
0_0_0_10_14_16,-25.0,42,1,7,713,998,644,11,16,0,0,712,997,643,0,0.5288332348604512,0.4102830970659852,0.5802487967233694,0.7764908551577391,0.33333333333333337,0.23465259144400138,-0.0625,0.11391204841022062,-0.17641204841022062,0.17641204841022062,0.0841455656354323,0.7394095852208924,998,0.42208482113401197,10.533606420945887,0.9348372408801151,0,0
0_0_0_10_14_16,-25.0,42,1,7,713,998,322,12,16,0,0,712,997,321,0,0.5159277285463959,0.402380036875968,0.5690717796868807,0.6900201891132699,0.2666666666666667,0.28352028921955263,0.125,0.11391204841022062,0.011087951589779377,0.011087951589779377,0.48692194816603995,0.7230362823842127,998,0.42208482113401197,10.533606420945887,0.9348372408801151,0,0
0_0_0_10_14_16,-25.0,42,1,7,713,998,807,13,16,0,0,712,997,806,0,0.5022859660352894,0.40213174389123196,0.5687206277465297,0.8614113009000547,0.19999999999999996,0.022705752433579193,-0.1875,0.11391204841022062,-0.3014120484102206,0.3014120484102206,1.716554678227029,0.9546538330803382,998,0.42208482113401197,10.533606420945887,0.9348372408801151,0,0
0_0_0_10_14_16,-25.0,42,1,7,713,998,597,14,16,0,0,712,997,596,0,0.6314380321494872,0.3934535740993397,0.5564474007588316,0.8212439555205182,0.1333333333333333,0.9770708555211266,-0.09375,0.11391204841022062,-0.20766204841022062,0.20766204841022062,0.24913872381043461,0.8623013014322686,998,0.42208482113401197,10.533606420945887,0.9348372408801151,0,0
0_0_0_10_14_16,-25.0,42,1,7,713,998,220,15,16,0,0,712,997,219,0,0.47452952425518713,0.3834490066694265,0.5422982967512363,0.813184392037583,0.06666666666666665,0.00038648374164060285,0.25,0.11391204841022062,0.13608795158977938,0.13608795158977938,0.44103199955183414,0.7955888447521265,998,0.42208482113401197,10.533606420945887,0.9348372408801151,0,0
0_0_0_10_14_16,-25.0,42,1,7,713,998,518,16,16,0,0,712,997,517,0,0.487342543930636,0.37537468631859383,0.5308790725583953,0.9383749145004865,0.0,0.010099397284040421,-0.21875,0.11391204841022062,-0.3326620484102206,0.3326620484102206,2.065938203300778,0.9184142493293967,998,0.42208482113401197,10.533606420945887,0.9348372408801151,0,0
0_0_0_10_14_16,-25.0,42,1,8,865,865,448,1,16,0,0,864,864,447,0,0.7970288341277599,0.6459317260037665,1.0,0.9561169843960049,1.0,0.024075243122394823,0.0625,0.10765072989022417,-0.04515072989022417,0.04515072989022417,0.08930161913122424,0.9536634889473427,448,0.16693588143399196,10.20853086715781,0.9561169843960049,0,0
0_0_0_10_14_16,-25.0,42,1,8,865,865,691,2,16,0,0,864,864,690,0,0.7564031104624286,0.6215742691740758,0.9622909731027074,0.8529899791228974,0.9333333333333333,0.019769873848227537,0.0,0.10765072989022417,-0.10765072989022417,0.10765072989022417,0.0,0.8529899427697757,448,0.16693588143399196,10.20853086715781,0.9561169843960049,0,0
0_0_0_10_14_16,-25.0,42,1,8,865,865,885,3,16,0,0,864,864,884,0,0.7129353183965097,0.5947523838104054,0.9207666381244407,0.7608566131159744,0.8666666666666667,0.0020567443215142554,0.0625,0.10765072989022417,-0.04515072989022417,0.04515072989022417,0.0736193947977186,0.7859756887512831,448,0.16693588143399196,10.20853086715781,0.9561169843960049,0,0
0_0_0_10_14_16,-25.0,42,1,8,865,865,1023,4,16,0,0,864,864,1022,0,0.6842694736293599,0.5367283975613333,0.8309367320938863,0.9300435760209776,0.8,0.031027075767914886,-0.375,0.10765072989022417,-0.4826507298902242,0.4826507298902242,0.315512589142585,0.9312046869422532,448,0.16693588143399196,10.20853086715781,0.9561169843960049,0,0
0_0_0_10_14_16,-25.0,42,1,8,865,865,265,5,16,0,0,864,864,264,0,0.6588433146475765,0.5339170257357786,0.8265843033272301,0.8091438825565093,0.7333333333333334,0.0012795673426709306,0.0625,0.10765072989022417,-0.04515072989022417,0.04515072989022417,0.11704217294020194,0.8206683586791833,448,0.16693588143399196,10.20853086715781,0.9561169843960049,0,0
0_0_0_10_14_16,-25.0,42,1,8,865,865,865,6,16,1,1,864,864,864,1,0.7979943747052638,0.530498821495712,0.8212924062079878,0.9787732321850632,0.6666666666666667,0.7822555056154145,0.0,0.10765072989022417,-0.10765072989022417,0.10765072989022417,0.0,0.9787732474949341,448,0.16693588143399196,10.20853086715781,0.9561169843960049,0,0
0_0_0_10_14_16,-25.0,42,1,8,865,865,166,7,16,0,0,864,864,165,0,0.763797515148549,0.5056799693171001,0.7828690695309669,0.7098589854148959,0.6,0.9896918142745735,-0.03125,0.10765072989022417,-0.13890072989022417,0.13890072989022417,0.016147163350443014,0.7160171857153438,448,0.16693588143399196,10.20853086715781,0.9561169843960049,0,0
0_0_0_10_14_16,-25.0,42,1,8,865,865,967,8,16,0,0,864,864,966,0,0.6571856875301617,0.5011065277159652,0.7757886902632852,0.9199571499000222,0.5333333333333333,0.09952977582681928,-0.09375,0.10765072989022417,-0.20140072989022417,0.20140072989022417,0.11184293809242371,0.9431635778598999,448,0.16693588143399196,10.20853086715781,0.9561169843960049,0,0
0_0_0_10_14_16,-25.0,42,1,8,865,865,910,9,16,0,0,864,864,909,0,0.649465830052747,0.4994290561699586,0.7731917106159396,0.9775238875160435,0.4666666666666667,0.0017509001665323815,0.0625,0.10765072989022417,-0.04515072989022417,0.04515072989022417,0.10615069080255417,0.9747839038473244,448,0.16693588143399196,10.20853086715781,0.9561169843960049,0,0
0_0_0_10_14_16,-25.0,42,1,8,865,865,463,10,16,0,0,864,864,462,0,0.6143866032284837,0.4824250077896899,0.7468668720986107,0.8589514675943901,0.4,0.0005361081681881996,0.0625,0.10765072989022417,-0.04515072989022417,0.04515072989022417,0.19059551604226116,0.8335483015504881,448,0.16693588143399196,10.20853086715781,0.9561169843960049,0,0
0_0_0_10_14_16,-25.0,42,1,8,865,865,517,11,16,0,0,864,864,516,0,0.6040562849875272,0.46667721890436553,0.722486913271147,0.8960096998279927,0.33333333333333337,0.0002555759138846515,0.125,0.10765072989022417,0.017349270109775827,0.017349270109775827,0.5274726635617181,0.8549570020689738,448,0.16693588143399196,10.20853086715781,0.9561169843960049,0,0
0_0_0_10_14_16,-25.0,42,1,8,865,865,197,12,16,0,0,864,864,196,0,0.5974680796691615,0.46217865503513167,0.7155224560566587,0.8731859354314006,0.2666666666666667,0.009337286117488363,0.09375,0.10765072989022417,-0.013900729890224173,0.013900729890224173,0.3832181404548832,0.8707219569679191,448,0.16693588143399196,10.20853086715781,0.9561169843960049,0,0
0_0_0_10_14_16,-25.0,42,1,8,865,865,948,13,16,0,0,864,864,947,0,0.6291193889635838,0.45189630528941294,0.6996038235885907,0.9209883893836639,0.19999999999999996,0.24152430148966736,-0.15625,0.10765072989022417,-0.2639007298902242,0.2639007298902242,0.34197984036669204,0.9345891150758744,448,0.16693588143399196,10.20853086715781,0.9561169843960049,0,0
0_0_0_10_14_16,-25.0,42,1,8,865,865,654,14,16,0,0,864,864,653,0,0.5885922285782419,0.44031397385657556,0.6816726228648011,0.9555013383485413,0.1333333333333333,0.0145321530922668,0.125,0.10765072989022417,0.017349270109775827,0.017349270109775827,0.6184135143115834,0.9328515678643815,448,0.16693588143399196,10.20853086715781,0.9561169843960049,0,0
0_0_0_10_14_16,-25.0,42,1,8,865,865,509,15,16,0,0,864,864,508,0,0.7053381583475039,0.434909514472853,0.6733057023898482,0.8144099755001846,0.06666666666666665,0.9701863697938322,0.15625,0.10765072989022417,0.04859927010977583,0.04859927010977583,1.033923240065552,0.8636819910186014,448,0.16693588143399196,10.20853086715781,0.9561169843960049,0,0
0_0_0_10_14_16,-25.0,42,1,8,865,865,237,16,16,0,0,864,864,236,0,0.5541537756233242,0.4226999841294834,0.6544035028974852,0.8559247914061786,0.0,0.0026852001935477295,-0.03125,0.10765072989022417,-0.13890072989022417,0.13890072989022417,0.05245472793291875,0.8807001070897175,448,0.16693588143399196,10.20853086715781,0.9561169843960049,0,0
0_0_0_10_14_16,-25.0,42,1,9,492,740,740,1,16,0,1,491,739,739,0,0.8061033571061701,0.8697453568623281,1.0,0.9229895158862738,1.0,0.11769953148819357,0.0625,0.10138941137022772,-0.03888941137022772,0.03888941137022772,0.14396442911792376,0.9048987303148415,740,0.9029438866870599,11.466676830666431,0.9229895158862738,0,0
0_0_0_10_14_16,-25.0,42,1,9,492,740,208,2,16,0,0,491,739,207,0,0.675506589201894,0.7064765163937068,0.8122797216674706,0.9483360187591681,0.9333333333333333,0.03516244869441945,-0.03125,0.10138941137022772,-0.13263941137022772,0.13263941137022772,0.04656737223195442,0.9383763012553824,740,0.9029438866870599,11.466676830666431,0.9229895158862738,0,0
0_0_0_10_14_16,-25.0,42,1,9,492,740,409,3,16,0,0,491,739,408,0,0.6522713713227827,0.6602920512651878,0.759178587221484,0.9251564053849124,0.8666666666666667,0.13354552547387488,0.125,0.10138941137022772,0.023610588629772278,0.023610588629772278,0.8530109985102161,0.9117888602956432,740,0.9029438866870599,11.466676830666431,0.9229895158862738,0,0
0_0_0_10_14_16,-25.0,42,1,9,492,740,93,4,16,0,0,491,739,92,0,0.6123618348244,0.5924882670203857,0.6812203851916286,0.8565375635158141,0.8,0.273919666149795,-0.125,0.10138941137022772,-0.22638941137022772,0.22638941137022772,0.27195810953201627,0.864588274977543,740,0.9029438866870599,11.466676830666431,0.9229895158862738,0,0
0_0_0_10_14_16,-25.0,42,1,9,492,740,620,5,16,0,0,491,739,619,0,0.6001358726133857,0.564463567695217,0.6489986560337175,0.9385140310661771,0.7333333333333334,0.2500642768769517,0.09375,0.10138941137022772,-0.007639411370227722,0.007639411370227722,0.39222191569195675,0.9448193587751135,740,0.9029438866870599,11.466676830666431,0.9229895158862738,0,0
0_0_0_10_14_16,-25.0,42,1,9,492,740,764,6,16,0,0,491,739,763,0,0.5236521122923308,0.516766512892989,0.5941584037393004,0.9000834197257345,0.6666666666666667,0.0162442460195026,-0.0625,0.10138941137022772,-0.16388941137022772,0.16388941137022772,0.08426119390886479,0.9184545376535252,740,0.9029438866870599,11.466676830666431,0.9229895158862738,0,0
0_0_0_10_14_16,-25.0,42,1,9,492,740,932,7,16,0,0,491,739,931,0,0.5267920793617754,0.5161894301827239,0.593494896075003,0.9367860738891882,0.6,0.0033499055309678376,0.03125,0.10138941137022772,-0.07013941137022772,0.07013941137022772,0.002808171840894145,0.9427169386783304,740,0.9029438866870599,11.466676830666431,0.9229895158862738,0,0
0_0_0_10_14_16,-25.0,42,1,9,492,740,492,8,16,1,0,491,739,491,1,0.6649532565228687,0.5117686482641517,0.5884120498330634,0.8832459238713782,0.5333333333333333,0.9999902370044721,0.125,0.10138941137022772,0.023610588629772278,0.023610588629772278,0.5174376413403086,0.8398311462220196,740,0.9029438866870599,11.466676830666431,0.9229895158862738,0,0
0_0_0_10_14_16,-25.0,42,1,9,492,740,993,9,16,0,0,491,739,992,0,0.5098841962696538,0.4856972891098543,0.5584361966151149,0.9082117093951009,0.4666666666666667,0.07112608040375998,0.09375,0.10138941137022772,-0.007639411370227722,0.007639411370227722,0.016859330131008068,0.9116549897867063,740,0.9029438866870599,11.466676830666431,0.9229895158862738,0,0
0_0_0_10_14_16,-25.0,42,1,9,492,740,749,10,16,0,0,491,739,748,0,0.6121039283927481,0.4489654384617694,0.5162033173496275,0.847323381408685,0.4,0.9964884326945833,-0.1875,0.10138941137022772,-0.2888894113702277,0.2888894113702277,1.3884887159392025,0.9336232543803427,740,0.9029438866870599,11.466676830666431,0.9229895158862738,0,0
0_0_0_10_14_16,-25.0,42,1,9,492,740,255,11,16,0,0,491,739,254,0,0.5243680585876331,0.43008878679580675,0.4944996640710845,0.8091751887456954,0.33333333333333337,0.5437799908638266,0.03125,0.10138941137022772,-0.07013941137022772,0.07013941137022772,0.009713406321624894,0.7960251156480174,740,0.9029438866870599,11.466676830666431,0.9229895158862738,0,0
0_0_0_10_14_16,-25.0,42,1,9,492,740,414,12,16,0,0,491,739,413,0,0.4398700738897604,0.41786020603252894,0.48043970885914367,0.850465936454203,0.2666666666666667,9.58177545770787e-05,0.0,0.10138941137022772,-0.10138941137022772,0.10138941137022772,0.0,0.8504660129997063,740,0.9029438866870599,11.466676830666431,0.9229895158862738,0,0
0_0_0_10_14_16,-25.0,42,1,9,492,740,712,13,16,0,0,491,739,711,0,0.4228704343787512,0.41732958946228393,0.479829626188327,0.6368092867850743,0.19999999999999996,0.10306522892385019,0.25,0.10138941137022772,0.14861058862977228,0.14861058862977228,2.7210171321198424,0.8592670319863371,740,0.9029438866870599,11.466676830666431,0.9229895158862738,0,0
0_0_0_10_14_16,-25.0,42,1,9,492,740,928,14,16,0,0,491,739,927,0,0.589388179022112,0.41681208571480965,0.47923462014041746,0.8959099253095661,0.1333333333333333,0.9566612475627053,-0.125,0.10138941137022772,-0.22638941137022772,0.22638941137022772,0.16674121568776162,0.8977037653629493,740,0.9029438866870599,11.466676830666431,0.9229895158862738,0,0
0_0_0_10_14_16,-25.0,42,1,9,492,740,213,15,16,0,0,491,739,212,0,0.5051055100973624,0.40095279481181834,0.46100021304889255,0.9138913695426154,0.06666666666666665,0.45581110789459944,0.0625,0.10138941137022772,-0.03888941137022772,0.03888941137022772,0.05150960374136826,0.9239716318335183,740,0.9029438866870599,11.466676830666431,0.9229895158862738,0,0
0_0_0_10_14_16,-25.0,42,1,9,492,740,506,16,16,0,0,491,739,505,0,0.441503698981904,0.3961240457694295,0.4554483017862571,0.8599338188240052,0.0,0.10981486664824047,0.0625,0.10138941137022772,-0.03888941137022772,0.03888941137022772,0.16863816397516035,0.8718085056382558,740,0.9029438866870599,11.466676830666431,0.9229895158862738,0,0
0_0_0_10_14_16,-25.0,42,1,10,765,765,765,1,4,1,1,764,764,764,1,0.9192641272111011,0.8058184395308423,1.0,0.9210860359537768,1.0,0.8740081454535631,-0.09375,0.09512809285023127,-0.18887809285023127,0.18887809285023127,0.34756617423927505,0.9191229936534872,765,1.586678804688201,11.05130382704672,0.9210860359537768,0,1
0_0_0_10_14_16,-25.0,42,1,10,765,765,980,2,4,0,0,764,764,979,0,0.721937586208409,0.5592027785483857,0.693956294762826,0.9773110425483015,0.6666666666666667,0.8284622548688454,-0.125,0.09512809285023127,-0.22012809285023127,0.22012809285023127,0.24040730510941133,0.974531310591058,765,1.586678804688201,11.05130382704672,0.9210860359537768,0,1
0_0_0_10_14_16,-25.0,42,1,10,765,765,384,3,4,0,0,764,764,383,0,0.5227682067856092,0.487636381190498,0.6051442325822255,0.8194362980976825,0.33333333333333337,0.043393405950068215,-0.0625,0.09512809285023127,-0.15762809285023127,0.15762809285023127,0.19662797668885645,0.8669428004558649,765,1.586678804688201,11.05130382704672,0.9210860359537768,0,1
0_0_0_10_14_16,-25.0,42,1,10,765,765,705,4,4,0,0,764,764,704,0,0.512018216140643,0.46169625147628324,0.5729531974288012,0.9225158527793225,0.0,0.008141732633492233,-0.125,0.09512809285023127,-0.22012809285023127,0.22012809285023127,0.4221546810312041,0.8289493406364837,765,1.586678804688201,11.05130382704672,0.9210860359537768,0,1
0_0_0_10_14_16,-25.0,42,1,11,1023,1023,1023,1,4,1,1,1022,1022,1022,1,0.936099385515222,0.9651637492084006,1.0,0.9626869145630279,1.0,0.9446423222051188,-0.375,0.08886677433023482,-0.4638667743302348,0.4638667743302348,0.15039266802417392,0.9655918115586406,1023,2.2145571732537834,11.855432443341268,0.9626869145630279,0,1
0_0_0_10_14_16,-25.0,42,1,11,1023,1023,138,2,4,0,0,1022,1022,137,0,0.5228559981335301,0.5796225650347289,0.6005432399529287,0.8466746356400585,0.6666666666666667,0.036677978787451396,0.0,0.08886677433023482,-0.08886677433023482,0.08886677433023482,0.0,0.8466746335713424,1023,2.2145571732537834,11.855432443341268,0.9626869145630279,0,1
0_0_0_10_14_16,-25.0,42,1,11,1023,1023,576,3,4,0,0,1022,1022,575,0,0.4991550278206429,0.5706963428232292,0.5912948380948806,0.7570057181749846,0.33333333333333337,0.008416835551485664,-0.0625,0.08886677433023482,-0.15136677433023482,0.15136677433023482,0.20049269452640575,0.7846726920167097,1023,2.2145571732537834,11.855432443341268,0.9626869145630279,0,1
0_0_0_10_14_16,-25.0,42,1,11,1023,1023,338,4,4,0,0,1022,1022,337,0,0.5205224967310575,0.5552858754262822,0.5753281511885538,0.9368936723106807,0.0,0.04016765074596983,0.09375,0.08886677433023482,0.004883225669765179,0.004883225669765179,0.3001521326508843,0.957273370486667,1023,2.2145571732537834,11.855432443341268,0.9626869145630279,0,1
0_0_0_10_14_16,-25.0,42,1,12,597,157,157,1,16,0,1,596,156,156,0,0.9252610905623662,0.6354758961268914,1.0,0.8366023623967122,1.0,0.9984715746857284,0.15625,0.08260545581023837,0.07364454418976163,0.07364454418976163,0.3833479856308602,0.9088418588955489,157,0.506627423282792,9.86628396751151,0.8366023623967122,0,0
0_0_0_10_14_16,-25.0,42,1,12,597,157,597,2,16,1,0,596,156,596,1,0.870435908933627,0.565504857727376,0.8898919080550876,0.9492608368969574,0.9333333333333333,0.9974469544218426,0.125,0.08260545581023837,0.04239454418976163,0.04239454418976163,0.7271260717114112,0.9433803921806573,157,0.506627423282792,9.86628396751151,0.8366023623967122,0,0
0_0_0_10_14_16,-25.0,42,1,12,597,157,951,3,16,0,0,596,156,950,0,0.699857938576506,0.5596132753278802,0.8806207737203253,0.8493742422818416,0.8666666666666667,0.00032199544012127243,-0.03125,0.08260545581023837,-0.11385545581023837,0.11385545581023837,0.011736159450850528,0.8515468286308678,157,0.506627423282792,9.86628396751151,0.8366023623967122,0,0
0_0_0_10_14_16,-25.0,42,1,12,597,157,185,4,16,0,0,596,156,184,0,0.6573653675642034,0.4965763745787086,0.7814244058747943,0.9942294874944279,0.8,0.0020338708094857823,-0.15625,0.08260545581023837,-0.23885545581023837,0.23885545581023837,0.811749168451475,0.9878940477860413,157,0.506627423282792,9.86628396751151,0.8366023623967122,0,0
0_0_0_10_14_16,-25.0,42,1,12,597,157,125,5,16,0,0,596,156,124,0,0.7814926786211077,0.48805935746537443,0.7680218249661496,0.9078104648449843,0.7333333333333334,0.9740461511090855,-0.03125,0.08260545581023837,-0.11385545581023837,0.11385545581023837,0.018302087715621064,0.8965485301756596,157,0.506627423282792,9.86628396751151,0.8366023623967122,0,0
0_0_0_10_14_16,-25.0,42,1,12,597,157,603,6,16,0,0,596,156,602,0,0.7768041851154193,0.48704943094549336,0.7664325805494276,0.8637400237853707,0.6666666666666667,0.9937466946032374,-0.125,0.08260545581023837,-0.20760545581023837,0.20760545581023837,0.3099460526572329,0.9011270464793533,157,0.506627423282792,9.86628396751151,0.8366023623967122,0,0
0_0_0_10_14_16,-25.0,42,1,12,597,157,492,7,16,0,0,596,156,491,0,0.6785888755758608,0.4392780220660484,0.6912583541616087,0.8911827954613649,0.6,0.637290173677403,0.0625,0.08260545581023837,-0.02010545581023837,0.02010545581023837,0.0927802054737129,0.8894443080926833,157,0.506627423282792,9.86628396751151,0.8366023623967122,0,0
0_0_0_10_14_16,-25.0,42,1,12,597,157,882,8,16,0,0,596,156,881,0,0.6470209303104182,0.420387016165936,0.661531017506907,0.7804496754741879,0.5333333333333333,0.6663887840653362,0.03125,0.08260545581023837,-0.05135545581023837,0.05135545581023837,0.04055128246200651,0.7848493373969871,157,0.506627423282792,9.86628396751151,0.8366023623967122,0,0
0_0_0_10_14_16,-25.0,42,1,12,597,157,241,9,16,0,0,596,156,240,0,0.5734089690093714,0.41784402371581564,0.6575293040420542,0.8562265575663793,0.4666666666666667,0.11720625164719546,0.21875,0.08260545581023837,0.13614454418976163,0.13614454418976163,1.574191382853728,0.9511466311889881,157,0.506627423282792,9.86628396751151,0.8366023623967122,0,0
0_0_0_10_14_16,-25.0,42,1,12,597,157,318,10,16,0,0,596,156,317,0,0.5524132171360472,0.41359787934021597,0.6508474701574346,0.860472519553071,0.4,0.0019432240050268395,-0.25,0.08260545581023837,-0.33260545581023837,0.33260545581023837,1.2548603794933966,0.9952901009272339,157,0.506627423282792,9.86628396751151,0.8366023623967122,0,0
0_0_0_10_14_16,-25.0,42,1,12,597,157,172,11,16,0,0,596,156,171,0,0.5854126845423754,0.4097575438325727,0.6448042267692127,0.907685521055048,0.33333333333333337,0.20091405989419917,-0.3125,0.08260545581023837,-0.39510545581023837,0.39510545581023837,2.8364927242362112,0.8766972033610636,157,0.506627423282792,9.86628396751151,0.8366023623967122,0,0
0_0_0_10_14_16,-25.0,42,1,12,597,157,219,12,16,0,0,596,156,218,0,0.6531722801385645,0.40006197136301935,0.629547043092151,0.9799477912150407,0.2666666666666667,0.6464968896427351,0.0625,0.08260545581023837,-0.02010545581023837,0.02010545581023837,0.12155593790927481,0.9735898632408448,157,0.506627423282792,9.86628396751151,0.8366023623967122,0,0
0_0_0_10_14_16,-25.0,42,1,12,597,157,688,13,16,0,0,596,156,687,0,0.6226673698010201,0.3971591376669039,0.6249790748752483,0.8939960644557942,0.19999999999999996,0.5488770764249307,0.15625,0.08260545581023837,0.07364454418976163,0.07364454418976163,0.545130457710113,0.929521493453408,157,0.506627423282792,9.86628396751151,0.8366023623967122,0,0
0_0_0_10_14_16,-25.0,42,1,12,597,157,220,14,16,0,0,596,156,219,0,0.6234251746543605,0.3941174827060969,0.6201926542110731,0.9606743696449126,0.1333333333333333,0.5079919598028414,-0.1875,0.08260545581023837,-0.27010545581023837,0.27010545581023837,0.7244602830007147,0.9541245355133702,157,0.506627423282792,9.86628396751151,0.8366023623967122,0,0
0_0_0_10_14_16,-25.0,42,1,12,597,157,178,15,16,0,0,596,156,177,0,0.540618905779719,0.3925874829224405,0.6177850101242061,0.9262279655543944,0.06666666666666665,0.0008296957721728518,0.0625,0.08260545581023837,-0.02010545581023837,0.02010545581023837,0.21996415358121243,0.9305934422991811,157,0.506627423282792,9.86628396751151,0.8366023623967122,0,0
0_0_0_10_14_16,-25.0,42,1,12,597,157,719,16,16,0,0,596,156,718,0,0.48861965193007056,0.3767480853132419,0.5928597569309113,0.6882464686679098,0.0,0.00015893083194494091,-0.125,0.08260545581023837,-0.20760545581023837,0.20760545581023837,0.5385690562720455,0.7569547748171878,157,0.506627423282792,9.86628396751151,0.8366023623967122,0,0
0_0_0_10_14_16,-25.0,42,1,13,562,562,562,1,4,1,1,561,561,561,1,0.9394885754597894,1.0284990611240232,1.0,0.936142960331528,1.0,0.9937808760670674,0.03125,0.07634413729024192,-0.04509413729024192,0.04509413729024192,0.0129008698876148,0.9321429766618073,562,1.4478529259222064,11.847145027320831,0.936142960331528,0,1
0_0_0_10_14_16,-25.0,42,1,13,562,562,150,2,4,0,0,561,561,149,0,0.6370566556419761,0.7369170535758371,0.7164975462111528,0.9698901023463544,0.6666666666666667,0.1723315683518236,-0.03125,0.07634413729024192,-0.10759413729024192,0.10759413729024192,0.034428229647414106,0.9709923132910169,562,1.4478529259222064,11.847145027320831,0.936142960331528,0,1
0_0_0_10_14_16,-25.0,42,1,13,562,562,660,3,4,0,0,561,561,659,0,0.4886684322622219,0.5430050538825668,0.527958725882675,0.8378965841841479,0.33333333333333337,0.13207181873907323,-0.03125,0.07634413729024192,-0.10759413729024192,0.10759413729024192,0.020582625927051453,0.800980609836128,562,1.4478529259222064,11.847145027320831,0.936142960331528,0,1
