packet_index,frame_index,frame_symbol_index,payload_symbol_index,start_sample,gt_bin,ordinary_fft_bin,savaux_bin,gls_crossfit_bin,gls_offpacket_bin,dechirp_pnr_db,dechirp_gt_bin_power,dechirp_total_fft_energy,dechirp_residual_fft_energy,dechirp_gt_symbol_snr_db,savaux_margin_db,branch_color_mismatch,ordinary_fft_correct,savaux_correct,gls_crossfit_correct,gls_offpacket_correct
1,1,8,0,29947128,803,45,790,101,11,9.370049440969664,1.8100293070275262e-07,0.00042669915575265535,0.0004265181528219526,-33.722519128928866,0.14228401082336878,0.15646233497714598,0,0,0,0
1,1,9,1,29951224,711,701,268,986,268,10.030642310751627,2.0922292493089364e-07,0.000277852713429393,0.00027764349050446213,-31.228782264414253,0.0699857416217358,0.14865713100928915,0,0,0,0
1,1,10,2,29955320,922,952,437,437,437,9.304885423754232,1.877901636543873e-07,0.00019149802991336921,0.00019131023974971483,-30.080653755450246,0.3075393984889469,0.12230259025729506,0,0,0,0
1,1,11,3,29959416,718,192,677,677,677,9.682267895510861,4.803222286402536e-07,0.0001915045607371923,0.00019102423850855205,-25.99555791459849,1.4335079287679298,0.14914047872787253,0,0,0,0
1,1,12,4,29963512,756,577,602,602,602,10.544042372913921,8.725383727495297e-07,0.00018728541114248438,0.00018641287276973485,-23.296913637442174,0.9066610636693512,0.15151955467360198,0,0,0,0
1,1,13,5,29967608,109,652,644,817,644,10.145270871821307,3.128778384225139e-07,0.00017897285023962245,0.00017865997240119994,-27.566524600179974,0.0440655890806851,0.12059403916559087,0,0,0,0
1,1,14,6,29971704,932,746,963,963,963,10.012012446996042,4.434774725196205e-07,0.00019295937477980924,0.00019251589730728962,-26.375950341656072,0.9607342970327266,0.13491629469428493,0,0,0,0
1,1,15,7,29975800,468,474,273,273,273,10.016784613908229,8.963589946238126e-09,0.00018386259183365573,0.00018385362824370949,-43.11990224015182,1.0956742211543575,0.11428925938007325,0,0,0,0
1,1,16,8,29979896,89,320,624,624,624,9.484213725060318,3.8451492448824484e-08,0.00018936984321411043,0.0001893313917216616,-36.92309426195425,0.6128570517500358,0.16048538619887504,0,0,0,0
1,1,17,9,29983992,713,143,143,457,143,10.075116466699424,4.975726661138301e-08,0.00019422697502239966,0.00019417721775578828,-35.913417594566056,0.2763419335316211,0.14206260447607927,0,0,0,0
1,1,18,10,29988088,865,219,908,908,908,10.115989400714296,1.3979154319421306e-07,0.0002044553827664678,0.0002043155912232736,-31.64820609499337,0.6146844788982332,0.14935706351388964,0,0,0,0
1,1,19,11,29992184,92,914,193,193,193,11.233559922813331,1.152315293851122e-08,0.00017874838945780276,0.00017873686630486425,-41.90642813418216,0.5764490288382517,0.1279230021121323,0,0,0,0
1,1,20,12,29996280,645,454,100,100,100,10.864286679754539,1.6297257666586066e-07,0.0003895753397683948,0.00038941236719172896,-33.78295208005205,0.36676919558877646,0.15493441615169173,0,0,0,0
1,1,21,13,30000376,426,757,122,122,122,10.462840827733658,4.3295017158184356e-08,0.00037404085416583145,0.00037399755914867326,-39.364308517435525,0.1684970056106128,0.12595329381250248,0,0,0,0
1,1,22,14,30004472,765,468,589,589,589,9.867767649121403,2.786344744932888e-07,0.00017937241140095192,0.00017909377692645862,-28.08045646245801,0.0727110569081355,0.11897264153033622,0,0,0,0
1,1,23,15,30008568,1023,847,771,771,771,11.261138411328693,1.4738353263838548e-07,0.0001873226669352745,0.0001871752834026361,-31.03799537443794,0.3406436810790352,0.1276976759140402,0,0,0,0
1,1,24,16,30012664,597,846,232,232,232,10.13465034571003,8.166390350138382e-08,0.0001926119616298508,0.00019253029772634944,-33.72468947233117,0.7102457913856963,0.1540765874510571,0,0,0,0
1,1,25,17,30016760,562,909,658,658,658,10.441103534735625,4.6627723258052894e-07,0.0001862161896257861,0.00018574991239320558,-26.00284407393843,0.9701677344382881,0.1432402529404333,0,0,0,0
1,1,26,18,30020856,827,477,749,749,749,10.085828094552209,1.4543063483515752e-08,0.00018694081039507418,0.00018692626733159067,-41.09014433869048,0.1804298155624523,0.1287370552664681,0,0,0,0
1,1,27,19,30024952,890,878,814,814,814,10.07962676625205,1.0754146345169258e-07,0.00018922733294441348,0.0001891197914809618,-32.45161038187026,1.397571700705603,0.13968106715031717,0,0,0,0
1,1,28,20,30029048,174,514,910,474,910,9.802157002216312,5.592988484545881e-07,0.00019457718953136183,0.00019401789068290725,-25.40197853570866,0.08610272619137925,0.1422483001960729,0,0,0,0
1,1,29,21,30033144,267,384,119,119,119,9.091901828072789,4.094016688639164e-07,0.00018928229954807358,0.00018887289787920965,-26.64020035090076,0.638368056157572,0.13586656961894375,0,0,0,0
1,1,30,22,30037240,917,580,251,251,251,10.689571658804782,7.430067468705754e-07,0.00019140397493695358,0.000190660968190083,-24.092690366820474,0.2860570818475646,0.12918547420921644,0,0,0,0
1,1,31,23,30041336,656,137,454,454,454,10.467569267601451,3.901183924353344e-08,0.0001885418454145774,0.00018850283357533387,-36.841214569613044,0.11480252976914336,0.14207742769109,0,0,0,0
1,1,32,24,30045432,889,315,41,41,41,11.878934008141417,3.1168290376217914e-07,0.0002795785722723258,0.0002792668893685636,-29.52306466356726,0.9347185776557659,0.12701040016963588,0,0,0,0
1,1,33,25,30049528,66,523,486,486,486,10.586185965859617,3.617819213790943e-07,0.00039832283648520163,0.00039796105456382254,-30.413937121228468,0.11460205876227095,0.16093054948313754,0,0,0,0
1,1,34,26,30053624,586,677,634,634,634,9.922743531523002,4.0736636845229747e-07,0.00027186953131552727,0.00027146216494707497,-28.237241368750055,1.4332917974653305,0.1337759270515163,0,0,0,0
1,1,35,27,30057720,425,272,208,208,208,9.60382171068368,1.4433105076109576e-07,0.00018950861948972635,0.00018936428843896526,-31.17938306892789,1.4135780718405284,0.13847162731362464,0,0,0,0
1,1,36,28,30061816,860,980,91,266,91,10.822351061633661,3.103852420137474e-07,0.00018042859629543068,0.00018011821105341693,-27.636565613307692,0.1167273599282472,0.13606504008078565,0,0,0,0
1,1,37,29,30065912,553,288,425,425,425,11.293358154233823,1.9615888579696542e-07,0.0001868420824533533,0.00018664592356755635,-29.78410523168393,0.6707878435866621,0.13766915009090086,0,0,0,0
1,1,38,30,30070008,629,695,461,623,461,10.620553442406491,1.0717787121673232e-07,0.0001942362880144878,0.00019412911014327107,-32.57985537040283,0.17749382265781233,0.11890861538659553,0,0,0,0
1,1,39,31,30074104,759,269,227,227,227,10.486644778286852,2.0748041367838966e-07,0.00018266017774448188,0.0001824526973308035,-29.441731830120347,0.1683249103390891,0.1589102064795317,0,0,0,0
1,1,40,32,30078200,494,524,871,871,871,9.488864237928231,6.706690130500371e-08,0.00018542916010623974,0.00018536209320493474,-34.41512684011139,0.6061322959751829,0.13801709213870117,0,0,0,0
1,1,41,33,30082296,303,167,1013,1013,1013,10.851348089250175,1.1888539849456688e-07,0.00018280920750019704,0.00018269032210170246,-31.865870236577003,2.2412973193651817,0.13669870704553705,0,0,0,0
1,1,42,34,30086392,1022,138,290,861,290,9.25031285743216,4.980360124361236e-07,0.00018357758576080318,0.00018307954974836705,-25.65379088435117,0.29881660526087045,0.13326360015916483,0,0,0,0
1,1,43,35,30090488,720,464,324,782,324,11.906578805733579,6.41735744686085e-08,0.0001858184868822678,0.0001857543133077992,-34.61582676913161,0.4570039254200237,0.13083002242960434,0,0,0,0
1,1,44,36,30094584,314,1016,13,13,13,9.543220779586923,2.05736951549125e-07,0.0001957143803900125,0.00019550864343846337,-29.778536618114906,0.8605260735464054,0.13998564974486818,0,0,0,0
1,1,45,37,30098680,602,601,720,720,720,11.34056569740981,1.1424832293673113e-06,0.0003235498634391818,0.0003224073802098145,-24.50555140924373,0.5030643115936719,0.13782361096240536,0,0,0,0
1,1,46,38,30102776,7,816,202,41,202,10.515298647966645,1.7459422808713493e-07,0.00033374849546681626,0.00033357390123872914,-32.81162181913817,0.30934975971021883,0.15301855234006265,0,0,0,0
1,1,47,39,30106872,414,68,649,649,649,10.19954694967736,4.1260649548578994e-07,0.00032085727548522255,0.00032044466898973673,-28.90216990330142,2.126768920400327,0.1422279469201958,0,0,0,0
1,1,48,40,30110968,807,774,625,625,625,9.301695031823824,2.521732527658362e-07,0.00018616310590306403,0.0001859109326502982,-28.67605909166517,0.8512805998599424,0.10726306959853386,0,0,0,0
1,1,49,41,30115064,195,407,142,142,142,9.844362758166405,4.207971233838805e-08,0.00018152390524888985,0.00018148182553655146,-36.34760376939892,0.4353478286472998,0.13088064308290445,0,0,0,0
1,1,50,42,30119160,826,257,9,9,9,10.27772524766849,1.7528367544255016e-07,0.00019251044172661737,0.00019233515805117482,-30.403172075157592,0.7227497056171182,0.13378773871646793,0,0,0,0
1,1,51,43,30123256,928,505,828,828,828,11.095622522946885,6.462129249473239e-07,0.0002000806991018305,0.0001994344861768832,-24.894246184750536,0.6811599180155438,0.14440316134479392,0,0,0,0
1,1,52,44,30127352,761,436,1000,1000,1000,9.628770231325477,2.761551055075122e-09,0.00019138720390685234,0.00019138444235579727,-48.407535542760044,0.16094217606942385,0.1387331809345501,0,0,0,0
1,1,53,45,30131448,590,106,278,278,278,10.403603230022076,5.269971723599298e-08,0.00018744188803768594,0.00018738918832044996,-35.50936245069635,0.42972996849607226,0.16396527014543058,0,0,0,0
