packet_index,frame_index,event_index,payload_len,cr,has_crc,ldro,symbol_count,gt_compared_symbols,center_raw_ser,center_symbol_ser,multi_raw_ser,multi_symbol_ser,pure_raw_ser,pure_symbol_ser,pure_gain_vs_center,pure_gain_vs_multi,pure_crc_valid,pure_payload_hex,pure_decode_error,mean_phase_score,mean_amp_score,mean_candidate_count,mean_selected_energy_drop_db,phase_line_slope_pi,phase_line_r2,phase_line_rmse_pi,phase_line_anchor_count,reference_line_slope_pi,reference_line_anchor_count,refinement_count,error,dataset,target_snr_db,noise_seed
1,0,1,33,1,1,0,35,35,0.8571428571428571,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.9428571428571428,0.9428571428571428,-0.08571428571428574,-0.22857142857142854,0,4034fddef02d474f8a541570ebc94da36b692d3e2a5c48864d64961fd2e7a47c5e,,0.9966147218431746,0.6705215494156799,994.7142857142857,-1.94099605490801,-0.025248809531321484,0.9913101368830227,0.02432497439584482,28,-0.025337552033791788,8,1,,0_0_0_10_14_16,-24.0,42
