dataset,target_snr_db,packet_count,traditional_fft_symbol_ser,traditional_fft_symbol_accuracy,traditional_fft_crc_valid_rate,multi_offset_argmax_symbol_ser,multi_offset_argmax_symbol_accuracy,multi_offset_argmax_crc_valid_rate,current_selected_symbol_ser,current_selected_symbol_accuracy,current_selected_crc_valid_rate,savaux_paper_symbol_ser,savaux_paper_symbol_accuracy,savaux_paper_crc_valid_rate,savaux_codec_symbol_ser,savaux_codec_symbol_accuracy,savaux_codec_crc_valid_rate,savaux_gain_vs_current,savaux_codec_gain_vs_current,savaux_codec_gain_vs_savaux,savaux_codec_crc_gain_vs_current,savaux_codec_crc_gain_vs_savaux,savaux_codec_success_rate,savaux_codec_argmax_fallback_rate,savaux_codec_mean_topk_recall,savaux_codec_mean_gt_rank,savaux_codec_mean_symbol_change_count,savaux_codec_mean_symbol_fix_count,savaux_codec_mean_symbol_break_count
0_0_0_10_14_32,-25.0,7,0.8816326530612245,0.11836734693877549,0.0,0.7020408163265305,0.2979591836734695,0.0,0.4775510204081633,0.5224489795918368,0.0,0.29387755102040813,0.7061224489795919,0.0,0.27755102040816326,0.7224489795918367,0.14285714285714285,0.18367346938775514,0.2,0.01632653061224487,0.14285714285714285,0.14285714285714285,1.0,0.8571428571428571,0.9061224489795918,27.902040816326526,0.5714285714285714,0.5714285714285714,0.0
0_0_0_10_14_32,-26.0,7,0.9102040816326531,0.0897959183673469,0.0,0.7999999999999999,0.20000000000000007,0.0,0.5877551020408163,0.41224489795918373,0.0,0.3877551020408162,0.6122448979591838,0.0,0.3877551020408162,0.6122448979591838,0.0,0.20000000000000007,0.20000000000000007,0.0,0.0,0.0,1.0,1.0,0.873469387755102,38.285714285714285,0.0,0.0,0.0
mean_of_datasets,-25.0,7,0.8816326530612245,0.11836734693877549,0.0,0.7020408163265305,0.2979591836734695,0.0,0.4775510204081633,0.5224489795918368,0.0,0.29387755102040813,0.7061224489795919,0.0,0.27755102040816326,0.7224489795918367,0.14285714285714285,0.18367346938775514,0.2,0.01632653061224487,0.14285714285714285,0.14285714285714285,1.0,0.8571428571428571,0.9061224489795918,27.902040816326526,0.5714285714285714,0.5714285714285714,0.0
mean_of_datasets,-26.0,7,0.9102040816326531,0.0897959183673469,0.0,0.7999999999999999,0.20000000000000007,0.0,0.5877551020408163,0.41224489795918373,0.0,0.3877551020408162,0.6122448979591838,0.0,0.3877551020408162,0.6122448979591838,0.0,0.20000000000000007,0.20000000000000007,0.0,0.0,0.0,1.0,1.0,0.873469387755102,38.285714285714285,0.0,0.0,0.0
