stage,symbol_index,phase,amp,raw_bin,start_sample,sample_offset,reference,front_grid,phase_unwrap,target_snr_db,packet_index,dataset
preamble,2.0,-0.17655244140530607,25.42550955833605,0,15946819,0,frame_sync_raw_downchirp_ref,frame_sync_raw,-6.459737748584892,-25.0,10,0_0_0_10_14_16
preamble,3.0,-2.972701210588218,41.661687090396114,0,15950915,0,frame_sync_raw_downchirp_ref,frame_sync_raw,-9.255886517767804,-25.0,10,0_0_0_10_14_16
preamble,4.0,0.30267922485870014,28.901707625987974,0,15955011,0,frame_sync_raw_downchirp_ref,frame_sync_raw,-12.263691389500472,-25.0,10,0_0_0_10_14_16
preamble,5.0,-2.2757503698128927,34.01647058878699,0,15959107,0,frame_sync_raw_downchirp_ref,frame_sync_raw,-14.842120984172066,-25.0,10,0_0_0_10_14_16
preamble,6.0,1.3806040979304066,32.48512185386984,0,15963203,0,frame_sync_raw_downchirp_ref,frame_sync_raw,-17.468951823608354,-25.0,10,0_0_0_10_14_16
preamble,7.0,-1.4860776074502855,31.928519865188644,0,15967299,0,frame_sync_raw_downchirp_ref,frame_sync_raw,-20.335633528989042,-25.0,10,0_0_0_10_14_16
preamble,8.0,2.359841690649413,27.96766806081186,0,15971395,0,frame_sync_raw_downchirp_ref,frame_sync_raw,-22.77289953806893,-25.0,10,0_0_0_10_14_16
preamble,9.0,-0.9248232378935046,29.281461916641312,0,15975491,0,frame_sync_raw_downchirp_ref,frame_sync_raw,-19.774379159432264,-25.0,10,0_0_0_10_14_16
preamble,10.0,2.9163099406158235,27.617684620734725,0,15979587,0,frame_sync_raw_downchirp_ref,frame_sync_raw,-22.21643128810252,-25.0,10,0_0_0_10_14_16
preamble,11.0,-0.16744628125349298,33.29911652128029,0,15983683,0,frame_sync_raw_downchirp_ref,frame_sync_raw,-25.30018750997184,-25.0,10,0_0_0_10_14_16
preamble,12.0,-3.002847239927454,36.73550211386862,0,15987779,0,frame_sync_raw_downchirp_ref,frame_sync_raw,-28.1355884686458,-25.0,10,0_0_0_10_14_16
preamble,13.0,0.8990785446881039,31.18205432682789,0,15991875,0,frame_sync_raw_downchirp_ref,frame_sync_raw,-30.516847991209826,-25.0,10,0_0_0_10_14_16
preamble,14.0,-2.463271237501383,33.26845263122515,0,15995971,0,frame_sync_raw_downchirp_ref,frame_sync_raw,-27.59601246621973,-25.0,10,0_0_0_10_14_16
preamble,15.0,1.0343653715316912,38.8240595898383,0,16000067,0,frame_sync_raw_downchirp_ref,frame_sync_raw,-30.38156116436624,-25.0,10,0_0_0_10_14_16
sync_word,16.0,1.7992770582371316,23.52506679369441,24,16004163,0,frame_sync_raw_downchirp_ref,frame_sync_raw,-29.6166494776608,-25.0,10,0_0_0_10_14_16
sync_word,17.0,0.04795948002107951,23.369509105549927,32,16008259,0,frame_sync_raw_downchirp_ref,frame_sync_raw,-31.36796705587685,-25.0,10,0_0_0_10_14_16
sfd,18.0,-0.8009461639900016,34.973294718611136,4049,16012355,0,frame_sync_raw_upchirp_ref,frame_sync_raw,-25.933687392708347,-25.0,10,0_0_0_10_14_16
sfd,19.0,2.3742795108073955,30.95521119534997,4049,16016451,0,frame_sync_raw_upchirp_ref,frame_sync_raw,-29.041647025090537,-25.0,10,0_0_0_10_14_16
preamble,0.0,-1.0983344811889186,25.223115868327966,0,15938627,0,frame_sync_raw_downchirp_ref,frame_sync_raw,-1.0983344811889186,-26.0,10,0_0_0_10_14_16
preamble,1.0,2.7049906364545637,27.9833730506858,0,15942723,0,frame_sync_raw_downchirp_ref,frame_sync_raw,-3.5781946707250225,-26.0,10,0_0_0_10_14_16
preamble,2.0,-0.1573093031971091,25.052164732427972,0,15946819,0,frame_sync_raw_downchirp_ref,frame_sync_raw,-6.440494610376695,-26.0,10,0_0_0_10_14_16
preamble,3.0,-2.964909851387511,43.22012740831853,0,15950915,0,frame_sync_raw_downchirp_ref,frame_sync_raw,-9.248095158567097,-26.0,10,0_0_0_10_14_16
preamble,4.0,0.2838588493860107,28.94778082238303,0,15955011,0,frame_sync_raw_downchirp_ref,frame_sync_raw,-12.282511764973162,-26.0,10,0_0_0_10_14_16
preamble,5.0,-2.272075583733534,34.55778687823033,0,15959107,0,frame_sync_raw_downchirp_ref,frame_sync_raw,-14.838446198092706,-26.0,10,0_0_0_10_14_16
preamble,6.0,1.3990350562009568,32.84391969250482,0,15963203,0,frame_sync_raw_downchirp_ref,frame_sync_raw,-17.4505208653378,-26.0,10,0_0_0_10_14_16
preamble,7.0,-1.4798618138978612,32.32107897213483,0,15967299,0,frame_sync_raw_downchirp_ref,frame_sync_raw,-20.32941773543662,-26.0,10,0_0_0_10_14_16
preamble,8.0,2.4087873362652306,28.26904361707096,0,15971395,0,frame_sync_raw_downchirp_ref,frame_sync_raw,-22.723953892453114,-26.0,10,0_0_0_10_14_16
preamble,9.0,-0.9392974394426691,29.217908352382707,0,15975491,0,frame_sync_raw_downchirp_ref,frame_sync_raw,-19.788853360981427,-26.0,10,0_0_0_10_14_16
preamble,10.0,2.946061660528098,27.408668853186207,0,15979587,0,frame_sync_raw_downchirp_ref,frame_sync_raw,-22.186679568190247,-26.0,10,0_0_0_10_14_16
preamble,11.0,-0.17488324915028672,33.667151466257835,0,15983683,0,frame_sync_raw_downchirp_ref,frame_sync_raw,-25.307624477868632,-26.0,10,0_0_0_10_14_16
